scenario,series,alpha_rad_or_coefficient,value
Baseline-NN-MSE-decay-mu,front,-0.14572864321608042,-1917.7005282688258
Baseline-NN-MSE-decay-mu,front,-0.14371859296482414,-1896.0747035077084
Baseline-NN-MSE-decay-mu,front,-0.14170854271356784,-1874.1245705355348
Baseline-NN-MSE-decay-mu,front,-0.13969849246231156,-1851.8555545544393
Baseline-NN-MSE-decay-mu,front,-0.13768844221105528,-1829.2735180090458
Baseline-NN-MSE-decay-mu,front,-0.135678391959799,-1806.3847522936298
Baseline-NN-MSE-decay-mu,front,-0.13366834170854272,-1783.1959675576852
Baseline-NN-MSE-decay-mu,front,-0.13165829145728644,-1759.7142806104341
Baseline-NN-MSE-decay-mu,front,-0.12964824120603013,-1735.9472009384274
Baseline-NN-MSE-decay-mu,front,-0.12763819095477386,-1711.902614864216
Baseline-NN-MSE-decay-mu,front,-0.12562814070351758,-1687.5887678880893
Baseline-NN-MSE-decay-mu,front,-0.12361809045226131,-1663.0142452688808
Baseline-NN-MSE-decay-mu,front,-0.12160804020100503,-1638.1879509136268
Baseline-NN-MSE-decay-mu,front,-0.11959798994974874,-1613.1190846593747
Baseline-NN-MSE-decay-mu,front,-0.11758793969849246,-1587.8171180433872
Baseline-NN-MSE-decay-mu,front,-0.11557788944723618,-1562.2917686703208
Baseline-NN-MSE-decay-mu,front,-0.1135678391959799,-1536.5529732964542
Baseline-NN-MSE-decay-mu,front,-0.11155778894472362,-1510.6108597615982
Baseline-NN-MSE-decay-mu,front,-0.10954773869346734,-1484.475717908799
Baseline-NN-MSE-decay-mu,front,-0.10753768844221105,-1458.1579696402027
Baseline-NN-MSE-decay-mu,front,-0.10552763819095477,-1431.668138264449
Baseline-NN-MSE-decay-mu,front,-0.1035175879396985,-1405.0168172965552
Baseline-NN-MSE-decay-mu,front,-0.10150753768844221,-1378.2146388754302
Baseline-NN-MSE-decay-mu,front,-0.09949748743718594,-1351.2722419668457
Baseline-NN-MSE-decay-mu,front,-0.09748743718592964,-1324.2002405209043
Baseline-NN-MSE-decay-mu,front,-0.09547738693467336,-1297.009191752758
Baseline-NN-MSE-decay-mu,front,-0.09346733668341708,-1269.7095647135782
Baseline-NN-MSE-decay-mu,front,-0.0914572864321608,-1242.3117093156168
Baseline-NN-MSE-decay-mu,front,-0.08944723618090453,-1214.8258259706647
Baseline-NN-MSE-decay-mu,front,-0.08743718592964825,-1187.261935995426
Baseline-NN-MSE-decay-mu,front,-0.08542713567839195,-1159.6298529303385
Baseline-NN-MSE-decay-mu,front,-0.08341708542713568,-1131.9391549103382
Baseline-NN-MSE-decay-mu,front,-0.0814070351758794,-1104.199158217058
Baseline-NN-MSE-decay-mu,front,-0.07939698492462312,-1076.4188921321754
Baseline-NN-MSE-decay-mu,front,-0.07738693467336684,-1048.6070752011005
Baseline-NN-MSE-decay-mu,front,-0.07537688442211055,-1020.7720930052114
Baseline-NN-MSE-decay-mu,front,-0.07336683417085427,-992.9219775294007
Baseline-NN-MSE-decay-mu,front,-0.07135678391959799,-965.064388200034
Baseline-NN-MSE-decay-mu,front,-0.06934673366834171,-937.2065946566197
Baseline-NN-MSE-decay-mu,front,-0.06733668341708543,-909.3554613087103
Baseline-NN-MSE-decay-mu,front,-0.06532663316582915,-881.5174337179121
Baseline-NN-MSE-decay-mu,front,-0.06331658291457287,-853.6985268334695
Baseline-NN-MSE-decay-mu,front,-0.06130653266331659,-825.9043150988563
Baseline-NN-MSE-decay-mu,front,-0.059296482412060286,-798.139924436214
Baseline-NN-MSE-decay-mu,front,-0.05728643216080401,-770.4100261053961
Baseline-NN-MSE-decay-mu,front,-0.05527638190954773,-742.7188324249106
Baseline-NN-MSE-decay-mu,front,-0.05326633165829145,-715.070094333241
Baseline-NN-MSE-decay-mu,front,-0.05125628140703517,-687.4671007608812
Baseline-NN-MSE-decay-mu,front,-0.04924623115577889,-659.9126797760301
Baseline-NN-MSE-decay-mu,front,-0.04723618090452261,-632.409201460218
Baseline-NN-MSE-decay-mu,front,-0.04522613065326633,-604.9585824642312
Baseline-NN-MSE-decay-mu,front,-0.043216080402010054,-577.5622921895174
Baseline-NN-MSE-decay-mu,front,-0.041206030150753775,-550.2213605358188
Baseline-NN-MSE-decay-mu,front,-0.03919597989949747,-522.9363871520361
Baseline-NN-MSE-decay-mu,front,-0.03718592964824119,-495.7075521242666
Baseline-NN-MSE-decay-mu,front,-0.03517587939698491,-468.53462803252273
Baseline-NN-MSE-decay-mu,front,-0.03316582914572863,-441.41699330582355
Baseline-NN-MSE-decay-mu,front,-0.031155778894472352,-414.3536468040477
Baseline-NN-MSE-decay-mu,front,-0.029145728643216073,-387.34322355415617
Baseline-NN-MSE-decay-mu,front,-0.027135678391959794,-360.3840115680463
Baseline-NN-MSE-decay-mu,front,-0.025125628140703515,-333.4739696693333
Baseline-NN-MSE-decay-mu,front,-0.023115577889447236,-306.61074625673734
Baseline-NN-MSE-decay-mu,front,-0.021105527638190957,-279.79169893239117
Baseline-NN-MSE-decay-mu,front,-0.01909547738693468,-253.01391492426825
Baseline-NN-MSE-decay-mu,front,-0.01708542713567837,-226.27423223295855
Baseline-NN-MSE-decay-mu,front,-0.015075376884422093,-199.56926143419267
Baseline-NN-MSE-decay-mu,front,-0.013065326633165814,-172.89540806972923
Baseline-NN-MSE-decay-mu,front,-0.011055276381909535,-146.24889556049126
Baseline-NN-MSE-decay-mu,front,-0.009045226130653256,-119.62578857706531
Baseline-NN-MSE-decay-mu,front,-0.0070351758793969765,-93.022016803867
Baseline-NN-MSE-decay-mu,front,-0.0050251256281406975,-66.43339903437321
Baseline-NN-MSE-decay-mu,front,-0.0030150753768844185,-39.85566753579985
Baseline-NN-MSE-decay-mu,front,-0.0010050251256281395,-13.2844926224412
Baseline-NN-MSE-decay-mu,front,0.0010050251256281395,13.2844926224412
Baseline-NN-MSE-decay-mu,front,0.0030150753768844185,39.85566753579985
Baseline-NN-MSE-decay-mu,front,0.005025125628140725,66.4333990343736
Baseline-NN-MSE-decay-mu,front,0.007035175879397004,93.02201680386737
Baseline-NN-MSE-decay-mu,front,0.009045226130653283,119.62578857706568
Baseline-NN-MSE-decay-mu,front,0.011055276381909562,146.24889556049163
Baseline-NN-MSE-decay-mu,front,0.013065326633165841,172.8954080697296
Baseline-NN-MSE-decay-mu,front,0.01507537688442212,199.56926143419307
Baseline-NN-MSE-decay-mu,front,0.0170854271356784,226.2742322329589
Baseline-NN-MSE-decay-mu,front,0.01909547738693468,253.01391492426825
Baseline-NN-MSE-decay-mu,front,0.021105527638190957,279.79169893239117
Baseline-NN-MSE-decay-mu,front,0.023115577889447236,306.61074625673734
Baseline-NN-MSE-decay-mu,front,0.025125628140703515,333.4739696693333
Baseline-NN-MSE-decay-mu,front,0.027135678391959822,360.3840115680466
Baseline-NN-MSE-decay-mu,front,0.0291457286432161,387.34322355415674
Baseline-NN-MSE-decay-mu,front,0.03115577889447238,414.3536468040481
Baseline-NN-MSE-decay-mu,front,0.03316582914572866,441.41699330582395
Baseline-NN-MSE-decay-mu,front,0.03517587939698494,468.53462803252313
Baseline-NN-MSE-decay-mu,front,0.03718592964824122,495.70755212426695
Baseline-NN-MSE-decay-mu,front,0.039195979899497496,522.9363871520366
Baseline-NN-MSE-decay-mu,front,0.041206030150753775,550.2213605358188
Baseline-NN-MSE-decay-mu,front,0.043216080402010054,577.5622921895174
Baseline-NN-MSE-decay-mu,front,0.04522613065326633,604.9585824642312
Baseline-NN-MSE-decay-mu,front,0.04723618090452264,632.4092014602184
Baseline-NN-MSE-decay-mu,front,0.04924623115577892,659.9126797760304
Baseline-NN-MSE-decay-mu,front,0.0512562814070352,687.4671007608815
Baseline-NN-MSE-decay-mu,front,0.05326633165829148,715.0700943332413
Baseline-NN-MSE-decay-mu,front,0.055276381909547756,742.7188324249109
Baseline-NN-MSE-decay-mu,front,0.057286432160804035,770.4100261053964
Baseline-NN-MSE-decay-mu,front,0.059296482412060314,798.1399244362148
Baseline-NN-MSE-decay-mu,front,0.06130653266331659,825.9043150988563
Baseline-NN-MSE-decay-mu,front,0.06331658291457287,853.6985268334695
Baseline-NN-MSE-decay-mu,front,0.06532663316582915,881.5174337179121
Baseline-NN-MSE-decay-mu,front,0.06733668341708543,909.3554613087103
Baseline-NN-MSE-decay-mu,front,0.06934673366834171,937.2065946566197
Baseline-NN-MSE-decay-mu,front,0.07135678391959799,965.064388200034
Baseline-NN-MSE-decay-mu,front,0.07336683417085427,992.9219775294007
Baseline-NN-MSE-decay-mu,front,0.07537688442211055,1020.7720930052114
Baseline-NN-MSE-decay-mu,front,0.07738693467336683,1048.6070752011003
Baseline-NN-MSE-decay-mu,front,0.07939698492462316,1076.4188921321759
Baseline-NN-MSE-decay-mu,front,0.08140703517587944,1104.1991582170585
Baseline-NN-MSE-decay-mu,front,0.08341708542713572,1131.9391549103384
Baseline-NN-MSE-decay-mu,front,0.085427135678392,1159.6298529303394
Baseline-NN-MSE-decay-mu,front,0.08743718592964828,1187.2619359954265
Baseline-NN-MSE-decay-mu,front,0.08944723618090455,1214.8258259706652
Baseline-NN-MSE-decay-mu,front,0.09145728643216083,1242.3117093156168
Baseline-NN-MSE-decay-mu,front,0.09346733668341711,1269.7095647135784
Baseline-NN-MSE-decay-mu,front,0.09547738693467339,1297.0091917527582
Baseline-NN-MSE-decay-mu,front,0.09748743718592967,1324.2002405209048
Baseline-NN-MSE-decay-mu,front,0.09949748743718595,1351.2722419668462
Baseline-NN-MSE-decay-mu,front,0.10150753768844223,1378.2146388754306
Baseline-NN-MSE-decay-mu,front,0.10351758793969851,1405.0168172965555
Baseline-NN-MSE-decay-mu,front,0.10552763819095479,1431.668138264449
Baseline-NN-MSE-decay-mu,front,0.10753768844221107,1458.1579696402032
Baseline-NN-MSE-decay-mu,front,0.10954773869346734,1484.475717908799
Baseline-NN-MSE-decay-mu,front,0.11155778894472362,1510.6108597615982
Baseline-NN-MSE-decay-mu,front,0.1135678391959799,1536.5529732964542
Baseline-NN-MSE-decay-mu,front,0.11557788944723618,1562.2917686703208
Baseline-NN-MSE-decay-mu,front,0.11758793969849246,1587.8171180433872
Baseline-NN-MSE-decay-mu,front,0.11959798994974874,1613.1190846593747
Baseline-NN-MSE-decay-mu,front,0.12160804020100507,1638.1879509136274
Baseline-NN-MSE-decay-mu,front,0.12361809045226135,1663.0142452688817
Baseline-NN-MSE-decay-mu,front,0.12562814070351763,1687.58876788809
Baseline-NN-MSE-decay-mu,front,0.1276381909547739,1711.902614864216
Baseline-NN-MSE-decay-mu,front,0.1296482412060302,1735.9472009384283
Baseline-NN-MSE-decay-mu,front,0.13165829145728647,1759.7142806104341
Baseline-NN-MSE-decay-mu,front,0.13366834170854275,1783.1959675576857
Baseline-NN-MSE-decay-mu,front,0.13567839195979903,1806.3847522936303
Baseline-NN-MSE-decay-mu,front,0.1376884422110553,1829.2735180090463
Baseline-NN-MSE-decay-mu,front,0.13969849246231159,1851.85555455444
Baseline-NN-MSE-decay-mu,front,0.14170854271356786,1874.1245705355348
Baseline-NN-MSE-decay-mu,front,0.14371859296482414,1896.0747035077084
Baseline-NN-MSE-decay-mu,front,0.14572864321608042,1917.7005282688258
Baseline-NN-MSE-decay-mu,front,0.1477386934673367,1938.997063263031
Baseline-NN-MSE-decay-mu,front,0.14974874371859298,1959.9597751206443
Baseline-NN-MSE-decay-mu,front,0.15175879396984926,1980.5845813711785
Baseline-NN-MSE-decay-mu,front,0.15376884422110554,2000.8678513775953
Baseline-NN-MSE-decay-mu,front,0.15577889447236182,2020.8064055501452
Baseline-NN-MSE-decay-mu,front,0.1577889447236181,2040.397512907401
Baseline-NN-MSE-decay-mu,front,0.15979899497487438,2059.63888706039
Baseline-NN-MSE-decay-mu,front,0.16180904522613065,2078.5286807029343
Baseline-NN-MSE-decay-mu,front,0.16381909547738693,2097.065478697501
Baseline-NN-MSE-decay-mu,front,0.16582914572864327,2115.248289850951
Baseline-NN-MSE-decay-mu,front,0.16783919597989955,2133.0765374785856
Baseline-NN-MSE-decay-mu,front,0.16984924623115583,2150.5500488579073
Baseline-NN-MSE-decay-mu,front,0.1718592964824121,2167.6690436754316
Baseline-NN-MSE-decay-mu,front,0.17386934673366838,2184.4341215709196
Baseline-NN-MSE-decay-mu,front,0.17587939698492466,2200.846248883447
Baseline-NN-MSE-decay-mu,front,0.17788944723618094,2216.9067447029515
Baseline-NN-MSE-decay-mu,front,0.17989949748743722,2232.6172663293187
Baseline-NN-MSE-decay-mu,front,0.1819095477386935,2247.9797942387704
Baseline-NN-MSE-decay-mu,front,0.18391959798994978,2262.9966166543613
Baseline-NN-MSE-decay-mu,front,0.18592964824120606,2277.6703138138832
Baseline-NN-MSE-decay-mu,front,0.18793969849246234,2292.003742024466
Baseline-NN-MSE-decay-mu,front,0.18994974874371862,2306.000017588738
Baseline-NN-MSE-decay-mu,front,0.1919597989949749,2319.6625006826403
Baseline-NN-MSE-decay-mu,front,0.19396984924623117,2332.9947792599787
Baseline-NN-MSE-decay-mu,front,0.19597989949748745,2346.000653053545
Baseline-NN-MSE-decay-mu,front,0.19798994974874373,2358.6841177373053
Baseline-NN-MSE-decay-mu,front,0.2,2371.049349308706
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.2,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.19798994974874373,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.19597989949748745,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.19396984924623117,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1919597989949749,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.18994974874371862,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1879396984924623,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.18592964824120603,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.18391959798994975,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.18190954773869347,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1798994974874372,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.17788944723618091,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.17587939698492464,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.17386934673366836,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.17185929648241208,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1698492462311558,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1678391959798995,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1658291457286432,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.16381909547738693,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.16180904522613065,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.15979899497487438,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1577889447236181,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.15577889447236182,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.15376884422110554,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.15175879396984926,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.14974874371859298,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1477386934673367,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.14572864321608042,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.14371859296482414,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.14170854271356784,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.13969849246231156,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.13768844221105528,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.135678391959799,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.13366834170854272,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.13165829145728644,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.12964824120603013,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.12763819095477386,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.12562814070351758,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.12361809045226131,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.12160804020100503,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.11959798994974874,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.11758793969849246,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.11557788944723618,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1135678391959799,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.11155778894472362,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.10954773869346734,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.10753768844221105,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.10552763819095477,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.1035175879396985,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.10150753768844221,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.09949748743718594,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.09748743718592964,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.09547738693467336,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.09346733668341708,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.0914572864321608,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.08944723618090453,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.08743718592964825,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.08542713567839195,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.08341708542713568,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.0814070351758794,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.07939698492462312,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.07738693467336684,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.07537688442211055,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.07336683417085427,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.07135678391959799,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.06934673366834171,-446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.06733668341708543,-446.8504152324171
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.06532663316582915,-446.7057125109454
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.06331658291457287,-446.39714850188636
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.06130653266331659,-445.86255967407794
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.059296482412060286,-445.039870316276
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.05728643216080401,-443.86708740379134
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.05527638190954773,-442.28229547949576
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.05326633165829145,-440.2236515485426
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.05125628140703517,-437.6293799861487
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.04924623115577889,-434.4377674577924
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.04723618090452261,-430.58715785117766
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.04522613065326633,-426.01594721932224
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.043216080402010054,-420.66257873412854
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.041206030150753775,-414.4655376497979
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.03919597989949747,-407.36334627545034
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.03718592964824119,-399.2945589563177
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.03517587939698491,-390.1977570628733
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.03316582914572863,-380.01154398727033
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.031155778894472352,-368.674540146458
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.029145728643216073,-356.12537799134697
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.027135678391959794,-342.30269702139907
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.025125628140703515,-327.1451388040149
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.023115577889447236,-310.5913419980963
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.021105527638190957,-292.5799373811595
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.01909547738693468,-273.0495428793789
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.01708542713567837,-251.9387585999392
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.015075376884422093,-229.18616186507657
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.013065326633165814,-204.7303022471865
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.011055276381909535,-178.50969660438466
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.009045226130653256,-150.46282411589615
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.0070351758793969765,-120.52812131665881
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.0050251256281406975,-88.64397713052055
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.0030150753768844185,-54.74872790141283
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,-0.0010050251256281395,-18.780652421882397
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.0010050251256281395,18.780652421882397
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.0030150753768844185,54.74872790141283
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.005025125628140725,88.64397713052101
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.007035175879397004,120.52812131665927
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.009045226130653283,150.46282411589652
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.011055276381909562,178.50969660438503
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.013065326633165841,204.73030224718687
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.01507537688442212,229.1861618650769
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.0170854271356784,251.93875859993952
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.01909547738693468,273.0495428793789
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.021105527638190957,292.5799373811595
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.023115577889447236,310.5913419980963
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.025125628140703515,327.1451388040149
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.027135678391959822,342.30269702139924
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.0291457286432161,356.1253779913471
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.03115577889447238,368.6745401464581
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.03316582914572866,380.0115439872705
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.03517587939698494,390.1977570628734
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.03718592964824122,399.2945589563178
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.039195979899497496,407.36334627545045
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.041206030150753775,414.4655376497979
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.043216080402010054,420.66257873412854
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.04522613065326633,426.01594721932224
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.04723618090452264,430.58715785117766
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.04924623115577892,434.4377674577924
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.0512562814070352,437.6293799861487
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.05326633165829148,440.22365154854265
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.055276381909547756,442.28229547949593
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.057286432160804035,443.86708740379134
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.059296482412060314,445.0398703162759
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.06130653266331659,445.86255967407794
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.06331658291457287,446.39714850188636
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.06532663316582915,446.7057125109454
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.06733668341708543,446.8504152324171
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.06934673366834171,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.07135678391959799,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.07336683417085427,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.07537688442211055,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.07738693467336683,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.07939698492462316,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.08140703517587944,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.08341708542713572,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.085427135678392,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.08743718592964828,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.08944723618090455,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.09145728643216083,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.09346733668341711,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.09547738693467339,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.09748743718592967,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.09949748743718595,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.10150753768844223,446.88359869987084
"Ground truth (CARLA PhysX, $\mu$=0.35)",rear,0.10351758793969851,446.88359869987084
