scenario,signal,error_gt_minus_est
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-29.195140897810916
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-16.163232024438003
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-11.650026119920653
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-4.980382654091386
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.5157990103041925
Excitation-S4D-Pinn-decay-mu,front_sum_fy,1.0005109888693937
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.22128247821331115
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.251685987730184
Excitation-S4D-Pinn-decay-mu,front_sum_fy,4.272828839034787
Excitation-S4D-Pinn-decay-mu,front_sum_fy,2.819131889640744
Excitation-S4D-Pinn-decay-mu,front_sum_fy,5.975897059700401
Excitation-S4D-Pinn-decay-mu,front_sum_fy,6.702961419116093
Excitation-S4D-Pinn-decay-mu,front_sum_fy,5.740273759828597
Excitation-S4D-Pinn-decay-mu,front_sum_fy,8.958684130887605
Excitation-S4D-Pinn-decay-mu,front_sum_fy,2.539568677202567
Excitation-S4D-Pinn-decay-mu,front_sum_fy,2.682125631066242
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.9155509410546188
Excitation-S4D-Pinn-decay-mu,front_sum_fy,2.2853471332267077
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.649455326017744
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.757230411735975
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-3.3537960711438473
Excitation-S4D-Pinn-decay-mu,front_sum_fy,0.4518956923136557
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-9.330151117913317
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-21.01561386623257
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-17.836496843443115
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-16.13434251771946
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-12.850910198407348
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-19.34444161556854
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-27.859374910183078
Excitation-S4D-Pinn-decay-mu,front_sum_fy,-35.330966954774055
