scenario,t_run_s,e_y_m,heading_error_rad,v_x_mps,mpc_solve_time_ms
Excitation-S4D-Pinn-decay-mu,5.536742210388184,0.8794272383290029,-0.2784026015389329,,
Excitation-S4D-Pinn-decay-mu,5.617347717285156,0.6765264249551799,-0.2556037454999553,,
Excitation-S4D-Pinn-decay-mu,5.697004318237305,0.4818576906461458,-0.22783792428365013,,
Excitation-S4D-Pinn-decay-mu,5.7774152755737305,0.2600435534168274,-0.18661631850891314,,
Excitation-S4D-Pinn-decay-mu,5.857165813446045,0.10587628870889015,-0.1509713373109548,,
Excitation-S4D-Pinn-decay-mu,5.936837434768677,-0.05070563302998053,-0.10527948248846541,,
Excitation-S4D-Pinn-decay-mu,6.016923427581787,-0.14103722474642058,-0.07004133440841687,,
Excitation-S4D-Pinn-decay-mu,6.0968286991119385,-0.20109303743103024,-0.03779151887199328,,
Excitation-S4D-Pinn-decay-mu,6.177509784698486,-0.23256107417641686,-0.0034867440154178193,,
Excitation-S4D-Pinn-decay-mu,6.256892681121826,-0.22652779595811084,0.017504653553369054,,
Excitation-S4D-Pinn-decay-mu,6.3367249965667725,-0.19103276685044937,0.032559303458504996,,
Excitation-S4D-Pinn-decay-mu,6.417003631591797,-0.14640762413214817,0.03733883920906167,,
Excitation-S4D-Pinn-decay-mu,6.496963739395142,-0.09784813470284848,0.035641631927144535,,
Excitation-S4D-Pinn-decay-mu,6.57750940322876,-0.04161309535740426,0.028373399259127963,,
Excitation-S4D-Pinn-decay-mu,6.656613349914551,-0.006106122976334782,0.02023726609513532,,
Excitation-S4D-Pinn-decay-mu,6.736786603927612,0.01858843753739836,0.011860647907198985,,
Excitation-S4D-Pinn-decay-mu,6.817054510116577,0.03415631647761058,0.0027705336018301052,,
Excitation-S4D-Pinn-decay-mu,6.896870136260986,0.03645016199441603,-0.0019788147281625257,,
Excitation-S4D-Pinn-decay-mu,6.977658271789551,0.03213503399235129,-0.005290837361678236,,
Excitation-S4D-Pinn-decay-mu,7.057543754577637,0.02417640237401092,-0.006718742732172101,,
Excitation-S4D-Pinn-decay-mu,7.137677192687988,0.017244458234090432,-0.0066863187459005324,,
Excitation-S4D-Pinn-decay-mu,7.218087196350098,0.005849265313296381,-0.005706625176371549,,
Excitation-S4D-Pinn-decay-mu,7.297369480133057,-0.0019424964047398572,-0.004328350081619914,,
Excitation-S4D-Pinn-decay-mu,7.37706995010376,-0.007641470052688559,-0.002777460576793289,,
Excitation-S4D-Pinn-decay-mu,7.458162069320679,-0.010489624236189876,-0.0014981445681463423,,
Excitation-S4D-Pinn-decay-mu,7.5375142097473145,-0.012637166479167461,2.851884706278618e-05,,
Excitation-S4D-Pinn-decay-mu,7.616952419281006,-0.012758507476374914,0.0006069055905061349,,
Excitation-S4D-Pinn-decay-mu,7.697181701660156,-0.011716364846141858,0.0013438588321929013,,
Excitation-S4D-Pinn-decay-mu,7.777597188949585,-0.010142405337248361,0.0017772882996033301,,
Excitation-S4D-Pinn-decay-mu,7.857026815414429,-0.008315897069845014,0.0017899369801176457,,
Excitation-S4D-Pinn-decay-mu,7.936902761459351,-0.006724910173894483,0.0016444688842924828,,
Excitation-S4D-Pinn-decay-mu,8.01713514328003,-0.004400493494426283,0.0013877224892584472,,
Excitation-S4D-Pinn-decay-mu,8.096599340438843,-0.003028635413882319,0.0012390515214050213,,
Excitation-S4D-Pinn-decay-mu,8.176907062530518,-0.0020009936241920934,0.0008946958028092089,,
Excitation-S4D-Pinn-decay-mu,8.25658917427063,-0.0014140353975442554,0.0005023450189487466,,
Excitation-S4D-Pinn-decay-mu,8.336694240570068,-0.0013006361583946524,0.00023214200542509555,,
Excitation-S4D-Pinn-decay-mu,8.41680908203125,-0.0016984681045500993,0.00016176797361988626,,
Excitation-S4D-Pinn-decay-mu,8.497037410736084,-0.002332224338687322,1.9471947749316595e-05,,
Excitation-S4D-Pinn-decay-mu,8.576924800872803,-0.0029965743723556343,-5.946532592993048e-05,,
Excitation-S4D-Pinn-decay-mu,8.656808614730835,-0.00411302360299573,-1.5490616509294952e-05,,
Excitation-S4D-Pinn-decay-mu,8.73690676689148,-0.004794927440043534,0.00012603288456536355,,
Excitation-S4D-Pinn-decay-mu,8.817037582397461,-0.00513444931938134,0.0003833608248939857,,
Excitation-S4D-Pinn-decay-mu,8.897448301315308,-0.0053103912537855735,0.0005664651632927286,,
Excitation-S4D-Pinn-decay-mu,8.977079391479492,-0.0051985963627828174,0.0006383752251810648,,
Excitation-S4D-Pinn-decay-mu,9.057073831558228,-0.005046867887869233,0.0006129544649231544,,
Excitation-S4D-Pinn-decay-mu,9.137401580810547,-0.004958062807015773,0.000539300576966606,,
Excitation-S4D-Pinn-decay-mu,9.216845035552979,-0.004985514521404222,0.0007412347666219121,,
Excitation-S4D-Pinn-decay-mu,9.297342300415039,-0.005059375944126376,0.0007093036414131948,,
Excitation-S4D-Pinn-decay-mu,9.37693738937378,-0.0050193843203357735,0.0005758722229304292,,
Excitation-S4D-Pinn-decay-mu,9.457456827163696,-0.004982720877921676,0.0009120297315257098,,
Excitation-S4D-Pinn-decay-mu,9.536887645721436,-0.005060885978638059,0.0006308510988983773,,
Excitation-S4D-Pinn-decay-mu,9.616830825805664,-0.005184992387635104,0.0004968396014904952,,
Excitation-S4D-Pinn-decay-mu,9.699435234069824,-0.005079402813488065,0.000493564912637412,,
Excitation-S4D-Pinn-decay-mu,9.777788639068604,-0.00497460666837779,0.0006183340097076773,,
Excitation-S4D-Pinn-decay-mu,9.857999801635742,-0.0049377593611510395,0.0005729695947376268,,
Excitation-S4D-Pinn-decay-mu,9.936976194381714,-0.0047244753943632145,0.0006468677239541698,,
Excitation-S4D-Pinn-decay-mu,10.017317056655884,-0.00441171492554393,0.0007734483791435044,,
Excitation-S4D-Pinn-decay-mu,10.096601963043213,-0.004033166643716668,0.0006151900313655645,,
Excitation-S4D-Pinn-decay-mu,10.17764687538147,-0.00353863460125442,0.0006713050377776808,,
Excitation-S4D-Pinn-decay-mu,10.256990432739258,-0.003389610199635143,0.0006023684010744157,,
Excitation-S4D-Pinn-decay-mu,10.337299585342407,-0.0034893745063744736,0.00044220013339846265,,
Excitation-S4D-Pinn-decay-mu,10.41687297821045,-0.003711583498485549,0.00022913076362141016,,
Excitation-S4D-Pinn-decay-mu,10.496846675872803,-0.003998941725643912,0.0006946513221670614,,
Excitation-S4D-Pinn-decay-mu,10.577291488647461,-0.005046284526242506,0.0003354800111060596,,
Excitation-S4D-Pinn-decay-mu,10.657024621963501,-0.00605858463808677,-0.00015068909575255418,,
Excitation-S4D-Pinn-decay-mu,10.737308263778687,-0.007593547405864798,0.00013307525850558832,,
Excitation-S4D-Pinn-decay-mu,10.816962480545044,-0.008089616566407942,-0.0002559459977274914,,
Excitation-S4D-Pinn-decay-mu,10.89764952659607,-0.007548592641580754,-0.0003516793296124421,,
Excitation-S4D-Pinn-decay-mu,10.977810859680176,-0.004768567873259903,0.002511697127684065,,
Excitation-S4D-Pinn-decay-mu,11.056770086288452,0.003664572093808216,0.004364510715680004,,
Excitation-S4D-Pinn-decay-mu,11.137180089950562,0.009944596864043897,0.0013468519923598432,,
Excitation-S4D-Pinn-decay-mu,11.2167489528656,0.009429799389817861,-0.0031341641871484027,,
Excitation-S4D-Pinn-decay-mu,11.296961307525635,0.00598240304383052,-0.0021790880412184688,,
Excitation-S4D-Pinn-decay-mu,11.376780271530151,-0.0025570316493048195,-0.003411000487464011,,
Excitation-S4D-Pinn-decay-mu,11.457106113433838,-0.010517899982396606,-0.002437104054705763,,
Excitation-S4D-Pinn-decay-mu,11.53697681427002,-0.014950112644535846,-0.00039795907313977524,,
Excitation-S4D-Pinn-decay-mu,11.617413997650146,-0.015765314894604976,0.0010821471473153599,,
Excitation-S4D-Pinn-decay-mu,11.697505950927734,-0.013959681180244654,0.0025164351348497815,,
Excitation-S4D-Pinn-decay-mu,11.777313947677612,-0.01096820040148938,0.0025981276012878585,,
Excitation-S4D-Pinn-decay-mu,11.858394145965576,-0.006443633261116272,0.0026149130291501788,,
Excitation-S4D-Pinn-decay-mu,11.937078475952148,-0.0030803437209977642,0.0022209491899499723,,
Excitation-S4D-Pinn-decay-mu,12.017019510269165,-0.0005170228681792288,0.0015868320591299057,,
Excitation-S4D-Pinn-decay-mu,12.097356081008911,0.0014511393083029844,0.0006721360729089465,,
Excitation-S4D-Pinn-decay-mu,12.176917791366577,0.001964987837607901,4.902295685804692e-05,,
Excitation-S4D-Pinn-decay-mu,12.256824970245361,0.0016090405191465096,-0.00042570312297129936,,
Excitation-S4D-Pinn-decay-mu,12.336709022521973,0.0007821119080757902,-0.000620837454122003,,
Excitation-S4D-Pinn-decay-mu,12.416806936264038,-0.00037273475865352845,-0.0006246168250757522,,
Excitation-S4D-Pinn-decay-mu,12.4966561794281,-0.0011784288630879436,-0.000471530840526202,,
Excitation-S4D-Pinn-decay-mu,12.5767822265625,-0.002007425701514687,-0.0002101126888839344,,
Excitation-S4D-Pinn-decay-mu,12.656911134719849,-0.0022606957491017737,-9.612939422853906e-05,,
Excitation-S4D-Pinn-decay-mu,12.737223625183105,-0.0023510696903798756,0.0001223602104644117,,
Excitation-S4D-Pinn-decay-mu,12.816789388656616,-0.002193982989792065,0.0002894702013578332,,
Excitation-S4D-Pinn-decay-mu,12.897095680236816,-0.0017865016381302667,0.0003831484902829807,,
Excitation-S4D-Pinn-decay-mu,12.977033138275146,-0.001337196629805748,0.0002222935604422327,,
Excitation-S4D-Pinn-decay-mu,13.057061433792114,-0.0007238001835896402,0.000162209851089945,,
Excitation-S4D-Pinn-decay-mu,13.13693380355835,-0.0004133388341937272,6.375275719172624e-05,,
Excitation-S4D-Pinn-decay-mu,13.216801643371582,-0.0002635529567790451,-1.090740065834428e-05,,
Excitation-S4D-Pinn-decay-mu,13.2971031665802,-0.00034944430629382794,-0.00011171094001838355,,
Excitation-S4D-Pinn-decay-mu,13.376840829849243,-0.0005417303303850707,-0.00019501491414775085,,
Excitation-S4D-Pinn-decay-mu,13.457049369812012,-0.0008711745960146566,-0.0001285024659229972,,
Excitation-S4D-Pinn-decay-mu,13.537628412246704,-0.0010171871637990604,-0.000122369479719886,,
Excitation-S4D-Pinn-decay-mu,13.616874694824219,-0.0011692104869548692,-9.251648137387214e-05,,
Excitation-S4D-Pinn-decay-mu,13.696757078170776,-0.0012729200353007453,-3.5363483027683884e-05,,
Excitation-S4D-Pinn-decay-mu,13.776932954788208,-0.001235938359157418,3.1671869439642286e-05,,
Excitation-S4D-Pinn-decay-mu,13.857100486755371,-0.001010221963020197,4.9914522906702175e-05,,
Excitation-S4D-Pinn-decay-mu,13.937110662460327,-0.0007499872881223807,6.54800502609687e-05,,
Excitation-S4D-Pinn-decay-mu,14.017293214797974,-0.0004353610366384375,5.6241573130444415e-05,,
Excitation-S4D-Pinn-decay-mu,14.096856117248535,-6.615073468080324e-05,9.215918281846314e-06,,
Excitation-S4D-Pinn-decay-mu,14.177346467971802,0.00019268255955984248,-0.00010423474415577338,,
Excitation-S4D-Pinn-decay-mu,14.25698208808899,0.00030810670611500224,-0.00014750252663464636,,
Excitation-S4D-Pinn-decay-mu,14.3370521068573,0.0005591375306851498,-0.0001962000795865393,,
Excitation-S4D-Pinn-decay-mu,14.41677975654602,0.0007250761394637234,-0.00017129809766380788,,
Excitation-S4D-Pinn-decay-mu,14.496869564056396,0.0010392192985857474,-0.0001842832934583205,,
Excitation-S4D-Pinn-decay-mu,14.577438116073608,0.0012436681895993673,-0.0001424776610359224,,
Excitation-S4D-Pinn-decay-mu,14.65719747543335,0.0014623209251667518,-0.00026058885538071674,,
Excitation-S4D-Pinn-decay-mu,14.73697543144226,0.0016081991343331326,-0.0003291415403803288,,
Excitation-S4D-Pinn-decay-mu,14.816969633102417,0.0018173796188439284,-0.0002942672862958906,,
Excitation-S4D-Pinn-decay-mu,14.897331237792969,0.0019987866791431608,-0.00029904468561059433,,
Excitation-S4D-Pinn-decay-mu,14.97744345664978,0.002128453506316963,-0.0002589181107957028,,
Excitation-S4D-Pinn-decay-mu,15.056469440460205,0.002271085107208415,-0.0004936757608859921,,
Excitation-S4D-Pinn-decay-mu,15.137118101119995,0.0025523251076996767,-0.0005023553242582411,,
Excitation-S4D-Pinn-decay-mu,15.216958284378052,0.0028509942875598535,-0.0005183622918391029,,
Excitation-S4D-Pinn-decay-mu,15.297385931015015,0.003055430243802712,-0.0005368358688030427,,
Excitation-S4D-Pinn-decay-mu,15.376963138580322,0.0031407331238869074,-0.0004792141175837816,,
Excitation-S4D-Pinn-decay-mu,15.456994533538818,0.003198830735506586,-0.0004808190425301673,,
Excitation-S4D-Pinn-decay-mu,15.53666090965271,0.003289366805682703,-0.0004570213382942834,,
Excitation-S4D-Pinn-decay-mu,15.616670608520508,0.0033125876446821745,-0.0007771333013216752,,
Excitation-S4D-Pinn-decay-mu,15.697268724441528,0.0032765113386232225,-0.0007357084861508989,,
Excitation-S4D-Pinn-decay-mu,15.77712607383728,0.0031485037329606613,-0.0006552486117860079,,
Excitation-S4D-Pinn-decay-mu,15.85692811012268,0.0027720714874454044,-0.0005629131281067458,,
Excitation-S4D-Pinn-decay-mu,15.936836242675781,0.002360378783480277,-0.0008446755714370813,,
Excitation-S4D-Pinn-decay-mu,16.01730489730835,0.0019695081103803247,-0.000711639440498346,,
Excitation-S4D-Pinn-decay-mu,16.096821546554565,0.0014810388840626465,-0.000639961212284712,,
Excitation-S4D-Pinn-decay-mu,16.177000761032104,0.0010095273798646706,-0.0005414602516786715,,
Excitation-S4D-Pinn-decay-mu,16.256913900375366,0.0006871031355422386,-0.0004527881817242285,,
Excitation-S4D-Pinn-decay-mu,16.336812019348145,0.00031524242787689394,-0.0003759086893472263,,
Excitation-S4D-Pinn-decay-mu,16.417165994644165,6.412131797461917e-05,-0.00034434576081954216,,
Excitation-S4D-Pinn-decay-mu,16.496996879577637,-6.787510800881913e-05,-0.00028628884905590457,,
Excitation-S4D-Pinn-decay-mu,16.5767080783844,-0.00017018061221184266,-0.0002714777154225745,,
Excitation-S4D-Pinn-decay-mu,16.65717649459839,-0.0003813559929691443,-0.0002554751973794511,,
Excitation-S4D-Pinn-decay-mu,16.737096071243286,-0.0005300695334866656,-0.00028610133742512645,,
Excitation-S4D-Pinn-decay-mu,16.81684374809265,-0.0006893217745082558,-0.00031705146374227944,,
Excitation-S4D-Pinn-decay-mu,16.89695978164673,-0.0009685058834652538,-0.0002691145641209314,,
Excitation-S4D-Pinn-decay-mu,16.976958751678467,-0.0013280390556643443,-0.0002914386111042555,,
Excitation-S4D-Pinn-decay-mu,17.056853532791138,-0.0015146773190176793,-3.324412259864129e-05,,
Excitation-S4D-Pinn-decay-mu,17.137177228927612,-0.0012882448873522412,0.0005246039199503505,,
Excitation-S4D-Pinn-decay-mu,17.216800451278687,-0.0008793567733346719,0.0016833531150276526,,
Excitation-S4D-Pinn-decay-mu,17.296589612960815,0.0007561315866617679,-0.0006005738358241253,,
Excitation-S4D-Pinn-decay-mu,17.377381563186646,0.0031600363393392006,-0.0005282006760316538,,
Excitation-S4D-Pinn-decay-mu,17.45672583580017,0.005099618157964302,0.0010820830719806553,,
Excitation-S4D-Pinn-decay-mu,17.53702473640442,0.008005018285134752,0.0005142895097666189,,
Excitation-S4D-Pinn-decay-mu,17.616429328918457,0.009525665483231693,0.0017248601813772968,,
Excitation-S4D-Pinn-decay-mu,17.697264432907104,0.011263523925891306,0.002172353078626066,,
Excitation-S4D-Pinn-decay-mu,17.777199029922485,0.012472906886231594,-0.0024342498169386273,,
Excitation-S4D-Pinn-decay-mu,17.857091665267944,0.014329349892275911,-0.002282178611187402,,
Excitation-S4D-Pinn-decay-mu,17.936931371688843,0.01610582138552602,-0.0005520589569892875,,
Excitation-S4D-Pinn-decay-mu,18.017484664916992,0.01726560490274691,2.6084277582660853e-05,,
Excitation-S4D-Pinn-decay-mu,18.096668481826782,0.017290408449461836,0.002431809391857165,,
Excitation-S4D-Pinn-decay-mu,18.177221536636353,0.017815823427122957,0.00351366602448111,,
Excitation-S4D-Pinn-decay-mu,18.257448434829712,0.018665193395184188,-0.0051011940487343255,,
Excitation-S4D-Pinn-decay-mu,18.336860418319702,0.021687256246707032,-0.002538959379325023,,
Excitation-S4D-Pinn-decay-mu,18.417039394378662,0.023418115768729326,0.0003126874244676614,,
Excitation-S4D-Pinn-decay-mu,18.496728897094727,0.02493756943415526,0.001418226814142387,,
Excitation-S4D-Pinn-decay-mu,18.577184200286865,0.026470647931091967,0.0026064228218121155,,
Excitation-S4D-Pinn-decay-mu,18.65694308280945,0.02603770058269611,-0.006616170612159578,,
Excitation-S4D-Pinn-decay-mu,18.736799478530884,0.029483228612490475,-0.0035193910562102415,,
Excitation-S4D-Pinn-decay-mu,18.81685209274292,0.031004084310998964,-0.0024562650567782063,,
Excitation-S4D-Pinn-decay-mu,18.89725112915039,0.030211076760081446,0.004063904014281472,,
Excitation-S4D-Pinn-decay-mu,18.976820468902588,0.03119790115554749,-0.006399789066694139,,
Excitation-S4D-Pinn-decay-mu,19.05735182762146,0.03393304854293383,-0.005230391463422079,,
Excitation-S4D-Pinn-decay-mu,19.137531280517578,0.03689603154410078,-0.00105229907639115,,
Excitation-S4D-Pinn-decay-mu,19.217100381851196,0.03762509419306598,0.003647205738297577,,
Excitation-S4D-Pinn-decay-mu,19.296589612960815,0.03699966268772892,-0.0056333114493833936,,
Excitation-S4D-Pinn-decay-mu,19.37762212753296,0.041825310714551533,-0.004299029795036491,,
Excitation-S4D-Pinn-decay-mu,19.45759630203247,0.04428718888401069,0.0006300320817099747,,
Excitation-S4D-Pinn-decay-mu,19.537023782730103,0.04380956095046623,0.006112367089872728,,
Excitation-S4D-Pinn-decay-mu,19.617573738098145,0.045636762057551516,-0.008472234882864527,,
Excitation-S4D-Pinn-decay-mu,19.697160482406616,0.05011360613336695,-0.003125743894177524,,
Excitation-S4D-Pinn-decay-mu,19.77723717689514,0.05153408081574354,0.0026623190831853716,,
Excitation-S4D-Pinn-decay-mu,19.857401847839355,0.049600079390225316,0.008857498543119124,,
Excitation-S4D-Pinn-decay-mu,19.936788320541382,0.05459852978877611,-0.00786215967553483,,
Excitation-S4D-Pinn-decay-mu,20.016917943954468,0.05776987526927779,-0.0060727852453620335,,
Excitation-S4D-Pinn-decay-mu,20.09690761566162,0.05991206171859448,0.0004054026773938624,,
Excitation-S4D-Pinn-decay-mu,20.176969528198242,0.06138968638518749,0.0027082232083368574,,
Excitation-S4D-Pinn-decay-mu,20.256689071655273,0.05869884583567114,0.009848579115036227,,
Excitation-S4D-Pinn-decay-mu,20.33699345588684,0.06158145562675771,-0.013608277450272821,,
Excitation-S4D-Pinn-decay-mu,20.417112827301025,0.06745905694952492,-0.006893671670138102,,
Excitation-S4D-Pinn-decay-mu,20.496988773345947,0.0688996619253678,-0.000562278429048102,,
Excitation-S4D-Pinn-decay-mu,20.577274084091187,0.06817914091537035,0.000892724193098271,,
Excitation-S4D-Pinn-decay-mu,20.65684413909912,0.06278927972973936,0.00679146363779376,,
Excitation-S4D-Pinn-decay-mu,20.7368803024292,0.0645211145883767,-0.01045356968490524,,
Excitation-S4D-Pinn-decay-mu,20.817194938659668,0.06322383661324102,-0.00010346262587029864,,
Excitation-S4D-Pinn-decay-mu,20.896660804748535,0.058833682982221885,0.0020139840573811796,,
Excitation-S4D-Pinn-decay-mu,20.977508544921875,0.05426952511314381,0.004097607543610382,,
Excitation-S4D-Pinn-decay-mu,21.057125091552734,0.05499572641214395,-0.007275621628654694,,
Excitation-S4D-Pinn-decay-mu,21.1370587348938,0.0529240182490101,-0.001233125249896383,,
Excitation-S4D-Pinn-decay-mu,21.21668767929077,0.04820043022904813,-0.012133410302077098,,
Excitation-S4D-Pinn-decay-mu,21.29714035987854,0.0495268051651592,-0.00613502124414289,,
Excitation-S4D-Pinn-decay-mu,21.376840829849243,0.04724448538209913,0.0030275880107896724,,
Excitation-S4D-Pinn-decay-mu,21.45734930038452,0.044764558072258875,0.004819820710925571,,
Excitation-S4D-Pinn-decay-mu,21.537513494491577,0.044748687390354036,-0.008729776993665951,,
Excitation-S4D-Pinn-decay-mu,21.617019414901733,0.04589158583918573,-0.00022215446099077552,,
Excitation-S4D-Pinn-decay-mu,21.696951389312744,0.04247681825297686,0.004701338592134785,,
Excitation-S4D-Pinn-decay-mu,21.777601957321167,0.042379861652871026,-0.008198431161720586,,
Excitation-S4D-Pinn-decay-mu,21.857831239700317,0.04343731081244874,-0.003280933355499782,,
Excitation-S4D-Pinn-decay-mu,21.936602115631104,0.0401361500892642,0.004485741710767377,,
Excitation-S4D-Pinn-decay-mu,22.016602277755737,0.037653545990824905,0.005988365988967764,,
Excitation-S4D-Pinn-decay-mu,22.096728324890137,0.039889214280266816,-0.006009740643570877,,
Excitation-S4D-Pinn-decay-mu,22.177356958389282,0.03985128336816962,-0.0015027860968186146,,
Excitation-S4D-Pinn-decay-mu,22.256988286972046,0.03737367491474239,0.00282149910035237,,
Excitation-S4D-Pinn-decay-mu,22.337146043777466,0.03531844377130791,-0.008393172118512121,,
Excitation-S4D-Pinn-decay-mu,22.417173624038696,0.03678476586752473,-0.004062700259052726,,
Excitation-S4D-Pinn-decay-mu,22.496694564819336,0.035931173080406595,-0.002618585272697232,,
