scenario,signal,t_run_s,value
Excitation-S4D-Pinn-decay-mu,e_y_m,11.858394145965576,-0.006443633261116272
Excitation-S4D-Pinn-decay-mu,e_y_m,11.937078475952148,-0.0030803437209977642
Excitation-S4D-Pinn-decay-mu,e_y_m,12.017019510269165,-0.0005170228681792288
Excitation-S4D-Pinn-decay-mu,e_y_m,12.097356081008911,0.0014511393083029844
Excitation-S4D-Pinn-decay-mu,e_y_m,12.176917791366577,0.001964987837607901
Excitation-S4D-Pinn-decay-mu,e_y_m,12.256824970245361,0.0016090405191465096
Excitation-S4D-Pinn-decay-mu,e_y_m,12.336709022521973,0.0007821119080757902
Excitation-S4D-Pinn-decay-mu,e_y_m,12.416806936264038,-0.00037273475865352845
Excitation-S4D-Pinn-decay-mu,e_y_m,12.4966561794281,-0.0011784288630879436
Excitation-S4D-Pinn-decay-mu,e_y_m,12.5767822265625,-0.002007425701514687
Excitation-S4D-Pinn-decay-mu,e_y_m,12.656911134719849,-0.0022606957491017737
Excitation-S4D-Pinn-decay-mu,e_y_m,12.737223625183105,-0.0023510696903798756
Excitation-S4D-Pinn-decay-mu,e_y_m,12.816789388656616,-0.002193982989792065
Excitation-S4D-Pinn-decay-mu,e_y_m,12.897095680236816,-0.0017865016381302667
Excitation-S4D-Pinn-decay-mu,e_y_m,12.977033138275146,-0.001337196629805748
Excitation-S4D-Pinn-decay-mu,e_y_m,13.057061433792114,-0.0007238001835896402
Excitation-S4D-Pinn-decay-mu,e_y_m,13.13693380355835,-0.0004133388341937272
Excitation-S4D-Pinn-decay-mu,e_y_m,13.216801643371582,-0.0002635529567790451
Excitation-S4D-Pinn-decay-mu,e_y_m,13.2971031665802,-0.00034944430629382794
Excitation-S4D-Pinn-decay-mu,e_y_m,13.376840829849243,-0.0005417303303850707
Excitation-S4D-Pinn-decay-mu,e_y_m,13.457049369812012,-0.0008711745960146566
Excitation-S4D-Pinn-decay-mu,e_y_m,13.537628412246704,-0.0010171871637990604
Excitation-S4D-Pinn-decay-mu,e_y_m,13.616874694824219,-0.0011692104869548692
Excitation-S4D-Pinn-decay-mu,e_y_m,13.696757078170776,-0.0012729200353007453
Excitation-S4D-Pinn-decay-mu,e_y_m,13.776932954788208,-0.001235938359157418
Excitation-S4D-Pinn-decay-mu,e_y_m,13.857100486755371,-0.001010221963020197
Excitation-S4D-Pinn-decay-mu,e_y_m,13.937110662460327,-0.0007499872881223807
Excitation-S4D-Pinn-decay-mu,e_y_m,14.017293214797974,-0.0004353610366384375
Excitation-S4D-Pinn-decay-mu,e_y_m,14.096856117248535,-6.615073468080324e-05
Excitation-S4D-Pinn-decay-mu,e_y_m,14.177346467971802,0.00019268255955984248
Excitation-S4D-Pinn-decay-mu,e_y_m,14.25698208808899,0.00030810670611500224
Excitation-S4D-Pinn-decay-mu,e_y_m,14.3370521068573,0.0005591375306851498
Excitation-S4D-Pinn-decay-mu,e_y_m,14.41677975654602,0.0007250761394637234
Excitation-S4D-Pinn-decay-mu,e_y_m,14.496869564056396,0.0010392192985857474
Excitation-S4D-Pinn-decay-mu,e_y_m,14.577438116073608,0.0012436681895993673
Excitation-S4D-Pinn-decay-mu,e_y_m,14.65719747543335,0.0014623209251667518
Excitation-S4D-Pinn-decay-mu,e_y_m,14.73697543144226,0.0016081991343331326
Excitation-S4D-Pinn-decay-mu,e_y_m,14.816969633102417,0.0018173796188439284
Excitation-S4D-Pinn-decay-mu,e_y_m,14.897331237792969,0.0019987866791431608
Excitation-S4D-Pinn-decay-mu,e_y_m,14.97744345664978,0.002128453506316963
Excitation-S4D-Pinn-decay-mu,e_y_m,15.056469440460205,0.002271085107208415
Excitation-S4D-Pinn-decay-mu,e_y_m,15.137118101119995,0.0025523251076996767
Excitation-S4D-Pinn-decay-mu,e_y_m,15.216958284378052,0.0028509942875598535
Excitation-S4D-Pinn-decay-mu,e_y_m,15.297385931015015,0.003055430243802712
Excitation-S4D-Pinn-decay-mu,e_y_m,15.376963138580322,0.0031407331238869074
Excitation-S4D-Pinn-decay-mu,e_y_m,15.456994533538818,0.003198830735506586
Excitation-S4D-Pinn-decay-mu,e_y_m,15.53666090965271,0.003289366805682703
Excitation-S4D-Pinn-decay-mu,e_y_m,15.616670608520508,0.0033125876446821745
Excitation-S4D-Pinn-decay-mu,e_y_m,15.697268724441528,0.0032765113386232225
Excitation-S4D-Pinn-decay-mu,e_y_m,15.77712607383728,0.0031485037329606613
Excitation-S4D-Pinn-decay-mu,e_y_m,15.85692811012268,0.0027720714874454044
Excitation-S4D-Pinn-decay-mu,e_y_m,15.936836242675781,0.002360378783480277
Excitation-S4D-Pinn-decay-mu,e_y_m,16.01730489730835,0.0019695081103803247
Excitation-S4D-Pinn-decay-mu,e_y_m,16.096821546554565,0.0014810388840626465
Excitation-S4D-Pinn-decay-mu,e_y_m,16.177000761032104,0.0010095273798646706
Excitation-S4D-Pinn-decay-mu,e_y_m,16.256913900375366,0.0006871031355422386
Excitation-S4D-Pinn-decay-mu,e_y_m,16.336812019348145,0.00031524242787689394
Excitation-S4D-Pinn-decay-mu,e_y_m,16.417165994644165,6.412131797461917e-05
Excitation-S4D-Pinn-decay-mu,e_y_m,16.496996879577637,-6.787510800881913e-05
Excitation-S4D-Pinn-decay-mu,e_y_m,16.5767080783844,-0.00017018061221184266
Excitation-S4D-Pinn-decay-mu,e_y_m,16.65717649459839,-0.0003813559929691443
Excitation-S4D-Pinn-decay-mu,e_y_m,16.737096071243286,-0.0005300695334866656
Excitation-S4D-Pinn-decay-mu,e_y_m,16.81684374809265,-0.0006893217745082558
Excitation-S4D-Pinn-decay-mu,e_y_m,16.89695978164673,-0.0009685058834652538
Excitation-S4D-Pinn-decay-mu,e_y_m,16.976958751678467,-0.0013280390556643443
Excitation-S4D-Pinn-decay-mu,e_y_m,17.056853532791138,-0.0015146773190176793
Excitation-S4D-Pinn-decay-mu,e_y_m,17.137177228927612,-0.0012882448873522412
Excitation-S4D-Pinn-decay-mu,e_y_m,17.216800451278687,-0.0008793567733346719
Excitation-S4D-Pinn-decay-mu,e_y_m,17.296589612960815,0.0007561315866617679
Excitation-S4D-Pinn-decay-mu,e_y_m,17.377381563186646,0.0031600363393392006
Excitation-S4D-Pinn-decay-mu,e_y_m,17.45672583580017,0.005099618157964302
Excitation-S4D-Pinn-decay-mu,e_y_m,17.53702473640442,0.008005018285134752
Excitation-S4D-Pinn-decay-mu,e_y_m,17.616429328918457,0.009525665483231693
Excitation-S4D-Pinn-decay-mu,e_y_m,17.697264432907104,0.011263523925891306
Excitation-S4D-Pinn-decay-mu,e_y_m,17.777199029922485,0.012472906886231594
Excitation-S4D-Pinn-decay-mu,e_y_m,17.857091665267944,0.014329349892275911
Excitation-S4D-Pinn-decay-mu,e_y_m,17.936931371688843,0.01610582138552602
Excitation-S4D-Pinn-decay-mu,e_y_m,18.017484664916992,0.01726560490274691
Excitation-S4D-Pinn-decay-mu,e_y_m,18.096668481826782,0.017290408449461836
Excitation-S4D-Pinn-decay-mu,e_y_m,18.177221536636353,0.017815823427122957
Excitation-S4D-Pinn-decay-mu,e_y_m,18.257448434829712,0.018665193395184188
Excitation-S4D-Pinn-decay-mu,e_y_m,18.336860418319702,0.021687256246707032
Excitation-S4D-Pinn-decay-mu,e_y_m,18.417039394378662,0.023418115768729326
Excitation-S4D-Pinn-decay-mu,e_y_m,18.496728897094727,0.02493756943415526
Excitation-S4D-Pinn-decay-mu,e_y_m,18.577184200286865,0.026470647931091967
Excitation-S4D-Pinn-decay-mu,e_y_m,18.65694308280945,0.02603770058269611
Excitation-S4D-Pinn-decay-mu,e_y_m,18.736799478530884,0.029483228612490475
Excitation-S4D-Pinn-decay-mu,e_y_m,18.81685209274292,0.031004084310998964
Excitation-S4D-Pinn-decay-mu,e_y_m,18.89725112915039,0.030211076760081446
Excitation-S4D-Pinn-decay-mu,e_y_m,18.976820468902588,0.03119790115554749
Excitation-S4D-Pinn-decay-mu,e_y_m,19.05735182762146,0.03393304854293383
Excitation-S4D-Pinn-decay-mu,e_y_m,19.137531280517578,0.03689603154410078
Excitation-S4D-Pinn-decay-mu,e_y_m,19.217100381851196,0.03762509419306598
Excitation-S4D-Pinn-decay-mu,e_y_m,19.296589612960815,0.03699966268772892
Excitation-S4D-Pinn-decay-mu,e_y_m,19.37762212753296,0.041825310714551533
Excitation-S4D-Pinn-decay-mu,e_y_m,19.45759630203247,0.04428718888401069
Excitation-S4D-Pinn-decay-mu,e_y_m,19.537023782730103,0.04380956095046623
Excitation-S4D-Pinn-decay-mu,e_y_m,19.617573738098145,0.045636762057551516
Excitation-S4D-Pinn-decay-mu,e_y_m,19.697160482406616,0.05011360613336695
Excitation-S4D-Pinn-decay-mu,e_y_m,19.77723717689514,0.05153408081574354
Excitation-S4D-Pinn-decay-mu,e_y_m,19.857401847839355,0.049600079390225316
Excitation-S4D-Pinn-decay-mu,e_y_m,19.936788320541382,0.05459852978877611
Excitation-S4D-Pinn-decay-mu,e_y_m,20.016917943954468,0.05776987526927779
Excitation-S4D-Pinn-decay-mu,e_y_m,20.09690761566162,0.05991206171859448
Excitation-S4D-Pinn-decay-mu,e_y_m,20.176969528198242,0.06138968638518749
Excitation-S4D-Pinn-decay-mu,e_y_m,20.256689071655273,0.05869884583567114
Excitation-S4D-Pinn-decay-mu,e_y_m,20.33699345588684,0.06158145562675771
Excitation-S4D-Pinn-decay-mu,e_y_m,20.417112827301025,0.06745905694952492
Excitation-S4D-Pinn-decay-mu,e_y_m,20.496988773345947,0.0688996619253678
Excitation-S4D-Pinn-decay-mu,e_y_m,20.577274084091187,0.06817914091537035
Excitation-S4D-Pinn-decay-mu,e_y_m,20.65684413909912,0.06278927972973936
Excitation-S4D-Pinn-decay-mu,e_y_m,20.7368803024292,0.0645211145883767
Excitation-S4D-Pinn-decay-mu,e_y_m,20.817194938659668,0.06322383661324102
Excitation-S4D-Pinn-decay-mu,e_y_m,20.896660804748535,0.058833682982221885
Excitation-S4D-Pinn-decay-mu,e_y_m,20.977508544921875,0.05426952511314381
Excitation-S4D-Pinn-decay-mu,e_y_m,21.057125091552734,0.05499572641214395
Excitation-S4D-Pinn-decay-mu,e_y_m,21.1370587348938,0.0529240182490101
Excitation-S4D-Pinn-decay-mu,e_y_m,21.21668767929077,0.04820043022904813
Excitation-S4D-Pinn-decay-mu,e_y_m,21.29714035987854,0.0495268051651592
Excitation-S4D-Pinn-decay-mu,e_y_m,21.376840829849243,0.04724448538209913
Excitation-S4D-Pinn-decay-mu,e_y_m,21.45734930038452,0.044764558072258875
Excitation-S4D-Pinn-decay-mu,e_y_m,21.537513494491577,0.044748687390354036
Excitation-S4D-Pinn-decay-mu,e_y_m,21.617019414901733,0.04589158583918573
Excitation-S4D-Pinn-decay-mu,e_y_m,21.696951389312744,0.04247681825297686
Excitation-S4D-Pinn-decay-mu,e_y_m,21.777601957321167,0.042379861652871026
Excitation-S4D-Pinn-decay-mu,e_y_m,21.857831239700317,0.04343731081244874
Excitation-S4D-Pinn-decay-mu,e_y_m,21.936602115631104,0.0401361500892642
Excitation-S4D-Pinn-decay-mu,e_y_m,22.016602277755737,0.037653545990824905
Excitation-S4D-Pinn-decay-mu,e_y_m,22.096728324890137,0.039889214280266816
Excitation-S4D-Pinn-decay-mu,e_y_m,22.177356958389282,0.03985128336816962
Excitation-S4D-Pinn-decay-mu,e_y_m,22.256988286972046,0.03737367491474239
Excitation-S4D-Pinn-decay-mu,e_y_m,22.337146043777466,0.03531844377130791
Excitation-S4D-Pinn-decay-mu,e_y_m,22.417173624038696,0.03678476586752473
Excitation-S4D-Pinn-decay-mu,e_y_m,22.496694564819336,0.035931173080406595
Excitation-S4D-Pinn-decay-mu,e_y_m,22.576679944992065,0.03448036158321616
Excitation-S4D-Pinn-decay-mu,e_y_m,22.65671944618225,0.031105185114234046
Excitation-S4D-Pinn-decay-mu,e_y_m,22.736721754074097,0.0311861496276426
Excitation-S4D-Pinn-decay-mu,e_y_m,22.816569328308105,0.03230921143560986
Excitation-S4D-Pinn-decay-mu,e_y_m,22.897087812423706,0.030517409398705883
Excitation-S4D-Pinn-decay-mu,e_y_m,22.977487087249756,0.028561957162980003
Excitation-S4D-Pinn-decay-mu,e_y_m,23.05702519416809,0.028516975705841482
Excitation-S4D-Pinn-decay-mu,e_y_m,23.137563228607178,0.028809865795161083
Excitation-S4D-Pinn-decay-mu,e_y_m,23.216856956481934,0.027536465498569373
Excitation-S4D-Pinn-decay-mu,e_y_m,23.29668641090393,0.025437195968300498
Excitation-S4D-Pinn-decay-mu,e_y_m,23.377524614334106,0.023471210905487108
Excitation-S4D-Pinn-decay-mu,e_y_m,23.456726789474487,0.023268508741350433
Excitation-S4D-Pinn-decay-mu,e_y_m,23.536850214004517,0.022724403998560436
Excitation-S4D-Pinn-decay-mu,e_y_m,23.61667013168335,0.022151168740448056
Excitation-S4D-Pinn-decay-mu,e_y_m,23.697086811065674,0.021049481775886655
Excitation-S4D-Pinn-decay-mu,e_y_m,23.776999711990356,0.020035979542451614
Excitation-S4D-Pinn-decay-mu,e_y_m,23.857041835784912,0.020153965627442757
Excitation-S4D-Pinn-decay-mu,e_y_m,23.937548875808716,0.020620541343951432
Excitation-S4D-Pinn-decay-mu,e_y_m,24.016869068145752,0.01961547116451852
Excitation-S4D-Pinn-decay-mu,e_y_m,24.097199201583862,0.018422235113342726
Excitation-S4D-Pinn-decay-mu,e_y_m,24.17694616317749,0.017363951897292233
Excitation-S4D-Pinn-decay-mu,e_y_m,24.25697922706604,0.017022722545094137
Excitation-S4D-Pinn-decay-mu,e_y_m,24.33665442466736,0.017091572690003203
Excitation-S4D-Pinn-decay-mu,e_y_m,24.417484045028687,0.016009057445829575
Excitation-S4D-Pinn-decay-mu,e_y_m,24.496740341186523,0.01414524265551706
Excitation-S4D-Pinn-decay-mu,e_y_m,24.576865196228027,0.014968373511585718
Excitation-S4D-Pinn-decay-mu,e_y_m,24.656991481781006,0.014566388331251448
Excitation-S4D-Pinn-decay-mu,e_y_m,24.736526250839233,0.01307467930761362
Excitation-S4D-Pinn-decay-mu,e_y_m,24.81705117225647,0.011429739358960675
Excitation-S4D-Pinn-decay-mu,e_y_m,24.89752507209778,0.010877187890722374
Excitation-S4D-Pinn-decay-mu,e_y_m,24.977683782577515,0.00981189794889123
Excitation-S4D-Pinn-decay-mu,e_y_m,25.056955814361572,0.009016371785300242
Excitation-S4D-Pinn-decay-mu,e_y_m,25.136717557907104,0.0073467711859788315
Excitation-S4D-Pinn-decay-mu,e_y_m,25.216672897338867,0.006112964234955609
Excitation-S4D-Pinn-decay-mu,e_y_m,25.29715347290039,0.005416594630976171
Excitation-S4D-Pinn-decay-mu,e_y_m,25.376891374588013,0.005075692495871827
Excitation-S4D-Pinn-decay-mu,e_y_m,25.456733226776123,0.004355484712698268
Excitation-S4D-Pinn-decay-mu,e_y_m,25.537310361862183,0.0034289126490842925
Excitation-S4D-Pinn-decay-mu,e_y_m,25.61669683456421,0.0032953013077112875
Excitation-S4D-Pinn-decay-mu,e_y_m,25.697929859161377,0.0035484741807037985
Excitation-S4D-Pinn-decay-mu,e_y_m,25.777067184448242,0.002926861391047572
Excitation-S4D-Pinn-decay-mu,e_y_m,25.857101917266846,0.0022133348490215726
