axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.2,-917.3884161759934,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.19798994974874373,-917.8287017523023,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.19597989949748745,-918.2735704660008,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.19396984924623117,-918.7229109074773,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1919597989949749,-919.1765912589323,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.18994974874371862,-919.6344571377651,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1879396984924623,-920.0963292218257,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.18592964824120603,-920.5620006338534,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.18391959798994975,-921.0312340599646,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.18190954773869347,-921.5037585743372,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1798994974874372,-921.9792661391955,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.17788944723618091,-922.4574077458507,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.17587939698492464,-922.9377891587956,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.17386934673366836,-923.4199662207025,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.17185929648241208,-923.9034396715541,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1698492462311558,-924.3876494300054,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1678391959798995,-924.8719682793759,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1658291457286432,-925.3556948943603,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.16381909547738693,-925.8380461375256,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.16180904522613065,-926.3181485469024,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.15979899497487438,-926.7950289273812,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1577889447236181,-927.2676039491088,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.15577889447236182,-927.7346686455903,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.15376884422110554,-928.1948836926188,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.15175879396984926,-928.6467613364239,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.14974874371859298,-929.0886498254471,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1477386934673367,-929.5187161848405,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.14572864321608042,-929.9349271560893,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.14371859296482414,-930.3350281059908,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.14170854271356784,-930.7165196895878,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.13969849246231156,-931.0766320305075,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.13768844221105528,-931.4122961595784,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.135678391959799,-931.7201124286615,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.13366834170854272,-931.9963155915425,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.13165829145728644,-932.2367362177711,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.12964824120603013,-932.4367580789484,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.12763819095477386,-932.5912711207689,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.12562814070351758,-932.6946196089754,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.12361809045226131,-932.7405450144532,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.12160804020100503,-932.7221231834864,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.11959798994974874,-932.6316953257547,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.11758793969849246,-932.4607923475354,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.11557788944723618,-932.2000520640981,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1135678391959799,-931.839128847626,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.11155778894472362,-931.3665953103553,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.10954773869346734,-930.7698356934806,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.10753768844221105,-930.0349307385769,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.10552763819095477,-929.1465339694334,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.1035175879396985,-928.0877395196337,-714.9899638544838
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.10150753768844221,-926.8399419183771,-714.9897015934268
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.09949748743718594,-925.3826886094021,-714.9216015152741
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.09748743718592964,-923.6935264429346,-714.7741130443577
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.09547738693467336,-921.747843967618,-714.5163923240202
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.09346733668341708,-919.5187120787713,-714.1176647613984
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.0914572864321608,-916.976726471563,-713.5472224005129
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.08944723618090453,-914.0898564216634,-712.7744213068121
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.08743718592964825,-910.8233056864053,-711.7686789628261
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.08542713567839195,-907.1393927935071,-710.4994716745881
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.08341708542713568,-902.9974596564604,-708.9363319884753
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.0814070351758794,-898.3538193013919,-707.048846118136
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.07939698492462312,-893.1617554583987,-704.8066513811564
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.07738693467336684,-887.3715887739024,-702.1794336451387
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.07537688442211055,-880.9308263061163,-699.1369247828516
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.07336683417085427,-873.7844125836085,-695.6489001361217
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.07135678391959799,-865.8751015828368,-691.6851759881384
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.06934673366834171,-857.1439691913815,-687.2156070438392
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.06733668341708543,-847.5310846815207,-682.2100839180544
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.06532663316582915,-836.9763569871938,-676.6385306310787
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.06331658291457287,-825.4205667042371,-670.4709021113567
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.06130653266331659,-812.806587306435,-663.6771817049486
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.059296482412060286,-799.0807887938281,-656.2273786914653
front,1372.8686,carla_physx,0.520799994468689,13.284795761108398,1.2392888069152832,0.6794111728668213,-2.5397989749908447,-0.05728643216080401,-784.1946037894074,-648.0915258061519
