signal,unit,ground_truth,estimate
fl_fy,N,-4.687826156616211,-4.332908723609514
fl_fy,N,-4.255836486816406,-3.913154796246098
fl_fy,N,-4.074003219604492,-3.746849323756216
fl_fy,N,-2.6117186546325684,-2.490419594782787
fl_fy,N,-4.185110569000244,-3.9841467490720817
fl_fy,N,-1.7697116136550903,-1.7124817246186308
fl_fy,N,-0.6452267169952393,-0.6206358013687293
fl_fy,N,-1.2166637182235718,-1.1828731800227557
fl_fy,N,-0.12919698655605316,-0.12868074783863787
fl_fy,N,0.2880505323410034,0.286268643264246
fl_fy,N,0.24986772239208221,0.24321451470837574
fl_fy,N,-0.702288031578064,-0.6983039948762509
fl_fy,N,-2.596026659011841,-2.5619811066141276
fl_fy,N,-1.127584457397461,-1.1336227422157217
fl_fy,N,0.11061965674161911,0.11080561629929093
fl_fy,N,0.0014527890598401427,0.0014551776031755696
fl_fy,N,1.4584474563598633,1.4605421494498583
fl_fy,N,2.7409842014312744,2.78374468679947
fl_fy,N,-0.22555086016654968,-0.23014179102680463
fl_fy,N,1.8631243705749512,1.87412006783723
fl_fy,N,1.532106876373291,1.5397760677121066
fl_fy,N,3.2841882705688477,3.3001994387043507
fl_fy,N,5.77088737487793,5.829902643338137
fl_fy,N,2.8223659992218018,2.8721210063274345
fl_fy,N,2.667642593383789,2.7074954729298413
fl_fy,N,1.093550205230713,1.1162683485634561
fl_fy,N,-2.0963938236236572,-2.108446773999629
fl_fy,N,-5.472523212432861,-5.544157455523004
fl_fy,N,-8.413941383361816,-8.55570791613413
fl_fy,N,1.7966639995574951,1.843361577369988
fl_fy,N,-8.524654388427734,-8.413487825767103
fl_fy,N,0.8511955738067627,0.8110130321971927
fl_fy,N,7.7570085525512695,7.165608034425837
fl_fy,N,18.634679794311523,16.29237741994324
fl_fy,N,22.431665420532227,19.42441893946019
fl_fy,N,20.812639236450195,18.543547554679094
fl_fy,N,8.405159950256348,7.615691898070982
fl_fy,N,-3.738006830215454,-3.4180049234298138
fl_fy,N,-10.473821640014648,-9.763458941257754
fl_fy,N,-19.30143928527832,-18.189000610827225
fl_fy,N,-25.857892990112305,-24.4908378329619
fl_fy,N,-24.372421264648438,-23.295590176474292
fl_fy,N,-19.90570831298828,-18.62453029094884
fl_fy,N,-9.821817398071289,-9.340901002002797
fl_fy,N,5.231347560882568,5.09565107554971
fl_fy,N,28.20370864868164,28.23200913226245
fl_fy,N,43.31877899169922,43.00434823508397
fl_fy,N,54.354270935058594,55.66373357802147
fl_fy,N,57.3206901550293,58.66046817179649
fl_fy,N,60.4821662902832,62.670026557671626
fl_fy,N,62.59333038330078,63.55631201720803
fl_fy,N,65.06147766113281,65.82290954478619
fl_fy,N,62.1285400390625,58.091341677692306
fl_fy,N,60.346012115478516,56.03445331770079
fl_fy,N,60.37346267700195,54.854963992577346
fl_fy,N,64.62725830078125,57.02697445036453
fl_fy,N,83.57567596435547,75.02998647010578
fl_fy,N,92.69509887695312,85.14128605870658
fl_fy,N,103.41865539550781,96.10585815913221
fl_fy,N,115.97319030761719,110.01036924473499
fl_fy,N,137.94326782226562,139.68820415459857
fl_fy,N,137.16473388671875,137.6667866053008
fl_fy,N,154.47171020507812,158.08859314355354
fl_fy,N,173.75733947753906,182.7505729633454
fl_fy,N,190.1617431640625,204.79370504896718
fl_fy,N,214.3869171142578,240.20811873219571
fl_fy,N,228.4704132080078,255.15803690302812
fl_fy,N,257.6216735839844,294.14366137129434
fl_fy,N,267.48553466796875,305.2408984863868
fl_fy,N,292.37548828125,345.1330618477468
fl_fy,N,289.2807312011719,339.1230390388982
fl_fy,N,313.7144775390625,387.97446036904256
fl_fy,N,305.0039978027344,375.70976484679886
fl_fy,N,316.8470458984375,403.61947932647234
fl_fy,N,300.2232971191406,372.5282849940356
fl_fy,N,267.2685241699219,313.3248745776204
fl_fy,N,249.00755310058594,283.7096113822543
fl_fy,N,253.1328582763672,292.6660235808614
fl_fy,N,255.39430236816406,299.37496869975627
fl_fy,N,254.62625122070312,298.55296835882905
fl_fy,N,248.9118194580078,289.55043531332495
fl_fy,N,247.59829711914062,286.858116416324
fl_fy,N,240.03717041015625,275.4096688442012
fl_fy,N,239.08917236328125,275.298301660616
fl_fy,N,235.00619506835938,268.6029340352153
fl_fy,N,236.87721252441406,272.767379297326
fl_fy,N,233.56732177734375,269.03893711968277
fl_fy,N,235.52816772460938,274.51716931725593
fl_fy,N,236.34854125976562,274.5214886986005
fl_fy,N,232.14828491210938,269.0098636802935
fl_fy,N,228.58229064941406,265.89221574109126
fl_fy,N,214.73388671875,243.8965176633233
fl_fy,N,214.3843994140625,244.89835860133797
fl_fy,N,215.4128875732422,248.58244018457066
fl_fy,N,206.2348175048828,234.59969203192588
fl_fy,N,200.02516174316406,226.63876740483587
fl_fy,N,196.13754272460938,223.06129334819485
fl_fy,N,219.72044372558594,259.96378242367325
fl_fy,N,199.60227966308594,230.84965869575254
fl_fy,N,194.67091369628906,223.32039148589948
fl_fy,N,190.73281860351562,219.9814056802191
fl_fy,N,160.98468017578125,172.51434909444774
fl_fy,N,161.53099060058594,172.60349753406123
fl_fy,N,175.9697265625,197.2041132598441
fl_fy,N,169.25125122070312,184.6594822845833
fl_fy,N,156.6670379638672,163.91818846201724
fl_fy,N,154.48423767089844,159.5893200688339
fl_fy,N,149.81027221679688,149.81183574346917
fl_fy,N,148.11306762695312,149.57691298055173
fl_fy,N,146.00526428222656,144.11973619836525
fl_fy,N,147.2905731201172,146.92806937555218
fl_fy,N,150.5369873046875,150.0099171974917
fl_fy,N,146.2310791015625,142.47096514124854
fl_fy,N,147.06480407714844,145.2663170424353
fl_fy,N,147.41464233398438,142.54151529865726
fl_fy,N,147.008544921875,141.78645824916336
fl_fy,N,149.63128662109375,145.48525685018723
fl_fy,N,146.04025268554688,138.91396184443636
fl_fy,N,161.61231994628906,158.886060859924
fl_fy,N,160.20350646972656,157.73926636508162
fl_fy,N,161.79957580566406,161.13238424728593
fl_fy,N,158.9698028564453,157.23375837064881
fl_fy,N,174.17208862304688,175.15299958837306
fl_fy,N,172.93365478515625,174.05337059906225
fl_fy,N,171.92431640625,172.54217634127957
fl_fy,N,169.4614715576172,167.76530197209593
fl_fy,N,183.96058654785156,186.81624323096082
fl_fy,N,197.62725830078125,209.62907592889476
fl_fy,N,193.23019409179688,201.82334079309507
fl_fy,N,192.0810546875,198.74800944457164
fl_fy,N,192.59153747558594,199.3789398485507
fl_fy,N,193.64297485351562,200.92465115054083
fl_fy,N,205.9980926513672,218.5811063749579
fl_fy,N,210.7876434326172,227.0152804605182
fl_fy,N,209.7170867919922,225.0005448524646
fl_fy,N,209.14109802246094,222.66430848668045
fl_fy,N,210.06192016601562,223.05925031644662
fl_fy,N,230.90101623535156,259.71305981064876
fl_fy,N,229.42791748046875,254.56913683324038
fl_fy,N,251.72479248046875,292.44278691098833
fl_fy,N,267.4018859863281,319.8619389972125
fl_fy,N,275.9639892578125,336.5019899414668
fl_fy,N,276.1894226074219,336.74110364604036
fl_fy,N,264.6565246582031,372.9790471197596
fl_fy,N,289.4682922363281,362.3585984652208
fl_fy,N,290.9593811035156,366.2584710547374
fl_fy,N,280.4623107910156,351.32905409992304
fl_fy,N,287.94842529296875,367.43507345433153
fl_fy,N,278.9591369628906,352.87756399205153
fl_fy,N,264.364990234375,330.76192567623553
fl_fy,N,244.28347778320312,296.0862250636525
fl_fy,N,233.42662048339844,277.4145057290291
fl_fy,N,250.58518981933594,309.90934904297956
fl_fy,N,238.65682983398438,287.40664037948864
fl_fy,N,227.91122436523438,269.44800072730794
fl_fy,N,212.3116455078125,245.01853521640086
fl_fy,N,218.37132263183594,254.93844589865563
fl_fy,N,215.77667236328125,249.97847790756504
fl_fy,N,216.43780517578125,254.730833903725
fl_fy,N,205.94114685058594,233.45247509421176
fl_fy,N,205.4795379638672,233.8884780862184
fl_fy,N,199.21527099609375,221.37504291718275
fl_fy,N,213.12547302246094,242.0366864684444
fl_fy,N,197.32550048828125,215.20534192519537
fl_fy,N,198.85519409179688,216.713757750936
fl_fy,N,194.05435180664062,206.23768866085956
fl_fy,N,205.8490447998047,222.25876741565992
fl_fy,N,196.88162231445312,205.81634520292215
fl_fy,N,204.9125213623047,222.5831908742515
fl_fy,N,186.69566345214844,191.7023397221726
fl_fy,N,188.9186553955078,191.95262837155067
fl_fy,N,190.65798950195312,195.77214216354153
fl_fy,N,169.5033721923828,167.83940462680795
fl_fy,N,170.46377563476562,168.0286352235727
fl_fy,N,170.09207153320312,170.34783840439954
fl_fy,N,168.81875610351562,169.9248255742132
fl_fy,N,148.46824645996094,144.18641858005589
fl_fy,N,150.33511352539062,148.95556570025653
fl_fy,N,147.85643005371094,144.33422359444413
fl_fy,N,136.2610626220703,130.86387258495134
fl_fy,N,133.98345947265625,128.43532425438244
fl_fy,N,118.16532135009766,112.34024262930802
fl_fy,N,117.9321060180664,113.18690351939055
fl_fy,N,117.23954010009766,115.4561931004546
fl_fy,N,102.96493530273438,98.00302726674506
fl_fy,N,102.12846374511719,98.32107056864729
fl_fy,N,99.7855453491211,95.84546184361126
fl_fy,N,85.36911010742188,82.22490271836128
fl_fy,N,73.27555847167969,68.88864361274176
fl_fy,N,68.19049835205078,64.57456054142384
fl_fy,N,54.816749572753906,51.86592254685039
fl_fy,N,49.787269592285156,48.65563683272169
fl_fy,N,45.87761306762695,43.46644438899912
fl_fy,N,45.075477600097656,42.66061871643433
