axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.2,-953.219411730347,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.19798994974874373,-953.6833802911293,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.19597989949748745,-954.1519003387422,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.19396984924623117,-954.6248291375152,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.1919597989949749,-955.1020003668227,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.18994974874371862,-955.583221674362,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.1879396984924623,-956.0682719844965,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.18592964824120603,-956.5568985364408,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.18391959798994975,-957.0488136243773,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.18190954773869347,-957.5436910086029,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.1798994974874372,-958.0411619634887,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.17788944723618091,-958.5408109243616,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.17587939698492464,-959.042170691337,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.17386934673366836,-959.5447171436089,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.17185929648241208,-960.0478634126974,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.1698492462311558,-960.550953457597,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.1678391959798995,-961.0532549786249,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.1658291457286432,-961.5539515999695,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.16381909547738693,-962.0521342434204,-796.675617272464
front,1372.8686,carla_physx,0.580299973487854,12.924015998840332,1.2403590679168701,0.7056046724319458,-2.6097419261932373,-0.16180904522613065,-962.54679160746,-796.675617272464
