signal,unit,t_s,ground_truth,estimate
omega,rad/s,807.410996,0.1211441120721514,0.12555958200246883
omega,rad/s,807.509996,0.11052374760782448,0.1393005985530973
omega,rad/s,807.575996,0.10705611283584088,0.12043429566180994
omega,rad/s,807.674996,0.101841146755842,0.11923539298498767
omega,rad/s,807.773996,0.09793356797781697,0.12008659175826414
omega,rad/s,807.872996,0.09171931087178006,0.13613533385224813
omega,rad/s,807.971996,0.09421035173968817,0.14898786186588658
omega,rad/s,808.037996,0.0960705930393701,0.11421661555732482
omega,rad/s,808.136996,0.09481817148723225,0.1343249181265158
omega,rad/s,808.202996,0.09359212722116765,0.11625775059685589
omega,rad/s,808.268996,0.09222988086060732,0.1092634306353572
omega,rad/s,808.367996,0.09081513597853175,0.12480741909877097
omega,rad/s,808.433996,0.08835688361028267,0.0960231849307768
omega,rad/s,808.499996,0.08520159765319099,0.09589334366141954
omega,rad/s,808.631996,0.06918484398535299,0.07950223490860761
omega,rad/s,808.697996,0.0677190673477137,0.07776279856716033
omega,rad/s,808.829996,0.06070990667421197,0.0627970343945646
omega,rad/s,808.895996,0.05587746356572688,0.062158456265139224
omega,rad/s,808.994996,0.04411050956015553,0.056430266808291996
omega,rad/s,809.093996,0.038169934727167024,0.028645810306265486
omega,rad/s,809.159996,0.028368658228273166,0.027654797638682966
omega,rad/s,809.258996,0.014729033529571833,0.00883022334580686
omega,rad/s,809.357996,0.005248894888684874,0.006796489582566354
omega,rad/s,809.423996,-0.0001365810519690202,0.002933500855571607
omega,rad/s,809.489996,-0.004302573947666813,0.0013298248907398398
omega,rad/s,809.621996,-0.00865637426404191,0.00509693305255684
omega,rad/s,809.687996,-0.009545798384434543,9.080061822207795e-05
omega,rad/s,809.819996,-0.009519720303972006,0.009132953341408774
omega,rad/s,809.885996,-0.009169649827768729,0.0026127432116968084
omega,rad/s,809.951996,-0.008064869205165205,0.0014998639238720732
omega,rad/s,810.050996,-0.006293598640887615,0.012092832163469935
omega,rad/s,810.116996,-0.005422509363750188,0.006881837420403117
omega,rad/s,810.182996,-0.002713791937851038,0.005613926344645892
omega,rad/s,810.281996,-0.001315090518331332,0.008436805858665603
omega,rad/s,810.380996,0.0008618061306248341,0.009530487634909855
omega,rad/s,810.479996,0.002793398001461588,0.020982632210170944
omega,rad/s,810.545996,0.004369711373712028,0.010330268282656103
omega,rad/s,810.644996,0.004807412931937614,0.011834021890371964
omega,rad/s,810.743996,0.0068836632028478435,0.009069919603833347
omega,rad/s,810.842996,0.006346413090927705,0.015426746022135045
omega,rad/s,810.941996,0.006655941898344663,0.006921153841690113
omega,rad/s,811.007996,0.00646868685016556,0.008125663837643423
omega,rad/s,811.139996,0.005487569507112168,0.0027218011772579503
omega,rad/s,811.205996,0.004486832691133236,0.0037764151519422712
omega,rad/s,811.271996,0.0031593636705151656,0.0018768873492602302
omega,rad/s,811.370996,0.0014556682656171726,0.0008374918796866216
omega,rad/s,811.469996,0.000571537481153988,-0.0013419169016236712
omega,rad/s,811.568996,-0.00017544405388398185,-0.0007171670406328316
omega,rad/s,811.634996,-0.0006694367670043102,-0.003025140288087239
omega,rad/s,811.766996,-0.0024000424139404776,-0.002544903967526963
omega,rad/s,811.832996,-0.003078073475775868,-0.003677737169798037
omega,rad/s,811.964996,-0.004655189551949881,-0.0016573787371022722
omega,rad/s,812.096996,-0.0048554429361611605,0.0022644359628335104
omega,rad/s,812.228996,-0.004403696324400685,0.011465437472046995
omega,rad/s,812.294996,-0.0038127864918632505,0.003280417364478305
omega,rad/s,812.360996,-0.00248137971623714,0.0038826745142785885
omega,rad/s,812.459996,-0.0006667478378493682,0.00560558840890037
omega,rad/s,812.525996,0.00041074191208988,0.007404384934622442
omega,rad/s,812.657996,0.001954423251644384,0.025037027207192874
omega,rad/s,812.756996,0.003785864205209317,0.017607143958219263
omega,rad/s,812.855996,0.005186922748270473,0.011029899852724328
omega,rad/s,813.020996,0.007207894013212312,0.01643607377012081
omega,rad/s,813.086996,0.00735386014229033,0.012620389979177722
omega,rad/s,813.218996,0.008187220560920597,0.01346146938925286
omega,rad/s,813.350996,0.008167083777528892,0.012995719797758723
omega,rad/s,813.548996,0.007047193016569501,0.0061889392372022345
omega,rad/s,813.614996,0.006321907099808994,0.004968046744180069
omega,rad/s,813.779996,0.0032880149025614836,0.003512224444845021
omega,rad/s,813.944996,0.00023696960109708556,-0.0028574487077105636
omega,rad/s,814.010996,-0.0006660685436520178,-0.004177120481026647
omega,rad/s,814.208996,-0.003607547004332863,-0.0015158813824592424
omega,rad/s,814.406996,-0.008454927010443066,-0.00934121934408064
omega,rad/s,814.604996,-0.005279091305390143,0.001892344610106846
omega,rad/s,814.736996,-0.005746906988313934,-0.00287595056530815
omega,rad/s,814.901996,-0.0031238947686530265,0.01766036717455352
omega,rad/s,815.000996,-0.0010739813589219621,0.009620810776719712
omega,rad/s,815.132996,-0.0010872083267374848,0.002814153492426361
omega,rad/s,815.297996,0.0007851427734726726,0.02096626430155004
omega,rad/s,815.396996,0.003184620250637608,0.013413134433156167
omega,rad/s,815.495996,0.0034882411499347387,0.007891022002193323
omega,rad/s,815.594996,0.0041440374324891085,0.011835769774057318
omega,rad/s,815.693996,0.004082525943405665,0.0077041452313059144
omega,rad/s,815.858996,0.0047643979622334,0.012143491099154313
omega,rad/s,815.990996,0.0054720808959199275,0.011067495905930397
omega,rad/s,816.188996,0.006427443474819613,0.011818671230782705
omega,rad/s,816.320996,0.006626572161156322,0.007466842306592104
omega,rad/s,816.452996,0.004707410913046696,0.004299240821604416
omega,rad/s,816.617996,0.0018026645120793163,-0.0003966896917350642
omega,rad/s,816.716996,0.00014365121778368514,0.0011075772158371986
omega,rad/s,816.848996,-0.001413718115352693,0.0005629790326570927
omega,rad/s,817.013996,-0.0028656443311695216,-0.0003940329713567384
omega,rad/s,817.112996,-0.003274570879369832,0.0018564817902899035
omega,rad/s,817.310996,-0.003131576593455078,0.012418340127851446
omega,rad/s,817.442996,-0.0018455757974826829,0.006698320158513807
omega,rad/s,817.541996,-0.0011675510141972703,0.0015419372535129885
omega,rad/s,817.607996,-0.0014018008154139346,0.0038308401905481314
omega,rad/s,817.739996,-0.0006629363091833966,0.0016212299023479653
omega,rad/s,817.805996,-0.0013376127484203944,0.005136463070105662
omega,rad/s,817.937996,0.0005087719621681369,0.0019083603176529478
