signal,unit,error_gt_minus_est
fl_fy,N,0.08396860460970523
fl_fy,N,0.14297351407523928
fl_fy,N,0.21655077602809225
fl_fy,N,0.5390390579651125
fl_fy,N,0.6668402013216532
fl_fy,N,0.5656645163061524
fl_fy,N,0.6096142783425975
fl_fy,N,0.8219735167880735
fl_fy,N,0.43092314734903026
fl_fy,N,0.39816676213520896
fl_fy,N,0.2702627675198441
fl_fy,N,0.4031970268747389
fl_fy,N,0.37544914267675233
fl_fy,N,0.4535082485541282
fl_fy,N,0.3938161177430435
fl_fy,N,0.4093648768081266
fl_fy,N,0.4787008772024013
fl_fy,N,0.33127796113279206
fl_fy,N,0.3123495487972956
fl_fy,N,2.141164908978098
fl_fy,N,-0.7131099834911758
fl_fy,N,-0.6348388574194175
fl_fy,N,-0.5015852888873606
fl_fy,N,-0.23286413502911207
fl_fy,N,-0.15295358764505063
fl_fy,N,-0.07766592283192436
fl_fy,N,-0.032487529263832
fl_fy,N,-0.11617595684474624
fl_fy,N,0.0631341223618394
fl_fy,N,-0.06690739704448578
fl_fy,N,-0.050995574569299984
fl_fy,N,0.08926932331113935
fl_fy,N,-0.19104418293138647
fl_fy,N,0.36834265254410425
fl_fy,N,0.4401051785536305
fl_fy,N,0.34804796299760343
fl_fy,N,0.3282423106471677
fl_fy,N,-0.04299923223169608
fl_fy,N,0.42877343829596937
fl_fy,N,0.3553419182253996
fl_fy,N,0.3135713994423799
fl_fy,N,-0.3096259037639202
fl_fy,N,-0.22280527934247263
fl_fy,N,0.023184631944873982
fl_fy,N,0.14592106452434161
fl_fy,N,0.07242767069447059
fl_fy,N,0.06167291139684705
fl_fy,N,-0.20359001134560706
fl_fy,N,0.13226381748510463
fl_fy,N,0.07843688345370875
fl_fy,N,0.05381687934455265
fl_fy,N,-0.1089509081875395
fl_fy,N,-0.20836756082216312
fl_fy,N,-0.06897960931258601
fl_fy,N,-0.07963796942893364
fl_fy,N,-0.20262977517719394
fl_fy,N,-0.45362286790700823
fl_fy,N,-0.42456504616124935
fl_fy,N,-0.16425662804616936
fl_fy,N,-0.11893998456600952
fl_fy,N,-1.8563029943658726
fl_fy,N,-0.8655093909801526
fl_fy,N,-0.3924713086060563
fl_fy,N,-0.4109510526060962
fl_fy,N,-0.6825719035881868
fl_fy,N,-0.7030948088427516
fl_fy,N,-0.6922640112543332
fl_fy,N,-0.3808112152452021
fl_fy,N,-0.5135511785594922
fl_fy,N,-0.7118555072548216
fl_fy,N,-0.5410436594539281
fl_fy,N,-0.14099699488493544
fl_fy,N,-1.6254539864845654
fl_fy,N,-0.7238665648101859
fl_fy,N,-0.5680291671291542
fl_fy,N,-0.3855716232708888
fl_fy,N,-0.38499107419219936
fl_fy,N,-0.4149805860203508
fl_fy,N,-0.38876567564650033
fl_fy,N,-0.09841474414404139
fl_fy,N,0.1514800242986014
fl_fy,N,-0.1840364900355923
fl_fy,N,-0.029261025098117482
fl_fy,N,-0.17928883786689798
fl_fy,N,0.06359739345847154
fl_fy,N,0.048419603152523916
fl_fy,N,-0.15627693183434666
fl_fy,N,-0.022301112587978317
fl_fy,N,0.402823818433772
fl_fy,N,0.29423315499583746
fl_fy,N,0.3649683624230253
fl_fy,N,0.21605266624106645
fl_fy,N,0.8928596529510848
fl_fy,N,0.9105893754434904
fl_fy,N,0.8465150698955775
fl_fy,N,0.3988345547721397
fl_fy,N,0.4842407786562193
fl_fy,N,0.5656630317771092
fl_fy,N,0.5225695537312531
