signal,unit,ground_truth,estimate
v_y,m/s,0.01082328143010347,-0.0030961313668186313
v_y,m/s,0.010230097745252742,-0.00047996165333533646
v_y,m/s,0.011049138284644044,0.0006326981581259491
v_y,m/s,0.01850358352848236,0.0024756497551322587
v_y,m/s,0.020276521779720724,-0.012525395471168602
v_y,m/s,0.01923994749079494,0.000658999505838323
v_y,m/s,0.011189084885668166,-0.0014773778469367137
v_y,m/s,0.009299291259385,-0.0037972255419456303
v_y,m/s,0.010071763539121648,-0.014078186499145277
v_y,m/s,0.011919290296584784,0.006606935703412273
v_y,m/s,0.025029522096373213,0.0066342230626038464
v_y,m/s,0.027951246496259685,0.015117110673879695
v_y,m/s,0.025228483346006136,0.013000907860769122
v_y,m/s,0.023144289970097986,0.005176237263058835
v_y,m/s,0.004364400154191372,-0.03144568194663988
v_y,m/s,0.002335902795555178,-0.003876164726048551
v_y,m/s,0.014865957554992093,0.0006292658389143173
v_y,m/s,0.019379166241609624,0.006394114420290432
v_y,m/s,0.020193270676450048,0.007064831082388083
v_y,m/s,0.01576426002750253,0.004207493039053104
v_y,m/s,0.013914635094084638,0.0011226787050779598
v_y,m/s,0.008915276774665415,-2.7291774060614685e-05
v_y,m/s,0.00993623252648046,-0.005633085919715052
v_y,m/s,0.012001386642296552,0.007199966970575254
v_y,m/s,0.01995199156191685,0.01228429354511329
v_y,m/s,0.02218685278658672,0.014899457912895951
v_y,m/s,0.027782310167594915,0.013930670022776172
v_y,m/s,0.02645202113285361,0.006693108250442996
v_y,m/s,0.0035707871526140522,-0.024601414170059455
v_y,m/s,-0.0013522006275579201,-0.012045068302150911
v_y,m/s,0.005878685424598018,-0.017690628820943192
v_y,m/s,0.00957851322693326,0.005513683970541277
v_y,m/s,0.013024396754231837,0.010087555531648987
v_y,m/s,0.02787665682566587,0.011319382949242372
v_y,m/s,0.030906025882242005,0.013663030032551135
v_y,m/s,0.019179442839694083,0.007701430009833251
v_y,m/s,0.013171429517993438,-0.004266368261873921
v_y,m/s,0.009755473672413473,-0.008430065145426335
v_y,m/s,0.00793731860437319,-0.010798334115492577
v_y,m/s,0.011614167909906215,-0.02258318904851696
v_y,m/s,0.016345964125175527,0.0015804656998216673
v_y,m/s,0.016514194423568718,-0.0027055092405120808
v_y,m/s,0.01463719435014621,-0.005604026055300564
v_y,m/s,-0.0019282397280404595,-0.030157584636529233
v_y,m/s,0.005989718735255778,-0.0039182995873265035
v_y,m/s,0.011288900963776882,0.007321910176253031
v_y,m/s,0.015050145770596046,0.012049976587023314
v_y,m/s,0.029898145012218436,0.011725260286515722
v_y,m/s,0.030881684495570383,0.011203547317484366
v_y,m/s,0.013732151950554439,0.0006205621727770547
v_y,m/s,0.004751035959122518,-0.01334197488441001
v_y,m/s,0.00022745618101538412,-0.01874958380050166
v_y,m/s,-0.009133085099167992,-0.016853040848276275
v_y,m/s,-0.00820025045053896,-0.014760329598459373
v_y,m/s,0.009063162709133543,-0.006535977923085234
v_y,m/s,0.01457455752261172,0.0016039542795311685
v_y,m/s,0.01373382160682457,2.0736130538094588e-05
v_y,m/s,0.014252653722215847,-0.012617908586024539
v_y,m/s,0.007717681155410716,-0.021844387728287847
v_y,m/s,-0.020264196675123358,-0.03493122859270674
v_y,m/s,-0.022787730901145054,-0.05947113263435123
v_y,m/s,0.007269656937793023,0.011597471633352029
v_y,m/s,0.015106751765669557,0.020162486567190406
v_y,m/s,0.020742796964833055,0.027075426450363215
v_y,m/s,0.0514801730972394,0.02075558886668886
v_y,m/s,0.007302883792229764,-0.009388816543856433
v_y,m/s,-0.020244684359703946,-0.0406306687139659
v_y,m/s,-0.034628964267665374,-0.051928606749943415
v_y,m/s,-0.032434413477577806,-0.034498968114221304
v_y,m/s,-0.021548175327419372,-0.01963123758487953
v_y,m/s,0.01648373096911282,2.957469125499171e-05
v_y,m/s,0.03514157991899758,0.004357759809669393
v_y,m/s,0.008902077133926767,-0.01638041069876553
v_y,m/s,-0.042054168804636305,-0.1342401356961568
v_y,m/s,-0.08811069005542116,-0.1828900418146579
v_y,m/s,-0.0428061953451806,-0.07044807838889446
v_y,m/s,0.016517011060857456,0.015732547206853992
v_y,m/s,0.046834329383944606,0.0504925610624269
v_y,m/s,0.05435948595168405,0.05925631740437902
v_y,m/s,0.061694867925915275,0.051016412489293436
v_y,m/s,0.044704175328709184,0.02564026061240554
v_y,m/s,0.011137172655763194,-0.03614229701273147
v_y,m/s,-0.03303397117537621,-0.09234869527554684
v_y,m/s,-0.11201656299538953,-0.1499329972295639
v_y,m/s,-0.15257047510059785,-0.18997592148323833
v_y,m/s,-0.14825807883774367,-0.18267594425838682
v_y,m/s,-0.1116827942971792,-0.1277918920733184
v_y,m/s,-0.017079011134516264,-0.05882758736641742
v_y,m/s,-0.00567087432192892,-0.012974678616146262
v_y,m/s,-0.039485392447604184,-0.07701947354624691
v_y,m/s,-0.0787488453220817,-0.136694865663704
v_y,m/s,-0.12029244310742371,-0.18691209786099572
v_y,m/s,-0.18297448635274982,-0.2297314283904891
v_y,m/s,-0.20672427369698454,-0.25523222981752813
v_y,m/s,-0.1711992213306015,-0.28132064112181054
v_y,m/s,-0.16446136683373958,-0.20709108971109996
v_y,m/s,-0.16659938719126188,-0.20460698510496905
v_y,m/s,-0.15878159199092146,-0.22081462911782074
v_y,m/s,-0.15117644616332448,-0.2690085406624181
v_y,m/s,-0.25795295426561893,-0.391339435802722
v_y,m/s,-0.2893006487395198,-0.3554611967809474
v_y,m/s,-0.31425482124440407,-0.3966535156611182
v_y,m/s,-0.39576132705972,-0.6220034331723489
v_y,m/s,-0.45042279249193307,-0.5578516032211124
v_y,m/s,-0.4813933178755203,-0.5929111922646653
v_y,m/s,-0.49588189337509014,-0.5965326757173226
v_y,m/s,-0.5011814213938806,-0.5990878953903155
v_y,m/s,-0.4612474886778113,-0.6741056413736544
