axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.2,-2668.5440742029464,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.19798994974874373,-2661.7358933287233,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.19597989949748745,-2654.555855685994,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.19396984924623117,-2646.994060436072,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1919597989949749,-2639.040614735504,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.18994974874371862,-2630.6856546185577,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1879396984924623,-2621.919367107206,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.18592964824120603,-2612.732013533952,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.18391959798994975,-2603.113954053483,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.18190954773869347,-2593.055673309112,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1798994974874372,-2582.5478072091923,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.17788944723618091,-2571.581170757344,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.17587939698492464,-2560.1467868683076,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.17386934673366836,-2548.235916088786,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.17185929648241208,-2535.8400871296776,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1698492462311558,-2522.9511281028667,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1678391959798995,-2509.5611983422705,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1658291457286432,-2495.662820675307,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.16381909547738693,-2481.248913997489,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.16180904522613065,-2466.3128259896475,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.15979899497487438,-2450.848365804486,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1577889447236181,-2434.8498365370174,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.15577889447236182,-2418.3120672820596,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.15376884422110554,-2401.230444571674,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.15175879396984926,-2383.6009429763176,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.14974874371859298,-2365.420154645887,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1477386934673367,-2346.685317560871,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.14572864321608042,-2327.3943422597495,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.14371859296482414,-2307.545836806781,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.14170854271356784,-2287.139129764581,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.13969849246231156,-2266.174290938512,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.13768844221105528,-2244.6521496651544,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.135678391959799,-2222.574310424923,-960.9995780350652
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.13366834170854272,-2199.9431655694734,-960.9303758682761
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.13165829145728644,-2176.761904967825,-960.8036982308693
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.12964824120603013,-2153.034522391152,-960.6021028138708
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.12763819095477386,-2128.76581847491,-960.308200702107
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.12562814070351758,-2103.9614001182154,-959.9046548228282
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.12361809045226131,-2078.627676204126,-959.3741784033689
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.12160804020100503,-2052.771849550387,-958.6995334376221
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.11959798994974874,-2026.4019050281279,-957.8635291611225
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.11758793969849246,-1999.5265938156708,-956.8490205345211
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.11557788944723618,-1972.1554137855655,-955.6389067352377
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1135678391959799,-1944.2985860550755,-954.2161296570976
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.11155778894472362,-1915.9670277629984,-952.56367241773
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.10954773869346734,-1887.1723211686303,-950.6645578735342
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.10753768844221105,-1857.9266792013925,-948.5018471420051
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.10552763819095477,-1828.2429076217595,-946.0586381312211
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.1035175879396985,-1798.1343639851234,-943.3180640762891
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.10150753768844221,-1767.6149136297947,-940.2632920825558
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.09949748743718594,-1736.6988829379734,-936.8775216753813
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.09748743718592964,-1705.4010101438962,-933.1439833562823
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.09547738693467336,-1673.7363939861236,-929.0459371652557
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.09346733668341708,-1641.72044052074,-924.5666712490809
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.0914572864321608,-1609.3688084288885,-919.6895004354175
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.08944723618090453,-1576.6973531652804,-914.3977648125057
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.08743718592964825,-1543.7220703040327,-908.674828314279
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.08542713567839195,-1510.4590384442224,-902.5040773107053
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.08341708542713568,-1476.9243620399193,-895.868919203167
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.0814070351758794,-1443.1341145182002,-888.7527810246964
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.07939698492462312,-1409.1042820437826,-881.1391080448832
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.07738693467336684,-1374.8507082806598,-873.011362379269
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.07537688442211055,-1340.38904048958,-864.3530216030492
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.07336683417085427,-1305.7346772857027,-855.1475773688984
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.07135678391959799,-1270.902718363477,-845.3785340287438
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.06934673366834171,-1235.9079164760897,-835.0294072593024
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.06733668341708543,-1200.7646319350154,-824.0837226912076
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.06532663316582915,-1165.4867898716425,-812.525014541547
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.06331658291457287,-1130.0878404779703,-800.3368242496331
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.06130653266331659,-1094.5807224173743,-787.502699115834
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.059296482412060286,-1058.97782956977,-774.0061909432876
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.05728643216080401,-1023.29098124848,-759.8308546823248
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.05527638190954773,-987.5313959991081,-744.9602470774283
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.05326633165829145,-951.7096690640346,-729.3779253165559
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.05125628140703517,-915.8357535700512,-713.0674456826528
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.04924623115577889,-879.9189454713961,-696.0123622071842
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.04723618090452261,-843.967872256306,-678.196225325516
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.04522613065326633,-807.9904854022699,-659.6025805339709
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.043216080402010054,-771.9940565437175,-640.2149670483949
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.041206030150753775,-735.9851772958964,-620.0169164640578
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.03919597989949747,-699.9697626604121,-598.9919514167245
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.03718592964824119,-663.9530579212237,-577.1235842447264
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.03517587939698491,-627.9396489249677,-554.3953156518594
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.03316582914572863,-591.9334756262211,-530.7906333709501
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.031155778894472352,-555.9378487667082,-506.29301082791324
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.029145728643216073,-519.9554695474478,-480.88590580613857
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.027135678391959794,-483.988452144367,-454.55275911103615
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.025125628140703515,-448.03834891081885,-427.27699323457585
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.023115577889447236,-412.1061781047056,-399.04201101965145
front,1372.8686,carla_physx,0.699999988079071,4.445899963378906,1.458400011062622,2.0,-2.513400077819824,-0.021105527638190957,-376.19245397334674,-369.8311943241052
