signal,unit,error_gt_minus_est
fl_fy,N,19.269919665439502
fl_fy,N,19.482261662063948
fl_fy,N,19.13024286509016
fl_fy,N,18.79178538528238
fl_fy,N,18.887161260967446
fl_fy,N,18.570200712996765
fl_fy,N,17.5567646471098
fl_fy,N,17.744771634901795
fl_fy,N,17.33543982412013
fl_fy,N,15.672929228046698
fl_fy,N,15.004822271386963
fl_fy,N,13.799747278299066
fl_fy,N,13.28602699638786
fl_fy,N,12.900040092824426
fl_fy,N,10.857514114928932
fl_fy,N,8.085647960708371
fl_fy,N,7.05055266353963
fl_fy,N,4.521843430704283
fl_fy,N,1.5767579088033106
fl_fy,N,0.42348552003849527
fl_fy,N,-0.6154789794960775
fl_fy,N,-1.0192734705100355
fl_fy,N,0.18036990213385173
fl_fy,N,0.5867569614638706
fl_fy,N,0.8935547071808179
fl_fy,N,0.9551164683277231
fl_fy,N,0.6267004290494209
fl_fy,N,0.5144180995318497
fl_fy,N,0.1966615719132745
fl_fy,N,0.08351408419629747
fl_fy,N,-0.06919235384088557
fl_fy,N,-0.412465202430208
fl_fy,N,-0.5318388341250857
fl_fy,N,0.4424874330834978
fl_fy,N,0.37344584243373813
fl_fy,N,-0.31798243156350314
fl_fy,N,-0.896070206675883
fl_fy,N,-0.949849000038629
fl_fy,N,-1.0449828561350931
fl_fy,N,-1.1051434259184805
fl_fy,N,-0.3680149669537939
fl_fy,N,-0.363042060366463
fl_fy,N,0.29148142036114966
fl_fy,N,1.011664671230725
fl_fy,N,1.0079267687316045
fl_fy,N,0.4631077066081506
fl_fy,N,0.0037659741850694633
fl_fy,N,-0.5667677146902383
fl_fy,N,-1.4396652734240445
fl_fy,N,-2.201067781949453
fl_fy,N,-2.700078638333901
fl_fy,N,-2.4461526320386193
fl_fy,N,-2.2124357966760506
fl_fy,N,-1.2058670292459435
fl_fy,N,-0.3420174066348999
fl_fy,N,0.4270754474458507
fl_fy,N,0.2488168154637893
fl_fy,N,-0.7846186797034902
fl_fy,N,-0.5813929427427924
fl_fy,N,0.5735025591213359
fl_fy,N,0.4732376689805218
fl_fy,N,0.2204624683698384
fl_fy,N,0.026400538570401484
fl_fy,N,-1.0707751668988248
fl_fy,N,-1.8168463498116187
fl_fy,N,-2.4514827998530517
fl_fy,N,-2.854780169556709
fl_fy,N,-3.1644310262936814
fl_fy,N,-2.479257995109654
fl_fy,N,-1.9605119322117268
fl_fy,N,-1.395199124784991
fl_fy,N,-1.362119095880253
fl_fy,N,-1.920947715528066
fl_fy,N,-2.375766391864685
fl_fy,N,-2.642618170330026
fl_fy,N,-3.1150137374119904
fl_fy,N,-2.745644287030559
fl_fy,N,-2.348161867899961
fl_fy,N,-0.9852893601952357
fl_fy,N,0.06690115865724802
fl_fy,N,-0.3854743277150994
fl_fy,N,-1.4360984481272907
fl_fy,N,-3.6586683048127107
fl_fy,N,-5.186152883871401
fl_fy,N,-6.848331276888601
fl_fy,N,-7.220915116912639
fl_fy,N,-5.661061567904529
fl_fy,N,-2.287412585872385
fl_fy,N,1.604936800056901
fl_fy,N,4.590247086818092
fl_fy,N,4.901563584295058
