t_run_s,state,e_y_m,heading_error_rad
0.0,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.05188584327697754,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.13194847106933594,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.21245241165161133,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.2927687168121338,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.3751800060272217,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.45222043991088867,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.5324203968048096,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.611774206161499,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.6919667720794678,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.7720038890838623,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.8518638610839844,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
0.9319255352020264,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.0118768215179443,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.091933250427246,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.1719293594360352,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.2518231868743896,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.3318536281585693,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.4119517803192139,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.4917733669281006,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.571951150894165,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.6521081924438477,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.7321152687072754,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.811966896057129,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.8929948806762695,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
1.9720654487609863,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.0525827407836914,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.132037401199341,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.212357521057129,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.2921035289764404,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.3721818923950195,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.454765796661377,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.5321691036224365,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.6119368076324463,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.692385673522949,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.7719123363494873,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.852034568786621,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
2.9324889183044434,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.0120296478271484,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.0923733711242676,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.1719179153442383,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.251936912536621,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.3354344367980957,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.411989212036133,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.491988182067871,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.5719826221466064,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.6518895626068115,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.7318623065948486,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.811877727508545,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.892090082168579,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
3.974463701248169,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
4.051903009414673,BOOTSTRAP_PP,2.6507905913246876,0.021952369087597012
4.131915807723999,RUNNING_PP,2.6507905913246876,0.021952369087597012
4.2120466232299805,RUNNING_PP,2.6507996191594483,0.021951903034406195
4.291886568069458,RUNNING_PP,2.6508136076872164,0.021950305137752202
4.371948003768921,RUNNING_PP,2.6508497190262608,0.021948041450825517
4.451829433441162,RUNNING_PP,2.6507343445841283,0.021897974022332182
4.531929016113281,RUNNING_PP,2.650159459783229,0.020820991677504178
4.612513542175293,RUNNING_PP,2.649254150626768,0.018399712193431284
4.692018508911133,RUNNING_PP,2.647559723647791,0.01273310460498789
4.77189302444458,RUNNING_PP,2.644898764415994,0.006611762260413712
4.85196328163147,RUNNING_PP,2.641012270024883,-0.0025084992086717994
4.932016611099243,RUNNING_PP,2.633157968078644,-0.013940251345891386
5.0121424198150635,RUNNING_PP,2.6233709395901093,-0.031688422377533665
5.091997146606445,RUNNING_PP,2.605263977901714,-0.054291425286459145
5.172004222869873,RUNNING_PP,2.584169537754059,-0.07571782125766424
5.252052307128906,RUNNING_PP,2.5467707125696695,-0.10576187362122957
5.331921339035034,RUNNING_PP,2.5062604138095175,-0.13226472068331685
5.412088394165039,RUNNING_PP,2.437096012298558,-0.1667211649199526
5.492181062698364,RUNNING_PP,2.3663726589098024,-0.19429759879647776
5.572098016738892,RUNNING_PP,2.279733219368169,-0.22146683534233003
5.652568101882935,RUNNING_PP,2.146565593385941,-0.2530982225031607
5.731744050979614,RUNNING_PP,2.0519700018453064,-0.270181668526719
5.811830520629883,RUNNING_PP,1.832612687596141,-0.29285955047318013
5.892046213150024,RUNNING_PP,1.664509003434589,-0.3071403523445664
5.972278356552124,RUNNING_PP,1.435559848278785,-0.3105734261967115
6.0519585609436035,RUNNING_PP,1.2417534411121507,-0.30624738732198675
6.132174015045166,RUNNING_PP,0.9878539578733513,-0.29074582055923237
6.212081432342529,RUNNING_PP,0.7821165298550757,-0.27163490999779627
6.2919135093688965,RUNNING_PP,0.6309785059267327,-0.2528367211273629
6.372113227844238,RUNNING_PP,0.3476975190432602,-0.2067588045185913
6.451935052871704,RUNNING_PP,0.21970124148878561,-0.18062919948327916
6.533559083938599,RUNNING_PP,0.03770337789642275,-0.13480808002304578
6.612138509750366,RUNNING_PP,-0.077353999303755,-0.0980842870133436
6.691879749298096,RUNNING_PP,-0.16281010036988666,-0.0640140682293493
6.772374153137207,RUNNING_PP,-0.21631256734084658,-0.03223077193688073
6.851972341537476,RUNNING_PP,-0.241843817263426,-0.0001325592014903565
6.931880474090576,RUNNING_PP,-0.23248525255686767,0.01479512449867626
7.012144327163696,RUNNING_PP,-0.20328322950714436,0.03079961976823553
7.092034101486206,RUNNING_PP,-0.14950945746693614,0.036961802177733705
7.171788454055786,RUNNING_PP,-0.09975132989147514,0.03644963500187459
7.2522873878479,RUNNING_PP,-0.05216228617053137,0.031720926170330295
7.3316428661346436,RUNNING_PP,-0.003841747309504928,0.021259853374698268
7.412131071090698,RUNNING_PP,0.02177455307924403,0.009320724596563192
7.492000102996826,RUNNING_PP,0.0354105769427283,-0.0010186119971347107
7.571958303451538,RUNNING_PP,0.03428044368445022,-0.006749117795578297
7.65231990814209,RUNNING_PP,0.022924350563919976,-0.00972971266061573
7.73450779914856,RUNNING_PP,0.011809150894338372,-0.009764333754786358
7.812170505523682,RUNNING_PP,0.0039522838911632,-0.009230120456600877
7.891916275024414,RUNNING_PP,-0.01056415649785794,-0.007456499098027035
7.971969366073608,RUNNING_PP,-0.023227407769748003,-0.002367333768920843
8.051894187927246,RUNNING_PP,-0.0272907548650118,0.0008779340767438581
8.13219404220581,RUNNING_PP,-0.025767554039072993,0.0028094729700564036
8.211829423904419,RUNNING_PP,-0.0181979103071589,0.004785595066956638
8.291774034500122,RUNNING_PP,-0.010078223565473363,0.004886194642470865
8.372079372406006,RUNNING_PP,-0.0007405310800241705,0.0032507544957737222
8.45206356048584,RUNNING_PP,0.004276727302072542,0.0015166194860183335
8.531880617141724,RUNNING_PP,0.006291139747157698,-0.00011577409379381899
8.611833810806274,RUNNING_PP,0.005391046459518392,-0.0013486185176834198
8.692203044891357,RUNNING_PP,0.0023485791718939053,-0.0019447258696054792
8.77173399925232,RUNNING_PP,-0.0016635850139261263,-0.0019842238773989385
8.851969242095947,RUNNING_PP,-0.006587641189520876,-0.001068470483933659
8.93226146697998,RUNNING_PP,-0.009372308898981108,-0.0004703585306946589
9.011770248413086,RUNNING_PP,-0.010418625777373233,0.00041791534003809977
9.092229127883911,RUNNING_PP,-0.010137168554500697,0.001298301830846449
9.172000646591187,RUNNING_PP,-0.00812645096491893,0.0016628267175069489
