episode,to_state,steering_jump_rad,t_since_switch_s,v_cmd_mps
0,SWITCHING_TO_MPC,0.02574187098070979,0.0,15.004074096679688
0,SWITCHING_TO_MPC,0.02574187098070979,0.019845008850097656,15.004074096679688
0,SWITCHING_TO_MPC,0.02574187098070979,0.03970479965209961,15.004074096679688
0,SWITCHING_TO_MPC,0.02574187098070979,0.05961489677429199,15.37148380279541
0,SWITCHING_TO_MPC,0.02574187098070979,0.07970595359802246,15.554727554321289
0,SWITCHING_TO_MPC,0.02574187098070979,0.09991073608398438,15.712934494018555
0,SWITCHING_TO_MPC,0.02574187098070979,0.11992526054382324,15.890595436096191
0,SWITCHING_TO_MPC,0.02574187098070979,0.1397874355316162,16.067764282226562
0,SWITCHING_TO_MPC,0.02574187098070979,0.15964674949645996,16.208982467651367
0,SWITCHING_TO_MPC,0.02574187098070979,0.17976117134094238,16.3817195892334
0,SWITCHING_TO_MPC,0.02574187098070979,0.19969844818115234,16.521873474121094
0,SWITCHING_TO_MPC,0.02574187098070979,0.2197399139404297,16.69040298461914
0,SWITCHING_TO_MPC,0.02574187098070979,0.23988962173461914,16.85879135131836
0,SWITCHING_TO_MPC,0.02574187098070979,0.25968456268310547,16.988927841186523
0,SWITCHING_TO_MPC,0.02574187098070979,0.2804572582244873,17.27858543395996
0,SWITCHING_TO_MPC,0.02574187098070979,0.30013561248779297,17.440475463867188
0,SWITCHING_TO_MPC,0.02574187098070979,0.32097911834716797,17.603853225708008
0,SWITCHING_TO_MPC,0.02574187098070979,0.3398020267486572,17.603853225708008
0,SWITCHING_TO_MPC,0.02574187098070979,0.35982227325439453,17.703876495361328
0,SWITCHING_TO_MPC,0.02574187098070979,0.3793675899505615,17.863544464111328
0,SWITCHING_TO_MPC,0.02574187098070979,0.3999295234680176,17.96078109741211
0,SWITCHING_TO_MPC,0.02574187098070979,0.4196207523345947,18.117708206176758
0,SWITCHING_TO_MPC,0.02574187098070979,0.43983030319213867,18.272653579711914
0,SWITCHING_TO_MPC,0.02574187098070979,0.459639310836792,18.326488494873047
0,SWITCHING_TO_MPC,0.02574187098070979,0.47955965995788574,18.477445602416992
0,SWITCHING_TO_MPC,0.02574187098070979,0.49973320960998535,18.478269577026367
0,SWITCHING_TO_MPC,0.02574187098070979,0.5197131633758545,18.623445510864258
0,SWITCHING_TO_MPC,0.02574187098070979,0.5396394729614258,18.767871856689453
0,SWITCHING_TO_MPC,0.02574187098070979,0.559542179107666,18.712112426757812
0,SWITCHING_TO_MPC,0.02574187098070979,0.5794386863708496,18.849063873291016
0,SWITCHING_TO_MPC,0.02574187098070979,0.5995843410491943,18.73582649230957
0,SWITCHING_TO_MPC,0.02574187098070979,0.6197032928466797,18.865110397338867
0,SWITCHING_TO_MPC,0.02574187098070979,0.6397264003753662,18.99388885498047
0,SWITCHING_TO_MPC,0.02574187098070979,0.6597621440887451,18.828689575195312
0,SWITCHING_TO_MPC,0.02574187098070979,0.6794469356536865,18.891008377075195
0,SWITCHING_TO_MPC,0.02574187098070979,0.6997134685516357,18.72580909729004
0,SWITCHING_TO_MPC,0.02574187098070979,0.7195949554443359,18.698257446289062
0,SWITCHING_TO_MPC,0.02574187098070979,0.7396748065948486,18.803085327148438
0,SWITCHING_TO_MPC,0.02574187098070979,0.7597298622131348,18.63788604736328
0,SWITCHING_TO_MPC,0.02574187098070979,0.7796177864074707,18.514163970947266
0,SWITCHING_TO_MPC,0.02574187098070979,0.7996821403503418,18.34896469116211
0,SWITCHING_TO_MPC,0.02574187098070979,0.8196077346801758,18.183765411376953
0,SWITCHING_TO_MPC,0.02574187098070979,0.8401157855987549,18.201305389404297
0,SWITCHING_TO_MPC,0.02574187098070979,0.8596065044403076,18.03610610961914
0,SWITCHING_TO_MPC,0.02574187098070979,0.8796603679656982,17.870906829833984
0,SWITCHING_TO_MPC,0.02574187098070979,0.8996248245239258,17.705707550048828
0,SWITCHING_TO_MPC,0.02574187098070979,0.9196817874908447,17.540508270263672
0,SWITCHING_TO_MPC,0.02574187098070979,0.9397737979888916,17.375308990478516
0,SWITCHING_TO_MPC,0.02574187098070979,0.9596397876739502,17.21010971069336
0,SWITCHING_TO_MPC,0.02574187098070979,0.9794700145721436,17.044910430908203
0,SWITCHING_TO_MPC,0.02574187098070979,0.9996981620788574,16.879711151123047
