x_m,y_m,state
-316.9363098144531,-146.349365234375,RUNNING_MPC
-314.7808532714844,-143.38589477539062,RUNNING_MPC
-312.6296691894531,-140.41920471191406,RUNNING_MPC
-310.4872741699219,-137.44630432128906,RUNNING_MPC
-308.8865051269531,-135.2141876220703,RUNNING_MPC
-306.7586364746094,-132.23788452148438,RUNNING_MPC
-304.636474609375,-129.2653350830078,RUNNING_MPC
-302.5201110839844,-126.30103302001953,RUNNING_MPC
-300.4116516113281,-123.35069274902344,RUNNING_MPC
-298.3146057128906,-120.42076873779297,RUNNING_MPC
-296.75146484375,-118.23983764648438,RUNNING_MPC
-294.6835632324219,-115.35810089111328,RUNNING_MPC
-292.6376953125,-112.51002502441406,RUNNING_MPC
-290.61639404296875,-109.69757843017578,RUNNING_MPC
-288.6214294433594,-106.92115783691406,RUNNING_MPC
-287.142578125,-104.86209106445312,RUNNING_MPC
-285.1936950683594,-102.1463394165039,RUNNING_MPC
-283.2690124511719,-99.46248626708984,RUNNING_MPC
-281.3660583496094,-96.80867767333984,RUNNING_MPC
-279.4830017089844,-94.18336486816406,RUNNING_MPC
-278.0824279785156,-92.23209381103516,RUNNING_MPC
-276.2293395996094,-89.653564453125,RUNNING_MPC
-274.8502502441406,-87.73727416992188,RUNNING_MPC
-273.02587890625,-85.20613861083984,RUNNING_MPC
-271.2194519042969,-82.70365142822266,RUNNING_MPC
-269.4324645996094,-80.23118591308594,RUNNING_MPC
-267.66595458984375,-77.79010009765625,RUNNING_MPC
-265.9208679199219,-75.38099670410156,RUNNING_MPC
-264.1976623535156,-73.00437927246094,RUNNING_MPC
-262.4962158203125,-70.66039276123047,RUNNING_MPC
-260.8165588378906,-68.34899139404297,RUNNING_MPC
-259.1581726074219,-66.06932067871094,RUNNING_MPC
-257.9281311035156,-64.37967681884766,RUNNING_MPC
-256.3058166503906,-62.15241241455078,RUNNING_MPC
-254.7025909423828,-59.95220947265625,RUNNING_MPC
-253.116943359375,-57.77659225463867,RUNNING_MPC
-251.5467529296875,-55.62270736694336,RUNNING_MPC
-250.37771606445312,-54.01934051513672,RUNNING_MPC
-248.82815551757812,-51.89486312866211,RUNNING_MPC
-247.28591918945312,-49.783016204833984,RUNNING_MPC
-245.7475128173828,-47.68153762817383,RUNNING_MPC
-244.20794677734375,-45.58824920654297,RUNNING_MPC
-243.04974365234375,-44.02370834350586,RUNNING_MPC
-241.4971466064453,-41.945159912109375,RUNNING_MPC
-239.931396484375,-39.87537384033203,RUNNING_MPC
-238.3495330810547,-37.81541061401367,RUNNING_MPC
-236.74899291992188,-35.76693344116211,RUNNING_MPC
-235.12689208984375,-33.73213577270508,RUNNING_MPC
-233.48167419433594,-31.715187072753906,RUNNING_MPC
-232.23141479492188,-30.215877532958984,RUNNING_MPC
-230.54144287109375,-28.236068725585938,RUNNING_MPC
-228.8245086669922,-26.28166961669922,RUNNING_MPC
-227.07933044433594,-24.354782104492188,RUNNING_MPC
-225.30419921875,-22.459306716918945,RUNNING_MPC
-223.5006561279297,-20.597148895263672,RUNNING_MPC
-221.66319274902344,-18.7691650390625,RUNNING_MPC
