x_m,y_m,state
-316.32745361328125,-145.49916076660156,RUNNING_MPC
-314.1706237792969,-142.53684997558594,RUNNING_MPC
-311.47723388671875,-138.83145141601562,RUNNING_MPC
-308.7944030761719,-135.1198272705078,RUNNING_MPC
-306.6578063964844,-132.14756774902344,RUNNING_MPC
-304.5294189453125,-129.17514038085938,RUNNING_MPC
-301.8811950683594,-125.46489715576172,RUNNING_MPC
-299.2486572265625,-121.77068328857422,RUNNING_MPC
-297.15576171875,-118.83455657958984,RUNNING_MPC
-294.55908203125,-115.19720458984375,RUNNING_MPC
-292.4997863769531,-112.31856536865234,RUNNING_MPC
-289.95050048828125,-108.762451171875,RUNNING_MPC
-287.43072509765625,-105.253173828125,RUNNING_MPC
-285.4365234375,-102.47793579101562,RUNNING_MPC
-282.9697265625,-99.04600524902344,RUNNING_MPC
-280.5294189453125,-95.65201568603516,RUNNING_MPC
-278.5948486328125,-92.9620590209961,RUNNING_MPC
-276.1964111328125,-89.6290283203125,RUNNING_MPC
-273.8187255859375,-86.32852172851562,RUNNING_MPC
-271.4611511230469,-83.06024169921875,RUNNING_MPC
-269.5907287597656,-80.47022247314453,RUNNING_MPC
-267.7349853515625,-77.90359497070312,RUNNING_MPC
-265.8952331542969,-75.36192321777344,RUNNING_MPC
-264.526611328125,-73.4731216430664,RUNNING_MPC
-262.2679748535156,-70.35973358154297,RUNNING_MPC
-260.4817199707031,-67.90145111083984,RUNNING_MPC
-258.275390625,-64.86878204345703,RUNNING_MPC
-256.5317077636719,-62.47412109375,RUNNING_MPC
-254.80685424804688,-60.10636901855469,RUNNING_MPC
-253.10079956054688,-57.76477813720703,RUNNING_MPC
-251.83351135253906,-56.02532958984375,RUNNING_MPC
-249.7440185546875,-53.15699768066406,RUNNING_MPC
-248.09222412109375,-50.8897705078125,RUNNING_MPC
-246.05079650878906,-48.09116744995117,RUNNING_MPC
-244.02931213378906,-45.33309555053711,RUNNING_MPC
-242.0194549560547,-42.61916732788086,RUNNING_MPC
-240.4141082763672,-40.48087692260742,RUNNING_MPC
-238.40350341796875,-37.84912872314453,RUNNING_MPC
-236.3807373046875,-35.26206588745117,RUNNING_MPC
-234.33718872070312,-32.71818923950195,RUNNING_MPC
-232.2660369873047,-30.217140197753906,RUNNING_MPC
-230.15960693359375,-27.75615692138672,RUNNING_MPC
-228.44488525390625,-25.817020416259766,RUNNING_MPC
-226.25880432128906,-23.4304141998291,RUNNING_MPC
-224.0231170654297,-21.089210510253906,RUNNING_MPC
-221.73190307617188,-18.795949935913086,RUNNING_MPC
-219.38214111328125,-16.55609703063965,RUNNING_MPC
-216.96710205078125,-14.380154609680176,RUNNING_MPC
-214.98915100097656,-12.69033145904541,RUNNING_MPC
-211.94203186035156,-10.250761032104492,RUNNING_MPC
