signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.003908749724517491
|e_y|,m,RUNNING_PP,0.004280494962180137
|e_y|,m,RUNNING_PP,0.004168302781879463
|e_y|,m,RUNNING_PP,0.003846748456876381
|e_y|,m,RUNNING_PP,0.0028453723925143323
|e_y|,m,RUNNING_PP,0.0016383823127050778
|e_y|,m,RUNNING_PP,0.0008140558556062882
|e_y|,m,RUNNING_PP,1.7814976155189344e-05
|e_y|,m,RUNNING_PP,0.0004798512750413056
|e_y|,m,RUNNING_PP,0.0008349652241214575
|e_y|,m,RUNNING_PP,0.0009063095690759332
|e_y|,m,RUNNING_PP,0.0008532361709956415
|e_y|,m,RUNNING_PP,0.0007789104123342439
|e_y|,m,RUNNING_PP,0.001148785723345272
|e_y|,m,RUNNING_PP,0.0014848620685174035
|e_y|,m,RUNNING_PP,0.0013356316582030653
|e_y|,m,RUNNING_PP,0.0005678144450696476
|e_y|,m,RUNNING_PP,0.005396268522062986
|e_y|,m,RUNNING_PP,0.012553791292864241
|e_y|,m,RUNNING_PP,0.017875310434995184
|e_y|,m,RUNNING_PP,0.023620927848372997
|e_y|,m,RUNNING_PP,0.02690728577031315
|e_y|,m,RUNNING_PP,0.028256375028084257
|e_y|,m,RUNNING_PP,0.029484735871244505
|e_y|,m,RUNNING_PP,0.03073298533849783
|e_y|,m,RUNNING_PP,0.03562069279700587
|e_y|,m,RUNNING_PP,0.03866927059617789
|e_y|,m,RUNNING_PP,0.04151514464473827
|e_y|,m,RUNNING_PP,0.04558852093877225
|e_y|,m,RUNNING_PP,0.04961815756397431
|e_y|,m,RUNNING_PP,0.057068745123459344
|e_y|,m,RUNNING_PP,0.060624246263310116
|e_y|,m,RUNNING_PP,0.06404148840030682
|e_y|,m,RUNNING_PP,0.06617586608141668
|e_y|,m,RUNNING_PP,0.07130273827119116
|e_y|,m,RUNNING_PP,0.07350144710232792
|e_y|,m,RUNNING_PP,0.08239537680966452
|e_y|,m,RUNNING_PP,0.08729037743928746
|e_y|,m,RUNNING_PP,0.09409828819294919
|e_y|,m,RUNNING_PP,0.09938610612337485
|e_y|,m,RUNNING_PP,0.10257674149738089
|e_y|,m,RUNNING_PP,0.11177258978581371
|e_y|,m,RUNNING_PP,0.11855888506004929
|e_y|,m,RUNNING_PP,0.12244334424794111
|e_y|,m,RUNNING_PP,0.12384542670600325
|e_y|,m,RUNNING_PP,0.11975011031533453
|e_y|,m,RUNNING_PP,0.1135994582867382
|e_y|,m,RUNNING_PP,0.09905941117914357
|e_y|,m,RUNNING_PP,0.09109336616307677
|e_y|,m,RUNNING_PP,0.08181171263487985
|e_y|,m,RUNNING_PP,0.07766082357006422
|e_y|,m,RUNNING_PP,0.07574439209498185
|e_y|,m,RUNNING_PP,0.07385464911980598
|e_y|,m,RUNNING_PP,0.07714372515643926
|e_y|,m,RUNNING_PP,0.07783831468298211
|e_y|,m,RUNNING_PP,0.07513100517597548
|e_y|,m,RUNNING_PP,0.07312153128464804
|e_y|,m,RUNNING_PP,0.06857588003054418
|e_y|,m,RUNNING_PP,0.06579997158682176
|e_y|,m,RUNNING_PP,0.06111455339565027
|e_y|,m,RUNNING_PP,0.05772089426843673
|e_y|,m,RUNNING_PP,0.055578821642652695
|e_y|,m,RUNNING_PP,0.05467550100720437
|e_y|,m,RUNNING_PP,0.052763581794961274
|e_y|,m,RUNNING_PP,0.05206050655677603
|e_y|,m,RUNNING_PP,0.048716614512493074
|e_y|,m,RUNNING_PP,0.048466980094984735
