x_m,y_m,state
-318.12164306640625,-147.94439697265625,RUNNING_PP
-316.8314208984375,-146.18487548828125,RUNNING_PP
-315.9709167480469,-145.01123046875,RUNNING_PP
-314.6844177246094,-143.24827575683594,RUNNING_PP
-313.8313903808594,-142.07034301757812,RUNNING_PP
-312.9822998046875,-140.8901824951172,RUNNING_PP
-312.1368713378906,-139.70840454101562,RUNNING_PP
-310.8733215332031,-137.93409729003906,RUNNING_PP
-309.6119689941406,-136.1602325439453,RUNNING_PP
-308.77044677734375,-134.9784698486328,RUNNING_PP
-307.71624755859375,-133.50222778320312,RUNNING_PP
-306.87066650390625,-132.32203674316406,RUNNING_PP
-305.5988464355469,-130.55235290527344,RUNNING_PP
-304.7493591308594,-129.37265014648438,RUNNING_PP
-303.6867980957031,-127.89777374267578,RUNNING_PP
-302.62457275390625,-126.42257690429688,RUNNING_PP
-301.77545166015625,-125.24219512939453,RUNNING_PP
-300.5033264160156,-123.47189331054688,RUNNING_PP
-299.4445495605469,-121.9968490600586,RUNNING_PP
-298.3863525390625,-120.52188873291016,RUNNING_PP
-297.3282470703125,-119.04720306396484,RUNNING_PP
-296.6932373046875,-118.1624755859375,RUNNING_PP
-295.4224853515625,-116.39327239990234,RUNNING_PP
-294.36285400390625,-114.91947937011719,RUNNING_PP
-293.3023986816406,-113.44546508789062,RUNNING_PP
-292.24139404296875,-111.97124481201172,RUNNING_PP
-291.18011474609375,-110.49690246582031,RUNNING_PP
-290.11907958984375,-109.02239227294922,RUNNING_PP
-289.48260498046875,-108.13760375976562,RUNNING_PP
-288.4220886230469,-106.66287994384766,RUNNING_PP
-287.1499938964844,-104.893310546875,RUNNING_PP
-286.09033203125,-103.4186782836914,RUNNING_PP
-285.03106689453125,-101.94445037841797,RUNNING_PP
-284.1834716796875,-100.76492309570312,RUNNING_PP
-282.9115905761719,-98.995361328125,RUNNING_PP
-282.0635986328125,-97.81597137451172,RUNNING_PP
-281.0035400390625,-96.3419189453125,RUNNING_PP
-280.1551818847656,-95.16254425048828,RUNNING_PP
-279.0945739746094,-93.68833923339844,RUNNING_PP
-277.8214111328125,-91.9190673828125,RUNNING_PP
-276.9723815917969,-90.73968505859375,RUNNING_PP
-275.9110107421875,-89.2657699584961,RUNNING_PP
-274.8495788574219,-87.7922134399414,RUNNING_PP
-273.7876892089844,-86.31885528564453,RUNNING_PP
-272.7255859375,-84.84563446044922,RUNNING_PP
-271.8757629394531,-83.66753387451172,RUNNING_PP
-271.025634765625,-82.48948669433594,RUNNING_PP
-270.17535400390625,-81.31172180175781,RUNNING_PP
-268.8992004394531,-79.54533386230469,RUNNING_PP
-267.62213134765625,-77.77925109863281,RUNNING_PP
-266.3442077636719,-76.01345825195312,RUNNING_PP
-265.4917297363281,-74.83655548095703,RUNNING_PP
-264.4256286621094,-73.36589813232422,RUNNING_PP
-263.78564453125,-72.48368072509766,RUNNING_PP
-262.50506591796875,-70.72002410888672,RUNNING_PP
-261.2240295410156,-68.95726013183594,RUNNING_PP
-260.36962890625,-67.78250885009766,RUNNING_PP
-259.0876770019531,-66.0205307006836,RUNNING_PP
-258.44647216796875,-65.13964080810547,RUNNING_PP
-257.16412353515625,-63.37794876098633,RUNNING_PP
-256.0954284667969,-61.90974426269531,RUNNING_PP
-255.66790771484375,-61.3223876953125,RUNNING_PP
-254.38540649414062,-59.56022262573242,RUNNING_PP
-253.10292053222656,-57.79803466796875,RUNNING_PP
-252.0343475341797,-56.32963180541992,RUNNING_PP
-250.9661407470703,-54.861141204833984,RUNNING_PP
-250.11148071289062,-53.686092376708984,RUNNING_PP
-248.82955932617188,-51.92367935180664,RUNNING_PP
-248.18858337402344,-51.042572021484375,RUNNING_PP
-247.11990356445312,-49.57487106323242,RUNNING_PP
-245.83558654785156,-47.81502151489258,RUNNING_PP
-244.7621307373047,-46.35020446777344,RUNNING_PP
-243.68475341796875,-44.88825225830078,RUNNING_PP
-243.03607177734375,-44.01287078857422,RUNNING_PP
-241.95057678222656,-42.557289123535156,RUNNING_PP
-240.63943481445312,-40.81687545776367,RUNNING_PP
-239.317626953125,-39.0844841003418,RUNNING_PP
-238.42987060546875,-37.9345703125,RUNNING_PP
-237.3125,-36.5034065246582,RUNNING_PP
-236.6373748779297,-35.64786911010742,RUNNING_PP
-235.27682495117188,-33.94529342651367,RUNNING_PP
-233.9019317626953,-32.25559616088867,RUNNING_PP
-232.976318359375,-31.136816024780273,RUNNING_PP
-231.57293701171875,-29.47040367126465,RUNNING_PP
-230.8640594482422,-28.64291763305664,RUNNING_PP
-229.67160034179688,-27.273521423339844,RUNNING_PP
-228.70755004882812,-26.187274932861328,RUNNING_PP
-227.24288940429688,-24.57331657409668,RUNNING_PP
-225.7560272216797,-22.980560302734375,RUNNING_PP
-224.7525177001953,-21.931121826171875,RUNNING_PP
-223.48367309570312,-20.633556365966797,RUNNING_PP
-222.1974334716797,-19.35198402404785,RUNNING_PP
-220.8935089111328,-18.087970733642578,RUNNING_PP
-220.10255432128906,-17.338865280151367,RUNNING_PP
-218.49993896484375,-15.862262725830078,RUNNING_PP
-216.86973571777344,-14.417181015014648,RUNNING_PP
-215.76763916015625,-13.472810745239258,RUNNING_PP
-214.37074279785156,-12.314122200012207,RUNNING_PP
-212.95242309570312,-11.1812105178833,RUNNING_PP
-211.80189514160156,-10.294203758239746,RUNNING_PP
-210.0501251220703,-8.998744010925293,RUNNING_PP
-209.4590606689453,-8.576675415039062,RUNNING_PP
-207.6643829345703,-7.341492652893066,RUNNING_PP
-205.83770751953125,-6.154505252838135,RUNNING_PP
-204.29103088378906,-5.203456401824951,RUNNING_PP
-202.72279357910156,-4.289042949676514,RUNNING_PP
-201.45291137695312,-3.584456443786621,RUNNING_PP
-199.84732055664062,-2.7374987602233887,RUNNING_PP
-198.54893493652344,-2.086967945098877,RUNNING_PP
-197.23904418945312,-1.460237979888916,RUNNING_PP
-195.9182891845703,-0.8566744923591614,RUNNING_PP
-194.58718872070312,-0.27548855543136597,RUNNING_PP
-193.91799926757812,0.006820468697696924,RUNNING_PP
