0.000000000000000000e+00,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,5.437847218784626693e-04,7.873473207832768763e-04,1.075993245887277034e-03,1.409809367890665780e-03,1.788896256564462489e-03,2.213368256279473617e-03,2.683353572594567981e-03,3.198994369483257934e-03,3.760446876988713175e-03,4.367881510278000083e-03,5.021482999493117466e-03,5.721450531228768760e-03,6.467997901193393850e-03,7.261353677598483304e-03,8.101761384024075419e-03,8.989479682902411575e-03,9.924782551253730212e-03,1.090795956418642333e-02,1.193931605398938604e-02,1.301917337200458186e-02,1.414786915426984211e-02,1.532575757916779420e-02,1.655320965903037470e-02,1.783061351442615308e-02,1.915837473868821361e-02,2.053691666040036168e-02,2.196668074823681510e-02,2.344812695473671646e-02,2.498173405828701954e-02,2.656800013109718653e-02,2.820744293510917336e-02,2.990060022223290162e-02,3.164803030227414382e-02,3.345031346346034884e-02,3.530804950098748868e-02,3.722186262787007677e-02,3.919239794485570444e-02,4.122032455037558801e-02,4.330633505391903726e-02,4.545114663448188153e-02,4.765550156408518423e-02,4.992016750195821945e-02,5.224593907835171913e-02,5.463363770580376144e-02,5.708411282784597168e-02,5.959824339495926881e-02,6.217693649518718502e-02,6.482113082255951120e-02,6.753179618581217625e-02,7.030993473802801819e-02,7.315658203433082762e-02,7.607280799468453536e-02,7.905971807152824271e-02,8.211845423624060392e-02,8.525019686135398844e-02,8.845616437208632388e-02,9.173761647225467386e-02,9.509585467586369190e-02,9.853222247556280011e-02,1.020481092662794687e-01,1.056449504162876862e-01,1.093242282821702688e-01,1.130874762308652220e-01,1.169362773871672062e-01,1.208722694541986553e-01
6.666666666666667095e-03,1.087581507704330841e-03,1.574712095580222803e-03,2.152010323331078698e-03,2.819649928532554257e-03,3.577832047849848623e-03,4.426785362062768577e-03,5.366766280719436656e-03,6.398059124829423919e-03,7.520976348027431924e-03,8.735858791594511286e-03,1.004307589185882317e-02,1.144302596046830808e-02,1.293613664704500697e-02,1.452286510320619124e-02,1.620369830703114258e-02,1.797915357627862670e-02,1.984977890551237537e-02,2.181615339765480624e-02,2.387888767006723575e-02,2.603862447434899391e-02,2.829603904877623505e-02,3.065183969319537974e-02,3.310676846872002976e-02,3.566160160122249650e-02,3.831715022614377852e-02,4.107426101797085477e-02,4.393381688177896288e-02,4.689673768121671582e-02,4.996398100519836710e-02,5.313654294779553144e-02,5.641545897984458907e-02,5.980180482305499923e-02,6.329669722288393252e-02,6.690129518723951507e-02,7.061680073609158392e-02,7.444446005643541586e-02,7.838556459357780282e-02,8.244145215298639973e-02,8.661350811558939100e-02,9.090316672922338359e-02,9.531191225040912263e-02,9.984128069265779670e-02,1.044928605170187125e-01,1.092682950377768802e-01,1.141692831342747544e-01,1.191975818137341325e-01,1.243550057723112889e-01,1.296434328678530146e-01,1.350648021738498350e-01,1.406211184469689790e-01,1.463144521375098484e-01,1.521469437380272849e-01,1.581208037532194910e-01,1.642383165451712090e-01,1.705018419153828679e-01,1.769138178634607206e-01,1.834767633408235232e-01,1.901932800322931327e-01,1.970660583025556911e-01,2.040978743626553071e-01,2.112915991677355443e-01,2.186501987948702708e-01,2.261767383772562423e-01,2.338743859474536058e-01,2.417464154104051188e-01
1.000000000000000021e-02,1.631402422495960422e-03,2.362111780737257468e-03,3.228075064399951472e-03,4.229552877662585975e-03,5.366846907402152318e-03,6.640300171243369333e-03,8.050297264842468797e-03,9.597264657442384703e-03,1.128167101429262097e-02,1.310402755293419395e-02,1.506488844816054537e-02,1.716485118674565893e-02,1.940455716207877337e-02,2.178469203158253306e-02,2.430598631840143534e-02,2.696921594619906132e-02,2.977520287799208937e-02,3.272481572297888247e-02,3.581897043577151468e-02,3.905863103488735333e-02,4.244481036725303302e-02,4.597857091060972290e-02,4.966102562876101301e-02,5.349333885949996564e-02,5.747672726450166886e-02,6.161246080893568317e-02,6.590186380819314238e-02,7.034631601381227672e-02,7.494725375698804704e-02,7.970617114608315179e-02,8.462462132057484154e-02,8.970421776658059343e-02,9.494663567157513029e-02,1.003536133958122800e-01,1.059269539479509997e-01,1.116685265231024266e-01,1.175802682694545576e-01,1.236641858211259687e-01,1.299223572115261738e-01,1.363569337175943308e-01,1.429701417599933411e-01,1.497642850829266348e-01,1.567417466599696774e-01,1.639049910981185965e-01,1.712565669044902317e-01,1.787991088729882216e-01,1.865353406410458215e-01,1.944680773856380385e-01,2.026002283707088181e-01,2.109348003674132999e-01,2.194748995805694824e-01,2.282237352018632592e-01,2.371846249060321210e-01,2.463609943566243132e-01,2.557563834563567617e-01,2.653744493269755700e-01,2.752189702406833138e-01,2.852938497153607034e-01,2.956031209044187591e-01,3.061509507953987241e-01,3.169416451333795237e-01,3.279796532538110654e-01,3.392695729820378592e-01,3.508161565832415008e-01,3.626243154449294015e-01
1.333333333333333419e-02,2.175259533407025714e-03,3.149563834821417479e-03,4.304211312310141785e-03,5.639549415524719445e-03,7.155980382673622978e-03,8.853961545770351257e-03,1.073400568450400862e-02,1.279668132554099592e-02,1.504261349766530982e-02,1.747248362534810709e-02,2.008703062149545457e-02,2.288705114516881994e-02,2.587340029273236738e-02,2.904699224731158158e-02,3.240880099506714823e-02,3.595986105934882021e-02,3.970126832701705716e-02,4.363418089385421444e-02,4.775981997411651164e-02,5.207947086097757666e-02,5.659448395221514105e-02,6.130627584342135394e-02,6.621633038043239772e-02,7.132619995719050032e-02,7.663750669191712883e-02,8.215194382713365828e-02,8.787127702329869394e-02,9.379734584119529817e-02,9.993206533083770493e-02,1.062774275277030417e-01,1.128355033647583522e-01,1.196084516279824761e-01,1.265984874221829093e-01,1.338079364993084719e-01,1.412392107148474074e-01,1.488947969236836533e-01,1.567772778116806875e-01,1.648893288094970822e-01,1.732337205492426591e-01,1.818133212691376011e-01,1.906310994802587200e-01,1.996901266487063342e-01,2.089935800446314218e-01,2.185447457063693366e-01,2.283470215313647411e-01,2.384039205050999533e-01,2.487190740723040361e-01,2.592962356621682507e-01,2.701392846339981113e-01,2.812522287178213509e-01,2.926392111227770210e-01,3.043045109273768700e-01,3.162525494128696768e-01,3.284878960034968154e-01,3.410152701242111783e-01,3.538395480523146008e-01,3.669657676474523123e-01,3.803991337945114570e-01,3.941450241331194704e-01,4.082089952347355832e-01,4.225967873240454309e-01,4.373143343740510947e-01,4.523677669300031901e-01,4.677634214691607784e-01,4.835078475093583794e-01
1.666666666666666644e-02,2.719164910798173469e-03,3.937085720540463990e-03,5.380442904702577647e-03,7.049670752088408980e-03,8.945272026923894310e-03,1.106781828231063157e-02,1.341795068056987790e-02,1.599637969010105770e-02,1.880388641536089728e-02,2.184132279421231726e-02,2.510961233005967741e-02,2.860975079260609857e-02,3.234280698975495333e-02,3.630992358159955413e-02,4.051231797169214249e-02,4.495128324813108672e-02,4.962818916127806346e-02,5.454448326609431102e-02,5.970169195112044747e-02,6.510142181865895272e-02,7.074536068520527465e-02,7.663527918137859329e-02,8.277303204229016775e-02,8.916055962849220307e-02,9.579988948358668377e-02,1.026931348189806525e-01,1.098425081756957689e-01,1.172503067782624392e-01,1.249189288674343312e-01,1.328508550112699749e-01,1.410486779773471311e-01,1.495150866142351820e-01,1.582528726308703171e-01,1.672649330067226270e-01,1.765542724481440062e-01,1.861240060358913262e-01,1.959773620814358186e-01,2.061176843290734861e-01,2.165484363868730167e-01,2.272732031214166337e-01,2.382956950254594974e-01,2.496197512902578741e-01,2.612493433369172946e-01,2.731885785687248047e-01,2.854417042098628121e-01,2.980131113708280322e-01,3.109073392039058970e-01,3.241290794470227388e-01,3.376831807511650463e-01,3.515746537476550637e-01,3.658086761481428306e-01,3.803905973704571064e-01,3.953259453093356801e-01,4.106204292665585620e-01,4.262799503275301327e-01,4.423105812450577323e-01,4.587186921986511901e-01,4.755107050064590335e-01,4.926933818986892200e-01,5.102736646629461026e-01,5.282587261569198223e-01,5.466559854510099070e-01,5.654731076322828676e-01,5.847180136056664423e-01,6.043988907257527021e-01
2.000000000000000042e-02,3.263130629306314028e-03,4.724694908522838327e-03,6.456793699927460342e-03,8.459948107445873500e-03,1.073476140842171203e-02,1.328191950988212751e-02,1.610219146545259147e-02,1.919643005934980329e-02,2.256557245248946852e-02,2.621064089575467909e-02,3.013274351221718189e-02,3.433307513213924855e-02,3.881291823457116291e-02,4.357364391020019517e-02,4.861671292914319931e-02,5.394367687258765781e-02,5.955617916105360177e-02,6.545595727727557267e-02,7.164484221145404896e-02,7.812476184171140980e-02,8.489774148835151080e-02,9.196590572152370247e-02,9.933148005797630409e-02,1.069967927522549322e-01,1.149642766819684719e-01,1.232364713128620004e-01,1.318160248078187602e-01,1.407056961716926513e-01,1.499083575583892991e-01,1.594269966526813687e-01,1.692647192003580991e-01,1.794247515981567120e-01,1.899104436632667314e-01,2.007252716025172967e-01,2.118728407358539123e-01,2.233568889621137254e-01,2.351812898466889012e-01,2.473500561453967350e-01,2.598673433138474209e-01,2.727374532553625275e-01,2.859648382984038006e-01,2.995541052094158330e-01,3.135100194664948714e-01,3.278375097505067948e-01,3.425416724482056030e-01,3.576277767405492414e-01,3.731012694834643928e-01,3.889677796214554006e-01,4.052331279879969328e-01,4.219033248099071098e-01,4.389845839677641304e-01,4.564833244633911269e-01,4.744061804163021145e-01,4.927600033351086650e-01,5.115518735491045854e-01,5.307891057963490811e-01,5.504792572256983485e-01,5.706301360088507080e-01,5.912498093537377208e-01,6.123466129138854797e-01,6.339291598364187319e-01,6.560063507402895677e-01,6.785873840654285116e-01,7.016817667966497307e-01,7.252993257412782002e-01
2.333333333333333440e-02,3.807168768915155602e-03,5.512408875775745218e-03,7.533287557191933707e-03,9.870412715145288757e-03,1.252448811270606699e-02,1.549631390511300652e-02,1.878678724416076723e-02,2.239690295666746725e-02,2.632775430440323014e-02,3.058053380745381564e-02,3.515653416101152673e-02,4.005714921922853833e-02,4.528387506874299862e-02,5.083831117766980656e-02,5.672216162616369739e-02,6.293723643985940641e-02,6.948545298584939134e-02,7.636883747680250911e-02,8.358952656022758387e-02,9.114976900040841490e-02,9.905192746457541775e-02,1.072984803932727771e-01,1.158920239877733738e-01,1.248352743323626890e-01,1.341310696241193867e-01,1.437823719840157499e-01,1.537922710026286277e-01,1.641639851319285082e-01,1.749008649271202309e-01,1.860063957329817219e-01,1.974842006064564948e-01,2.093380433819916064e-01,2.215718318661689390e-01,2.341896212161792556e-01,2.471956174263258976e-01,2.605941809898436046e-01,2.743898307571625006e-01,2.885872478813530373e-01,3.031912800953946996e-01,3.182069459324543548e-01,3.336394394679768061e-01,3.494941039449945830e-01,3.657765893731033668e-01,3.824925704292831408e-01,3.996479840913443882e-01,4.172490122559976422e-01,4.353019985626350730e-01,4.538135108524755101e-01,4.727903371223982076e-01,4.922394919534363034e-01,5.121682237206459654e-01,5.325840218837019080e-01,5.534946247736807212e-01,5.749080270890890576e-01,5.968324892220859823e-01,6.192765453257701447e-01,6.422490125819436679e-01,6.657590006008747840e-01,6.898159220356635535e-01,7.144295025869181748e-01,7.396097919823784173e-01,7.653671755248596664e-01,7.917123862312303029e-01,8.186565173478785873e-01,8.462110350595297703e-01
2.666666666666666838e-02,4.351291416024539657e-03,6.300245108981444853e-03,8.609948353950992728e-03,1.128109582637401923e-02,1.431449174674703784e-02,1.771105048665981910e-02,2.147179725965911098e-02,2.559786889801425602e-02,3.009051471540202805e-02,3.495109745646224342e-02,4.018109433748789233e-02,4.578209817364761042e-02,5.175581860547467938e-02,5.810408340845763658e-02,6.482883990997227730e-02,7.193215649565436187e-02,7.941622422021071825e-02,8.728335851943995471e-02,9.553600102445002074e-02,1.041767214927062507e-01,1.132082198348012131e-01,1.226333282720947909e-01,1.324550135968642905e-01,1.426763795596789064e-01,1.533006693847140389e-01,1.643312683105965233e-01,1.757717068106969260e-01,1.876256626184263088e-01,1.998969646487138152e-01,2.125895957612111142e-01,2.257076962059668679e-01,2.392555671459303535e-01,2.532376745490118042e-01,2.676586513496878594e-01,2.825233046582104057e-01,2.978366177190588382e-01,3.136037542567415293e-01,3.298300637149627068e-01,3.465210860050428887e-01,3.636825557277255094e-01,3.813204089845302347e-01,3.994407871151829381e-01,4.180500433551894712e-01,4.371547484422078078e-01,4.567616969505456925e-01,4.768779136860628598e-01,4.975106605065761634e-01,5.186674432761027020e-01,5.403560194229255487e-01,5.625844054496240698e-01,5.853608850849177925e-01,6.086940178402546753e-01,6.325926469055647150e-01,6.570659101014388881e-01,6.821232476943150935e-01,7.077744133170128515e-01,7.340294842832139066e-01,7.608988725271363940e-01,7.883933360966021153e-01,8.165239913019112228e-01,8.453023249060583888e-01,8.747402072792066496e-01,9.048499060677843708e-01,9.356441025740316331e-01,9.671359037406511705e-01
