scenario,series,alpha_rad_or_coefficient,value
Baseline-NN-MSE,rear,-0.05527638190954773,-1916.6126399588882
Baseline-NN-MSE,rear,-0.05326633165829145,-1866.159862940527
Baseline-NN-MSE,rear,-0.05125628140703517,-1813.3712795816255
Baseline-NN-MSE,rear,-0.04924623115577889,-1758.2973416889834
Baseline-NN-MSE,rear,-0.04723618090452261,-1701.0045370098615
Baseline-NN-MSE,rear,-0.04522613065326633,-1641.5748273376546
Baseline-NN-MSE,rear,-0.043216080402010054,-1580.1046907460393
Baseline-NN-MSE,rear,-0.041206030150753775,-1516.703776048544
Baseline-NN-MSE,rear,-0.03919597989949747,-1451.4931951581377
Baseline-NN-MSE,rear,-0.03718592964824119,-1384.6034964198284
Baseline-NN-MSE,rear,-0.03517587939698491,-1316.1723780377424
Baseline-NN-MSE,rear,-0.03316582914572863,-1246.3422142961667
Baseline-NN-MSE,rear,-0.031155778894472352,-1175.2574774224431
Baseline-NN-MSE,rear,-0.029145728643216073,-1103.0621439583683
Baseline-NN-MSE,rear,-0.027135678391959794,-1029.8971760217735
Baseline-NN-MSE,rear,-0.025125628140703515,-955.8981648334183
Baseline-NN-MSE,rear,-0.023115577889447236,-881.1932166820626
Baseline-NN-MSE,rear,-0.021105527638190957,-805.9011507220424
Baseline-NN-MSE,rear,-0.01909547738693468,-730.1300644757081
Baseline-NN-MSE,rear,-0.01708542713567837,-653.976307597266
Baseline-NN-MSE,rear,-0.015075376884422093,-577.523888311703
Baseline-NN-MSE,rear,-0.013065326633165814,-500.84432086729015
Baseline-NN-MSE,rear,-0.011055276381909535,-423.99690708647455
Baseline-NN-MSE,rear,-0.009045226130653256,-347.029431237451
Baseline-NN-MSE,rear,-0.0070351758793969765,-269.9792353477745
Baseline-NN-MSE,rear,-0.0050251256281406975,-192.87463192219488
Baseline-NN-MSE,rear,-0.0030150753768844185,-115.73660282900829
Baseline-NN-MSE,rear,-0.0010050251256281395,-38.58072678366589
Baseline-NN-MSE,rear,0.0010050251256281395,38.58072678366589
Baseline-NN-MSE,rear,0.0030150753768844185,115.73660282900829
Baseline-NN-MSE,rear,0.005025125628140725,192.87463192219593
Baseline-NN-MSE,rear,0.007035175879397004,269.9792353477755
Baseline-NN-MSE,rear,0.009045226130653283,347.02943123745206
Baseline-NN-MSE,rear,0.011055276381909562,423.9969070864755
Baseline-NN-MSE,rear,0.013065326633165841,500.8443208672912
Baseline-NN-MSE,rear,0.01507537688442212,577.5238883117041
Baseline-NN-MSE,rear,0.0170854271356784,653.9763075972672
Baseline-NN-MSE,rear,0.01909547738693468,730.1300644757081
Baseline-NN-MSE,rear,0.021105527638190957,805.9011507220424
Baseline-NN-MSE,rear,0.023115577889447236,881.1932166820626
Baseline-NN-MSE,rear,0.025125628140703515,955.8981648334183
Baseline-NN-MSE,rear,0.027135678391959822,1029.8971760217742
Baseline-NN-MSE,rear,0.0291457286432161,1103.0621439583695
Baseline-NN-MSE,rear,0.03115577889447238,1175.2574774224443
Baseline-NN-MSE,rear,0.03316582914572866,1246.3422142961674
Baseline-NN-MSE,rear,0.03517587939698494,1316.1723780377433
Baseline-NN-MSE,rear,0.03718592964824122,1384.6034964198293
Baseline-NN-MSE,rear,0.039195979899497496,1451.4931951581389
Baseline-NN-MSE,rear,0.041206030150753775,1516.703776048544
Baseline-NN-MSE,rear,0.043216080402010054,1580.1046907460393
Baseline-NN-MSE,rear,0.04522613065326633,1641.5748273376546
Baseline-NN-MSE,rear,0.04723618090452264,1701.0045370098621
Baseline-NN-MSE,rear,0.04924623115577892,1758.2973416889845
Baseline-NN-MSE,rear,0.0512562814070352,1813.3712795816266
Baseline-NN-MSE,rear,0.05326633165829148,1866.159862940528
Baseline-NN-MSE,rear,0.055276381909547756,1916.612639958889
Baseline-NN-MSE,rear,0.057286432160804035,1964.695369344531
Baseline-NN-MSE,rear,0.059296482412060314,2010.3898308948926
Baseline-NN-MSE,rear,0.06130653266331659,2053.693307565898
Baseline-NN-MSE,rear,0.06331658291457287,2094.617783653231
Baseline-NN-MSE,rear,0.06532663316582915,2133.188909610618
Baseline-NN-MSE,rear,0.06733668341708543,2169.444786796793
Baseline-NN-MSE,rear,0.06934673366834171,2203.4346253596723
Baseline-NN-MSE,rear,0.07135678391959799,2235.2173259721453
Baseline-NN-MSE,rear,0.07336683417085427,2264.860031756589
Baseline-NN-MSE,rear,0.07537688442211055,2292.4366910324675
Baseline-NN-MSE,rear,0.07738693467336683,2318.0266650318813
Baseline-NN-MSE,rear,0.07939698492462316,2341.7134079340394
Baseline-NN-MSE,rear,0.08140703517587944,2363.583239874028
Baseline-NN-MSE,rear,0.08341708542713572,2383.724227295263
Baseline-NN-MSE,rear,0.085427135678392,2402.2251793579917
Baseline-NN-MSE,rear,0.08743718592964828,2419.174764222128
Baseline-NN-MSE,rear,0.08944723618090455,2434.6607449520566
Baseline-NN-MSE,rear,0.09145728643216083,2448.7693315453334
Baseline-NN-MSE,rear,0.09346733668341711,2461.5846431237414
Baseline-NN-MSE,rear,0.09547738693467339,2473.188272571344
Baseline-NN-MSE,rear,0.09748743718592967,2483.6589447696215
Baseline-NN-MSE,rear,0.09949748743718595,2493.0722589665024
Baseline-NN-MSE,rear,0.10150753768844223,2501.5005056260425
Baseline-NN-MSE,rear,0.10351758793969851,2509.012548246147
Baseline-NN-MSE,rear,0.10552763819095479,2515.673761019427
Baseline-NN-MSE,rear,0.10753768844221107,2521.546013774192
Baseline-NN-MSE,rear,0.10954773869346734,2526.687696307604
Baseline-NN-MSE,rear,0.11155778894472362,2531.153774961059
Baseline-NN-MSE,rear,0.1135678391959799,2534.9958750497353
Baseline-NN-MSE,rear,0.11557788944723618,2538.2623835138784
Baseline-NN-MSE,rear,0.11758793969849246,2540.9985668870013
Baseline-NN-MSE,rear,0.11959798994974874,2543.2467003607194
Baseline-NN-MSE,rear,0.12160804020100507,2545.046204357827
Baseline-NN-MSE,rear,0.12361809045226135,2546.4337855992703
Baseline-NN-MSE,rear,0.12562814070351763,2547.4435801650375
Baseline-NN-MSE,rear,0.1276381909547739,2548.10729650417
Baseline-NN-MSE,rear,0.1296482412060302,2548.454356747525
Baseline-NN-MSE,rear,0.13165829145728647,2548.5120350219936
Baseline-NN-MSE,rear,0.13366834170854275,2548.3055917608453
Baseline-NN-MSE,rear,0.13567839195979903,2547.8584032562817
Baseline-NN-MSE,rear,0.1376884422110553,2547.1920859117886
Baseline-NN-MSE,rear,0.13969849246231159,2546.3266148280827
Baseline-NN-MSE,rear,0.14170854271356786,2545.280436501689
Baseline-NN-MSE,rear,0.14371859296482414,2544.0705755336076
Baseline-NN-MSE,rear,0.14572864321608042,2542.712735340756
Baseline-NN-MSE,rear,0.1477386934673367,2541.2213929384507
Baseline-NN-MSE,rear,0.14974874371859298,2539.609887920949
Baseline-NN-MSE,rear,0.15175879396984926,2537.8905058118576
Baseline-NN-MSE,rear,0.15376884422110554,2536.074555989198
Baseline-NN-MSE,rear,0.15577889447236182,2534.172444413288
Baseline-NN-MSE,rear,0.1577889447236181,2532.1937414009285
Baseline-NN-MSE,rear,0.15979899497487438,2530.14724469834
Baseline-NN-MSE,rear,0.16180904522613065,2528.041038109004
Baseline-NN-MSE,rear,0.16381909547738693,2525.882545932187
Baseline-NN-MSE,rear,0.16582914572864327,2523.6785834643297
Baseline-NN-MSE,rear,0.16783919597989955,2521.4354038094293
Baseline-NN-MSE,rear,0.16984924623115583,2519.1587412366234
Baseline-NN-MSE,rear,0.1718592964824121,2516.853851313973
Baseline-NN-MSE,rear,0.17386934673366838,2514.525548037277
Baseline-NN-MSE,rear,0.17587939698492466,2512.1782381620365
Baseline-NN-MSE,rear,0.17788944723618094,2509.815952935658
Baseline-NN-MSE,rear,0.17989949748743722,2507.4423774158668
Baseline-NN-MSE,rear,0.1819095477386935,2505.0608775502606
Baseline-NN-MSE,rear,0.18391959798994978,2502.6745251811026
Baseline-NN-MSE,rear,0.18592964824120606,2500.286121128928
Baseline-NN-MSE,rear,0.18793969849246234,2497.8982164983854
Baseline-NN-MSE,rear,0.18994974874371862,2495.513132340007
Baseline-NN-MSE,rear,0.1919597989949749,2493.132977792346
Baseline-NN-MSE,rear,0.19396984924623117,2490.7596668201254
Baseline-NN-MSE,rear,0.19597989949748745,2488.394933655746
Baseline-NN-MSE,rear,0.19798994974874373,2486.040347043695
Baseline-NN-MSE,rear,0.2,2483.6973233800545
Excitation-S4D-Pinn,front_B,12.890161514282227
Excitation-S4D-Pinn,front_C,1.2403242588043213
Excitation-S4D-Pinn,front_D,0.7682083249092102
Excitation-S4D-Pinn,front_E,-2.5164899826049805
Excitation-S4D-Pinn,rear_B,13.746417999267578
Excitation-S4D-Pinn,rear_C,1.2483917474746704
Excitation-S4D-Pinn,rear_D,0.7682083249092102
Excitation-S4D-Pinn,rear_E,-1.8356648683547974
Baseline-NN-MSE,front_B,7.641600131988525
Baseline-NN-MSE,front_C,1.806399941444397
Baseline-NN-MSE,front_D,2.0
Baseline-NN-MSE,front_E,-3.0
Baseline-NN-MSE,rear_B,11.1899995803833
Baseline-NN-MSE,rear_C,1.3460999727249146
Baseline-NN-MSE,rear_D,2.0
Baseline-NN-MSE,rear_E,-1.766700029373169
