scenario,t_run_s,e_y_m,heading_error_rad,v_x_mps,mpc_solve_time_ms
Excitation-S4D-Pinn,4.192599773406982,0.6870147855516282,-0.2664941435665892,,
Excitation-S4D-Pinn,4.272744178771973,0.443145588136622,-0.23034552677331688,,
Excitation-S4D-Pinn,4.352508306503296,0.3514787193746339,-0.21395200262289527,,
Excitation-S4D-Pinn,4.432538986206055,0.10680273213540797,-0.15901751407923126,,
Excitation-S4D-Pinn,4.512645959854126,-0.07896117866985061,-0.10171184531316803,,
Excitation-S4D-Pinn,4.592560291290283,-0.19324675645698547,-0.047187550671956235,,
Excitation-S4D-Pinn,4.6726415157318115,-0.2302253773595751,-0.01668823092004179,,
Excitation-S4D-Pinn,4.752551317214966,-0.23498949148942444,0.012752213626476496,,
Excitation-S4D-Pinn,4.832677602767944,-0.2025267301802935,0.03327675905617256,,
Excitation-S4D-Pinn,4.912799119949341,-0.15647558337188328,0.04199068872193912,,
Excitation-S4D-Pinn,4.992649793624878,-0.10207805202818324,0.04254159071464048,,
Excitation-S4D-Pinn,5.072680234909058,-0.048385211534039435,0.03618804600380188,,
Excitation-S4D-Pinn,5.1529834270477295,0.014209099891984017,0.02065331843643281,,
Excitation-S4D-Pinn,5.232872724533081,0.04220821967868357,0.0071053740437809765,,
Excitation-S4D-Pinn,5.312884330749512,0.04925188000837699,-0.0030575281276993276,,
Excitation-S4D-Pinn,5.392594337463379,0.040581118601800414,-0.009366539093935367,,
Excitation-S4D-Pinn,5.473218679428101,0.023390591120612203,-0.01081416688347514,,
Excitation-S4D-Pinn,5.5526299476623535,0.005242071029665452,-0.010161743968453929,,
Excitation-S4D-Pinn,5.632531642913818,-0.003918107054753317,-0.007176823256149878,,
Excitation-S4D-Pinn,5.712986946105957,-0.014630750948997517,-0.0034622900951263302,,
Excitation-S4D-Pinn,5.79265022277832,-0.019228591431526776,0.0005903729377210176,,
Excitation-S4D-Pinn,5.8728532791137695,-0.017581258286720747,0.0026004666698071777,,
Excitation-S4D-Pinn,5.952509164810181,-0.012982656514976487,0.003438363727773175,,
Excitation-S4D-Pinn,6.032526731491089,-0.007832559318556198,0.0030521535243898112,,
Excitation-S4D-Pinn,6.11259126663208,-0.00365038987503985,0.0021292916166842923,,
Excitation-S4D-Pinn,6.192636966705322,-0.0011778701998798602,0.0011471164719998317,,
Excitation-S4D-Pinn,6.272602081298828,-0.00033504902795006243,0.0004668190502592484,,
Excitation-S4D-Pinn,6.352723598480225,-0.0002384375103647307,8.271623624711566e-06,,
Excitation-S4D-Pinn,6.432667255401611,-0.00114514332963922,-0.0001997968261858718,,
Excitation-S4D-Pinn,6.512583255767822,-0.0024161626653980556,-0.0001309546882719559,,
Excitation-S4D-Pinn,6.592568874359131,-0.0031713213534562135,-4.063226922601527e-05,,
Excitation-S4D-Pinn,6.672438144683838,-0.003991847357794509,0.0002224214674465541,,
Excitation-S4D-Pinn,6.753321647644043,-0.004270807013057987,0.0004026342495845326,,
Excitation-S4D-Pinn,6.832556247711182,-0.004630075574615089,0.0003336838299931033,,
Excitation-S4D-Pinn,6.91262412071228,-0.004807821652855926,0.00046401153775943454,,
Excitation-S4D-Pinn,6.992724895477295,-0.004831672194831771,0.00043922062875878526,,
Excitation-S4D-Pinn,7.072842121124268,-0.004794009187541914,0.00042305393859176643,,
Excitation-S4D-Pinn,7.152622222900391,-0.004745238049065986,0.0004642710689168883,,
Excitation-S4D-Pinn,7.232720375061035,-0.004894993425067912,0.0004908485289430997,,
Excitation-S4D-Pinn,7.312484979629517,-0.004919399048555595,0.000426382546747317,,
Excitation-S4D-Pinn,7.392629146575928,-0.005005377691824575,0.0004254772482381597,,
Excitation-S4D-Pinn,7.472691059112549,-0.005202714326678182,0.0008939938630101453,,
Excitation-S4D-Pinn,7.552594900131226,-0.005254796557979335,0.0006109593702924299,,
Excitation-S4D-Pinn,7.632576942443848,-0.0052651845810032655,0.0006352453146970527,,
Excitation-S4D-Pinn,7.712817192077637,-0.0051783803324859205,0.0006875219355404472,,
Excitation-S4D-Pinn,7.792454242706299,-0.00488448479013337,0.0006320492893217012,,
Excitation-S4D-Pinn,7.8726770877838135,-0.0046620140373087315,0.0006433436265430581,,
Excitation-S4D-Pinn,7.952597379684448,-0.00432381885639227,0.0006868817193326215,,
Excitation-S4D-Pinn,8.032859086990356,-0.003884127132009918,0.0007490804551694152,,
Excitation-S4D-Pinn,8.112444400787354,-0.003517287315085993,0.0005492767943859889,,
Excitation-S4D-Pinn,8.192601203918457,-0.0031636708464086727,0.0005487330486070308,,
Excitation-S4D-Pinn,8.272791147232056,-0.003161542956973823,0.0004628853389816445,,
Excitation-S4D-Pinn,8.35255217552185,-0.003349854764282678,0.00026343544522700046,,
Excitation-S4D-Pinn,8.432579755783081,-0.004072701254010873,0.00021947680466971597,,
Excitation-S4D-Pinn,8.512534618377686,-0.00497266279656669,-0.0002993510137414557,,
Excitation-S4D-Pinn,8.59252405166626,-0.006485718686354641,-0.00021553706829591235,,
Excitation-S4D-Pinn,8.672464609146118,-0.00784877955714769,0.0005069164965255668,,
Excitation-S4D-Pinn,8.752542972564697,-0.008491401697041823,0.0022973004276619635,,
Excitation-S4D-Pinn,8.832591772079468,-0.0069743150779771335,0.0012767770979438267,,
Excitation-S4D-Pinn,8.912634134292603,-0.0027385425869491803,0.0030943301951659175,,
Excitation-S4D-Pinn,8.992608547210693,0.007020816855250189,0.004411315771838065,,
Excitation-S4D-Pinn,9.07247805595398,0.012555537147563467,0.0012628292599676794,,
Excitation-S4D-Pinn,9.152393817901611,0.009632586695032919,-0.004136644600481465,,
Excitation-S4D-Pinn,9.232666254043579,0.0023684611546752055,-0.006587485877655785,,
Excitation-S4D-Pinn,9.312587261199951,-0.011061433516804942,-0.004586807686617567,,
Excitation-S4D-Pinn,9.39327073097229,-0.01692215013992099,-0.001287151096009742,,
Excitation-S4D-Pinn,9.472700357437134,-0.019855490501132,0.0006716329996634407,,
Excitation-S4D-Pinn,9.55254340171814,-0.01925749714808797,0.0024162576953908887,,
Excitation-S4D-Pinn,9.632628917694092,-0.013687437688378733,0.004031574058022902,,
Excitation-S4D-Pinn,9.714060306549072,-0.005487869028836648,0.004029584200200277,,
Excitation-S4D-Pinn,9.79256272315979,-0.0003853748861401829,0.003280887303801494,,
Excitation-S4D-Pinn,9.873425006866455,0.004061986730848788,0.0016539437185999484,,
Excitation-S4D-Pinn,9.952759981155396,0.0056032555816842855,0.00025951257183454146,,
Excitation-S4D-Pinn,10.032677173614502,0.005076801205309622,-0.0010551412466112131,,
Excitation-S4D-Pinn,10.11370062828064,0.003324893810103091,-0.0014605409435486383,,
Excitation-S4D-Pinn,10.192408800125122,0.0005861406985595563,-0.0015350340773188087,,
Excitation-S4D-Pinn,10.272632122039795,-0.001866995591300269,-0.0010761557878985473,,
Excitation-S4D-Pinn,10.352604627609253,-0.003210984476699874,-0.00058817729627203,,
Excitation-S4D-Pinn,10.432696342468262,-0.004081272498429114,0.00010840137748968637,,
Excitation-S4D-Pinn,10.512589931488037,-0.003726058711813085,0.0004898098618683067,,
Excitation-S4D-Pinn,10.592530012130737,-0.002732918024778125,0.0007411423222352109,,
Excitation-S4D-Pinn,10.672492027282715,-0.001526999659186623,0.0006846833071256775,,
Excitation-S4D-Pinn,10.752521753311157,-0.0007875782842606538,0.0005071852180535963,,
Excitation-S4D-Pinn,10.833003997802734,0.0002494582393743894,0.0002581502293600435,,
Excitation-S4D-Pinn,10.91249942779541,0.00049658539440528,-8.371978817145465e-05,,
Excitation-S4D-Pinn,10.992958307266235,0.0003170500454344194,-0.00027622482425737616,,
Excitation-S4D-Pinn,11.072503089904785,-0.0001546137755535637,-0.0003583196569598712,,
Excitation-S4D-Pinn,11.15254831314087,-0.0008378132070993721,-0.0003466819382277331,,
Excitation-S4D-Pinn,11.232646703720093,-0.001336250837663644,-0.00024547410110853374,,
Excitation-S4D-Pinn,11.312804460525513,-0.001516114371978905,-0.00012669711649104798,,
Excitation-S4D-Pinn,11.392930746078491,-0.0016428782781387485,-3.0342687469264717e-06,,
Excitation-S4D-Pinn,11.472588062286377,-0.0014922817876668604,0.00010458563225590466,,
Excitation-S4D-Pinn,11.552506446838379,-0.001055080474617054,0.00014465647868633358,,
Excitation-S4D-Pinn,11.632403135299683,-0.0005132678821131442,0.00012992854864091186,,
Excitation-S4D-Pinn,11.712517499923706,-0.00010762821378290655,7.967739072289871e-05,,
Excitation-S4D-Pinn,11.792495012283325,0.00036012127637768607,-5.41007366349211e-05,,
Excitation-S4D-Pinn,11.87266206741333,0.000513412704848698,-0.0001165432789623777,,
Excitation-S4D-Pinn,11.952459335327148,0.0006736211570241291,-0.00020016653719090447,,
Excitation-S4D-Pinn,12.03259563446045,0.0007567920400385897,-0.000283152289177857,,
Excitation-S4D-Pinn,12.112516403198242,0.0009201467179431599,-0.0002863466567548656,,
Excitation-S4D-Pinn,12.19318437576294,0.0011975715730990766,-0.00031877292850723826,,
Excitation-S4D-Pinn,12.27240252494812,0.0013487612915631941,-0.00024527567911269976,,
Excitation-S4D-Pinn,12.352667093276978,0.0015409917202439723,-0.00029072544165598124,,
Excitation-S4D-Pinn,12.432385921478271,0.0018119997496962997,-0.00023680958577754205,,
Excitation-S4D-Pinn,12.512366533279419,0.0019662101691879375,-0.0004354814030971266,,
Excitation-S4D-Pinn,12.592499256134033,0.002269937701442959,-0.00030505737668129473,,
Excitation-S4D-Pinn,12.672632694244385,0.0024056766409983887,-0.0005330905450193768,,
Excitation-S4D-Pinn,12.752437829971313,0.0026530900492723053,-0.0005016895339858829,,
Excitation-S4D-Pinn,12.832610845565796,0.00288881707331147,-0.0004713574985991676,,
Excitation-S4D-Pinn,12.912474155426025,0.0031196228169384256,-0.000570857751728826,,
Excitation-S4D-Pinn,12.992631435394287,0.0032364873358001894,-0.0006602424926819284,,
Excitation-S4D-Pinn,13.072491645812988,0.0033527664476926122,-0.0007294917093163544,,
Excitation-S4D-Pinn,13.15255069732666,0.0033622806748765804,-0.0006429099823817008,,
Excitation-S4D-Pinn,13.232598066329956,0.0032779093343359433,-0.0006003533237475268,,
Excitation-S4D-Pinn,13.312678098678589,0.0031528157193913553,-0.0008385065042278983,,
Excitation-S4D-Pinn,13.39250659942627,0.0027318689617740755,-0.0008618433333489328,,
Excitation-S4D-Pinn,13.472328424453735,0.0022922416320713124,-0.0007590549423911465,,
Excitation-S4D-Pinn,13.552865505218506,0.0018499744258780315,-0.0007403350012440413,,
Excitation-S4D-Pinn,13.63298487663269,0.0012260211092735562,-0.0007062073444004113,,
Excitation-S4D-Pinn,13.712616920471191,0.0008712660746494211,-0.0005754821346045658,,
Excitation-S4D-Pinn,13.793212652206421,0.0003628400506412851,-0.0004697658336735299,,
Excitation-S4D-Pinn,13.87242341041565,0.00012461468228422423,-0.00035413734743583447,,
Excitation-S4D-Pinn,13.952542543411255,5.950548669497735e-05,-0.0003339639021783247,,
Excitation-S4D-Pinn,14.032520055770874,-1.4750104766980687e-05,-0.0002474066971407396,,
Excitation-S4D-Pinn,14.113892316818237,-0.0001624838341585111,-0.0002126884343588431,,
Excitation-S4D-Pinn,14.192538976669312,-0.0003992081252314761,-0.0002175251518458099,,
Excitation-S4D-Pinn,14.272478818893433,-0.0005691501030898327,-0.00023863049099448475,,
Excitation-S4D-Pinn,14.352542877197266,-0.0008466562526071386,-0.00029354906712275586,,
Excitation-S4D-Pinn,14.432548999786377,-0.0013651535825164596,-0.0002642743679855952,,
Excitation-S4D-Pinn,14.51254916191101,-0.0015702173899586613,0.00024652094991406415,,
Excitation-S4D-Pinn,14.592438459396362,-0.0016138033224687987,0.001059300087810744,,
Excitation-S4D-Pinn,14.67257571220398,-0.00012614822947687454,0.0017614503139945503,,
Excitation-S4D-Pinn,14.752415180206299,0.001743388577449989,-5.742213150261577e-05,,
Excitation-S4D-Pinn,14.832577228546143,0.004342787785101387,-0.000597576022428159,,
Excitation-S4D-Pinn,14.913356065750122,0.006581583063893854,0.0009595776618371854,,
Excitation-S4D-Pinn,14.992724895477295,0.009034951509911904,0.0011071757474457877,,
Excitation-S4D-Pinn,15.072441816329956,0.011656165933258855,0.00030759242826416955,,
Excitation-S4D-Pinn,15.152463912963867,0.01358550753021387,-0.0006139792118695642,,
Excitation-S4D-Pinn,15.232475519180298,0.014356362500960257,0.0009791284597238104,,
Excitation-S4D-Pinn,15.31248927116394,0.015206638901422265,0.0016772066124887133,,
Excitation-S4D-Pinn,15.392530679702759,0.016046275875700067,-0.0023506913782016525,,
Excitation-S4D-Pinn,15.472459316253662,0.01736365115940197,-0.0029865501265422534,,
Excitation-S4D-Pinn,15.552435874938965,0.019022506077270906,-0.00393893798880296,,
Excitation-S4D-Pinn,15.63240647315979,0.022083432136190878,0.000155752785027663,,
Excitation-S4D-Pinn,15.712555170059204,0.024292090847530645,-0.0028420936904034466,,
Excitation-S4D-Pinn,15.792433977127075,0.025735773452006866,0.0017983318385685898,,
Excitation-S4D-Pinn,15.87271237373352,0.026890009711900753,0.0027200465340004865,,
Excitation-S4D-Pinn,15.952808618545532,0.026907862755537804,-0.005956865192613847,,
Excitation-S4D-Pinn,16.03247904777527,0.027482069724815594,-0.00533831934211193,,
Excitation-S4D-Pinn,16.112361907958984,0.030250751469062614,-0.004459886395171587,,
Excitation-S4D-Pinn,16.19261598587036,0.03051236468234858,-0.005674428918029827,,
Excitation-S4D-Pinn,16.27247977256775,0.032671336046400185,-0.004399555350962925,,
Excitation-S4D-Pinn,16.352956533432007,0.03509513290706298,-0.0031505958101247784,,
Excitation-S4D-Pinn,16.432623386383057,0.0375964815023832,-0.0018560410933772256,,
Excitation-S4D-Pinn,16.51248526573181,0.03627373814914292,0.005679131071000487,,
Excitation-S4D-Pinn,16.592690229415894,0.03971517813482994,0.004446857803810932,,
Excitation-S4D-Pinn,16.67265224456787,0.043096369389929445,0.003133802980547773,,
Excitation-S4D-Pinn,16.75248885154724,0.0411083541011773,-0.007249329477453048,,
Excitation-S4D-Pinn,16.83249068260193,0.04478679919547068,-0.00952218614262823,,
Excitation-S4D-Pinn,16.912779808044434,0.04856968720430821,-0.007912975690676727,,
Excitation-S4D-Pinn,16.992411613464355,0.05297015855698059,-0.002183369099241106,,
Excitation-S4D-Pinn,17.072421073913574,0.056124213043670976,-0.0045305451518453665,,
Excitation-S4D-Pinn,17.152512073516846,0.05178099578926604,0.010245468017989645,,
Excitation-S4D-Pinn,17.23233652114868,0.0563480156593138,0.008130633788468455,,
Excitation-S4D-Pinn,17.31265091896057,0.06045775002889511,0.006145365490220378,,
Excitation-S4D-Pinn,17.392448663711548,0.061243971384657814,0.008741136865240362,,
Excitation-S4D-Pinn,17.47242569923401,0.061943194704980664,-0.005434336985033483,,
Excitation-S4D-Pinn,17.552501916885376,0.06838827862532776,-0.00830567968009821,,
Excitation-S4D-Pinn,17.632692337036133,0.0698890137394734,-0.0066965703944229515,,
Excitation-S4D-Pinn,17.71277093887329,0.06904652029209327,-0.0007365977618121189,,
Excitation-S4D-Pinn,17.792737245559692,0.06358161576794868,0.005110509647249518,,
Excitation-S4D-Pinn,17.873035192489624,0.06299326116151849,-0.003534743751906711,,
Excitation-S4D-Pinn,17.952896118164062,0.06210545772891482,-0.005562376938801017,,
Excitation-S4D-Pinn,18.032598972320557,0.05705984954274801,-0.013582153666438501,,
Excitation-S4D-Pinn,18.112612009048462,0.05483615555149418,-0.010813797123258027,,
Excitation-S4D-Pinn,18.192671537399292,0.054217409418432116,-0.004428169791142077,,
Excitation-S4D-Pinn,18.27250385284424,0.05079287804792945,0.0016643274370826688,,
Excitation-S4D-Pinn,18.35256052017212,0.04572217817367824,-0.00922477233851976,,
Excitation-S4D-Pinn,18.432469367980957,0.0493774972517777,0.0002698478879841204,,
Excitation-S4D-Pinn,18.512531757354736,0.047141800913956464,0.005761123132674295,,
Excitation-S4D-Pinn,18.592759132385254,0.04322394208665031,-0.011585543075125049,,
Excitation-S4D-Pinn,18.672361612319946,0.04616837106349961,-0.006128417885633396,,
Excitation-S4D-Pinn,18.75245237350464,0.04608981925021935,-0.001108987103987158,,
Excitation-S4D-Pinn,18.83269953727722,0.044698997092070133,-0.0027698269509463247,,
Excitation-S4D-Pinn,18.91239070892334,0.042634035562377576,0.002094424278229756,,
Excitation-S4D-Pinn,18.99247169494629,0.040564831849307745,0.0036793198879345734,,
Excitation-S4D-Pinn,19.072574853897095,0.03823367805182576,0.005177716397904403,,
Excitation-S4D-Pinn,19.152339696884155,0.03685781498369209,-0.009755743032876324,,
Excitation-S4D-Pinn,19.232290267944336,0.038811473692031764,-0.0023246376092170566,,
Excitation-S4D-Pinn,19.31260657310486,0.037917944240934,-0.003672918823428434,,
Excitation-S4D-Pinn,19.392484426498413,0.036776140920776926,-0.002195275057932322,,
Excitation-S4D-Pinn,19.472386837005615,0.03466925026646799,0.0019300855467796751,,
Excitation-S4D-Pinn,19.552385330200195,0.032899640923944956,0.0033270614698274747,,
Excitation-S4D-Pinn,19.632495641708374,0.03128572961187263,0.00458082742242534,,
Excitation-S4D-Pinn,19.712396144866943,0.032436865670059364,-0.00301720445708438,,
Excitation-S4D-Pinn,19.792398691177368,0.03190660787715294,-0.004245972543847676,,
Excitation-S4D-Pinn,19.872446537017822,0.030900302049615358,-0.0029668918570497083,,
Excitation-S4D-Pinn,19.952402114868164,0.0295897895111045,-0.0017408266417271029,,
Excitation-S4D-Pinn,20.03233003616333,0.026220647460203635,0.00391088642331653,,
Excitation-S4D-Pinn,20.1124165058136,0.025500438678603778,-0.0069926360340642965,,
Excitation-S4D-Pinn,20.192557334899902,0.024537065681597397,-0.0056238097805131615,,
Excitation-S4D-Pinn,20.27298092842102,0.022293348826164426,-0.006343058186944372,,
Excitation-S4D-Pinn,20.352358102798462,0.023257577851715172,-0.0030982855212327385,,
Excitation-S4D-Pinn,20.432837963104248,0.02250061635455483,-0.0019055254212333487,,
Excitation-S4D-Pinn,20.512738466262817,0.02158842864769642,0.0010320837136992326,,
Excitation-S4D-Pinn,20.592397451400757,0.020697378159093872,0.0019734970787547556,,
Excitation-S4D-Pinn,20.672431230545044,0.019614688456067366,-0.005160491464376235,,
Excitation-S4D-Pinn,20.753018140792847,0.02031659690933996,-0.002494319098800879,,
Excitation-S4D-Pinn,20.832553386688232,0.01928187438786108,-0.003283773186659858,,
Excitation-S4D-Pinn,20.912440061569214,0.01897420886086129,0.000783508723932555,,
Excitation-S4D-Pinn,20.992316722869873,0.018565362113401478,0.0030686228510563088,,
Excitation-S4D-Pinn,21.072352170944214,0.017536943349373228,0.0006816089286060256,,
Excitation-S4D-Pinn,21.15236186981201,0.016392013251408856,0.0013676027900867138,,
Excitation-S4D-Pinn,21.232553720474243,0.01595186719615118,-0.0028484392092393007,,
Excitation-S4D-Pinn,21.312456607818604,0.014622912882445972,-0.0033256890585661447,,
Excitation-S4D-Pinn,21.39246964454651,0.014331865596458788,-0.001216608144231773,,
Excitation-S4D-Pinn,21.47258186340332,0.01383305585794161,-0.0017758456257463279,,
Excitation-S4D-Pinn,21.55275821685791,0.01311242404947547,-0.00012729707024244918,,
Excitation-S4D-Pinn,21.632532835006714,0.011704293682886717,0.00025743213995579883,,
Excitation-S4D-Pinn,21.712531328201294,0.009694579320461444,0.0016544616343818484,,
Excitation-S4D-Pinn,21.79273772239685,0.008676992270379588,0.0011601875479423653,,
Excitation-S4D-Pinn,21.872251272201538,0.008389773356271009,-0.001438857938893215,,
Excitation-S4D-Pinn,21.952336072921753,0.006433993721157237,-0.0008275526936571825,,
Excitation-S4D-Pinn,22.032280921936035,0.0053910502286254255,-0.0002390717580134094,,
Excitation-S4D-Pinn,22.112436294555664,0.00446386802451197,-0.00040173848169036686,,
Excitation-S4D-Pinn,22.192509651184082,0.0037424043588243916,0.0006809257494129473,,
Excitation-S4D-Pinn,22.27229404449463,0.0030759196650836096,0.0010233853285861183,,
Excitation-S4D-Pinn,22.35252356529236,0.0025898430809834505,0.001260904438731003,,
Excitation-S4D-Pinn,22.432265520095825,0.0021426538981516308,-0.00027000539152272074,,
Excitation-S4D-Pinn,22.512420892715454,0.0021603413547231637,-0.000506433080948776,,
Excitation-S4D-Pinn,22.592458724975586,0.001611232930563311,-0.00028395151706600563,,
Excitation-S4D-Pinn,22.67237877845764,0.0010141196813817227,0.0008769079019621817,,
Excitation-S4D-Pinn,22.752461433410645,0.00012141083823566379,0.0005772111466257057,,
Excitation-S4D-Pinn,22.83268666267395,-0.0010167118595046237,0.00040232176346927107,,
Excitation-S4D-Pinn,22.91229486465454,-0.0017766025466759566,-0.0002615710067738197,,
Excitation-S4D-Pinn,22.99226212501526,-0.00230108979282434,9.175736782929267e-05,,
Excitation-S4D-Pinn,23.072282075881958,-0.0031999928084943396,0.0002254710898822454,,
Excitation-S4D-Pinn,23.15260624885559,-0.003828515168553405,0.0002759574281698262,,
Excitation-S4D-Pinn,23.232349157333374,-0.0045329167370681545,0.00012507163591463089,,
Excitation-S4D-Pinn,23.312561750411987,-0.00491713385677664,6.158359906596744e-05,,
Excitation-S4D-Pinn,23.392561197280884,-0.005679203550294817,-9.335459433215676e-05,,
Excitation-S4D-Pinn,23.47244143486023,-0.006197896154080784,-8.695915401993326e-05,,
Excitation-S4D-Pinn,23.552400588989258,-0.006531428516154958,0.0004087549933846912,,
Excitation-S4D-Pinn,23.6323082447052,-0.007211852168060057,0.0005533146973828729,,
Excitation-S4D-Pinn,23.712361574172974,-0.007781748004101925,0.0007356537423503228,,
Excitation-S4D-Pinn,23.792377471923828,-0.008463267028127722,0.00011723424718373954,,
Excitation-S4D-Pinn,23.87256145477295,-0.009000329176914368,0.0003363241977438203,,
Excitation-S4D-Pinn,23.95235562324524,-0.009295773706886837,3.446781385771369e-05,,
Excitation-S4D-Pinn,24.032463312149048,-0.009064459011627266,0.0017489193774882783,,
Excitation-S4D-Pinn,24.11246609687805,-0.008819494121909785,-0.001470167170320308,,
Excitation-S4D-Pinn,24.193154096603394,-0.009128317916286072,0.0020978029001133547,,
Excitation-S4D-Pinn,24.272482872009277,-0.00990099737164866,0.00013252687795721474,,
Excitation-S4D-Pinn,24.352407217025757,-0.010391025417691055,-0.00048790145347080155,,
Excitation-S4D-Pinn,24.432504892349243,-0.011253084823622255,-0.00018332619399730188,,
Excitation-S4D-Pinn,24.51260018348694,-0.011961943455573274,-0.0018349025788760992,,
Excitation-S4D-Pinn,24.5927312374115,-0.012599619230286841,-0.0015477396960755232,,
Excitation-S4D-Pinn,24.672459840774536,-0.01285270258323222,0.0019005545728726925,,
Excitation-S4D-Pinn,24.752416849136353,-0.013874917713590687,0.0025567325539567892,,
Excitation-S4D-Pinn,24.832377195358276,-0.01587378610548873,0.0006134374523207448,,
Excitation-S4D-Pinn,24.91238808631897,-0.01784563475049227,0.0015102435566105438,,
Excitation-S4D-Pinn,24.99236297607422,-0.019575420036348223,-0.0022587210824088905,,
Excitation-S4D-Pinn,25.072536945343018,-0.01964973017596091,-0.0030389370941022523,,
Excitation-S4D-Pinn,25.152326822280884,-0.02223401124881278,-0.00029526317475086356,,
Excitation-S4D-Pinn,25.232298851013184,-0.0219606554969633,-0.0023702665319535327,,
Excitation-S4D-Pinn,25.312367916107178,-0.02146052046454841,0.004358322314240146,,
