t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
4.2971,RUNNING_PP,2.62147,-0.00701,0.8449,-0.25761,21.1511,0.8011,-384.12320,-234.51012,0
4.3171,RUNNING_PP,2.61951,-0.01062,0.8981,-0.25567,21.0977,0.8011,-384.10455,-234.48802,0
4.3367,RUNNING_PP,2.61727,-0.01452,0.9505,-0.25567,21.0977,0.8011,-384.08469,-234.46474,0
4.3573,RUNNING_PP,2.61480,-0.01860,1.0023,-0.25129,20.9934,1.1062,-384.06363,-234.44022,0
4.3772,RUNNING_PP,2.61214,-0.02307,1.0528,-0.24881,20.9427,1.1062,-384.04132,-234.41431,0
4.3973,RUNNING_PP,2.60913,-0.02771,1.1028,-0.24630,20.8925,0.4661,-384.01773,-234.38725,0
4.4171,RUNNING_PP,2.60226,-0.03725,1.2081,-0.24077,20.7870,0.4661,-383.96695,-234.32964,0
4.4372,RUNNING_PP,2.59832,-0.04233,1.2705,-0.23776,20.7243,0.4661,-383.93948,-234.29886,0
4.4571,RUNNING_PP,2.59405,-0.04743,1.3173,-0.23482,20.6775,0.7685,-383.91077,-234.26692,0
4.4772,RUNNING_PP,2.58937,-0.05271,1.3673,-0.23195,20.6275,0.7685,-383.88065,-234.23378,0
4.4968,RUNNING_PP,2.58426,-0.05820,1.4375,-0.22893,20.5571,0.4572,-383.84903,-234.19931,0
4.5171,RUNNING_PP,2.57869,-0.06391,1.4947,-0.22575,20.4997,0.4572,-383.81589,-234.16354,0
4.5374,RUNNING_PP,2.57316,-0.06997,1.5460,-0.22238,20.4477,0.4572,-383.78165,-234.12622,0
4.5569,RUNNING_PP,2.56857,-0.07740,1.5975,-0.21842,20.3947,1.0111,-383.74683,-234.08652,0
4.5774,RUNNING_PP,2.55834,-0.08565,1.6559,-0.21842,20.3947,1.0111,-383.70749,-234.05019,0
4.5968,RUNNING_PP,2.55052,-0.09277,1.7187,-0.21842,20.3947,1.0111,-383.66840,-234.01012,0
4.6172,RUNNING_PP,2.54179,-0.09934,1.7893,-0.20524,20.2040,0.8669,-383.62735,-233.96892,0
4.6373,RUNNING_PP,2.52301,-0.11246,1.8981,-0.19696,20.0949,0.8669,-383.54062,-233.88243,0
4.6569,RUNNING_PP,2.51246,-0.11910,1.9717,-0.19262,20.0221,0.9873,-383.49454,-233.83745,0
4.6769,RUNNING_PP,2.50128,-0.12599,2.0388,-0.18805,19.9552,0.9873,-383.44672,-233.79115,0
4.6967,RUNNING_PP,2.48941,-0.13293,2.1076,-0.18335,19.8868,0.4091,-383.39703,-233.74348,0
4.7172,RUNNING_PP,2.47666,-0.14007,2.1841,-0.17842,19.8104,0.4091,-383.34534,-233.69456,0
4.7375,RUNNING_PP,2.46287,-0.14007,2.2513,-0.17842,19.8104,0.4091,-383.29166,-233.64470,0
