scenario,signal,t_s,error_est_minus_gt
ours,v_y,393.326998,0.03820350607477546
ours,v_y,393.524998,0.044644543258819946
ours,v_y,393.722998,0.05185549003451584
ours,v_y,393.920998,0.04974235257386361
ours,v_y,394.118998,0.08547316471413458
ours,v_y,394.250998,0.032415424818119376
ours,v_y,394.448998,0.027650349424557186
ours,v_y,394.646998,0.02879830446326226
ours,v_y,394.844998,0.023049674631939465
ours,v_y,395.108998,0.05746656646095921
ours,v_y,395.306998,0.04653126809148744
ours,v_y,395.504998,0.06977226715184992
ours,v_y,395.702998,0.07764510831495586
ours,v_y,395.900998,0.06524643975150513
ours,v_y,396.098998,0.06110368728175142
ours,v_y,396.296998,0.0588563705026352
ours,v_y,396.560998,0.05269565663415471
ours,v_y,396.824998,0.05868148533543838
ours,v_y,397.022998,0.030087074852177653
ours,v_y,397.220998,0.028765623290962716
ours,v_y,397.451998,0.04836193998870031
ours,v_y,397.649998,0.029574734066085462
ours,v_y,397.847998,0.019052796091088453
ours,v_y,398.045998,0.07331104560732293
ours,v_y,398.243998,0.06133725166808757
ours,v_y,398.408998,0.008527869222339834
ours,v_y,398.606998,0.03261147780922935
ours,v_y,398.771998,0.035642984060618055
ours,v_y,398.936998,0.034605334932887755
ours,v_y,399.134998,0.021716294074458853
ours,v_y,399.332998,0.042493358411976434
ours,v_y,399.530998,0.03162052786068942
ours,v_y,399.728998,0.09554628173569535
ours,v_y,399.860998,0.03682424649461563
ours,v_y,400.058998,0.019617087619176687
ours,v_y,400.289998,0.07106017928851815
ours,v_y,401.147998,0.028360037734766197
ours,v_y,401.312998,0.03352122018982506
ours,v_y,401.510998,0.03968475901126067
ours,v_y,401.675998,0.034048309592769055
ours,v_y,401.807998,0.013294837989990926
ours,v_y,401.972998,0.010390622850038722
ours,v_y,402.170998,0.05696280696784217
ours,v_y,402.302998,0.05288528869970177
ours,v_y,402.500998,0.09651956121556104
ours,v_y,402.698998,0.015728584230125714
ours,v_y,402.863998,0.010875504325408264
ours,v_y,403.061998,0.007975168546554959
ours,v_y,403.292998,0.01846326116591522
ours,v_y,403.490998,0.009961673981169497
ours,v_y,403.754998,0.01841542870010697
ours,v_y,403.886998,0.006208159926454668
ours,v_y,404.084998,0.003513491415670371
ours,v_y,404.249998,0.0016602980167007737
ours,v_y,404.447998,0.0006889127745567658
ours,v_y,404.612998,-0.002833363637196662
ours,v_y,404.777998,-0.005556218250585915
ours,v_y,404.909998,-0.01296978194090298
ours,v_y,405.074998,-0.02003803627729661
ours,v_y,405.239998,-0.025341421517208862
ours,v_y,405.437998,-0.06497412633655764
ours,v_y,405.602998,-0.024340166822789333
ours,v_y,405.800998,-0.031578862913519024
ours,v_y,405.998998,-0.023234916120863813
ours,v_y,406.196998,-0.010772126340591076
ours,v_y,406.394998,-0.013002482105079344
ours,v_y,406.625998,-0.022060373081865592
ours,v_y,406.823998,-0.028752851508239724
ours,v_y,406.955998,-0.007700227712849783
ours,v_y,407.219998,-0.021831262369939042
ours,v_y,407.384998,-0.017405068632131454
ours,v_y,407.516998,-0.010706615412022225
ours,v_y,407.714998,-0.011770236164906911
ours,v_y,407.879998,-0.010440222820253642
ours,v_y,408.077998,-0.009482507045574184
ours,v_y,408.341998,-0.02848659905622647
ours,v_y,408.539998,-0.0038682732095237926
ours,v_y,408.737998,-0.0007481181124470299
ours,v_y,408.935998,-0.003502987706106242
ours,v_y,409.100998,-0.005966002319929414
ours,v_y,409.331998,-0.011643958220096187
ours,v_y,409.595998,-0.009040012091922817
ours,v_y,409.892998,-0.004852477620710602
ours,v_y,410.057998,-0.0013637446348436916
ours,v_y,410.189998,0.00027418504478255584
ours,v_y,410.354998,0.0005086104683553541
ours,v_y,410.519998,0.001374506674346819
ours,v_y,410.684998,0.0022398903045370098
ours,v_y,410.882998,0.001981978066380974
ours,v_y,411.047998,0.0017544821394499359
ours,v_y,411.245998,0.0020899286370174366
ours,v_y,411.443998,0.002578313730856815
ours,v_y,411.608998,0.0001306297940523414
ours,v_y,411.806998,0.0036015915220517936
ours,v_y,411.971998,0.0046023947957955155
ours,v_y,412.136998,0.009133190342258977
ours,v_y,412.334998,0.00812928014421
ours,v_y,412.631998,0.032296240367786805
ours,v_y,412.829998,0.013275562366626926
ours,v_y,413.027998,0.0030793947154747533
ours,v_y,413.225998,0.0020983554599086802
ours,v_y,413.423998,0.0033325167719351
ours,v_y,413.654998,0.005050745130051256
ours,v_y,413.918998,0.006494514024485195
ours,v_y,414.050998,0.0034710662178101277
ours,v_y,414.248998,0.00608117817461864
ours,v_y,414.446998,0.0056427495201348135
ours,v_y,414.644998,0.004185962837720389
ours,v_y,414.842998,0.004683230564608056
ours,v_y,415.040998,0.0050809504068016625
ours,v_y,415.238998,0.004734812669262123
ours,v_y,415.502998,0.004838431972329922
ours,v_y,415.766998,0.005100353121054798
ours,v_y,416.030998,0.004942837508286914
ours,v_y,416.294998,0.005977975369138039
ours,v_y,416.492998,0.006301824278846328
ours,v_y,416.690998,0.0069867630880580504
ours,v_y,416.888998,0.007178179198718687
ours,v_y,417.086998,0.006205152015010868
ours,v_y,417.383998,0.01597467871527208
ours,v_y,417.614998,0.0032452017517548438
ours,v_y,417.878998,0.02055621627750822
ours,v_y,418.142998,0.01028941395600228
ours,v_y,418.406998,0.018264869958896427
ours,v_y,418.604998,0.01923410069927702
ours,v_y,418.802998,0.0205948388617073
ours,v_y,419.066998,0.049989143015028915
ours,v_y,419.264998,0.009671639919996302
ours,v_y,419.462998,0.011080944129111783
ours,v_y,419.792998,0.051396185385385526
ours,v_y,420.122998,0.02736104599972233
ours,v_y,420.386998,0.018092234386331715
ours,v_y,420.716998,0.029353026259206515
ours,v_y,420.947998,0.017780523836848056
ours,v_y,421.178998,0.04306913296652281
ours,v_y,421.508998,0.017099064562085247
ours,v_y,421.838998,-0.002645367584194383
ours,v_y,422.003998,-0.003946397664087128
ours,v_y,422.201998,-0.004881407154793616
ours,v_y,422.399998,-0.002347674502526008
ours,v_y,422.696998,-0.027015114889675285
ours,v_y,422.960998,-0.04758135811556066
ours,v_y,423.290998,-0.03664883966476466
ours,v_y,423.521998,-0.01840035802190261
ours,v_y,423.752998,-0.03675724274724916
ours,v_y,424.016998,-0.016244339272089195
ours,v_y,424.280998,-0.009812631586432696
ours,v_y,424.511998,-0.0006564640426691068
ours,v_y,424.709998,0.003893287133905257
ours,v_y,424.940998,0.013376947438982198
ours,v_y,425.204998,0.009666904658546013
ours,v_y,425.534998,0.025976926207777362
ours,v_y,425.831998,0.015345043179169654
ours,v_y,426.029998,0.011818088324219017
ours,v_y,426.260998,0.023631761141517854
ours,v_y,426.524998,0.046663708389104
ours,v_y,426.788998,0.07736429089667907
ours,v_y,427.118998,0.09661945475062572
ours,v_y,427.349998,0.022310970134668734
ours,v_y,427.547998,0.025595055626065677
ours,v_y,427.844998,0.08837047942670179
ours,v_y,428.174998,0.04864307848649302
ours,v_y,428.438998,0.04843898827680282
ours,v_y,428.669998,0.026126254671720806
ours,v_y,428.966998,0.0805314285119415
ours,v_y,429.230998,0.05289496806176225
ours,v_y,429.494998,0.05822430723690242
ours,v_y,429.758998,0.07332071682363273
ours,v_y,429.956998,0.06661192724489973
ours,v_y,430.154998,0.05672300079762432
ours,v_y,430.352998,0.049363534327237335
ours,v_y,430.550998,0.046198611911221266
ours,v_y,430.781998,0.06318305567549021
ours,v_y,430.946998,0.041400370461359304
ours,v_y,431.144998,0.059601644575607515
ours,v_y,431.342998,0.016463131437308265
ours,v_y,431.507998,0.015697531677101084
ours,v_y,431.672998,0.02605058827067941
ours,v_y,431.870998,0.018972295371861125
ours,v_y,432.068998,0.06248799282283368
ours,v_y,432.266998,0.055949740694250405
ours,v_y,432.431998,0.029538267925018347
ours,v_y,432.629998,0.027909774134786736
ours,v_y,432.827998,0.0164106166401618
ours,v_y,433.025998,0.027438716125737894
ours,v_y,433.223998,0.030932525718154358
ours,v_y,433.388998,0.02756236932151318
ours,v_y,433.586998,0.026203811622577455
ours,v_y,433.784998,0.023554667439618815
ours,v_y,433.949998,0.020828069928633397
ours,v_y,434.147998,0.02207079332519113
ours,v_y,434.312998,0.011204832195250647
ours,v_y,434.510998,0.012382369606560695
ours,v_y,434.675998,0.009426110522855913
ours,v_y,434.873998,0.022863884897746767
ours,v_y,435.038998,0.019921961711287406
ours,v_y,435.236998,0.017788142528304796
ours,v_y,435.434998,0.01760492059070251
ours,v_y,435.632998,0.017870484626470895
ours,v_y,435.830998,0.010847258485875089
ours,v_y,436.028998,0.011710780218479988
ours,v_y,436.226998,0.02117689966352254
ours,v_y,436.424998,0.02215664424349212
ours,v_y,436.589998,0.0038464617215255847
ours,v_y,436.754998,0.026803993276029225
ours,v_y,436.919998,0.037410345085364116
ours,v_y,437.084998,0.059735121261243584
ours,v_y,437.249998,0.05373985706216072
ours,v_y,437.414998,0.020552844748801646
ours,v_y,437.579998,0.03146743848129646
ours,v_y,437.744998,0.019541089932249983
ours,v_y,437.942998,0.017856194022604688
ours,v_y,438.140998,0.02171189569858789
ours,v_y,438.338998,0.030979403296857333
ours,v_y,438.503998,0.019509932742935665
ours,v_y,438.668998,0.019972918625958846
ours,v_y,438.866998,0.018296415235035057
ours,v_y,439.064998,0.02264293695827224
ours,v_y,439.196998,0.015880024228876938
ours,v_y,439.394998,0.02631378618411301
ours,v_y,439.526998,0.010937699742278942
ours,v_y,439.724998,0.029104840257775308
ours,v_y,439.889998,0.0018265147401458747
ours,v_y,440.087998,-0.00043738169684955433
ours,v_y,440.219998,-0.0010682496394760557
ours,v_y,440.384998,-0.0011900850052001567
ours,v_y,440.516998,-0.000674114850232499
ours,v_y,440.681998,0.0018934487910994618
ours,v_y,440.813998,0.002352006360749208
ours,v_y,440.978998,7.694743490717576e-05
ours,v_y,441.110998,0.002477028437029829
ours,v_y,441.275998,0.0017113874192418385
ours,v_y,441.407998,0.0009491409988209376
ours,v_y,441.539998,0.0005931430979149756
ours,v_y,441.704998,-0.00037430720590355543
ours,v_y,441.836998,0.0005092846159315649
ours,v_y,442.001998,7.454875194907312e-05
ours,v_y,442.199998,0.001242376713284251
ours,v_y,442.364998,0.0035755788846847224
ours,v_y,442.529998,0.00288548523826955
ours,v_y,442.694998,-0.0003193514310035686
ours,v_y,442.859998,-0.0009893202002092608
ours,v_y,443.057998,-0.00044895916447416917
ours,v_y,443.189998,0.0006144342752679201
ours,v_y,443.354998,0.0014996313066848056
ours,v_y,443.552998,0.0017633287119877463
ours,v_y,443.684998,0.000992729755480072
ours,v_y,443.882998,-8.193998501064212e-05
ours,v_y,444.047998,-0.00028723181603980755
ours,v_y,444.212998,-0.0020564548435747718
ours,v_y,444.377998,-0.0005028959207622336
ours,v_y,444.542998,-9.47234897503979e-05
ours,v_y,444.740998,0.0018904595772922007
ours,v_y,444.872998,0.0012299992084798608
ours,v_y,445.070998,0.0012662112962926516
ours,v_y,445.268998,0.0011107375482163877
ours,v_y,445.433998,0.0009785282014976061
ours,v_y,445.631998,0.001560981883841038
ours,v_y,445.796998,0.0012020918890609626
ours,v_y,445.928998,0.00026127800705548834
ours,v_y,446.093998,-0.005051345692300636
ours,v_y,446.291998,0.00044893037983428745
ours,v_y,446.489998,-0.0001577539877879834
ours,v_y,446.621998,-0.00030496560413177665
ours,v_y,446.786998,-0.00039059905632111286
ours,v_y,446.951998,0.00012811470636831662
ours,v_y,447.116998,5.312510782991969e-05
ours,v_y,447.314998,0.0007261157552615957
ours,v_y,447.446998,0.001636228607993711
ours,v_y,447.644998,0.0009904258097119265
ours,v_y,447.809998,0.0011803767337060277
ours,v_y,447.974998,0.0012649836403460304
ours,v_y,448.139998,0.001136752966718866
ours,v_y,448.337998,0.0019997786533069266
ours,v_y,448.469998,0.0007087763330703434
ours,v_y,448.634998,0.0022101697263031336
ours,v_y,448.766998,0.0006293981998480996
ours,v_y,448.964998,-0.004828509250589266
ours,v_y,449.096997,-0.001463413746124534
ours,v_y,449.294998,0.005020008124418253
ours,v_y,449.426998,0.0037972385034409657
ours,v_y,449.624998,0.0035479181988486803
ours,v_y,449.756998,-0.002056661952153406
ours,v_y,449.954998,-0.004546122141482948
ours,v_y,450.086998,0.025822485328809125
ours,v_y,450.284998,-0.00198775616289628
ours,v_y,450.482998,-0.014191647861879486
ours,v_y,450.647998,-0.0036911167613555423
ours,v_y,450.845998,-0.0073801326152311345
ours,v_y,450.977998,-0.0007563922138633626
ours,v_y,451.175997,4.683141928012429e-05
ours,v_y,451.307998,0.001050084482767423
ours,v_y,451.472998,0.0020700397249201787
ours,v_y,451.637998,0.0024682573857780464
ours,v_y,451.835998,0.003249678958214309
ours,v_y,451.967998,0.0005228486271444885
ours,v_y,452.165998,-0.0009527227772809007
ours,v_y,452.363998,-0.0014613763558826614
ours,v_y,452.561998,-0.005184685923224765
ours,v_y,452.693998,-0.0011635319865419998
ours,v_y,452.891998,-0.0006879288739027496
ours,v_y,453.089998,-0.0009091131205894616
ours,v_y,453.221997,-0.0013015241843322457
ours,v_y,453.386998,-0.0010249961474031732
ours,v_y,453.518998,-0.000816445982889883
ours,v_y,453.683998,-0.0004090635078125293
ours,v_y,453.848998,-0.0004213507641138651
ours,v_y,453.980998,-1.9078383130397697e-05
ours,v_y,454.178998,-0.000303146126558425
ours,v_y,454.376997,-0.0006221272657321655
ours,v_y,454.574998,-0.0007651793512819128
ours,v_y,454.772998,-0.0040686243788337385
ours,v_y,454.937998,-0.006306717208294694
ours,v_y,455.102998,-6.678978446331141e-05
ours,v_y,455.300997,0.004354122748346581
ours,v_y,455.465997,0.014314529131085899
ours,v_y,455.597998,0.010330356097205007
ours,v_y,455.795998,0.011528933155068477
ours,v_y,455.993998,0.013452735231912677
ours,v_y,456.191998,0.013951563179705029
ours,v_y,456.389997,0.028936873726199075
ours,v_y,456.554997,0.018679746575841955
ours,v_y,456.752998,0.04337201841689403
ours,v_y,456.917998,0.01841190389564762
ours,v_y,457.115998,0.01849707012855889
ours,v_y,457.280998,0.02549825198086897
ours,v_y,457.412997,0.029544990474398403
ours,v_y,457.577997,0.03154042952365449
ours,v_y,457.775998,0.033193581222565216
ours,v_y,457.973998,0.034462491709289556
ours,v_y,458.138998,0.03531110067632709
ours,v_y,458.270998,0.03749530978996041
ours,v_y,458.468997,0.04005415954449265
ours,v_y,458.633997,0.024797538096099192
ours,v_y,458.765998,0.03521513831829992
ours,v_y,458.930998,0.03773961982421381
ours,v_y,459.095998,0.03332747246553952
ours,v_y,459.227998,0.03423944247380656
ours,v_y,459.392998,0.03302117697713913
ours,v_y,459.557997,0.07004171099701945
ours,v_y,459.689997,0.03172221516673379
ours,v_y,459.821998,0.032476562840905165
ours,v_y,459.953998,0.04004759310793743
ours,v_y,460.085998,0.03419221105057252
ours,v_y,460.217998,0.03473009719059328
ours,v_y,460.349998,0.0329006518820712
ours,v_y,460.481997,0.0339128258826108
ours,v_y,460.613997,0.03111122283186263
ours,v_y,460.745997,0.03076536707657157
ours,v_y,460.877998,0.03461471866427179
ours,v_y,461.009998,0.032168453518639006
ours,v_y,461.141998,0.03080593753402333
ours,v_y,461.273998,0.027354711835807732
ours,v_y,461.405998,0.02566929370672033
ours,v_y,461.537997,0.023670119495367847
ours,v_y,461.669997,0.02682800993423623
ours,v_y,461.801997,0.0256729791759715
ours,v_y,461.933998,0.028162843625245904
ours,v_y,462.065998,0.027644021439276245
ours,v_y,462.197998,0.025325900491543263
ours,v_y,462.329998,0.018686583174583743
ours,v_y,462.461998,0.014365187770266769
ours,v_y,462.593997,0.010750571684499305
ours,v_y,462.725997,0.00875118023890091
ours,v_y,462.857997,0.006823874850228291
ours,v_y,462.989998,0.005552837640095731
ours,v_y,463.121998,0.004726341907119666
ours,v_y,463.253998,0.003473186447530146
ours,v_y,463.385998,0.0034144513079065186
ours,v_y,463.517998,0.0020951691658783467
ours,v_y,463.649997,0.0012100385614293996
ours,v_y,463.781997,-0.00036276544685549805
ours,v_y,463.913997,-0.005581224500670001
ours,v_y,464.045998,-0.009360152734019522
ours,v_y,464.177998,-0.011692324218657374
ours,v_y,464.309998,-0.014840049774765607
ours,v_y,464.441998,-0.019254170334878196
ours,v_y,464.573997,-0.02351439463747107
ours,v_y,464.705997,-0.027340177379098884
ours,v_y,464.837997,-0.02946264631692186
ours,v_y,464.969997,-0.03373129044505058
ours,v_y,465.101998,-0.032952170493881716
ours,v_y,465.233998,-0.032037964865443636
ours,v_y,465.365998,-0.029968228924223517
ours,v_y,465.497998,-0.02886177578355631
ours,v_y,465.629997,-0.028118344489658886
ours,v_y,465.761997,-0.028804805851948556
ours,v_y,465.893997,-0.029933969784999348
ours,v_y,466.025997,-0.03172525779445834
ours,v_y,466.157998,-0.034810578156141636
ours,v_y,466.289998,-0.026875076628530836
ours,v_y,466.421998,-0.038940511863217564
ours,v_y,466.553998,-0.03322943427968028
ours,v_y,466.685997,-0.045071977071060476
ours,v_y,466.817997,-0.05105626335787061
ours,v_y,466.949997,-0.04940601465744332
ours,v_y,467.081997,-0.045607198759404
ours,v_y,467.213998,-0.0417809094584396
ours,v_y,467.345998,-0.041402535028016496
ours,v_y,467.477998,-0.04019319023983192
ours,v_y,467.609998,-0.036529571535217686
ours,v_y,467.741997,-0.03015592073429807
ours,v_y,467.873997,-0.02801397509385667
ours,v_y,468.005997,-0.029309157285028087
ours,v_y,468.137997,-0.03159979709674188
ours,v_y,468.302998,-0.06554958313313797
ours,v_y,468.434998,-0.03422563205316864
ours,v_y,468.566998,-0.03573224698186217
ours,v_y,468.698997,-0.03629993969715728
ours,v_y,468.830997,-0.039506618188296705
ours,v_y,468.962997,-0.03550102434857305
ours,v_y,469.094997,-0.03443308098043385
ours,v_y,469.226997,-0.03367685906360579
ours,v_y,469.358998,-0.03167105525192759
ours,v_y,469.490998,-0.03206767324985088
ours,v_y,469.622998,-0.029095728168075874
ours,v_y,469.754997,-0.027273784067216145
ours,v_y,469.886997,-0.02547600069263034
ours,v_y,470.018997,-0.022356258677359464
ours,v_y,470.150997,-0.021662723151680274
ours,v_y,470.282998,-0.020935207386655552
ours,v_y,470.414998,-0.021266522843417207
ours,v_y,470.546998,-0.020624981586002233
ours,v_y,470.678998,-0.022139533040175796
ours,v_y,470.810997,-0.023137020694955435
ours,v_y,470.942997,-0.022357552998059055
ours,v_y,471.074997,-0.02236902389567083
ours,v_y,471.206997,-0.023414033969688497
ours,v_y,471.338997,-0.020422654372492022
ours,v_y,471.470998,-0.02027194711119734
ours,v_y,471.602998,-0.017045272354613172
ours,v_y,471.734998,-0.013638756617752767
ours,v_y,471.866997,-0.011542931349904792
ours,v_y,471.998997,-0.011747198010436277
ours,v_y,472.130997,-0.01138616953274263
ours,v_y,472.262997,-0.010169144748212774
ours,v_y,472.394998,-0.007881712957513873
ours,v_y,472.526998,-0.007205294076228427
ours,v_y,472.658998,-0.004681660456344272
ours,v_y,472.790998,-0.003087282184068278
ours,v_y,472.922997,-0.001236123601274293
ours,v_y,473.054997,-0.0006515498938257369
ours,v_y,473.186997,4.475420778881495e-05
ours,v_y,473.318997,0.0005597212794930598
ours,v_y,473.483998,0.001571540772230368
ours,v_y,473.615998,0.003458207270651518
ours,v_y,473.780998,0.0038322333298329014
ours,v_y,473.912997,0.004336554867394114
ours,v_y,474.044997,0.0045920031800464195
ours,v_y,474.176997,0.004282218396364921
ours,v_y,474.308997,0.0052299127524574815
ours,v_y,474.440997,0.005247586617871461
ours,v_y,474.572998,0.005863148710313211
ours,v_y,474.704998,0.007585336963098505
ours,v_y,474.836998,0.00793539979512812
ours,v_y,474.968997,0.007032588596863978
ours,v_y,475.100997,0.008667571529772065
ours,v_y,475.232997,0.007861411973040782
ours,v_y,475.364997,0.007579610670125143
ours,v_y,475.496997,0.009874189487251522
ours,v_y,475.628998,0.009648429985391387
ours,v_y,475.760998,0.008951455629056939
ours,v_y,475.892998,0.008700845197564002
ours,v_y,476.024997,0.008023288498572947
ours,v_y,476.156997,0.007661930282969041
ours,v_y,476.288997,0.007901436560671656
ours,v_y,476.420997,0.008242279934157277
ours,v_y,476.552997,0.007349001256761266
ours,v_y,476.684998,0.007470025176175366
ours,v_y,476.816998,0.00766106516526498
ours,v_y,476.948997,0.008489169725840504
ours,v_y,477.080997,0.007549418768936451
ours,v_y,477.212997,0.006998816670096731
ours,v_y,477.344997,0.009420583096474387
ours,v_y,477.476997,0.010394611831007091
ours,v_y,477.608997,0.010461361490558619
ours,v_y,477.740998,0.011689858526875811
ours,v_y,477.872998,0.012939177801929646
ours,v_y,478.004997,0.012489828639454153
ours,v_y,478.136997,0.012194793325411098
ours,v_y,478.268997,0.012942607045374768
ours,v_y,478.400997,0.012956741741339282
ours,v_y,478.532997,0.014448320215180326
ours,v_y,478.664997,0.01455008171790495
ours,v_y,478.796998,0.014396674471058104
ours,v_y,478.961998,0.01429307781553308
ours,v_y,479.093997,0.014015921206261259
ours,v_y,479.258997,0.029303429662853653
ours,v_y,479.390997,0.011464823684651793
ours,v_y,479.522997,0.014729944236826248
ours,v_y,479.654997,0.015148884497514812
ours,v_y,479.786997,0.016490221487909656
ours,v_y,479.918998,0.017753646265757025
ours,v_y,480.050997,0.016735431688727306
ours,v_y,480.182997,0.015713904474522755
ours,v_y,480.314997,0.01670231627904821
ours,v_y,480.446997,0.015832994338045497
ours,v_y,480.578997,0.016205133814076775
ours,v_y,480.710997,0.016910820947918806
ours,v_y,480.842998,0.020240613930433
ours,v_y,480.974998,0.021246825406603123
ours,v_y,481.106997,0.020532253007537665
ours,v_y,481.238997,0.020553118033655837
ours,v_y,481.370997,0.016398597144789126
ours,v_y,481.502997,0.017249486496205294
ours,v_y,481.634997,0.018956286336191647
ours,v_y,481.766997,0.017158560094162167
ours,v_y,481.898997,0.0198907660983237
ours,v_y,482.030998,0.02409428114694845
ours,v_y,482.162997,0.021094857169824482
ours,v_y,482.294997,0.025545098331033605
ours,v_y,482.426997,0.02611812166647362
ours,v_y,482.558997,0.026907317638910078
ours,v_y,482.690997,0.02854749923082439
ours,v_y,482.822997,0.026104130944467813
ours,v_y,482.954998,0.030058492268931147
ours,v_y,483.086998,0.03159724346347684
ours,v_y,483.218997,0.03542356727949886
ours,v_y,483.350997,0.030939595762515315
ours,v_y,483.482997,0.02920150019877274
ours,v_y,483.614997,0.0310943301292336
ours,v_y,483.746997,0.02540076899136634
ours,v_y,483.878997,0.026249225280931293
ours,v_y,484.010997,0.021696504086651247
ours,v_y,484.142998,0.021012454418293858
ours,v_y,484.274997,0.01800349369074533
ours,v_y,484.406997,0.02106426916669757
ours,v_y,484.538997,0.019158207329678073
ours,v_y,484.670997,0.023066189322644176
ours,v_y,484.802997,0.023816388660220456
ours,v_y,484.967997,0.018466799674141388
ours,v_y,485.132998,0.012351722219685335
ours,v_y,485.264997,0.009684824700579991
ours,v_y,485.396997,0.005963749009544141
ours,v_y,485.528997,0.0033273631927555405
ours,v_y,485.660997,0.002877109571211338
ours,v_y,485.792997,0.0002290626837767734
ours,v_y,485.924997,-0.0017865294548543784
ours,v_y,486.056997,-0.0018162987668969358
ours,v_y,486.188998,-0.0018138585014986757
ours,v_y,486.353997,-0.005502228620339776
ours,v_y,486.485997,-0.005719217351309883
ours,v_y,486.617997,-0.006109656652672658
ours,v_y,486.749997,-0.00629522404020634
ours,v_y,486.881997,-0.0068649469837850806
ours,v_y,487.013997,-0.0075318232225296735
ours,v_y,487.145997,-0.0073265450054548886
ours,v_y,487.277997,-0.00746124747714271
ours,v_y,487.409997,-0.00739567269249294
ours,v_y,487.541997,-0.006430966116252003
ours,v_y,487.673997,-0.005485330268830524
ours,v_y,487.805997,-0.0064673382193229136
ours,v_y,487.937997,-0.005820986628852283
ours,v_y,488.069997,-0.0059024287936929685
ours,v_y,488.201997,-0.004839227923991572
ours,v_y,488.333997,-0.0064277319677620535
ours,v_y,488.465997,-0.007035406282034334
ours,v_y,488.597997,-0.008590162073047278
ours,v_y,488.729997,-0.007474189256197071
ours,v_y,488.861997,-0.008647256370892354
ours,v_y,488.993997,-0.011730208092668287
ours,v_y,489.125997,-0.011662890998143667
ours,v_y,489.257997,-0.012153919019143606
ours,v_y,489.389997,-0.013198062877795189
ours,v_y,489.521997,-0.012792059931170387
ours,v_y,489.653997,-0.012666940045771033
ours,v_y,489.785997,-0.014324320372668741
ours,v_y,489.917997,-0.013870298029018997
ours,v_y,490.049997,-0.013982904665444107
ours,v_y,490.181997,-0.013655830775480557
ours,v_y,490.313997,-0.012354893051458891
ours,v_y,490.478997,-0.015289151140897083
ours,v_y,490.643997,-0.029957877594756644
ours,v_y,490.775997,-0.016776496776245924
ours,v_y,490.940997,-0.016031446843038467
ours,v_y,491.072997,-0.01393643267508401
ours,v_y,491.270997,-0.023651168668128053
ours,v_y,491.402997,-0.005573766420781194
ours,v_y,491.567997,-0.010567556661642628
ours,v_y,491.699997,-0.015761766526233678
ours,v_y,491.831997,-0.02307762746883478
ours,v_y,492.029997,-0.024080361791820812
ours,v_y,492.161997,-0.02480476750539587
ours,v_y,492.293997,-0.02020052280660095
ours,v_y,492.425997,-0.017163051764977053
ours,v_y,492.557997,-0.014141900130235377
ours,v_y,492.689997,-0.01350432291976495
ours,v_y,492.854997,-0.027141955765002085
ours,v_y,492.986997,-0.012141913063977564
ours,v_y,493.118997,-0.015466745360098282
ours,v_y,493.283997,-0.01453979343022719
ours,v_y,493.415997,-0.015986267319787445
ours,v_y,493.547997,-0.01662401107027961
ours,v_y,493.679997,-0.01768293928558841
ours,v_y,493.844997,-0.019218417345453265
ours,v_y,493.976997,-0.020257275047048648
ours,v_y,494.108997,-0.021163114228121366
ours,v_y,494.240997,-0.021226139728796764
ours,v_y,494.438997,-0.024659491823630086
ours,v_y,494.570997,-0.02724055040984985
ours,v_y,494.702997,-0.02491703876608703
ours,v_y,494.867997,-0.031267957595653983
ours,v_y,495.032997,-0.061127545500457015
ours,v_y,495.164997,-0.03107601770072313
ours,v_y,495.329997,-0.031333732481239274
ours,v_y,495.461997,-0.025743240324865718
ours,v_y,495.626997,-0.025430274415075255
ours,v_y,495.758997,-0.029523634006422272
ours,v_y,495.923997,-0.027420253189533422
ours,v_y,496.055997,-0.029762687644535296
ours,v_y,496.187997,-0.028106308192463625
ours,v_y,496.352997,-0.028786922042008556
ours,v_y,496.517997,-0.0641531977556275
ours,v_y,496.682997,-0.05062411348904908
ours,v_y,496.847997,-0.024534041982373883
ours,v_y,497.012997,-0.04136423225217534
ours,v_y,497.177997,-0.020763621667970023
ours,v_y,497.342997,-0.012392058299579314
ours,v_y,497.507997,-0.02473529160662586
ours,v_y,497.672997,-0.00933832909681869
ours,v_y,497.837997,-0.008826157300231213
ours,v_y,498.035997,-0.00800692858538464
ours,v_y,498.167997,-0.010204649789281088
ours,v_y,498.365997,-0.012463289794080623
ours,v_y,498.530997,-0.008467981049229842
ours,v_y,498.728997,-0.028911344527312866
ours,v_y,498.893997,-0.03018825398788491
ours,v_y,499.058997,-0.014803948946679926
ours,v_y,499.256997,-0.028508604555614825
ours,v_y,499.421997,-0.010711921526696935
ours,v_y,499.586997,-0.0189512747084096
ours,v_y,499.751997,-0.021361880671053546
ours,v_y,499.916997,-0.024660541912323142
ours,v_y,500.114997,-0.02526070679536263
ours,v_y,500.279997,-0.023588449417029006
ours,v_y,500.444997,-0.015799158228121696
ours,v_y,500.609997,-0.01380085994501587
ours,v_y,500.807997,-0.018174435259780047
ours,v_y,500.939997,-0.023075579339217667
ours,v_y,501.170997,-0.025432951433989215
ours,v_y,501.368997,-0.05136652118556617
ours,v_y,501.500997,-0.024602060431795525
ours,v_y,501.665997,-0.029874672762684074
ours,v_y,501.797997,-0.022632243674989283
ours,v_y,501.995997,-0.021569819190475736
ours,v_y,502.160997,-0.022296437292853633
ours,v_y,502.358997,-0.014864688081884514
