scenario,signal,series,t_s,value
ours,omega,estimate,353.000998,-0.2826053968734006
ours,omega,estimate,353.132998,-0.2800206567442276
ours,omega,estimate,353.264998,-0.27181447848152296
ours,omega,estimate,353.396998,-0.24620906361523304
ours,omega,estimate,353.528998,-0.23966883468952177
ours,omega,estimate,353.660998,-0.23434199283789284
ours,omega,estimate,353.792998,-0.23514145270593523
ours,omega,estimate,353.957998,-0.25128534259267
ours,omega,estimate,354.089998,-0.24241407693978345
ours,omega,estimate,354.254998,-0.25209279920115696
ours,omega,estimate,354.386998,-0.26063948518117813
ours,omega,estimate,354.551998,-0.2820698904315989
ours,omega,estimate,354.683998,-0.2805608734606166
ours,omega,estimate,354.848998,-0.2833096470618756
ours,omega,estimate,355.013998,-0.28619418515159095
ours,omega,estimate,355.145998,-0.27492552575648627
ours,omega,estimate,355.310998,-0.2656046054005736
ours,omega,estimate,355.475998,-0.26556126146984366
ours,omega,estimate,355.640998,-0.28538417409512534
ours,omega,estimate,355.805998,-0.2896297438716198
ours,omega,estimate,356.003998,-0.2947255764438198
ours,omega,estimate,356.168998,-0.28142111092924954
ours,omega,estimate,356.366998,-0.24428125342409487
ours,omega,estimate,356.564998,-0.17386189450421685
ours,omega,estimate,356.729998,-0.16970257608843836
ours,omega,estimate,356.894998,-0.15029093604457966
ours,omega,estimate,357.059998,-0.14823501492469987
ours,omega,estimate,357.257998,-0.1608792793976375
ours,omega,estimate,357.422998,-0.17761563275654982
ours,omega,estimate,357.620998,-0.18380056700313915
ours,omega,estimate,357.818998,-0.1772842300116803
ours,omega,estimate,358.016998,-0.1567409234978081
ours,omega,estimate,358.181998,-0.11683442653921355
ours,omega,estimate,358.313998,-0.0951390988366349
ours,omega,estimate,358.511998,-0.05981351585643877
ours,omega,estimate,358.709998,-0.0334075604254103
ours,omega,estimate,358.907998,-0.0317859730715771
ours,omega,estimate,359.105998,-0.03701332720685106
ours,omega,estimate,359.270998,-0.0221975302438154
ours,omega,estimate,359.402998,-0.022980135324932906
ours,omega,estimate,359.567998,-0.01077865337228947
ours,omega,estimate,359.765998,0.008772821845852048
ours,omega,estimate,359.930998,0.04215075444816766
ours,omega,estimate,360.128998,0.11345907778228287
ours,omega,estimate,360.260998,0.09772199123868644
ours,omega,estimate,360.425998,0.09592857688829844
ours,omega,estimate,360.590998,0.09523069013139467
ours,omega,estimate,360.755998,0.09095717342806814
ours,omega,estimate,360.887998,0.09791827807235673
ours,omega,estimate,361.085998,0.11316421574715547
ours,omega,estimate,361.283998,0.13296742242816167
ours,omega,estimate,361.481998,0.15460526342883973
ours,omega,estimate,361.712998,0.19230173493546746
ours,omega,estimate,361.910998,0.1950155018522732
ours,omega,estimate,362.075998,0.1854071240793592
ours,omega,estimate,362.240998,0.14626309494021458
ours,omega,estimate,362.372998,0.142569295763398
ours,omega,estimate,362.570998,0.12461727571996871
ours,omega,estimate,362.735998,0.1253729737920465
ours,omega,estimate,362.933998,0.12393891956014284
ours,omega,estimate,363.131998,0.11907151054888884
ours,omega,estimate,363.329998,0.10701390608346974
ours,omega,estimate,363.494998,0.10804219833116305
ours,omega,estimate,363.692998,0.09670904603898937
ours,omega,estimate,363.890998,0.06701483416340955
ours,omega,estimate,364.055998,0.023738748979751884
ours,omega,estimate,364.220998,-0.08319265778737803
ours,omega,estimate,364.352998,-0.02225040299916483
ours,omega,estimate,364.550998,0.011248965553849067
ours,omega,estimate,364.715998,0.037363623861217714
ours,omega,estimate,364.913998,0.04925334276188711
ours,omega,estimate,365.111998,0.04308178359461859
ours,omega,estimate,365.309998,0.023963771288219755
ours,omega,estimate,365.540998,0.005457278533683947
ours,omega,estimate,365.705998,0.0034873793174166395
ours,omega,estimate,365.870998,0.0029023305588778466
ours,omega,estimate,366.068998,0.0015772113695679312
ours,omega,estimate,366.266998,0.004062783566844956
ours,omega,estimate,366.431998,0.0050918168803715125
ours,omega,estimate,366.596998,0.005499151263449067
ours,omega,estimate,366.761998,0.004390896735757453
ours,omega,estimate,366.959998,0.0030225527232140108
ours,omega,estimate,367.157998,0.0029225415697130773
ours,omega,estimate,367.322998,0.004262992680933007
ours,omega,estimate,367.520998,0.007586016421096898
ours,omega,estimate,367.718998,0.010953386196975147
ours,omega,estimate,367.916998,0.013274012066379608
ours,omega,estimate,368.114998,0.014028266162529139
ours,omega,estimate,368.279998,0.009823505435677522
ours,omega,estimate,368.444998,0.007976599714161035
ours,omega,estimate,368.609998,0.0070927338204032865
ours,omega,estimate,368.807998,0.0029647571790012406
ours,omega,estimate,369.038998,-0.00128152357430807
ours,omega,estimate,369.302998,0.0005794447967097957
ours,omega,estimate,369.533998,0.0024799810671819085
ours,omega,estimate,369.698998,0.002243848168007779
ours,omega,estimate,369.896998,0.004905761208561222
ours,omega,estimate,370.094998,0.012582725698381498
ours,omega,estimate,370.292998,0.014957448455535767
ours,omega,estimate,370.457998,0.00976356233751415
ours,omega,estimate,370.655998,0.011080147782042039
ours,omega,estimate,370.820998,0.007300470953033507
ours,omega,estimate,370.985998,0.005916411721403387
ours,omega,estimate,371.183998,0.005512461083635885
ours,omega,estimate,371.381998,0.004824027359540038
ours,omega,estimate,371.579998,0.003972816488603436
ours,omega,estimate,371.777998,0.0013403728637354467
ours,omega,estimate,371.975998,0.003022413484581517
ours,omega,estimate,372.239998,0.008514299524576963
ours,omega,estimate,372.470998,0.011972267290077806
ours,omega,estimate,372.635998,0.006171221745185943
ours,omega,estimate,372.833998,0.009938563832288716
ours,omega,estimate,373.097998,0.011946370562395234
ours,omega,estimate,373.295998,0.006493997071870633
ours,omega,estimate,373.460998,0.002558949306589766
ours,omega,estimate,373.724998,-0.0012555502612521699
ours,omega,estimate,373.856998,-0.0021791543175454916
ours,omega,estimate,374.021998,-0.0024547971058629494
ours,omega,estimate,374.219998,-0.0013959259006949302
ours,omega,estimate,374.417998,0.002768327816633627
ours,omega,estimate,374.615998,0.004515991373623511
ours,omega,estimate,374.780998,0.0014135315741458394
ours,omega,estimate,374.978998,0.0023894014394576905
ours,omega,estimate,375.176998,0.003519839390466825
ours,omega,estimate,375.341998,0.005079476705057793
ours,omega,estimate,375.539998,0.006020549083416925
ours,omega,estimate,375.770998,0.005259717973548546
ours,omega,estimate,375.968998,0.003671381415326361
ours,omega,estimate,376.199998,-0.0004303715339694929
ours,omega,estimate,376.463998,-0.0020651454007135244
ours,omega,estimate,376.694998,-0.0010898894479670859
ours,omega,estimate,376.892998,-0.0009384421975846178
ours,omega,estimate,377.090998,-0.00020844268748938886
ours,omega,estimate,377.387998,0.007133673442503108
ours,omega,estimate,377.585998,0.004305622397934843
ours,omega,estimate,377.783998,0.0033478278476467174
ours,omega,estimate,377.981998,0.0017109169536402332
ours,omega,estimate,378.146998,0.0002983753420206178
ours,omega,estimate,378.311998,-0.0014157092229599621
ours,omega,estimate,378.476998,-0.0027417531282664604
ours,omega,estimate,378.674998,-0.0037766862109392223
ours,omega,estimate,378.839998,-0.003871648306094153
ours,omega,estimate,379.004998,-0.003376560150988075
ours,omega,estimate,379.235998,-0.0009782810944026625
ours,omega,estimate,379.400998,0.0013427929570421094
ours,omega,estimate,379.532998,0.00018539395883026936
ours,omega,estimate,379.796998,0.0034705650807934523
ours,omega,estimate,380.027998,0.0010379413487165627
ours,omega,estimate,380.258998,0.002359242576759046
ours,omega,estimate,380.522998,-0.0017359545458069127
ours,omega,estimate,380.753998,-0.0032151557098338344
ours,omega,estimate,381.116998,-0.0040972058545734776
ours,omega,estimate,381.314998,-0.003423248269779442
ours,omega,estimate,381.512998,-0.0023140316868664372
ours,omega,estimate,381.677998,-0.0036868990489433407
ours,omega,estimate,381.875998,-0.0018622273345973777
ours,omega,estimate,382.073998,-0.00013177276555300385
ours,omega,estimate,382.271998,0.0005558396024001508
ours,omega,estimate,382.469998,0.007035600547020059
ours,omega,estimate,382.634998,0.002874083480344897
ours,omega,estimate,382.832998,-0.0005039073102948705
ours,omega,estimate,383.030998,-0.0017242541784681033
ours,omega,estimate,383.294998,-0.0028258439631849526
ours,omega,estimate,383.426998,-0.005816861901314675
ours,omega,estimate,383.624998,-0.0063066418165307675
ours,omega,estimate,383.822998,-0.004281385343090258
ours,omega,estimate,384.152998,-0.00032526120699967985
ours,omega,estimate,384.416998,0.0019194625310330468
ours,omega,estimate,384.647998,-0.003375944279207002
ours,omega,estimate,384.878998,-0.005140284559743771
ours,omega,estimate,385.076998,-0.006723982760474112
ours,omega,estimate,385.274998,-0.008512014780010698
ours,omega,estimate,385.538998,-0.006549372982421774
ours,omega,estimate,385.670998,-0.00847540563103243
ours,omega,estimate,385.901998,-0.006575702837494769
ours,omega,estimate,386.099998,-0.006760684630566242
ours,omega,estimate,386.297998,-0.009600583628596183
ours,omega,estimate,386.495998,-0.010563203280078665
ours,omega,estimate,386.660998,-0.00303019547537022
ours,omega,estimate,386.825998,-0.0011026360039344194
ours,omega,estimate,387.056998,0.0028405579292284204
ours,omega,estimate,387.254998,-0.008348474220444456
ours,omega,estimate,387.452998,-0.010694170428957329
ours,omega,estimate,387.683998,-0.014863021885361743
ours,omega,estimate,388.013998,-0.017759626044141986
ours,omega,estimate,388.277998,-0.01916497512455162
ours,omega,estimate,388.574998,-0.026953711398265974
ours,omega,estimate,388.871998,-0.028946254437645733
ours,omega,estimate,389.168998,-0.030693706353462476
ours,omega,estimate,389.399998,-0.029275778178334735
ours,omega,estimate,389.597998,-0.025703140783196424
ours,omega,estimate,389.795998,-0.02855567858052664
ours,omega,estimate,389.993998,-0.02320789739998166
ours,omega,estimate,390.158998,-0.023909045546494805
ours,omega,estimate,390.356998,-0.03055349119781159
ours,omega,estimate,390.554998,-0.058521116223267056
ours,omega,estimate,390.686998,-0.058476389665109374
ours,omega,estimate,390.851998,-0.0660703714294876
ours,omega,estimate,391.082998,-0.08925229264716975
ours,omega,estimate,391.280998,-0.08521238720653887
ours,omega,estimate,391.478998,-0.08280060048856852
ours,omega,estimate,391.676998,-0.07906199767546518
ours,omega,estimate,391.874998,-0.08090091232976435
ours,omega,estimate,392.138998,-0.08623598166036797
ours,omega,estimate,392.402998,-0.08947654300292895
ours,omega,estimate,392.600998,-0.091251204016757
ours,omega,estimate,392.798998,-0.10843305677313475
ours,omega,estimate,392.963998,-0.12202488266229886
ours,omega,estimate,393.128998,-0.15062450072298128
ours,omega,estimate,393.326998,-0.1645184043105457
ours,omega,estimate,393.524998,-0.1750811942914068
ours,omega,estimate,393.722998,-0.1726416555983643
ours,omega,estimate,393.920998,-0.17178473962305385
ours,omega,estimate,394.118998,-0.17185407911584027
ours,omega,estimate,394.250998,-0.1686277984927455
ours,omega,estimate,394.448998,-0.16728114463785246
ours,omega,estimate,394.646998,-0.16807827512280638
ours,omega,estimate,394.844998,-0.18707833937150042
ours,omega,estimate,395.108998,-0.3184077236833052
ours,omega,estimate,395.306998,-0.32822574230768053
ours,omega,estimate,395.504998,-0.2822396247408157
ours,omega,estimate,395.702998,-0.22386519518256734
ours,omega,estimate,395.900998,-0.20239951673644732
ours,omega,estimate,396.098998,-0.20059235782145568
ours,omega,estimate,396.296998,-0.20313900083476116
ours,omega,estimate,396.560998,-0.2095391074513529
ours,omega,estimate,396.824998,-0.22165177596403682
ours,omega,estimate,397.022998,-0.213670008434441
ours,omega,estimate,397.220998,-0.22045848692403508
ours,omega,estimate,397.451998,-0.2631250073489038
ours,omega,estimate,397.649998,-0.2608585571277689
ours,omega,estimate,397.847998,-0.2735066439889241
ours,omega,estimate,398.045998,-0.28759338789594935
ours,omega,estimate,398.243998,-0.3031137285633756
ours,omega,estimate,398.408998,-0.2872302413101923
ours,omega,estimate,398.606998,-0.29154853731828806
ours,omega,estimate,398.771998,-0.2896051187478801
ours,omega,estimate,398.936998,-0.27838175457774716
ours,omega,estimate,399.134998,-0.25211888429157003
ours,omega,estimate,399.332998,-0.21829123516006194
ours,omega,estimate,399.530998,-0.19575596244439816
ours,omega,estimate,399.728998,-0.16465940567061343
ours,omega,estimate,399.860998,-0.15914106192737618
ours,omega,estimate,400.058998,-0.16611688973737251
ours,omega,estimate,400.289998,-0.1760251818359342
ours,omega,estimate,401.147998,-0.1763157009792416
ours,omega,estimate,401.312998,-0.15781830566175348
ours,omega,estimate,401.510998,-0.1144961791766281
ours,omega,estimate,401.675998,-0.08631252420347779
ours,omega,estimate,401.807998,-0.09349796434775305
ours,omega,estimate,401.972998,-0.150207456599821
ours,omega,estimate,402.170998,-0.23707141965416953
ours,omega,estimate,402.302998,-0.1192482690078772
ours,omega,estimate,402.500998,0.052483766065081566
ours,omega,estimate,402.698998,-0.003270456891033998
ours,omega,estimate,402.863998,-0.012866120970860227
ours,omega,estimate,403.061998,-0.022307778624332544
ours,omega,estimate,403.292998,-0.02553634558203547
ours,omega,estimate,403.490998,-0.02111701251837068
ours,omega,estimate,403.754998,0.003962631292123276
ours,omega,estimate,403.886998,-0.0016020812760215442
ours,omega,estimate,404.084998,0.009578724818574032
ours,omega,estimate,404.249998,0.023836232670481503
ours,omega,estimate,404.447998,0.04613603025548732
ours,omega,estimate,404.612998,0.06208645949015043
ours,omega,estimate,404.777998,0.0948111215431585
ours,omega,estimate,404.909998,0.10755732226576668
ours,omega,estimate,405.074998,0.10809200556105517
ours,omega,estimate,405.239998,0.0900009169662095
ours,omega,estimate,405.437998,0.04810883723520166
ours,omega,estimate,405.602998,0.04024764926663768
ours,omega,estimate,405.800998,0.009615749266080005
ours,omega,estimate,405.998998,0.021746145375908018
ours,omega,estimate,406.196998,0.03590604208696202
ours,omega,estimate,406.394998,0.04194871879741182
ours,omega,estimate,406.625998,0.04495076511133432
ours,omega,estimate,406.823998,0.03992225319114147
ours,omega,estimate,406.955998,0.04260682759989901
ours,omega,estimate,407.219998,0.04668067951817885
ours,omega,estimate,407.384998,0.05313708638178829
ours,omega,estimate,407.516998,0.05268091402201145
ours,omega,estimate,407.714998,0.04551071363889508
ours,omega,estimate,407.879998,0.03604584302535009
ours,omega,estimate,408.077998,0.021455118510267338
ours,omega,estimate,408.341998,-0.010874471881425068
ours,omega,estimate,408.539998,0.01139072416033997
ours,omega,estimate,408.737998,0.019218477292269897
ours,omega,estimate,408.935998,0.027705327505970587
ours,omega,estimate,409.100998,0.028650899074941324
ours,omega,estimate,409.331998,0.02319941929603498
ours,omega,estimate,409.595998,0.009484173539818017
ours,omega,estimate,409.892998,0.005524502108050984
ours,omega,estimate,410.057998,0.002471123963190746
ours,omega,estimate,410.189998,0.0016193103350396988
ours,omega,estimate,410.354998,-0.0005492388679030917
ours,omega,estimate,410.519998,-0.002036336748706054
ours,omega,estimate,410.684998,-0.003610319360792106
ours,omega,estimate,410.882998,-0.0038269449572109326
ours,omega,estimate,411.047998,-0.0043443312618651475
ours,omega,estimate,411.245998,-0.005911848316076773
ours,omega,estimate,411.443998,-0.007888397593628733
ours,omega,estimate,411.608998,-0.01828694263244438
ours,omega,estimate,411.806998,-0.026018258507228588
ours,omega,estimate,411.971998,-0.04092913525118366
ours,omega,estimate,412.136998,-0.03950132402347739
ours,omega,estimate,412.334998,-0.02748013016346406
ours,omega,estimate,412.631998,-0.009336738653942727
ours,omega,estimate,412.829998,-0.016771263075701277
ours,omega,estimate,413.027998,-0.011503717073291508
ours,omega,estimate,413.225998,-0.01428030879704447
ours,omega,estimate,413.423998,-0.01696319250894146
ours,omega,estimate,413.654998,-0.028913699395738943
ours,omega,estimate,413.918998,-0.02566535488748118
ours,omega,estimate,414.050998,-0.01729250786294595
ours,omega,estimate,414.248998,-0.02665281401820943
ours,omega,estimate,414.446998,-0.025836444273953783
ours,omega,estimate,414.644998,-0.02509048389700925
ours,omega,estimate,414.842998,-0.023573565126571105
ours,omega,estimate,415.040998,-0.022540197972364506
ours,omega,estimate,415.238998,-0.02194156925850702
ours,omega,estimate,415.502998,-0.019537438712790903
ours,omega,estimate,415.766998,-0.019719323353818204
ours,omega,estimate,416.030998,-0.017986706987033682
ours,omega,estimate,416.294998,-0.015552567129942628
ours,omega,estimate,416.492998,-0.012168547721731607
ours,omega,estimate,416.690998,-0.00837196363348185
ours,omega,estimate,416.888998,-0.004139700792123355
ours,omega,estimate,417.086998,0.0018972331804285383
ours,omega,estimate,417.383998,0.03833478004340211
ours,omega,estimate,417.614998,0.02804554456242906
ours,omega,estimate,417.878998,0.11892318275944465
ours,omega,estimate,418.142998,0.12581805826084777
ours,omega,estimate,418.406998,0.21419213987670332
ours,omega,estimate,418.604998,0.23915601086846539
ours,omega,estimate,418.802998,0.26485202956534265
ours,omega,estimate,419.066998,0.41170810464358465
ours,omega,estimate,419.264998,0.25676909247749885
ours,omega,estimate,419.462998,0.29607937978626403
ours,omega,estimate,419.792998,0.6103445920745791
ours,omega,estimate,420.122998,0.5102468309874377
ours,omega,estimate,420.386998,0.5827747471932969
ours,omega,estimate,420.716998,0.7787483474389582
ours,omega,estimate,420.947998,0.5630040702578496
ours,omega,estimate,421.178998,0.7628067979052795
ours,omega,estimate,421.508998,0.7097727946943286
ours,omega,estimate,421.838998,0.5124842866061288
ours,omega,estimate,422.003998,0.44257176723010333
ours,omega,estimate,422.201998,0.4284872105342845
ours,omega,estimate,422.399998,0.42335289469704707
ours,omega,estimate,422.696998,0.38174812952292564
ours,omega,estimate,422.960998,0.2617946383367501
ours,omega,estimate,423.290998,0.181252515223078
ours,omega,estimate,423.521998,0.07989241358567332
ours,omega,estimate,423.752998,-0.027944162190924618
ours,omega,estimate,424.016998,-0.0785275228850063
ours,omega,estimate,424.280998,-0.15147810318648733
ours,omega,estimate,424.511998,-0.14089854735946827
ours,omega,estimate,424.709998,-0.17412210261198025
ours,omega,estimate,424.940998,-0.25579605393087296
ours,omega,estimate,425.204998,-0.34314167044551647
ours,omega,estimate,425.534998,-0.38394657855029435
ours,omega,estimate,425.831998,-0.43996318960068637
ours,omega,estimate,426.029998,-0.49079242747603125
ours,omega,estimate,426.260998,-0.5029530275118653
ours,omega,estimate,426.524998,-0.5266998648973276
ours,omega,estimate,426.788998,-0.42026295494512583
ours,omega,estimate,427.118998,-0.4552862485792931
ours,omega,estimate,427.349998,-0.33492469285667403
ours,omega,estimate,427.547998,-0.3229349971228515
ours,omega,estimate,427.844998,-0.41979755768587185
ours,omega,estimate,428.174998,-0.32801205248851256
ours,omega,estimate,428.438998,-0.32300597306000056
ours,omega,estimate,428.669998,-0.2875200729625008
ours,omega,estimate,428.966998,-0.3129865929537712
ours,omega,estimate,429.230998,-0.2851951006383533
ours,omega,estimate,429.494998,-0.23922028729230874
ours,omega,estimate,429.758998,-0.13633068742453683
ours,omega,estimate,429.956998,-0.1046702752579117
ours,omega,estimate,430.154998,-0.10074808619699854
ours,omega,estimate,430.352998,-0.10308287619501245
ours,omega,estimate,430.550998,-0.0949773701124224
ours,omega,estimate,430.781998,-0.06469114514793875
ours,omega,estimate,430.946998,-0.06789005841944945
ours,omega,estimate,431.144998,-0.04753643365247955
ours,omega,estimate,431.342998,-0.06930777937404776
ours,omega,estimate,431.507998,-0.07012417950903081
ours,omega,estimate,431.672998,-0.08203515615187541
ours,omega,estimate,431.870998,-0.1457435795280001
ours,omega,estimate,432.068998,-0.1426027514102511
ours,omega,estimate,432.266998,-0.12981730889836826
ours,omega,estimate,432.431998,-0.12954620394042804
ours,omega,estimate,432.629998,-0.12603622969524567
ours,omega,estimate,432.827998,-0.13484531127428498
ours,omega,estimate,433.025998,-0.14535098102901395
ours,omega,estimate,433.223998,-0.15665757922049706
ours,omega,estimate,433.388998,-0.1598989957182299
ours,omega,estimate,433.586998,-0.16356779952639583
ours,omega,estimate,433.784998,-0.16634210258306698
ours,omega,estimate,433.949998,-0.1751810407511274
ours,omega,estimate,434.147998,-0.18319689137792566
ours,omega,estimate,434.312998,-0.18779385476368002
ours,omega,estimate,434.510998,-0.19422149124088292
ours,omega,estimate,434.675998,-0.1887345174071275
ours,omega,estimate,434.873998,-0.1895180979440952
ours,omega,estimate,435.038998,-0.18158183765817865
ours,omega,estimate,435.236998,-0.18889192432388038
ours,omega,estimate,435.434998,-0.2046180989129165
ours,omega,estimate,435.632998,-0.22207407029150694
ours,omega,estimate,435.830998,-0.24187358298814646
ours,omega,estimate,436.028998,-0.25461432906801146
ours,omega,estimate,436.226998,-0.271436050002017
ours,omega,estimate,436.424998,-0.27191059276264873
ours,omega,estimate,436.589998,-0.25454245120441066
ours,omega,estimate,436.754998,-0.27245191315635947
ours,omega,estimate,436.919998,-0.24019994496096492
ours,omega,estimate,437.084998,-0.2210554047965914
ours,omega,estimate,437.249998,-0.1669030078932226
ours,omega,estimate,437.414998,-0.14136468875423092
ours,omega,estimate,437.579998,-0.1156154087872943
ours,omega,estimate,437.744998,-0.11140302016546222
ours,omega,estimate,437.942998,-0.1148801192747736
ours,omega,estimate,438.140998,-0.11673888007931928
ours,omega,estimate,438.338998,-0.11136818956359905
ours,omega,estimate,438.503998,-0.10372601196037262
ours,omega,estimate,438.668998,-0.09417213965855961
ours,omega,estimate,438.866998,-0.0758599086150893
ours,omega,estimate,439.064998,-0.030804809815545377
ours,omega,estimate,439.196998,-0.028528592673006514
ours,omega,estimate,439.394998,0.011219636565818591
ours,omega,estimate,439.526998,0.005396852040173445
ours,omega,estimate,439.724998,0.03178289985213417
ours,omega,estimate,439.889998,0.021768673485548888
ours,omega,estimate,440.087998,0.01900009105842911
ours,omega,estimate,440.219998,0.013717581992523875
ours,omega,estimate,440.384998,0.010015666248868986
ours,omega,estimate,440.516998,0.007970444958145705
ours,omega,estimate,440.681998,0.0041705956101467994
ours,omega,estimate,440.813998,0.003926165594368055
ours,omega,estimate,440.978998,0.0034760504471504673
ours,omega,estimate,441.110998,0.0038573992326489657
ours,omega,estimate,441.275998,0.005804420855503093
ours,omega,estimate,441.407998,0.004056615686119
ours,omega,estimate,441.539998,0.0037980351754851754
ours,omega,estimate,441.704998,0.0025550479784266452
ours,omega,estimate,441.836998,0.0019425768129952914
ours,omega,estimate,442.001998,0.00017543099740833026
ours,omega,estimate,442.199998,0.0008300791638894854
ours,omega,estimate,442.364998,0.009709393761688105
ours,omega,estimate,442.529998,0.014570555326280328
ours,omega,estimate,442.694998,0.012071551318320268
ours,omega,estimate,442.859998,0.009512608251157769
ours,omega,estimate,443.057998,0.004827801199892951
ours,omega,estimate,443.189998,0.0030861204704595254
ours,omega,estimate,443.354998,0.003965737457205685
ours,omega,estimate,443.552998,0.00552866336953148
ours,omega,estimate,443.684998,0.006725671911276742
ours,omega,estimate,443.882998,0.006620935590778806
ours,omega,estimate,444.047998,0.005644673997169132
ours,omega,estimate,444.212998,0.003974752921127084
ours,omega,estimate,444.377998,0.0022938812403185205
ours,omega,estimate,444.542998,0.0011788802274518458
ours,omega,estimate,444.740998,0.0012430713053942525
ours,omega,estimate,444.872998,0.0018203460191909208
ours,omega,estimate,445.070998,0.003289825686768972
ours,omega,estimate,445.268998,0.00463112041935958
ours,omega,estimate,445.433998,0.006082009815108739
ours,omega,estimate,445.631998,0.007408475495294695
ours,omega,estimate,445.796998,0.011974479605847087
ours,omega,estimate,445.928998,0.008241809564379258
ours,omega,estimate,446.093998,0.01022097204916635
ours,omega,estimate,446.291998,0.002964839275422348
ours,omega,estimate,446.489998,0.004985421907053025
ours,omega,estimate,446.621998,0.005397954399208656
ours,omega,estimate,446.786998,0.0038352716590770715
ours,omega,estimate,446.951998,0.002653426112272454
ours,omega,estimate,447.116998,0.001999012001342867
ours,omega,estimate,447.314998,0.0020892250472405016
ours,omega,estimate,447.446998,0.002875972945917639
ours,omega,estimate,447.644998,0.0035768782464781455
ours,omega,estimate,447.809998,0.005349878959492318
ours,omega,estimate,447.974998,0.005674671764616331
ours,omega,estimate,448.139998,0.006749908464018675
ours,omega,estimate,448.337998,0.01090502263766171
ours,omega,estimate,448.469998,0.007072331002080501
ours,omega,estimate,448.634998,0.009659662461202166
ours,omega,estimate,448.766998,0.009468160303414162
ours,omega,estimate,448.964998,0.004806927425146052
ours,omega,estimate,449.096997,-0.002528737937902555
ours,omega,estimate,449.294998,-0.012710369885556183
ours,omega,estimate,449.426998,-0.0023809631131154595
ours,omega,estimate,449.624998,0.007102505735424721
ours,omega,estimate,449.756998,-0.004444317361265224
ours,omega,estimate,449.954998,-0.06311911522003599
ours,omega,estimate,450.086998,0.0036702470011460153
ours,omega,estimate,450.284998,0.03229500519672849
ours,omega,estimate,450.482998,0.003316706514313681
ours,omega,estimate,450.647998,0.007911473448634384
ours,omega,estimate,450.845998,-0.0007755009281823228
ours,omega,estimate,450.977998,-0.0013457941621962469
ours,omega,estimate,451.175997,-0.003674171373255304
ours,omega,estimate,451.307998,-0.005111670098707517
ours,omega,estimate,451.472998,-0.004406390101717938
ours,omega,estimate,451.637998,-0.0023574276868644816
ours,omega,estimate,451.835998,0.003175896642474183
ours,omega,estimate,451.967998,0.0030928303496151983
ours,omega,estimate,452.165998,0.0038977309473936335
ours,omega,estimate,452.363998,0.0022978685518994044
ours,omega,estimate,452.561998,0.0016923881793656686
ours,omega,estimate,452.693998,-0.0011847657302857507
ours,omega,estimate,452.891998,-0.0028594825315690726
ours,omega,estimate,453.089998,-0.0037026028751605076
ours,omega,estimate,453.221997,-0.00394790816581027
ours,omega,estimate,453.386998,-0.005515053881572304
ours,omega,estimate,453.518998,-0.005615227800683069
ours,omega,estimate,453.683998,-0.0067993974770406565
ours,omega,estimate,453.848998,-0.01146679602034691
ours,omega,estimate,453.980998,-0.0064436758842064575
ours,omega,estimate,454.178998,-0.005382633706941404
ours,omega,estimate,454.376997,-0.005299402631383069
ours,omega,estimate,454.574998,-0.006069392368747316
ours,omega,estimate,454.772998,-0.025812597823673133
ours,omega,estimate,454.937998,-0.048862171209954675
ours,omega,estimate,455.102998,-0.04904833329842397
ours,omega,estimate,455.300997,-0.062317003594340656
ours,omega,estimate,455.465997,-0.07388043242797497
ours,omega,estimate,455.597998,-0.07387078372956901
ours,omega,estimate,455.795998,-0.08357905324559176
ours,omega,estimate,455.993998,-0.09435545545548195
ours,omega,estimate,456.191998,-0.10713475275253113
ours,omega,estimate,456.389997,-0.14061774542708164
ours,omega,estimate,456.554997,-0.1351721840202332
ours,omega,estimate,456.752998,-0.1647402235771775
ours,omega,estimate,456.917998,-0.175330724791562
ours,omega,estimate,457.115998,-0.19259483654211648
ours,omega,estimate,457.280998,-0.21288764583791836
ours,omega,estimate,457.412997,-0.22498703564191186
ours,omega,estimate,457.577997,-0.2298883312940191
ours,omega,estimate,457.775998,-0.23710491960479751
ours,omega,estimate,457.973998,-0.24765936245240916
ours,omega,estimate,458.138998,-0.2639996796126857
ours,omega,estimate,458.270998,-0.2591053105881821
ours,omega,estimate,458.468997,-0.24956876393907415
ours,omega,estimate,458.633997,-0.23603049289418346
ours,omega,estimate,458.765998,-0.23042134738157216
ours,omega,estimate,458.930998,-0.2151317342425593
ours,omega,estimate,459.095998,-0.20872399723301552
ours,omega,estimate,459.227998,-0.17883639044020758
ours,omega,estimate,459.392998,-0.1897724750376529
ours,omega,estimate,459.557997,-0.1789391073708481
ours,omega,estimate,459.689997,-0.17663551811025108
ours,omega,estimate,459.821998,-0.16502930702119095
ours,omega,estimate,459.953998,-0.15549970654396233
ours,omega,estimate,460.085998,-0.15585521008494996
ours,omega,estimate,460.217998,-0.14786035186440055
ours,omega,estimate,460.349998,-0.1396400066420522
ours,omega,estimate,460.481997,-0.1402091237320927
ours,omega,estimate,460.613997,-0.1309590011178609
ours,omega,estimate,460.745997,-0.12546437418542414
ours,omega,estimate,460.877998,-0.10848539473833128
ours,omega,estimate,461.009998,-0.09705469008364727
ours,omega,estimate,461.141998,-0.08900179273518152
ours,omega,estimate,461.273998,-0.08588704547797517
ours,omega,estimate,461.405998,-0.09574979089924072
ours,omega,estimate,461.537997,-0.09276796849053442
ours,omega,estimate,461.669997,-0.09270724274123951
