scenario,e_y_m
ours,0.04235202108856079
ours,0.043244581566272075
ours,0.0529145079017061
ours,0.06186826911339105
ours,0.07395195861968543
ours,0.07231819271455163
ours,0.06665180233699611
ours,0.060352430412958874
ours,0.041340280723164154
ours,0.03421616786828867
ours,0.034954949354658454
ours,0.03550749922780111
ours,0.034583082150685424
ours,0.03468079208514896
ours,0.02276768105667265
ours,0.012692802286639548
ours,-0.019530441758921907
ours,-0.04723543050443957
ours,-0.07146141590821897
ours,-0.10429484982249043
ours,-0.12888954697944283
ours,-0.1575632963088754
ours,-0.17982345550139234
ours,-0.19433341606231921
ours,-0.20256355729152653
ours,-0.19579150187572475
ours,-0.19911212671328976
ours,-0.19734386340119942
ours,-0.19421218939734775
ours,-0.17338124636300725
ours,-0.15742828041136125
ours,-0.1409177483167226
ours,-0.12537920340445485
ours,-0.11280699345487535
ours,-0.0988617936332114
ours,-0.09550496164298822
ours,-0.0938411045314069
ours,-0.09425243579882137
ours,-0.09775996121851202
ours,-0.10719118823028215
ours,-0.11140546261881432
ours,-0.11496815438170058
ours,-0.10395120077763442
ours,-0.07892247264463721
ours,-0.04417348009299186
ours,-0.012425299916593233
ours,0.01506562561751535
ours,0.04954962634168352
ours,0.06406994384780831
ours,0.0752475937041715
ours,0.07787859383501458
ours,0.07608722277339004
ours,0.07350110402642729
ours,0.06421982961987639
ours,0.06347732192170792
ours,0.05027639032913641
ours,0.04453931366267325
ours,0.04072791493299442
ours,0.043829520892372825
ours,0.04652757566709735
ours,0.05088743368007673
ours,0.057750236557901166
ours,0.07462161938629533
ours,0.07974359724889533
ours,0.08984442322238409
ours,0.10847992026452108
ours,0.11228099852426539
ours,0.10872668217151268
ours,0.09289786899037776
ours,0.06195425816368727
ours,0.032470618937709694
ours,0.011756456934217313
ours,-0.01775929046410446
ours,-0.02908530393627823
ours,-0.02662887981167642
ours,-0.02611358645135258
ours,-0.021328159112495325
ours,-0.013322488519861286
ours,0.0014447241444077163
ours,0.0406683718004287
ours,0.06251723181513977
ours,0.08534784018615649
ours,0.10244168089623845
ours,0.12261685517283777
ours,0.13503235970638278
ours,0.1269371411289816
ours,0.12317877089613836
ours,0.12060044101233816
ours,0.11207316267691078
ours,0.10118972012267038
ours,0.08149378081145078
ours,0.06476343447388838
ours,0.060504065349681946
ours,0.07255747073800495
ours,0.08037391611940835
ours,0.09469914133781898
ours,0.10781309209684084
ours,0.12023313955959339
ours,0.1253933159055921
ours,0.1226367862901026
ours,0.11818781587172678
ours,0.1099923348919219
ours,0.09612592982152195
ours,0.07000777517553902
ours,0.05144297678666371
ours,0.03597788119959511
ours,0.03178965490911051
ours,0.03103304811530383
ours,0.03808596030548661
ours,0.045385981013146136
ours,0.055593189958370925
ours,0.06790645966099645
ours,0.07632289910583051
ours,0.08098034581219717
ours,0.07034618783481678
ours,0.0660371315261215
ours,0.06116558719139939
ours,0.05237791971237593
ours,0.036087542656282834
ours,0.031086938389963202
ours,0.019866172383296354
ours,0.011267143699288416
ours,0.017020837943123087
ours,0.02050890746803816
ours,0.021630810022941798
ours,0.0376292113471286
ours,0.038083026637202394
ours,0.03498035193775806
ours,0.03433963170326994
ours,0.019960704960636594
ours,0.011404351649587894
ours,-0.006215153247047772
ours,-0.01735699328896187
ours,-0.03867948995018736
ours,-0.05194791210612955
ours,-0.06608074569868969
ours,-0.07647567331983127
ours,-0.08152894683503725
ours,-0.08745795731764683
ours,-0.08412149001716523
ours,-0.07859958652686574
ours,-0.07510986746842188
ours,-0.07775312348010238
ours,-0.09375626270897852
ours,-0.10264215261042309
ours,-0.1099556483061502
ours,-0.10888503721121637
ours,-0.10374136118394739
ours,-0.08866010737104119
ours,-0.07328187417310428
ours,-0.054579050459322126
ours,-0.04735084163412781
ours,-0.045083505383667066
ours,-0.04820817760611161
ours,-0.055656293378478106
ours,-0.061809384901704026
ours,-0.06804390912051086
ours,-0.07052607595026417
ours,-0.06905121801221142
ours,-0.06336668908652987
ours,-0.05574646828007951
ours,-0.04847643627515802
ours,-0.04313107628807006
ours,-0.04182202114495204
ours,-0.04277047158913902
ours,-0.0495061674977309
ours,-0.062160057721493904
ours,-0.07228403835728825
ours,-0.08697413171376477
ours,-0.09365011488693778
ours,-0.0967175277870402
ours,-0.09939534913596869
ours,-0.1024206742490454
ours,-0.11012473868013162
ours,-0.11567403751299515
ours,-0.11849011234714153
ours,-0.11761135206241582
ours,-0.11296058478385582
ours,-0.10297748966077062
ours,-0.09222345000825538
ours,-0.08302029434968597
ours,-0.0810779034883152
ours,-0.08395527296382055
ours,-0.09362497954853255
ours,-0.09894300669490169
ours,-0.0987934397569934
ours,-0.0998076000764298
ours,-0.09679473140596898
ours,-0.09982527089508064
ours,-0.10669851645998363
ours,-0.11073638059230269
ours,-0.11787643950599073
ours,-0.13038487231449253
ours,-0.13473938103189764
ours,-0.13007667982251564
ours,-0.12321147047909806
ours,-0.11118374435095012
ours,-0.09821120679114224
ours,-0.08948990817241528
ours,-0.08518452730016349
ours,-0.09033266194355391
ours,-0.10047120132966891
ours,-0.11077288513434061
ours,-0.12178654198321881
ours,-0.13355112639639122
ours,-0.14082403369904095
ours,-0.14502503305093184
ours,-0.1477470525291255
ours,-0.14793572587057183
ours,-0.14238640628342403
ours,-0.13770250238644566
ours,-0.1316746975891565
ours,-0.11667300111250234
ours,-0.10057472023186069
ours,-0.08085926868910734
ours,-0.06974208952410105
ours,-0.0707835702582215
ours,-0.08080546149791581
ours,-0.0917249011275735
ours,-0.10258489561543761
ours,-0.10959984665720832
ours,-0.111230408227826
ours,-0.10902094012420299
ours,-0.10270305453283884
ours,-0.09567633293924155
ours,-0.08475287360463217
ours,-0.07594010013955681
ours,-0.06579158000152704
ours,-0.0608800162758035
ours,-0.05668807874883991
ours,-0.054699709025023024
ours,-0.05386602918365867
ours,-0.05382179041219764
ours,-0.05352434949551558
ours,-0.052424486976753185
ours,-0.05060048702514525
ours,-0.04676897831893092
ours,-0.04277802415085115
ours,-0.03795490346281048
ours,-0.0323893792963035
ours,-0.02882120414762147
ours,-0.025858599044496722
ours,-0.02258853640295777
ours,-0.02010790898469203
ours,-0.01573529655848091
ours,-0.012594979151342375
ours,-0.00939522983944581
ours,-0.008377452292703425
ours,-0.0062821767208968565
ours,-0.005961312257661307
ours,-0.005746712970766302
ours,-0.0072209418296142434
ours,-0.009404671334560369
ours,-0.011667908059721534
ours,-0.01245158214875372
ours,-0.012295804920801276
ours,-0.012002307990646943
ours,-0.010961059929746586
ours,-0.009129703229208863
ours,-0.007553230769352132
ours,-0.007655894837491739
ours,-0.00787362493537932
ours,-0.007748700102553602
ours,-0.008717555291431617
ours,-0.01087783670191373
ours,-0.012047144584710394
ours,-0.01386967597813011
ours,-0.014679538771211824
ours,-0.014671799223546306
ours,-0.012963178677004202
ours,-0.010162033645248758
ours,-0.007473794270487097
ours,-0.005861142549219989
ours,-0.005485630695009293
ours,-0.006041135792495156
ours,-0.006962298285736773
ours,-0.0077284736923146705
ours,-0.00848882280289525
ours,-0.009087360417604043
ours,-0.010383689049252617
ours,-0.011387561522147732
ours,-0.011963139451633215
ours,-0.012508058527421553
ours,-0.012746166723197769
ours,-0.012052662038447817
ours,-0.011600162815432968
ours,-0.011328235636946841
ours,-0.011043977007818256
ours,-0.010962221364658149
ours,-0.010629099263698996
ours,-0.01040552388316823
ours,-0.010910790621473597
ours,-0.011458377807942864
ours,-0.012085625321325372
ours,-0.012619909837860474
ours,-0.012961055676428739
ours,-0.013168447001425318
ours,-0.013325502590221312
ours,-0.012946236866457676
ours,-0.012312395960646703
ours,-0.011800704490384024
ours,-0.011531765572078384
ours,-0.011593748229682607
ours,-0.011568589522806164
ours,-0.011513651455749986
ours,-0.011988867950545767
ours,-0.012955281383482831
ours,-0.01389084175050985
ours,-0.014414973043873049
ours,-0.014531810067059697
ours,-0.014217254415462508
ours,-0.013152152046842683
ours,-0.012194854806684391
ours,-0.011854036045955717
ours,-0.012007562960394291
ours,-0.010378304656135304
ours,-0.0029478692559227263
ours,0.0066208859139220005
ours,0.012649893486684216
ours,0.01769420924905621
ours,0.017638791766207564
ours,0.0145218764241219
ours,0.009532686764827481
ours,5.655152525774372e-05
ours,-0.009143763050813101
ours,-0.014323500939427174
ours,-0.021479413065191213
ours,-0.024128735155158045
ours,-0.02312878859118946
ours,-0.016671485470303025
ours,-0.011278032394897232
ours,-0.002103811873718421
ours,0.005777612237237731
ours,0.011406690864550345
ours,0.016056637357059488
ours,0.018402873651303515
ours,0.019312062336552686
ours,0.016734950003267857
ours,0.016184791160857234
ours,0.008029657579400773
ours,0.0033734682030621427
ours,-0.007929492226810081
ours,-0.018299485354819275
ours,-0.029809578750992053
ours,-0.03735169080216466
ours,-0.04245154991313299
ours,-0.06121726117621462
ours,-0.08259605328462027
ours,-0.0906748021845501
ours,-0.10785700246978377
ours,-0.11455067530181529
ours,-0.10615615439258852
ours,-0.08190808463671476
ours,-0.052839005724078764
ours,-0.02502106754890071
ours,-0.0036041847391187765
ours,0.011737519391528048
ours,0.018844520074162985
ours,0.013062905936411795
ours,0.009439667075119049
ours,-0.01143245862366149
ours,-0.02993023746074175
ours,-0.04318460508206051
ours,-0.05861382671531465
ours,-0.07286047011048985
ours,-0.08121866346970145
ours,-0.08916948431378688
ours,-0.09429758366104771
ours,-0.10196642994025908
ours,-0.11389671808494534
ours,-0.12903679928953557
ours,-0.14761264454182038
ours,-0.1737156495857409
ours,-0.1870022044863144
ours,-0.18852647204346773
ours,-0.18404298269742791
ours,-0.17103399099743588
ours,-0.14671962579644887
ours,-0.1139690362023697
ours,-0.056884706579563016
ours,-0.020126980073803646
ours,-0.014428045192940608
ours,-0.025475849570835984
ours,-0.03764858927089185
ours,-0.06360072849317097
ours,-0.07816334514809786
ours,-0.08269247209536579
ours,-0.0804878068513554
ours,-0.07191162420135691
ours,-0.06330673850276564
ours,-0.050402244929382944
ours,-0.042813265516709456
ours,-0.03785017615952693
ours,-0.03198846551717177
ours,-0.030172778476924816
ours,-0.028102600844741005
ours,-0.027586694251028443
ours,-0.02823350034587359
ours,-0.02930545002229261
ours,-0.0321139368967049
ours,-0.034268282494964275
ours,-0.03733739042574606
ours,-0.03988488881668556
ours,-0.04344859753903332
ours,-0.04817129306835377
ours,-0.05003524294057181
ours,-0.05085078504865451
ours,-0.05072705068557684
ours,-0.04915063001731082
ours,-0.04629155494425549
ours,-0.04304788898046953
ours,-0.04025565595045587
ours,-0.0372662441143192
ours,-0.034774593822738925
ours,-0.03249459914329242
ours,-0.0313720945150634
ours,-0.031350254602017805
ours,-0.03173003006752907
ours,-0.0334468402793761
ours,-0.035626458056217544
ours,-0.03830604718588251
ours,-0.04312279477461354
ours,-0.049876051213812486
ours,-0.056411203670709426
ours,-0.060274080811972996
ours,-0.06153838087390832
ours,-0.06005708654945695
ours,-0.05447020978491938
ours,-0.048559601882743594
ours,-0.03636379954505173
ours,-0.021941743021304846
ours,-0.014016725771001645
ours,-0.015714537533774497
ours,-0.025942791794577563
ours,-0.035273207888984894
ours,-0.04393396443573036
ours,-0.04918542612585957
ours,-0.050087820571301914
ours,-0.04742113784211552
ours,-0.0422796449375622
ours,-0.03561737836176401
ours,-0.03023151800783775
ours,-0.024309462430501153
ours,-0.018868859477282035
ours,-0.016220493869412746
ours,-0.014388784088165997
ours,-0.01381722630179227
ours,-0.01449212821226932
ours,-0.015254160966782924
ours,-0.015941819620707363
ours,-0.01630887096646423
ours,-0.017318321265235498
ours,-0.018870262188640123
ours,-0.02003462044427178
ours,-0.021230322736519824
ours,-0.021948525077551642
ours,-0.02209143332184578
ours,-0.021461597050188866
ours,-0.020224808001476812
ours,-0.018731465300561554
ours,-0.01663830665766563
ours,-0.012908282979456107
ours,-0.009616735097079339
ours,-0.007423930143669308
ours,-0.00495403547568736
ours,-0.0025452644534018423
ours,-0.000677878419276289
ours,0.0001515866565129434
ours,-0.00043888296171764457
ours,-0.002296978846882021
ours,-0.003383897972927541
ours,-0.0021047483514793587
ours,0.0018731569275727
ours,0.008601699728700344
ours,0.016765907972203384
ours,0.0224466148803973
ours,0.029050490053656904
ours,0.03550054732328856
ours,0.04067894527688726
ours,0.04489954996371388
ours,0.04950861138929957
ours,0.05280022405356391
ours,0.054010939498872666
ours,0.05429980237186835
ours,0.054411897055310854
ours,0.05511341306126035
ours,0.055542640097943186
ours,0.05497245034919737
ours,0.057032586565867266
ours,0.05780076962908112
ours,0.06083970980043726
ours,0.06569867722697853
ours,0.07229749266036398
ours,0.07926791215540802
ours,0.08398191276668193
ours,0.08285821602533888
ours,0.07861964606646554
ours,0.07338292665163562
ours,0.07237153804181615
ours,0.08741379862084694
ours,0.10345161384469503
ours,0.13544313179055767
ours,0.15913860171574176
ours,0.19134781717106514
ours,0.21585537803819
ours,0.22652216614234824
ours,0.22356635660595225
ours,0.20609306506474495
ours,0.17936572714595597
ours,0.14714189926854346
ours,0.11522999034379054
ours,0.08671122869699588
ours,0.06562767251113086
ours,0.04546391692597085
ours,0.033842659887255155
ours,0.026523628134055538
ours,0.01822896460464725
ours,0.009738178384931184
ours,0.006061465618234646
ours,0.0024138458684824816
ours,-0.003483108057937223
ours,-0.005675627938409478
ours,-0.008810500279521363
ours,-0.01672989555465873
ours,-0.022414272224988346
ours,-0.028686674605982412
ours,-0.040976579201136426
ours,-0.04994844838145785
ours,-0.06428754471551718
ours,-0.06968271474214349
ours,-0.08059432661275183
ours,-0.08775407438325472
ours,-0.08952228269810249
ours,-0.08955173339815206
ours,-0.0886397115908159
ours,-0.08238852995883482
ours,-0.08096249180179659
ours,-0.07450577545209557
ours,-0.06240906260016418
ours,-0.055257246239020105
ours,-0.04392160332561724
ours,-0.037485138456158806
ours,-0.03296866760415086
ours,-0.028827031206887687
ours,-0.030449561750770814
ours,-0.037789808771420935
ours,-0.04167979293447098
ours,-0.04910513487801196
ours,-0.05797016891405268
ours,-0.064085710963671
ours,-0.06716459339809339
ours,-0.0662985971288567
ours,-0.06623326876222482
ours,-0.06737792920102015
ours,-0.06973115411582619
ours,-0.08484486188845729
ours,-0.09943469497879234
ours,-0.11740455084902249
ours,-0.12440518800021697
ours,-0.12520511992720534
ours,-0.11586274355688296
ours,-0.09734768682123979
ours,-0.07295059420623243
ours,-0.04583284154857342
ours,-0.01734485293659121
ours,0.012763742648008891
ours,0.035041323341211905
ours,0.049991567186973895
ours,0.06749726253526359
ours,0.07518438237233528
ours,0.08231401901724184
ours,0.08549136857985884
ours,0.08745937878577124
ours,0.09527550581347782
ours,0.09969744704004677
ours,0.10712408403578716
ours,0.10613147143119772
ours,0.10063160784405846
ours,0.09018300972495517
ours,0.07676191584749925
ours,0.05964370100469154
ours,0.04015098874432098
ours,0.02249385656340649
ours,-0.009129825507482328
ours,-0.029731108276294795
ours,-0.0443538650738723
ours,-0.05665531500852011
ours,-0.06948655391743244
ours,-0.07795372407346783
ours,-0.08065811911399655
ours,-0.07872642510714506
ours,-0.07960658996639541
ours,-0.07874247618219435
ours,-0.0715665376027079
ours,-0.048644214251705425
ours,-0.00758697328445701
ours,0.03185858690647229
ours,0.05490207662243714
ours,0.07895310789465387
ours,0.09603363899019607
ours,0.10137845513546462
ours,0.09957243727924975
ours,0.09619605605545017
ours,0.09235798113122157
ours,0.08817310407862933
ours,0.0840888025635444
ours,0.08014058257048684
ours,0.0738618307183716
ours,0.06883803100227749
ours,0.06442744225334499
ours,0.060674973505869534
ours,0.05506922710884826
ours,0.0479703033884511
ours,0.041947649711760904
ours,0.033980718882360345
ours,0.027255585440277563
ours,0.018883404299154465
ours,0.010273615149073934
ours,0.004761578948441661
ours,-7.845746452919689e-05
ours,-0.004333052937690391
ours,-0.011210173858114403
ours,-0.01876351997079928
ours,-0.019025826987612737
ours,-0.025038831700666814
ours,-0.028534395054126555
ours,-0.030344312167270373
ours,-0.03320804105466518
ours,-0.03190803863026656
ours,-0.029572053187499114
ours,-0.019259770547918276
ours,-0.004858009661982909
ours,0.009390599464870197
ours,0.033837456212352915
ours,0.049611603398210906
ours,0.05392472593359243
ours,0.052696442445925785
ours,0.039291258243466826
ours,0.028266830652151728
ours,0.015214229184753077
ours,-0.011663635542056143
ours,-0.03254228585852286
ours,-0.03674447402010894
ours,-0.04028817088117547
ours,-0.03566118571504461
ours,-0.017119562443106334
ours,-0.006201622710888796
ours,0.010675480993521558
ours,0.01872077330092975
ours,0.02056231462118502
ours,0.024061021025903337
ours,0.019545758931243024
ours,0.019850662803866576
ours,0.01392188589554505
ours,0.011283276702270695
ours,-0.002706638200183964
ours,-0.01735354072444023
ours,-0.047605111505614195
ours,-0.07523062886516793
ours,-0.1071577671616096
ours,-0.1281430058846766
ours,-0.12907104782344175
ours,-0.11975970447117101
ours,-0.10093194156781482
ours,-0.07827924652567436
ours,-0.03826606877563665
ours,-0.010136483369606597
ours,0.0001278824394867345
ours,-0.0022788150633876736
ours,-0.027296828408553075
ours,-0.05647544841756311
ours,-0.08692765182342796
ours,-0.1042842127508089
ours,-0.11422728099405793
ours,-0.10792874299540339
ours,-0.09243243018501984
ours,-0.08079380816898002
ours,-0.07042176375721054
ours,-0.07320886562871243
ours,-0.07981693078229835
ours,-0.09277374218290327
ours,-0.09943590999762311
ours,-0.08599944841734913
ours,-0.05877434935642162
ours,-0.013038899431064677
ours,0.03409495731905027
ours,0.06729058881744956
ours,0.10577818943706188
ours,0.12053395950059387
ours,0.12155369254963438
ours,0.1078623059080577
ours,0.07529576588393322
ours,0.04765924581244543
ours,0.023126383615114376
ours,0.02008680370113186
ours,0.019519826163013114
ours,0.028412630156008922
ours,0.04278566855990941
ours,0.06230489444593519
ours,0.07950335826840424
ours,0.10662057981219236
ours,0.1269508278534196
ours,0.14248227476799943
ours,0.15915606367577778
ours,0.18401561828038696
ours,0.21107283092993004
ours,0.24184616818913524
ours,0.2502959510336915
ours,0.22746798170595597
ours,0.17850159697108886
ours,0.12929079084020587
ours,0.06862866421978911
ours,0.031044161322143382
ours,-0.0024833739329962606
ours,-0.01219997063186501
ours,-0.011371759062181852
ours,-0.01010273812982948
ours,-0.0015790490099134302
ours,0.0028884599386371224
ours,0.004697747486992587
ours,0.005374075390250643
ours,0.005659711273940465
ours,0.006278040269481977
ours,0.0076860788962199444
ours,0.008493280572350326
ours,0.008487787809434655
ours,0.006003578565684654
ours,0.0019878114351830033
ours,-0.0030496022950042834
ours,-0.008746894390642135
ours,-0.013782247748642673
ours,-0.01684261698360326
ours,-0.018151089808816245
ours,-0.01661855274278573
ours,-0.01245609134624287
ours,-0.007044074977522852
ours,-0.002189508961388198
ours,0.004237784101258386
ours,0.007253386910513776
ours,0.008769255292814637
ours,0.008971328388447664
ours,0.006670272584389403
ours,0.0035228580496651507
ours,-0.0017557183047095526
ours,-0.007902158600994802
ours,-0.012083541333709147
ours,-0.015585956263922396
ours,-0.016529664469833907
ours,-0.015713917166149366
ours,-0.013708720602003621
ours,-0.010855468126970219
ours,-0.00564315382633504
ours,-0.0004145364022333231
ours,0.004140484906140385
ours,0.007355571907637082
ours,0.008455800520805828
ours,0.006552022775618643
ours,0.0036705262458680554
ours,-0.0020715610301193996
ours,-0.007126955683202346
ours,-0.012534917907551957
ours,-0.019512478553555236
ours,-0.022292520957423123
ours,-0.021628720805840773
ours,-0.019674114694443412
ours,-0.013477890240702811
ours,-0.008309806959642278
ours,-0.0019911085913626135
ours,0.0013229533297681728
ours,0.005531108939402646
ours,0.005700644135483074
ours,0.004269768584754141
ours,0.0018590267791735449
ours,-0.0011721989746341643
ours,-0.00546733318812076
ours,-0.010195045057284469
ours,-0.014194849342358151
ours,-0.017254642890062087
ours,-0.01847577505490222
ours,-0.017749664777679086
ours,-0.01541579030331508
ours,-0.010905885808485812
ours,-0.007266257663423592
ours,-0.002690455857361246
ours,0.0008557569658722702
ours,0.002328165063569365
ours,0.002154872756105472
ours,0.0004161080304917464
ours,-0.0025323871368456152
ours,-0.0062098613283723125
ours,-0.012050847188802366
ours,-0.01619528890889471
ours,-0.018255806986448443
ours,-0.018689883003649682
ours,-0.017703063580759362
ours,-0.01603795355899118
ours,-0.01345014840393971
ours,-0.009582339875243873
ours,-0.0061246466938061905
ours,-0.004736331756338405
ours,-0.0036317712289918487
ours,-0.004165951331504991
ours,-0.005828505685051222
ours,-0.007231110695444312
ours,-0.010731079707268443
ours,-0.01432191967646433
ours,-0.016835093175037313
ours,-0.018752337688036524
ours,-0.020062881762771288
ours,-0.02008445477322182
ours,-0.018227745866128603
ours,-0.016345051152301393
ours,-0.01417401661628595
ours,-0.01160801221562871
ours,-0.00910981664813032
ours,-0.007281853871904276
ours,-0.006790793303481368
ours,-0.007119601965380848
ours,-0.01029669059474242
ours,-0.012960951039300062
ours,-0.01684520994766084
ours,-0.019403063624723105
ours,-0.02225260248879246
ours,-0.023263873855446177
ours,-0.02234164114212174
ours,-0.019604748995052754
ours,-0.016761151028701154
ours,-0.013438888151606765
ours,-0.009716323913990244
ours,-0.006885792060067508
ours,-0.005081475211714204
ours,-0.005043773408633934
ours,-0.006514555845546444
ours,-0.010531542056261261
ours,-0.012843893792974043
ours,-0.017132923862138133
ours,-0.020042890722807787
ours,-0.021306205761944474
ours,-0.021087122663521585
ours,-0.020133920467184617
ours,-0.01824476533193463
ours,-0.016461313192717403
ours,-0.01601261479186511
ours,-0.01585329603013591
ours,-0.015899740332218942
ours,-0.01589227886121869
ours,-0.015423160940970997
ours,-0.015827681161717275
ours,-0.015064903981939298
ours,-0.01654419096676266
ours,-0.018514087176266736
ours,-0.02077855383508634
ours,-0.02332090534165699
ours,-0.025115515781037323
ours,-0.02615147772919263
ours,-0.026361292512848883
ours,-0.025497474324158387
ours,-0.025884721108895975
ours,-0.02526475551671245
ours,-0.025205932970536193
ours,-0.026757141212072837
ours,-0.031396594776973985
ours,-0.03266867378719346
ours,-0.041258972687669745
ours,-0.049010328700003436
ours,-0.05724845976604162
ours,-0.0634208795084461
ours,-0.06580913122504968
ours,-0.06573771368387911
ours,-0.06396301505707291
ours,-0.06134440452983296
ours,-0.05939752232807771
ours,-0.055370729050798206
ours,-0.05105840596238337
ours,-0.04151809252779598
ours,-0.029575338406083895
ours,-0.019184305178912425
ours,-0.008112542588568084
ours,-0.0019859936819476287
ours,-0.000571777647484787
ours,-0.006821551349421473
ours,-0.01756068934160321
ours,-0.02368289587093561
ours,-0.031264659076183504
ours,-0.03296407775132948
ours,-0.03269945925373324
ours,-0.030502311441397645
ours,-0.017684073261989397
ours,-0.005439962146621763
ours,0.004592975981028369
ours,0.01199665349578194
ours,0.020999791074598595
ours,0.02794921350587093
ours,0.03186663035459385
ours,0.027183115430809923
ours,0.02187518733824866
ours,0.01043181128848536
ours,-0.008039380778527436
ours,-0.03360921953092638
ours,-0.054246427623081246
ours,-0.0693798966263281
ours,-0.09189991853090801
ours,-0.08923996602422876
ours,-0.07448274447700887
ours,-0.045869155546822804
ours,-0.015071808656029112
ours,-0.003901235640856371
ours,0.004796986475627485
ours,0.0010909906580652828
ours,-0.007770016223113643
ours,-0.016211060991852155
ours,-0.021293914969554753
ours,-0.023035236538677076
ours,-0.022418537455663058
ours,-0.028739871211360825
ours,-0.028687809599328352
ours,-0.031344564248883225
ours,-0.026652335007341897
ours,-0.021378002598146147
ours,-0.012794854770015185
ours,0.002091502036384321
ours,0.00897828567035551
ours,0.014733190864481396
ours,0.014390797244348608
ours,0.017619289725229276
ours,0.02155741456411933
ours,0.020436959261605894
ours,0.016891196551720083
ours,0.008904058824207639
ours,-0.011455909880689286
ours,-0.030672678314354163
ours,-0.05144011574175292
ours,-0.06733938009911572
ours,-0.07265566727912048
ours,-0.06695637546930744
ours,-0.05728118345200306
ours,-0.045698401640654626
ours,-0.04128043876918819
ours,-0.03612092777435599
ours,-0.03564218045463248
ours,-0.03641271227693313
ours,-0.03247275473553132
ours,-0.024837763829321707
ours,-0.02298897110194354
ours,-0.034298894224083276
ours,-0.049811214385274194
ours,-0.08376426285695299
ours,-0.09568409080354345
ours,-0.08189687730259548
ours,-0.058725268421374
ours,-0.07205517271892953
ours,-0.13493129024099618
ours,-0.1725329897719972
ours,-0.1817372799798863
ours,-0.1716414263884365
ours,-0.15295286757971435
ours,-0.12082378858296636
ours,-0.1024167464776009
ours,-0.08195536283948546
ours,-0.06402780668085331
ours,-0.04828151900018694
ours,-0.03948480715955015
ours,-0.021243088109777264
ours,-0.00884002578702131
ours,-0.005966500306835917
ours,-0.011632460933546918
ours,-0.025087818436081127
ours,-0.03454427538464977
ours,-0.03260366464374059
ours,-0.01021157956042748
ours,0.01126890174291699
ours,0.01794551217629259
ours,0.051718957828040105
ours,0.07241896374422618
ours,0.08297103100621323
ours,0.0836676472687315
ours,0.07829792764593568
ours,0.06689820493012177
ours,0.054679100242319256
ours,0.04524792211505593
ours,0.03791805607578959
ours,0.03225515010741653
ours,0.02775683482941041
ours,0.02125564432055317
ours,0.017324167820506917
ours,0.018328872736977697
ours,0.022586965675248594
ours,0.030535127831671005
ours,0.036171587072174397
ours,0.043701744674978504
ours,0.04340123627058934
ours,0.03640245269787362
ours,0.02686877004381033
ours,0.015934853792919312
ours,0.007432413054199158
ours,0.005020724056254533
ours,0.003844813237569869
ours,0.003926013168220971
ours,0.00381467012920865
ours,0.003817296664230599
ours,0.0032024378425732913
ours,0.0026519657571988237
ours,0.0021144812876295258
ours,0.0018658436124311673
ours,0.0017132440715854902
ours,0.0022595270801181455
ours,0.004350412153214717
ours,0.007107726379075058
ours,0.00911473878371799
ours,0.014612005392931948
ours,0.022597671798363472
ours,0.03160071621950966
ours,0.03586895015000119
ours,0.03598428014768712
ours,0.032236565386867616
ours,0.027058708864522413
ours,0.017198801901462155
ours,0.012274446724838517
ours,0.009255948852944784
ours,0.010048872136224185
ours,0.012415039151706941
ours,0.015019037280865122
ours,0.019319664762640645
ours,0.02179350198644988
ours,0.02445048531170596
ours,0.02586447336808606
ours,0.02707448124805434
ours,0.027847187595565898
ours,0.028201366414967177
ours,0.02832381074078352
ours,0.027995624672107006
ours,0.027312964210963228
ours,0.02677063585337114
ours,0.02604342340023247
ours,0.025174538627583842
ours,0.024562424758377444
ours,0.02327951342751658
ours,0.02224129294268376
ours,0.020861728219728426
ours,0.018723477805981104
ours,0.01641560793472477
ours,0.013463600451374833
ours,0.010586206185379754
ours,0.005931874913508439
ours,0.0021386640410509944
ours,-0.003270274249423194
ours,-0.00920702365967635
ours,-0.015988346136529274
ours,-0.02581583145641307
ours,-0.04179762642550428
ours,-0.06051960474193605
ours,-0.06959777437451792
ours,-0.08666915294677677
ours,-0.1090325395113747
ours,-0.10807242086105445
ours,-0.1320793288717801
ours,-0.15553419267297985
ours,-0.17924529697345504
ours,-0.19696436956173297
ours,-0.2178564069667589
ours,-0.2212994333944704
ours,-0.2515642050804168
ours,-0.2798864831332402
ours,-0.27737287161328
ours,-0.3044430055969859
ours,-0.33432766374151157
ours,-0.36268712539361053
ours,-0.38378563090559614
ours,-0.38043422295928275
ours,-0.4095184508024355
ours,-0.44117896710546567
ours,-0.47605284161368505
ours,-0.474082597942347
ours,-0.4717673654972169
ours,-0.46701003002179686
ours,-0.4519999495302671
ours,-0.42931559026822813
ours,-0.40734764178457805
ours,-0.3769260639719562
ours,-0.36438567093404817
ours,-0.3166327956926117
ours,-0.2613711646439613
ours,-0.21900482690823422
ours,-0.15685963874002273
ours,-0.09261964062677636
ours,-0.021649345338214443
ours,0.020515997998745095
ours,0.05535653514158384
ours,0.09494712732802935
ours,0.11094508223313343
ours,0.1325687790656733
ours,0.13764034160058491
ours,0.14805136838632998
ours,0.15457280414823668
ours,0.15766423711737773
ours,0.1666376687247673
ours,0.17631064294555393
ours,0.18888653223170726
ours,0.21275717316606835
ours,0.2396979247378634
ours,0.2642035661286733
ours,0.2830571428350019
