x_m,y_m,state
-318.14434814453125,-147.97837829589844,RUNNING_PP
-317.06988525390625,-146.51165771484375,RUNNING_PP
-316.21026611328125,-145.33778381347656,RUNNING_PP
-315.1385803222656,-143.86892700195312,RUNNING_PP
-314.0718994140625,-142.39755249023438,RUNNING_PP
-313.2224426269531,-141.21841430664062,RUNNING_PP
-312.3759460449219,-140.0376739501953,RUNNING_PP
-311.5319519042969,-138.85609436035156,RUNNING_PP
-310.2679138183594,-137.08303833007812,RUNNING_PP
-309.42559814453125,-135.90142822265625,RUNNING_PP
-308.58251953125,-134.72012329101562,RUNNING_PP
-307.52685546875,-133.24395751953125,RUNNING_PP
-306.4688720703125,-131.76820373535156,RUNNING_PP
-305.62109375,-130.58761596679688,RUNNING_PP
-304.56024169921875,-129.1119384765625,RUNNING_PP
-303.49884033203125,-127.63614654541016,RUNNING_PP
-302.64996337890625,-126.45568084716797,RUNNING_PP
-301.58929443359375,-124.98026275634766,RUNNING_PP
-300.7414245605469,-123.80038452148438,RUNNING_PP
-299.8941345214844,-122.6208724975586,RUNNING_PP
-299.2588195800781,-121.73622131347656,RUNNING_PP
-298.2002258300781,-120.26193237304688,RUNNING_PP
-297.3533020019531,-119.08251953125,RUNNING_PP
-296.2942810058594,-117.60812377929688,RUNNING_PP
-295.44671630859375,-116.42860412597656,RUNNING_PP
-294.386962890625,-114.95445251464844,RUNNING_PP
-293.3265686035156,-113.48001098632812,RUNNING_PP
-292.4778747558594,-112.30029296875,RUNNING_PP
-291.62908935546875,-111.12062072753906,RUNNING_PP
-290.7803039550781,-109.94097137451172,RUNNING_PP
-289.9317626953125,-108.76129913330078,RUNNING_PP
-289.29541015625,-107.87654876708984,RUNNING_PP
-288.2350769042969,-106.40206909179688,RUNNING_PP
-287.5990905761719,-105.5174560546875,RUNNING_PP
-286.75115966796875,-104.33793640136719,RUNNING_PP
-285.9034118652344,-103.15851593017578,RUNNING_PP
-285.0558166503906,-101.97927856445312,RUNNING_PP
-284.4200134277344,-101.09465789794922,RUNNING_PP
-283.5721435546875,-99.91498565673828,RUNNING_PP
-282.72412109375,-98.73522186279297,RUNNING_PP
-281.8760070800781,-97.55577087402344,RUNNING_PP
-281.0279541015625,-96.37637329101562,RUNNING_PP
-280.1795654296875,-95.19681549072266,RUNNING_PP
-279.3311767578125,-94.01734924316406,RUNNING_PP
-278.4825439453125,-92.8377685546875,RUNNING_PP
-277.4215393066406,-91.3634033203125,RUNNING_PP
-276.5725402832031,-90.18416595458984,RUNNING_PP
-275.5111389160156,-88.71053314208984,RUNNING_PP
-274.6620178222656,-87.53185272216797,RUNNING_PP
-273.6000671386719,-86.05856323242188,RUNNING_PP
-272.5379333496094,-84.5855941772461,RUNNING_PP
-271.68804931640625,-83.40753936767578,RUNNING_PP
-270.62530517578125,-81.93502807617188,RUNNING_PP
-269.5621337890625,-80.46292114257812,RUNNING_PP
-268.7111511230469,-79.2852783203125,RUNNING_PP
-267.6468811035156,-77.81349182128906,RUNNING_PP
-266.7949523925781,-76.63619232177734,RUNNING_PP
-265.9427490234375,-75.45911407470703,RUNNING_PP
-265.0901184082031,-74.28235626220703,RUNNING_PP
-264.2371520996094,-73.10591888427734,RUNNING_PP
-263.5970764160156,-72.22380065917969,RUNNING_PP
-262.5299987792969,-70.75421905517578,RUNNING_PP
-261.6760559082031,-69.5790023803711,RUNNING_PP
-260.8218994140625,-68.40412902832031,RUNNING_PP
-259.96746826171875,-67.22943115234375,RUNNING_PP
-259.11279296875,-66.05479431152344,RUNNING_PP
-258.25787353515625,-64.88024139404297,RUNNING_PP
-257.61669921875,-63.99936294555664,RUNNING_PP
-256.5479736328125,-62.53118896484375,RUNNING_PP
-255.69284057617188,-61.35647201538086,RUNNING_PP
-254.62396240234375,-59.88798141479492,RUNNING_PP
-253.76898193359375,-58.71319580078125,RUNNING_PP
-252.7002716064453,-57.24469757080078,RUNNING_PP
-251.6319122314453,-55.776405334472656,RUNNING_PP
-250.77735900878906,-54.60152053833008,RUNNING_PP
-249.70901489257812,-53.13276672363281,RUNNING_PP
-248.64076232910156,-51.66416931152344,RUNNING_PP
-247.5722198486328,-50.196067810058594,RUNNING_PP
-246.5028533935547,-48.72921371459961,RUNNING_PP
-245.64561462402344,-47.55637741088867,RUNNING_PP
-244.57131958007812,-46.09210968017578,RUNNING_PP
-243.4929962158203,-44.630863189697266,RUNNING_PP
-242.6268310546875,-43.46466064453125,RUNNING_PP
-241.75698852539062,-42.30119705200195,RUNNING_PP
-240.88299560546875,-41.140804290771484,RUNNING_PP
-240.00450134277344,-39.9838752746582,RUNNING_PP
-238.8992919921875,-38.542999267578125,RUNNING_PP
-238.0092010498047,-37.3950080871582,RUNNING_PP
-237.33802795410156,-36.536922454833984,RUNNING_PP
-236.21142578125,-35.11221694946289,RUNNING_PP
-235.30303955078125,-33.97840118408203,RUNNING_PP
-234.15823364257812,-32.56950759887695,RUNNING_PP
-233.2342071533203,-31.449438095092773,RUNNING_PP
-232.30255126953125,-30.33553123474121,RUNNING_PP
-231.1262969970703,-28.952089309692383,RUNNING_PP
-229.93675231933594,-27.579986572265625,RUNNING_PP
-228.975341796875,-26.491262435913086,RUNNING_PP
-227.7602081298828,-25.141754150390625,RUNNING_PP
-226.5296630859375,-23.80604362487793,RUNNING_PP
-225.28379821777344,-22.48570442199707,RUNNING_PP
-224.02210998535156,-21.181148529052734,RUNNING_PP
-223.00070190429688,-20.149036407470703,RUNNING_PP
-221.70782470703125,-18.87384796142578,RUNNING_PP
-220.39720153808594,-17.617046356201172,RUNNING_PP
-219.335205078125,-16.625715255737305,RUNNING_PP
-217.99026489257812,-15.405645370483398,RUNNING_PP
-216.62628173828125,-14.208061218261719,RUNNING_PP
-215.52105712890625,-13.267191886901855,RUNNING_PP
-214.12039184570312,-12.113143920898438,RUNNING_PP
-212.98431396484375,-11.208401679992676,RUNNING_PP
-211.2538299560547,-9.884062767028809,RUNNING_PP
-209.78797912597656,-8.812803268432617,RUNNING_PP
-208.5991973876953,-7.978063583374023,RUNNING_PP
-207.09339904785156,-6.964241027832031,RUNNING_PP
-205.87258911132812,-6.17742919921875,RUNNING_PP
-204.32652282714844,-5.225454807281494,RUNNING_PP
-203.07388305664062,-4.490201473236084,RUNNING_PP
-201.8079071044922,-3.779001474380493,RUNNING_PP
