t_run_s,state
0.0,BOOTSTRAP_PP
0.07042145729064941,BOOTSTRAP_PP
0.4733428955078125,BOOTSTRAP_PP
0.4766819477081299,BOOTSTRAP_PP
0.4792919158935547,BOOTSTRAP_PP
0.5099284648895264,BOOTSTRAP_PP
0.5897858142852783,BOOTSTRAP_PP
0.6698639392852783,BOOTSTRAP_PP
0.7499008178710938,BOOTSTRAP_PP
0.8301365375518799,BOOTSTRAP_PP
0.9098629951477051,BOOTSTRAP_PP
0.9896578788757324,BOOTSTRAP_PP
1.0700645446777344,BOOTSTRAP_PP
1.14967942237854,BOOTSTRAP_PP
1.2299954891204834,BOOTSTRAP_PP
1.3098046779632568,BOOTSTRAP_PP
1.3899095058441162,BOOTSTRAP_PP
1.4697270393371582,BOOTSTRAP_PP
1.5497920513153076,BOOTSTRAP_PP
1.6296312808990479,BOOTSTRAP_PP
1.709726095199585,BOOTSTRAP_PP
1.7896008491516113,BOOTSTRAP_PP
1.8693974018096924,BOOTSTRAP_PP
1.9492957592010498,BOOTSTRAP_PP
2.029409646987915,BOOTSTRAP_PP
2.109788179397583,BOOTSTRAP_PP
2.189505100250244,BOOTSTRAP_PP
2.269296407699585,BOOTSTRAP_PP
2.351057767868042,BOOTSTRAP_PP
2.4293007850646973,BOOTSTRAP_PP
2.518522024154663,BOOTSTRAP_PP
2.5902950763702393,BOOTSTRAP_PP
2.669926881790161,BOOTSTRAP_PP
2.750960350036621,BOOTSTRAP_PP
2.830925464630127,BOOTSTRAP_PP
2.9106640815734863,BOOTSTRAP_PP
2.990290403366089,BOOTSTRAP_PP
3.0716207027435303,BOOTSTRAP_PP
3.150144577026367,BOOTSTRAP_PP
3.229602336883545,BOOTSTRAP_PP
3.310539722442627,BOOTSTRAP_PP
3.3900320529937744,BOOTSTRAP_PP
3.46871280670166,BOOTSTRAP_PP
3.549064874649048,RUNNING_PP
3.6290087699890137,RUNNING_PP
3.708862781524658,RUNNING_PP
3.7890102863311768,RUNNING_PP
3.8690521717071533,RUNNING_PP
3.948803663253784,RUNNING_PP
4.028787136077881,RUNNING_PP
4.1087682247161865,RUNNING_PP
4.188893556594849,RUNNING_PP
4.268767833709717,RUNNING_PP
4.349008560180664,RUNNING_PP
4.4287004470825195,RUNNING_PP
4.508601903915405,RUNNING_PP
4.588572025299072,RUNNING_PP
4.668566703796387,RUNNING_PP
4.74831223487854,RUNNING_PP
4.828594446182251,RUNNING_PP
4.908496141433716,RUNNING_PP
4.988453149795532,RUNNING_PP
5.068572521209717,RUNNING_PP
5.148163080215454,RUNNING_PP
5.228301525115967,RUNNING_PP
5.308480262756348,RUNNING_PP
5.388172388076782,RUNNING_PP
5.468264102935791,RUNNING_PP
5.548124551773071,RUNNING_PP
5.628692865371704,RUNNING_PP
5.708287239074707,RUNNING_PP
5.788219928741455,RUNNING_PP
5.86812424659729,RUNNING_PP
5.948004722595215,RUNNING_PP
6.02816915512085,RUNNING_PP
6.108044624328613,RUNNING_PP
6.1880042552948,RUNNING_PP
6.267992973327637,RUNNING_PP
6.347954511642456,RUNNING_PP
6.428077459335327,RUNNING_PP
6.50796103477478,RUNNING_PP
6.587996006011963,RUNNING_PP
6.667823553085327,RUNNING_PP
6.747900724411011,RUNNING_PP
6.828246355056763,RUNNING_PP
6.9076621532440186,RUNNING_PP
6.987778186798096,RUNNING_PP
7.06774115562439,RUNNING_PP
7.147647380828857,RUNNING_PP
7.227705001831055,RUNNING_PP
7.30782151222229,RUNNING_PP
7.3877105712890625,RUNNING_PP
7.467657566070557,RUNNING_PP
7.547753572463989,RUNNING_PP
7.627664566040039,RUNNING_PP
7.707642078399658,RUNNING_PP
7.787974834442139,RUNNING_PP
7.867870330810547,RUNNING_PP
7.947613000869751,RUNNING_PP
8.027650594711304,RUNNING_PP
8.1074378490448,RUNNING_PP
8.187516927719116,RUNNING_PP
8.267482042312622,RUNNING_PP
8.347326755523682,RUNNING_PP
8.427300691604614,RUNNING_PP
8.507479190826416,RUNNING_PP
8.587541580200195,RUNNING_PP
8.667377233505249,RUNNING_PP
8.747339487075806,RUNNING_PP
8.82732629776001,RUNNING_PP
8.907270669937134,RUNNING_PP
8.987300157546997,RUNNING_PP
9.067378997802734,RUNNING_PP
9.147130727767944,RUNNING_PP
9.227129220962524,RUNNING_PP
9.307347297668457,RUNNING_PP
9.387388706207275,RUNNING_PP
9.467261791229248,RUNNING_PP
9.547415733337402,RUNNING_PP
9.627058029174805,RUNNING_PP
9.707163572311401,RUNNING_PP
