signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.0020489781679439156
|e_y|,m,RUNNING_PP,0.0005214939972081889
|e_y|,m,RUNNING_PP,0.0002973112266907163
|e_y|,m,RUNNING_PP,0.0014462275247955902
|e_y|,m,RUNNING_PP,0.002270133583899797
|e_y|,m,RUNNING_PP,0.0025164139863625423
|e_y|,m,RUNNING_PP,0.0025456751178841407
|e_y|,m,RUNNING_PP,0.002210561175511716
|e_y|,m,RUNNING_PP,0.0017946995916485742
|e_y|,m,RUNNING_PP,0.0011646551777633185
|e_y|,m,RUNNING_PP,0.000912999835067152
|e_y|,m,RUNNING_PP,0.0003513121663782093
|e_y|,m,RUNNING_PP,0.0002342326180087284
|e_y|,m,RUNNING_PP,0.0003201256491263127
|e_y|,m,RUNNING_PP,0.0004492421438743732
|e_y|,m,RUNNING_PP,0.0007246467204121282
|e_y|,m,RUNNING_PP,0.0009825398377075675
|e_y|,m,RUNNING_PP,0.0010956112529938444
|e_y|,m,RUNNING_PP,0.0012243400575141505
|e_y|,m,RUNNING_PP,0.0012051629892637847
|e_y|,m,RUNNING_PP,0.0011222762778752005
|e_y|,m,RUNNING_PP,0.0009525137002941442
|e_y|,m,RUNNING_PP,0.000847008519096859
|e_y|,m,RUNNING_PP,0.0005547467480930268
|e_y|,m,RUNNING_PP,0.0002612927570778689
|e_y|,m,RUNNING_PP,3.932739837927968e-05
|e_y|,m,RUNNING_PP,0.00015561221894486166
|e_y|,m,RUNNING_PP,0.0003708893704063576
|e_y|,m,RUNNING_PP,0.0005362195084502308
|e_y|,m,RUNNING_PP,0.0007935790603606913
|e_y|,m,RUNNING_PP,0.0010492858624477353
|e_y|,m,RUNNING_PP,0.001363686495176264
|e_y|,m,RUNNING_PP,0.0014857530660475071
|e_y|,m,RUNNING_PP,0.0016373189742575067
|e_y|,m,RUNNING_PP,0.001883430993408583
|e_y|,m,RUNNING_PP,0.0020250823970185076
|e_y|,m,RUNNING_PP,0.002241105655905559
|e_y|,m,RUNNING_PP,0.0023357050869284857
|e_y|,m,RUNNING_PP,0.002627805498660818
|e_y|,m,RUNNING_PP,0.0028473980132148746
|e_y|,m,RUNNING_PP,0.0030592449191103096
|e_y|,m,RUNNING_PP,0.0032193141246947415
|e_y|,m,RUNNING_PP,0.0031994672282973924
|e_y|,m,RUNNING_PP,0.0032826079299723143
|e_y|,m,RUNNING_PP,0.0033394939214268504
|e_y|,m,RUNNING_PP,0.00333765762762501
|e_y|,m,RUNNING_PP,0.0031086879478499085
|e_y|,m,RUNNING_PP,0.0028223523058650835
|e_y|,m,RUNNING_PP,0.0025738647211084875
|e_y|,m,RUNNING_PP,0.0022166774577127984
|e_y|,m,RUNNING_PP,0.0017816560454930186
|e_y|,m,RUNNING_PP,0.0013875321182136302
|e_y|,m,RUNNING_PP,0.0009556563389452599
|e_y|,m,RUNNING_PP,0.0006933799747770308
|e_y|,m,RUNNING_PP,0.0003653978073117625
|e_y|,m,RUNNING_PP,0.00024081414975579696
|e_y|,m,RUNNING_PP,1.152513092267382e-05
|e_y|,m,RUNNING_PP,5.319248514666641e-05
|e_y|,m,RUNNING_PP,0.00017002594047993425
|e_y|,m,RUNNING_PP,0.0003411513394587784
|e_y|,m,RUNNING_PP,0.0005184172320101543
|e_y|,m,RUNNING_PP,0.0008223319260405142
|e_y|,m,RUNNING_PP,0.0014531158834196478
|e_y|,m,RUNNING_PP,0.0015613545394725925
|e_y|,m,RUNNING_PP,0.0010554799644305474
|e_y|,m,RUNNING_PP,0.00016425114180082523
|e_y|,m,RUNNING_PP,0.0017120056204227296
|e_y|,m,RUNNING_PP,0.0038053681387267835
|e_y|,m,RUNNING_PP,0.005907860465795334
|e_y|,m,RUNNING_PP,0.006871055884226596
|e_y|,m,RUNNING_PP,0.008653325758542108
