t_run_s,state,v_x_mps,mpc_solve_time_ms
0.0,BOOTSTRAP_PP,0.0,0.0
0.07042145729064941,BOOTSTRAP_PP,0.0,0.0
0.4733428955078125,BOOTSTRAP_PP,0.0,0.0
0.4766819477081299,BOOTSTRAP_PP,0.0,0.0
0.4792919158935547,BOOTSTRAP_PP,0.0,0.0
0.5099284648895264,BOOTSTRAP_PP,0.0,0.0
0.5897858142852783,BOOTSTRAP_PP,0.0,0.0
0.6698639392852783,BOOTSTRAP_PP,0.0,0.0
0.7499008178710938,BOOTSTRAP_PP,0.0,0.0
0.8301365375518799,BOOTSTRAP_PP,0.0,0.0
0.9098629951477051,BOOTSTRAP_PP,0.0,0.0
0.9896578788757324,BOOTSTRAP_PP,0.0,0.0
1.0700645446777344,BOOTSTRAP_PP,0.0,0.0
1.14967942237854,BOOTSTRAP_PP,0.0,0.0
1.2299954891204834,BOOTSTRAP_PP,0.0,0.0
1.3098046779632568,BOOTSTRAP_PP,0.0,0.0
1.3899095058441162,BOOTSTRAP_PP,0.0,0.0
1.4697270393371582,BOOTSTRAP_PP,0.0,0.0
1.5497920513153076,BOOTSTRAP_PP,0.0,0.0
1.6296312808990479,BOOTSTRAP_PP,0.0,0.0
1.709726095199585,BOOTSTRAP_PP,0.0,0.0
1.7896008491516113,BOOTSTRAP_PP,0.0,0.0
1.8693974018096924,BOOTSTRAP_PP,0.0,0.0
1.9492957592010498,BOOTSTRAP_PP,0.0,0.0
2.029409646987915,BOOTSTRAP_PP,0.0,0.0
2.109788179397583,BOOTSTRAP_PP,0.0,0.0
2.189505100250244,BOOTSTRAP_PP,0.0,0.0
2.269296407699585,BOOTSTRAP_PP,0.0,0.0
2.351057767868042,BOOTSTRAP_PP,0.0,0.0
2.4293007850646973,BOOTSTRAP_PP,0.0,0.0
2.518522024154663,BOOTSTRAP_PP,0.0,0.0
2.5902950763702393,BOOTSTRAP_PP,0.0,0.0
2.669926881790161,BOOTSTRAP_PP,0.0,0.0
2.750960350036621,BOOTSTRAP_PP,0.0,0.0
2.830925464630127,BOOTSTRAP_PP,0.0,0.0
2.9106640815734863,BOOTSTRAP_PP,0.0,0.0
2.990290403366089,BOOTSTRAP_PP,0.0,0.0
3.0716207027435303,BOOTSTRAP_PP,0.0,0.0
3.150144577026367,BOOTSTRAP_PP,0.0,0.0
3.229602336883545,BOOTSTRAP_PP,0.0,0.0
3.310539722442627,BOOTSTRAP_PP,0.0,0.0
3.3900320529937744,BOOTSTRAP_PP,0.0,0.0
3.46871280670166,BOOTSTRAP_PP,0.0,0.0
3.549064874649048,RUNNING_PP,-0.0002611523002262848,0.784679
3.6290087699890137,RUNNING_PP,-0.0004208662751317055,0.784679
3.708862781524658,RUNNING_PP,-0.0004675792630970026,0.852044
3.7890102863311768,RUNNING_PP,-0.00044548095371802653,0.917768
3.8690521717071533,RUNNING_PP,-0.0003216788154231756,0.758171
3.948803663253784,RUNNING_PP,-0.00025048373160949436,0.769738
4.028787136077881,RUNNING_PP,0.06499769371539867,0.769738
4.1087682247161865,RUNNING_PP,0.17848644811617953,0.769738
4.188893556594849,RUNNING_PP,0.30463459155776085,0.769738
4.268767833709717,RUNNING_PP,0.4453687690274381,3.014977
4.349008560180664,RUNNING_PP,0.6373028437841843,3.014977
4.4287004470825195,RUNNING_PP,0.8627661429694045,3.014977
4.508601903915405,RUNNING_PP,1.1053052444640423,0.71501
4.588572025299072,RUNNING_PP,1.3454631712350595,0.493588
4.668566703796387,RUNNING_PP,1.625220067422767,0.688936
4.74831223487854,RUNNING_PP,1.936289242366131,0.533457
4.828594446182251,RUNNING_PP,2.2004476065230327,0.513392
4.908496141433716,RUNNING_PP,2.541345428447179,0.385978
4.988453149795532,RUNNING_PP,2.8985105960758846,0.497288
5.068572521209717,RUNNING_PP,3.199544976802966,0.335696
5.148163080215454,RUNNING_PP,3.6586719569364345,0.328413
5.228301525115967,RUNNING_PP,4.055293403314279,0.396287
5.308480262756348,RUNNING_PP,4.461355447878407,0.541334
5.388172388076782,RUNNING_PP,4.793374921067855,0.323661
5.468264102935791,RUNNING_PP,5.30691310898115,0.503403
5.548124551773071,RUNNING_PP,5.630345973694684,0.384292
5.628692865371704,RUNNING_PP,6.077678643462622,0.484462
5.708287239074707,RUNNING_PP,6.520668138779029,0.433969
5.788219928741455,RUNNING_PP,6.9703691842737525,0.342584
5.86812424659729,RUNNING_PP,7.243251361716673,0.335512
5.948004722595215,RUNNING_PP,7.793369077092462,0.41389
6.02816915512085,RUNNING_PP,8.256671364920043,0.476624
6.108044624328613,RUNNING_PP,8.723206456083172,0.498787
6.1880042552948,RUNNING_PP,9.191133395534726,0.589054
6.267992973327637,RUNNING_PP,9.643184512522435,0.255178
6.347954511642456,RUNNING_PP,9.969833371492625,0.296478
6.428077459335327,RUNNING_PP,10.306592403028388,0.465347
6.50796103477478,RUNNING_PP,10.460517565882474,0.269644
6.587996006011963,RUNNING_PP,10.652025833755207,0.346797
6.667823553085327,RUNNING_PP,10.70762327723234,0.252861
6.747900724411011,RUNNING_PP,10.695169548125067,0.330817
6.828246355056763,RUNNING_PP,10.649790673474001,0.332774
6.9076621532440186,RUNNING_PP,10.606662385914605,0.237049
6.987778186798096,RUNNING_PP,10.591624711582881,0.38885
7.06774115562439,RUNNING_PP,10.618731964827342,0.226872
7.147647380828857,RUNNING_PP,10.655944744185978,0.45653
7.227705001831055,RUNNING_PP,10.78783375709688,0.489277
7.30782151222229,RUNNING_PP,10.874497127385608,0.416228
7.3877105712890625,RUNNING_PP,10.973192122973773,0.404283
7.467657566070557,RUNNING_PP,11.044042250555345,0.250644
7.547753572463989,RUNNING_PP,11.069418125808665,0.275777
7.627664566040039,RUNNING_PP,11.077418601961611,0.264657
7.707642078399658,RUNNING_PP,11.04779473163316,0.429499
7.787974834442139,RUNNING_PP,10.99847653143443,0.435139
7.867870330810547,RUNNING_PP,10.946083440991835,0.249734
7.947613000869751,RUNNING_PP,10.91203206117713,0.23717
8.027650594711304,RUNNING_PP,10.887228166895273,0.475439
8.1074378490448,RUNNING_PP,10.89383230541388,0.25392
8.187516927719116,RUNNING_PP,10.92252652085868,0.468972
8.267482042312622,RUNNING_PP,10.963826548445484,0.297983
8.347326755523682,RUNNING_PP,10.990001671331378,0.282368
8.427300691604614,RUNNING_PP,11.028717689565251,0.246954
8.507479190826416,RUNNING_PP,11.056475321498699,0.451651
8.587541580200195,RUNNING_PP,11.059763501712474,0.240368
8.667377233505249,RUNNING_PP,11.046281656942186,0.229012
8.747339487075806,RUNNING_PP,11.021862873920504,0.229246
8.82732629776001,RUNNING_PP,10.993680641982097,0.341949
8.907270669937134,RUNNING_PP,10.96993980365569,0.356549
8.987300157546997,RUNNING_PP,10.955831099738315,0.401559
9.067378997802734,RUNNING_PP,10.953950414516672,0.427852
9.147130727767944,RUNNING_PP,10.960308917592396,0.315168
9.227129220962524,RUNNING_PP,10.975789599240791,0.42141
9.307347297668457,RUNNING_PP,10.995076164490316,0.505462
9.387388706207275,RUNNING_PP,11.012861942528959,0.225824
9.467261791229248,RUNNING_PP,11.025071253996558,0.362944
9.547415733337402,RUNNING_PP,11.029249786507016,0.269865
9.627058029174805,RUNNING_PP,11.026038150592177,0.419555
9.707163572311401,RUNNING_PP,11.020928996300029,0.236012
9.787291765213013,RUNNING_PP,11.003807743943378,0.229193
9.867159366607666,RUNNING_PP,10.993911005672967,0.257111
9.946884393692017,RUNNING_PP,10.984284289095973,0.306586
10.026994943618774,RUNNING_PP,10.9796464245651,0.255275
10.107237339019775,RUNNING_PP,10.980021309290759,0.50117
10.186918497085571,RUNNING_PP,10.986351164714733,0.308996
10.266964673995972,RUNNING_PP,10.99279071922288,0.266387
10.34694242477417,RUNNING_PP,11.00316002391725,0.244619
10.426995277404785,RUNNING_PP,11.009486127686511,0.260312
10.507513046264648,RUNNING_PP,11.013711298604528,0.243521
10.5868239402771,RUNNING_PP,11.014866606651148,0.415789
10.666970491409302,RUNNING_PP,11.012711078414554,0.478895
10.746698379516602,RUNNING_PP,11.006362006217158,0.262193
10.827001571655273,RUNNING_PP,11.000730123558338,0.383662
10.906870365142822,RUNNING_PP,10.993214507102442,0.503805
10.986830472946167,RUNNING_PP,10.989302071309616,0.436239
11.066681861877441,RUNNING_PP,10.987572922145597,0.232458
11.147720098495483,RUNNING_PP,10.98971248296571,0.236309
11.226848125457764,RUNNING_PP,10.993406395352611,0.467376
11.307851314544678,RUNNING_PP,10.999126667486793,0.437592
11.386648654937744,RUNNING_PP,11.0043739795301,0.242896
11.466620206832886,RUNNING_PP,11.007941719056875,0.25023
11.546778917312622,RUNNING_PP,11.008650936957736,0.303491
11.626673460006714,RUNNING_PP,11.007113577265137,0.25175
11.706528186798096,RUNNING_PP,11.005001050500553,0.332415
11.786673545837402,RUNNING_PP,11.000474433190089,0.265168
11.866579055786133,RUNNING_PP,10.997697209182686,0.291112
11.94634461402893,RUNNING_PP,10.995873931415504,0.453922
12.026576042175293,RUNNING_PP,10.995436476677039,0.448862
12.106646537780762,RUNNING_PP,10.99611268366724,0.454381
12.186975002288818,RUNNING_PP,10.996957600096216,0.252701
12.266420841217041,RUNNING_PP,10.999150977426844,0.245778
12.346481084823608,RUNNING_PP,11.001843155791907,0.239621
12.42616868019104,RUNNING_PP,11.003157310633128,0.277733
12.506402730941772,RUNNING_PP,11.003459875416175,0.44829
12.586452960968018,RUNNING_PP,11.002918034063487,0.338863
12.666656017303467,RUNNING_PP,11.00164777878074,0.261996
12.746424674987793,RUNNING_PP,11.00036225672084,0.306298
12.82653021812439,RUNNING_PP,10.998608318292305,0.485874
12.906513214111328,RUNNING_PP,10.997955834073522,0.360476
12.986632108688354,RUNNING_PP,10.997953292598991,0.311053
13.066248655319214,RUNNING_PP,10.998727500744263,0.363457
13.146312475204468,RUNNING_PP,10.999203775366247,0.394975
13.226327419281006,RUNNING_PP,10.999765725512846,0.467261
13.306271314620972,RUNNING_PP,11.0006827144942,0.662873
13.386968612670898,RUNNING_PP,11.001664554383513,0.243278
13.467069387435913,RUNNING_PP,11.00207204483641,0.22568
13.546181917190552,RUNNING_PP,11.001966465450979,0.253172
13.626402378082275,RUNNING_PP,11.000913172399349,0.426339
13.706023454666138,RUNNING_PP,10.999412852138317,0.340341
13.78613805770874,RUNNING_PP,10.998553423562155,0.255203
13.866089582443237,RUNNING_PP,10.99789333403569,0.266156
13.94600534439087,RUNNING_PP,10.997048031886322,0.50258
14.026352167129517,RUNNING_PP,10.997203222725354,0.303808
14.106172323226929,RUNNING_PP,10.997847664316101,0.453491
14.186161756515503,RUNNING_PP,10.999135031562306,0.283849
14.265943765640259,RUNNING_PP,11.000272589459486,0.478365
14.346076011657715,RUNNING_PP,11.001637831275952,0.313015
14.426197290420532,RUNNING_PP,11.002163555160033,0.370962
14.50601315498352,RUNNING_PP,11.002073798197296,0.29303
14.58596420288086,RUNNING_PP,11.00158433424406,0.272692
14.665924549102783,RUNNING_PP,11.000669638189434,0.267363
14.74619174003601,RUNNING_PP,10.999079419474189,0.278531
14.825871229171753,RUNNING_PP,10.998422111202071,0.274396
14.905803442001343,RUNNING_PP,10.998145163890733,0.33691
14.985920429229736,RUNNING_PP,10.998348272767583,0.36987
15.066129207611084,RUNNING_PP,10.999147638905319,0.285294
15.146064758300781,RUNNING_PP,10.99999182569136,0.270968
15.226049900054932,RUNNING_PP,11.001152578315194,0.414713
15.305790185928345,RUNNING_PP,11.00149992879786,0.455665
15.386612176895142,RUNNING_PP,11.001564445432042,0.417339
15.465822219848633,RUNNING_PP,11.001289986941732,0.285479
15.545889854431152,RUNNING_PP,11.001039821944724,0.432084
15.625725507736206,RUNNING_PP,11.000917935508292,0.280779
15.705725908279419,RUNNING_PP,11.000185423250594,0.43448
15.78571367263794,RUNNING_PP,10.999267737230065,0.458663
15.865630865097046,RUNNING_PP,10.998646479350526,0.25291
15.945790529251099,RUNNING_PP,10.998966051424754,0.290093
16.025779485702515,RUNNING_PP,10.999726061798095,0.318832
16.105733633041382,RUNNING_PP,11.000023357313415,0.39519
16.185625791549683,RUNNING_PP,11.00014884657115,0.376688
16.265653610229492,RUNNING_PP,11.000366571539871,0.339614
16.345450162887573,RUNNING_PP,11.000644088136061,0.228854
16.425519466400146,RUNNING_PP,11.000781383568683,0.229743
16.505677461624146,RUNNING_PP,11.000767463786909,0.388203
16.58560848236084,RUNNING_PP,11.000569701905341,0.262006
16.665453672409058,RUNNING_PP,11.000700632364394,0.229514
16.74555230140686,RUNNING_PP,10.999928213117103,0.264685
16.82578730583191,RUNNING_PP,10.998579854798594,0.25291
16.905335664749146,RUNNING_PP,10.997597000316254,0.409883
16.98559331893921,RUNNING_PP,10.998964924727886,0.509608
17.06548500061035,RUNNING_PP,10.999845232489314,0.246008
17.14543342590332,RUNNING_PP,11.000745862153993,0.252038
17.225927114486694,RUNNING_PP,11.001021939136038,0.663231
17.30534267425537,RUNNING_PP,11.001976705347856,0.272967
