episode,to_state,steering_jump_rad,t_since_switch_s,v_cmd_mps
0,SWITCHING_TO_MPC,0.0003693362668855116,0.0,10.99931526184082
0,SWITCHING_TO_MPC,0.0003693362668855116,0.019559383392333984,10.99931526184082
0,SWITCHING_TO_MPC,0.0003693362668855116,0.03938746452331543,10.99931526184082
0,SWITCHING_TO_MPC,0.0003693362668855116,0.0606536865234375,11.97752571105957
0,SWITCHING_TO_MPC,0.0003693362668855116,0.0800633430480957,11.97752571105957
0,SWITCHING_TO_MPC,0.0003693362668855116,0.10005474090576172,12.622172355651855
0,SWITCHING_TO_MPC,0.0003693362668855116,0.11989307403564453,12.943894386291504
0,SWITCHING_TO_MPC,0.0003693362668855116,0.14003396034240723,13.278462409973145
0,SWITCHING_TO_MPC,0.0003693362668855116,0.1603407859802246,13.60396957397461
0,SWITCHING_TO_MPC,0.0003693362668855116,0.18038034439086914,13.927559852600098
0,SWITCHING_TO_MPC,0.0003693362668855116,0.2005901336669922,14.279902458190918
0,SWITCHING_TO_MPC,0.0003693362668855116,0.2205963134765625,14.598509788513184
0,SWITCHING_TO_MPC,0.0003693362668855116,0.24001264572143555,14.915114402770996
0,SWITCHING_TO_MPC,0.0003693362668855116,0.26171422004699707,15.244333267211914
0,SWITCHING_TO_MPC,0.0003693362668855116,0.280315637588501,15.568199157714844
0,SWITCHING_TO_MPC,0.0003693362668855116,0.30019712448120117,15.895251274108887
0,SWITCHING_TO_MPC,0.0003693362668855116,0.3206477165222168,16.22197723388672
0,SWITCHING_TO_MPC,0.0003693362668855116,0.34136962890625,16.602094650268555
0,SWITCHING_TO_MPC,0.0003693362668855116,0.3606605529785156,16.912437438964844
0,SWITCHING_TO_MPC,0.0003693362668855116,0.3803255558013916,16.912437438964844
0,SWITCHING_TO_MPC,0.0003693362668855116,0.3998091220855713,17.59680938720703
0,SWITCHING_TO_MPC,0.0003693362668855116,0.41986656188964844,17.927597045898438
0,SWITCHING_TO_MPC,0.0003693362668855116,0.4410519599914551,18.318147659301758
0,SWITCHING_TO_MPC,0.0003693362668855116,0.46039581298828125,18.6474666595459
0,SWITCHING_TO_MPC,0.0003693362668855116,0.48027992248535156,18.979755401611328
0,SWITCHING_TO_MPC,0.0003693362668855116,0.5017356872558594,19.3421688079834
0,SWITCHING_TO_MPC,0.0003693362668855116,0.5204885005950928,19.677139282226562
0,SWITCHING_TO_MPC,0.0003693362668855116,0.5411398410797119,20.06207275390625
0,SWITCHING_TO_MPC,0.0003693362668855116,0.5607335567474365,20.39376449584961
0,SWITCHING_TO_MPC,0.0003693362668855116,0.5801417827606201,20.729106903076172
0,SWITCHING_TO_MPC,0.0003693362668855116,0.5997653007507324,20.729106903076172
0,SWITCHING_TO_MPC,0.0003693362668855116,0.6198751926422119,21.40033721923828
0,SWITCHING_TO_MPC,0.0003693362668855116,0.6395750045776367,21.40033721923828
0,SWITCHING_TO_MPC,0.0003693362668855116,0.6602020263671875,21.735340118408203
0,SWITCHING_TO_MPC,0.0003693362668855116,0.6804335117340088,22.411592483520508
0,SWITCHING_TO_MPC,0.0003693362668855116,0.700336217880249,22.742351531982422
0,SWITCHING_TO_MPC,0.0003693362668855116,0.7204623222351074,23.07923126220703
0,SWITCHING_TO_MPC,0.0003693362668855116,0.7402915954589844,23.412302017211914
0,SWITCHING_TO_MPC,0.0003693362668855116,0.7607080936431885,23.748634338378906
0,SWITCHING_TO_MPC,0.0003693362668855116,0.7804255485534668,24.083284378051758
0,SWITCHING_TO_MPC,0.0003693362668855116,0.7995660305023193,24.083284378051758
0,SWITCHING_TO_MPC,0.0003693362668855116,0.8208682537078857,24.754117965698242
0,SWITCHING_TO_MPC,0.0003693362668855116,0.8412225246429443,24.754117965698242
0,SWITCHING_TO_MPC,0.0003693362668855116,0.860548734664917,25.424463272094727
0,SWITCHING_TO_MPC,0.0003693362668855116,0.8804078102111816,25.761592864990234
0,SWITCHING_TO_MPC,0.0003693362668855116,0.9005210399627686,26.098154067993164
0,SWITCHING_TO_MPC,0.0003693362668855116,0.9207007884979248,26.443073272705078
0,SWITCHING_TO_MPC,0.0003693362668855116,0.9406380653381348,26.769180297851562
0,SWITCHING_TO_MPC,0.0003693362668855116,0.9599113464355469,27.102481842041016
0,SWITCHING_TO_MPC,0.0003693362668855116,0.9799826145172119,27.43682289123535
0,SWITCHING_TO_MPC,0.0003693362668855116,1.000378131866455,27.770000457763672
