signal,unit,ground_truth,estimate
fl_fy,N,-136.13108825683594,-122.84343950805093
fl_fy,N,-138.7447967529297,-124.12041296177983
fl_fy,N,-132.71237182617188,-119.16389444256238
fl_fy,N,-118.60409545898438,-106.68677957902456
fl_fy,N,-118.58911895751953,-106.82153805950519
fl_fy,N,-101.75647735595703,-89.15514794157971
fl_fy,N,-92.0186996459961,-81.25238585166495
fl_fy,N,-90.257080078125,-81.8736553054586
fl_fy,N,-81.02481842041016,-73.0727585065753
fl_fy,N,-75.32562255859375,-67.3308224600839
fl_fy,N,-80.4089126586914,-69.89529205953171
fl_fy,N,-55.81181335449219,-49.12405879204195
fl_fy,N,-44.32301712036133,-38.95400158625617
fl_fy,N,-27.325824737548828,-24.643119651135873
fl_fy,N,-7.757533073425293,-6.8662325942818345
fl_fy,N,-2.925706386566162,-2.5741199643246535
fl_fy,N,-5.629634857177734,-4.972951228579833
fl_fy,N,-3.148463487625122,-2.853186106921273
fl_fy,N,-19.676359176635742,-17.304623727524866
fl_fy,N,-29.286165237426758,-25.972671245392952
fl_fy,N,-38.9736213684082,-34.78233495062349
fl_fy,N,-48.68327713012695,-43.19959561290281
fl_fy,N,-76.55955505371094,-63.95501794592942
fl_fy,N,-56.20283508300781,-49.17733419040957
fl_fy,N,-51.478851318359375,-45.24583809255965
fl_fy,N,-52.475284576416016,-46.1203275048471
fl_fy,N,-53.7711067199707,-47.462452526601545
fl_fy,N,-57.10069274902344,-49.1553012951535
fl_fy,N,-57.970027923583984,-50.13181257276152
fl_fy,N,-58.190914154052734,-50.110881801761
fl_fy,N,-59.296913146972656,-51.0033202318469
fl_fy,N,-59.950374603271484,-51.99716700666231
fl_fy,N,-60.546810150146484,-51.925713575606544
fl_fy,N,-61.4517936706543,-52.50216221602085
fl_fy,N,-62.652496337890625,-53.39605521990293
fl_fy,N,-63.227447509765625,-54.17686588168627
fl_fy,N,-62.65803527832031,-53.07679396991142
fl_fy,N,-63.94034194946289,-54.41897027184437
fl_fy,N,-64.85570526123047,-54.80972576450857
fl_fy,N,-65.3587875366211,-54.68118988207198
fl_fy,N,-65.39518737792969,-54.77517323691327
fl_fy,N,-65.83068084716797,-55.536070581856485
fl_fy,N,-67.85731506347656,-56.73230687754501
fl_fy,N,-68.07194519042969,-58.13625295155271
fl_fy,N,-69.0150375366211,-59.08987338003086
fl_fy,N,-70.87305450439453,-59.722512412654346
fl_fy,N,-70.65685272216797,-59.60568679371306
fl_fy,N,-71.00423431396484,-60.13409934244009
fl_fy,N,-71.4678726196289,-60.53229768082522
fl_fy,N,-71.35296630859375,-60.55269616053809
