axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.2,-1038.7014632664138,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.19798994974874373,-1039.2024512969597,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.19597989949748745,-1039.7079041550824,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.19396984924623117,-1040.2176357889002,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1919597989949749,-1040.731432542168,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.18994974874371862,-1041.2490503641532,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1879396984924623,-1041.7702117445692,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.18592964824120603,-1042.2946023456311,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.18391959798994975,-1042.8218673003691,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.18190954773869347,-1043.3516071430688,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1798994974874372,-1043.8833733341062,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.17788944723618091,-1044.4166633374543,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.17587939698492464,-1044.9509152047056,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.17386934673366836,-1045.4855016145789,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.17185929648241208,-1046.0197233114552,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1698492462311558,-1046.552801880516,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1678391959798995,-1047.083871790443,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1658291457286432,-1047.6119716273563,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.16381909547738693,-1048.13603443562,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.16180904522613065,-1048.654877072297,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.15979899497487438,-1049.1671884722998,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1577889447236181,-1049.6715167105958,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.15577889447236182,-1050.16625473612,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.15376884422110554,-1050.6496246392546,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.15175879396984926,-1051.1196603007886,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.14974874371859298,-1051.5741882551217,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1477386934673367,-1052.0108065840966,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.14572864321608042,-1052.4268616401855,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.14371859296482414,-1052.819422378871,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.14170854271356784,-1053.185252059966,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.13969849246231156,-1053.520777056435,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.13768844221105528,-1053.8220524871824,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.135678391959799,-1054.0847243675341,-960.9995780350652
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.13366834170854272,-1054.3039879481344,-960.9303758682761
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.13165829145728644,-1054.4745418902867,-960.8036982308693
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.12964824120603013,-1054.5905379040794,-960.6021028138708
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.12763819095477386,-1054.6455254559808,-960.308200702107
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.12562814070351758,-1054.6323911362392,-959.9046548228282
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.12361809045226131,-1054.5432922650539,-959.3741784033689
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.12160804020100503,-1054.369584312232,-958.6995334376221
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.11959798994974874,-1054.1017417106375,-957.8635291611225
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.11758793969849246,-1053.7292716625414,-956.8490205345211
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.11557788944723618,-1053.2406205742436,-955.6389067352377
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1135678391959799,-1052.6230728131918,-954.2161296570976
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.11155778894472362,-1051.8626415696199,-952.56367241773
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.10954773869346734,-1050.9439517290305,-950.6645578735342
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.10753768844221105,-1049.8501148316657,-948.5018471420051
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.10552763819095477,-1048.5625964210633,-946.0586381312211
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.1035175879396985,-1047.061076378097,-943.3180640762891
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.10150753768844221,-1045.323303213374,-940.2632920825558
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.09949748743718594,-1043.324943764872,-936.8775216753813
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.09748743718592964,-1041.0394303355913,-933.1439833562823
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.09547738693467336,-1038.4378080246306,-929.0459371652557
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.09346733668341708,-1035.4885858705668,-924.5666712490809
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.0914572864321608,-1032.15759645216,-919.6895004354175
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.08944723618090453,-1028.4078697872708,-914.3977648125057
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.08743718592964825,-1024.199528737668,-908.674828314279
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.08542713567839195,-1019.4897146540428,-902.5040773107053
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.08341708542713568,-1014.2325536534394,-895.868919203167
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.0814070351758794,-1008.379175657718,-888.7527810246964
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.07939698492462312,-1001.8778000523807,-881.1391080448832
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.07738693467336684,-994.6739034264453,-873.011362379269
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.07537688442211055,-986.7104861555334,-864.3530216030492
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.07336683417085427,-977.9284553689155,-855.1475773688984
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.07135678391959799,-968.2671418196251,-845.3785340287438
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.06934673366834171,-957.6649670282968,-835.0294072593024
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.06733668341708543,-946.0602744348529,-824.0837226912076
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.06532663316582915,-933.392333799933,-812.525014541547
front,1372.8686,carla_physx,0.699999988079071,12.890161514282227,1.2403242588043213,0.7682083249092102,-2.5164899826049805,-0.06331658291457287,-919.6025214205287,-800.3368242496331
