signal,unit,t_s,ground_truth,estimate
front_mu,-,0.000000,1.0499999523162842,1.0089999437332153
front_mu,-,0.132000,1.0499999523162842,1.0089999437332153
front_mu,-,0.264000,1.0499999523162842,1.0089999437332153
front_mu,-,0.396000,1.0499999523162842,1.0089999437332153
front_mu,-,0.528000,1.0499999523162842,1.0089999437332153
front_mu,-,0.627000,1.0499999523162842,1.0089999437332153
front_mu,-,0.726000,1.0499999523162842,1.0089999437332153
front_mu,-,0.825000,1.0499999523162842,1.0089999437332153
front_mu,-,0.924000,1.0499999523162842,1.0089999437332153
front_mu,-,1.023000,1.0499999523162842,1.0089999437332153
front_mu,-,1.122000,1.0499999523162842,1.0089999437332153
front_mu,-,1.254000,1.0499999523162842,1.0089999437332153
front_mu,-,1.386000,1.0499999523162842,1.0089999437332153
front_mu,-,1.518000,1.0499999523162842,1.0089999437332153
front_mu,-,1.716000,1.0499999523162842,1.0089999437332153
front_mu,-,1.848000,1.0499999523162842,1.0089999437332153
front_mu,-,1.947000,1.0499999523162842,1.0089999437332153
front_mu,-,2.046000,1.0499999523162842,1.0089999437332153
front_mu,-,2.145000,1.0499999523162842,1.0089999437332153
front_mu,-,2.244000,1.0499999523162842,1.0089999437332153
front_mu,-,2.343000,1.0499999523162842,1.0089999437332153
front_mu,-,2.442000,1.0499999523162842,1.0089999437332153
front_mu,-,2.541000,1.0499999523162842,1.0089999437332153
front_mu,-,2.640000,1.0499999523162842,1.0089999437332153
front_mu,-,2.739000,1.0499999523162842,1.0089999437332153
front_mu,-,2.838000,1.0499999523162842,1.0089999437332153
front_mu,-,2.937000,1.0499999523162842,1.0089999437332153
front_mu,-,3.036000,1.0499999523162842,1.0089999437332153
front_mu,-,3.168000,1.0499999523162842,1.0089999437332153
front_mu,-,3.267000,1.0499999523162842,1.0089999437332153
front_mu,-,3.366000,1.0499999523162842,1.0089999437332153
front_mu,-,3.465000,1.0499999523162842,1.0089999437332153
front_mu,-,3.564000,1.0499999523162842,1.0089999437332153
front_mu,-,3.663000,1.0499999523162842,1.0089999437332153
front_mu,-,3.762000,1.0499999523162842,1.0089999437332153
front_mu,-,3.861000,1.0499999523162842,1.0089999437332153
front_mu,-,3.960000,1.0499999523162842,1.0089999437332153
front_mu,-,4.092000,1.0499999523162842,1.0089999437332153
front_mu,-,4.224000,1.0499999523162842,1.0089999437332153
front_mu,-,4.356000,1.0499999523162842,1.0089999437332153
front_mu,-,4.488000,1.0499999523162842,1.0089999437332153
front_mu,-,4.620000,1.0499999523162842,1.0089999437332153
front_mu,-,4.752000,1.0499999523162842,1.0089999437332153
front_mu,-,4.818000,1.0499999523162842,1.0089999437332153
front_mu,-,4.950000,1.0499999523162842,1.0089999437332153
front_mu,-,5.016000,1.0499999523162842,1.0089999437332153
front_mu,-,5.148000,1.0499999523162842,1.0089999437332153
front_mu,-,5.280000,1.0499999523162842,1.0089999437332153
front_mu,-,5.412000,1.0499999523162842,1.0089999437332153
front_mu,-,5.544000,1.0499999523162842,1.0089999437332153
front_mu,-,5.676000,1.0499999523162842,1.0089999437332153
front_mu,-,5.808000,1.0499999523162842,1.0089999437332153
front_mu,-,5.907000,1.0499999523162842,1.0089999437332153
front_mu,-,6.006000,1.0499999523162842,1.0089999437332153
front_mu,-,6.105000,1.0499999523162842,1.0089999437332153
front_mu,-,6.204000,1.0499999523162842,1.0089999437332153
front_mu,-,6.303000,1.0499999523162842,1.0089999437332153
