signal,unit,error_gt_minus_est
v_y,m/s,-0.006305458593479529
v_y,m/s,-0.015983722873810724
v_y,m/s,-0.008575653497630786
v_y,m/s,-0.018377925697693864
v_y,m/s,-0.0191273162219322
v_y,m/s,-0.02591173376646816
v_y,m/s,-0.024658563341660056
v_y,m/s,-0.022118300754110698
v_y,m/s,-0.011173762009227817
v_y,m/s,-0.014349435695974244
v_y,m/s,-0.011030893230734362
v_y,m/s,-0.022641154779353023
v_y,m/s,-0.012970895339110333
v_y,m/s,-0.015387705545488628
v_y,m/s,-0.016236378687332076
v_y,m/s,-0.035104777183173064
v_y,m/s,-0.020387862118631972
v_y,m/s,-0.0707118289418639
v_y,m/s,-0.013856966621132727
v_y,m/s,-0.016748589602018693
v_y,m/s,-0.02045841238525964
v_y,m/s,-0.02640195134871054
v_y,m/s,-0.010524490869584402
v_y,m/s,-0.014919851710744059
v_y,m/s,-0.003494179968017319
v_y,m/s,-0.011405809825060231
v_y,m/s,-0.015419499118718094
v_y,m/s,-0.013122869216868505
v_y,m/s,-0.04844106888246735
v_y,m/s,-0.030604732691768555
v_y,m/s,-0.03142955872427666
v_y,m/s,-0.0349140584548685
v_y,m/s,-0.045423456598483236
v_y,m/s,-0.016209472553237347
v_y,m/s,-0.014953102432905818
v_y,m/s,-0.03583799779152819
v_y,m/s,-0.06987887114326874
v_y,m/s,-0.021673906582041713
v_y,m/s,-0.03393369472868635
v_y,m/s,-0.017794070771797288
v_y,m/s,-0.018447331303428016
v_y,m/s,-0.01635001100249195
v_y,m/s,-0.01626583291932654
v_y,m/s,-0.026380517856782804
v_y,m/s,-0.01159715100846076
v_y,m/s,-0.00940895798571978
v_y,m/s,-0.00944611471400647
v_y,m/s,-0.007832700584113172
v_y,m/s,-0.005743335420522189
v_y,m/s,-0.006087449067740364
v_y,m/s,-0.0025228036661383846
v_y,m/s,-0.00822287646809372
v_y,m/s,-0.005552317291563136
v_y,m/s,-0.00824782665566437
v_y,m/s,-0.009490787859843364
v_y,m/s,-0.010890983250640973
v_y,m/s,-0.02649347564005805
v_y,m/s,-0.012153227802395528
v_y,m/s,-0.028709320220159984
v_y,m/s,-0.013852514720639975
v_y,m/s,-0.01140539042381089
v_y,m/s,-0.014597367251562632
v_y,m/s,-0.009695847265860202
v_y,m/s,-0.01786984378047035
v_y,m/s,-0.007576966410827446
v_y,m/s,-0.019563092352549827
v_y,m/s,-0.007884334715468788
v_y,m/s,-0.006024876793883027
v_y,m/s,-0.007507990673780218
v_y,m/s,-0.005981290234921277
v_y,m/s,-0.00413597092973117
v_y,m/s,-0.004611626470549912
v_y,m/s,-0.0033455464011812597
v_y,m/s,-0.003966719469966462
v_y,m/s,-0.003971849049214299
v_y,m/s,-0.003637718970902565
v_y,m/s,-0.004359073324031543
v_y,m/s,-0.004543481053500137
v_y,m/s,-0.018966051901695452
v_y,m/s,-0.006909011909569579
v_y,m/s,-0.006336621410101162
v_y,m/s,-0.005642589230588774
v_y,m/s,-0.0034771821558429727
v_y,m/s,-0.003131908049194554
v_y,m/s,-0.00212501753880133
v_y,m/s,-0.0019957152464090966
v_y,m/s,-0.00040577688473081297
v_y,m/s,-0.0002950007419746936
v_y,m/s,-0.0010458796681998006
v_y,m/s,-0.0008887591849777304
v_y,m/s,-0.0014021456097448454
v_y,m/s,-0.001065218256180736
v_y,m/s,-0.0015679409571520975
v_y,m/s,-0.0023120290471494165
v_y,m/s,-0.002998075459003477
v_y,m/s,-0.002543248384519886
v_y,m/s,-0.0028045484805285514
v_y,m/s,-0.004833485112291022
v_y,m/s,-0.0042223175174939676
v_y,m/s,-0.0024141171617802076
v_y,m/s,0.00020260175868333508
v_y,m/s,-0.002615968884064207
v_y,m/s,0.0013108548278521204
v_y,m/s,-0.001319374989506128
v_y,m/s,0.001801076976563433
v_y,m/s,0.0011293511534521197
v_y,m/s,0.00435599629755485
v_y,m/s,0.00231191092938025
v_y,m/s,0.00888269770544094
v_y,m/s,0.004463039439160549
v_y,m/s,0.005275452210419106
v_y,m/s,0.009436944136819654
v_y,m/s,0.004049627713401881
v_y,m/s,0.004830400616273486
v_y,m/s,0.007239725976205293
v_y,m/s,0.0043228326576729825
v_y,m/s,-0.000677923818973027
v_y,m/s,0.0007547959082697953
v_y,m/s,0.0015385392925127486
v_y,m/s,0.00188560490318462
v_y,m/s,0.002462433641212962
v_y,m/s,0.002863929109230347
v_y,m/s,0.002793496752757062
v_y,m/s,0.0028744803136481704
v_y,m/s,0.0030702962961750655
v_y,m/s,0.0020210591095602727
v_y,m/s,0.0023526965786969146
v_y,m/s,0.003962466930306566
v_y,m/s,0.0019329319365984435
v_y,m/s,0.0025276430927105575
v_y,m/s,0.002815476259136619
v_y,m/s,0.001097825529948554
v_y,m/s,0.0011656426655354615
v_y,m/s,0.004585401848766386
v_y,m/s,0.0017324238680614529
v_y,m/s,0.002750070032111966
v_y,m/s,0.00515658657980754
v_y,m/s,0.002839707963240762
v_y,m/s,-0.0005975909644074101
v_y,m/s,0.005629991383136614
v_y,m/s,0.0032035428019996544
v_y,m/s,0.003510683194066371
v_y,m/s,0.005710591838186872
v_y,m/s,0.0054171445573060785
v_y,m/s,0.0021391801710671683
v_y,m/s,0.005130128461250914
v_y,m/s,0.0031968929710812534
v_y,m/s,0.0008786447840005221
v_y,m/s,0.002514238929360882
v_y,m/s,0.0029476517331692847
v_y,m/s,0.0027330452593739563
v_y,m/s,0.00305443739293868
v_y,m/s,0.0030837576970687078
v_y,m/s,0.0032860938323652274
v_y,m/s,0.007125410963617572
v_y,m/s,0.00339143012572277
v_y,m/s,0.0021949889581413477
v_y,m/s,0.004596690556131031
v_y,m/s,0.004404316079266355
v_y,m/s,0.004705396766778908
v_y,m/s,0.0032447301572627596
v_y,m/s,0.006915234705804407
v_y,m/s,0.0025636329995061685
v_y,m/s,0.004755813858332986
v_y,m/s,0.0020634902185155263
v_y,m/s,0.0016213859607556516
v_y,m/s,0.001286754437372542
v_y,m/s,0.0013773187934621109
v_y,m/s,0.0010160971885189232
v_y,m/s,0.001178168101265517
v_y,m/s,0.002214450207095889
v_y,m/s,0.001966447950543161
v_y,m/s,0.0010446642987894383
v_y,m/s,0.0014951651681192404
v_y,m/s,0.0023637987116354522
v_y,m/s,0.002326205803427371
v_y,m/s,0.0019257418465656664
v_y,m/s,0.00487522645589504
v_y,m/s,0.002481174280111041
v_y,m/s,0.002890298191241515
v_y,m/s,0.003606156968692084
v_y,m/s,0.006846871434963063
v_y,m/s,0.003112590466140961
v_y,m/s,0.0017143521113561523
v_y,m/s,0.002974521466053849
v_y,m/s,0.002850757440565871
v_y,m/s,0.0031375864015768147
v_y,m/s,0.0032300772651381385
v_y,m/s,0.00295912300749508
v_y,m/s,0.00323305575334849
v_y,m/s,0.003037242179944154
v_y,m/s,0.003117334311678408
v_y,m/s,0.005824667657187575
v_y,m/s,0.002711920610043824
v_y,m/s,0.002897487338196128
v_y,m/s,0.002100679386975001
v_y,m/s,0.0023046643415133555
v_y,m/s,0.0022961297467512538
v_y,m/s,0.0018222373949888307
v_y,m/s,0.0013517782609853736
v_y,m/s,0.0011667736270917564
v_y,m/s,0.0008454612045908153
v_y,m/s,3.533744253108456e-05
v_y,m/s,0.00012792081693328156
v_y,m/s,0.00023136631837002847
v_y,m/s,-0.00022373666761826838
v_y,m/s,0.00013306995767969898
v_y,m/s,-0.00022320049600666608
v_y,m/s,0.0002820725774140831
v_y,m/s,0.0012099307805230608
v_y,m/s,0.0013569692367010194
v_y,m/s,0.0016007177889313731
v_y,m/s,0.0035546640233991705
v_y,m/s,0.0020608257260749246
v_y,m/s,0.0016202872085551365
v_y,m/s,0.0017917220456305887
v_y,m/s,0.006778012198119604
v_y,m/s,0.002201510199648
v_y,m/s,0.0020915382655202867
v_y,m/s,0.0019006439365815385
v_y,m/s,0.0022094110286944232
v_y,m/s,0.001907327976477951
v_y,m/s,0.0016574967487685659
v_y,m/s,0.0017673317207136385
v_y,m/s,0.002038624206883718
v_y,m/s,0.002483210146775338
v_y,m/s,0.0024238244557481387
v_y,m/s,0.0028551170140996077
v_y,m/s,0.0027892614493316465
v_y,m/s,0.0025588342831429304
v_y,m/s,0.002741902470110207
v_y,m/s,0.0025462276747288005
v_y,m/s,0.005187831788099156
v_y,m/s,0.00167974631788613
v_y,m/s,0.003449415714429003
v_y,m/s,0.0013590444652416406
v_y,m/s,0.0003453548457331007
v_y,m/s,0.0004204748508252684
v_y,m/s,0.0009218509692481766
v_y,m/s,0.002379538860228479
v_y,m/s,-0.0001183585643146079
v_y,m/s,0.0018677076901413292
v_y,m/s,5.0928655140863865e-05
v_y,m/s,-0.004328343594234063
v_y,m/s,-0.005367243732785604
v_y,m/s,-0.0028520916234840987
v_y,m/s,-0.0014161651609138348
v_y,m/s,-0.003858347762485892
v_y,m/s,-0.0028574933130447733
v_y,m/s,-0.005043929467446223
v_y,m/s,-0.011585997476337095
v_y,m/s,-0.003779711082211007
v_y,m/s,-0.0031819462277857535
v_y,m/s,-0.000561646719261566
v_y,m/s,-0.013171534640764176
v_y,m/s,-0.005360100291378872
v_y,m/s,-0.004626236377308218
v_y,m/s,-0.004352791501146452
v_y,m/s,-0.0037253763500270654
v_y,m/s,-0.00396645039953239
v_y,m/s,-0.009082991042693389
v_y,m/s,-0.0057419511466955675
v_y,m/s,-0.012948527920917469
v_y,m/s,-0.004462924057341833
v_y,m/s,-0.006015303385742354
v_y,m/s,-0.007448204248426016
v_y,m/s,-0.013628625196595218
v_y,m/s,-0.008294783588389226
v_y,m/s,-0.007577504036429816
v_y,m/s,-0.016938215482281804
v_y,m/s,-0.008358508499432926
v_y,m/s,-0.008459384648852486
v_y,m/s,-0.007924013988326983
v_y,m/s,-0.016010321359105684
v_y,m/s,-0.008776959469485313
v_y,m/s,-0.008707584578172556
v_y,m/s,-0.011224047946744031
v_y,m/s,-0.0116133262135934
v_y,m/s,-0.01642009138651035
v_y,m/s,-0.007751619620918637
v_y,m/s,-0.008912894661334325
v_y,m/s,-0.009781096854287519
v_y,m/s,-0.017765764221453872
v_y,m/s,-0.007469160957673804
v_y,m/s,-0.008951338350936255
v_y,m/s,-0.02663799443407666
v_y,m/s,-0.00545383141992184
v_y,m/s,-0.025370557016104023
v_y,m/s,-0.01747938907600388
v_y,m/s,-0.014103151694201399
v_y,m/s,-0.00789872974502448
v_y,m/s,-0.01238591963763258
v_y,m/s,-0.015718598647928128
v_y,m/s,-0.018403998980366154
v_y,m/s,-0.028455892203919975
v_y,m/s,-0.04414263219281078
v_y,m/s,-0.030913497939334733
v_y,m/s,-0.01604386233107169
v_y,m/s,-0.013787672545776952
