axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.2,-1112.4342924808593,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.19798994974874373,-1113.0657588542135,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.19597989949748745,-1113.6993194041315,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.19396984924623117,-1114.334461489373,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.1919597989949749,-1114.970617826923,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.18994974874371862,-1115.6071615652525,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.1879396984924623,-1116.243400914752,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.18592964824120603,-1116.8785732948265,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.18391959798994975,-1117.5118389534555,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.18190954773869347,-1118.142274010998,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.1798994974874372,-1118.7688628756882,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.17788944723618091,-1119.390489973544,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,11.24366569519043,1.2643616199493408,0.8213871121406555,-2.487355947494507,-0.17587939698492464,-1120.0059307303557,-961.0080097742479
