episode,to_state,steering_jump_rad,t_since_switch_s,v_cmd_mps
0,SWITCHING_TO_MPC,0.0008201523778552655,0.0,14.9984130859375
0,SWITCHING_TO_MPC,0.0008201523778552655,0.01841425895690918,14.9984130859375
0,SWITCHING_TO_MPC,0.0008201523778552655,0.038484811782836914,15.254825592041016
0,SWITCHING_TO_MPC,0.0008201523778552655,0.058860063552856445,15.766571998596191
0,SWITCHING_TO_MPC,0.0008201523778552655,0.07845139503479004,15.766571998596191
0,SWITCHING_TO_MPC,0.0008201523778552655,0.09813570976257324,16.021875381469727
0,SWITCHING_TO_MPC,0.0008201523778552655,0.12107968330383301,16.53272247314453
0,SWITCHING_TO_MPC,0.0008201523778552655,0.13836288452148438,16.53272247314453
0,SWITCHING_TO_MPC,0.0008201523778552655,0.15833377838134766,16.788850784301758
0,SWITCHING_TO_MPC,0.0008201523778552655,0.17818284034729004,17.042795181274414
0,SWITCHING_TO_MPC,0.0008201523778552655,0.19878721237182617,17.55449867248535
0,SWITCHING_TO_MPC,0.0008201523778552655,0.218306303024292,17.55449867248535
0,SWITCHING_TO_MPC,0.0008201523778552655,0.2385246753692627,17.809261322021484
0,SWITCHING_TO_MPC,0.0008201523778552655,0.25882816314697266,18.320556640625
0,SWITCHING_TO_MPC,0.0008201523778552655,0.2782890796661377,18.320556640625
0,SWITCHING_TO_MPC,0.0008201523778552655,0.29848194122314453,18.5750732421875
0,SWITCHING_TO_MPC,0.0008201523778552655,0.31831908226013184,18.833581924438477
0,SWITCHING_TO_MPC,0.0008201523778552655,0.33820009231567383,19.085716247558594
0,SWITCHING_TO_MPC,0.0008201523778552655,0.3585019111633301,19.341821670532227
0,SWITCHING_TO_MPC,0.0008201523778552655,0.3787856101989746,19.85381507873535
0,SWITCHING_TO_MPC,0.0008201523778552655,0.398179292678833,19.85381507873535
0,SWITCHING_TO_MPC,0.0008201523778552655,0.41843700408935547,20.108156204223633
0,SWITCHING_TO_MPC,0.0008201523778552655,0.43817615509033203,20.363786697387695
0,SWITCHING_TO_MPC,0.0008201523778552655,0.45844507217407227,20.61878204345703
0,SWITCHING_TO_MPC,0.0008201523778552655,0.4785284996032715,20.874181747436523
0,SWITCHING_TO_MPC,0.0008201523778552655,0.498368501663208,21.13065528869629
0,SWITCHING_TO_MPC,0.0008201523778552655,0.5183100700378418,21.38514518737793
0,SWITCHING_TO_MPC,0.0008201523778552655,0.5385761260986328,21.641260147094727
0,SWITCHING_TO_MPC,0.0008201523778552655,0.558361291885376,21.896066665649414
0,SWITCHING_TO_MPC,0.0008201523778552655,0.57846999168396,22.151397705078125
0,SWITCHING_TO_MPC,0.0008201523778552655,0.5987863540649414,22.410444259643555
0,SWITCHING_TO_MPC,0.0008201523778552655,0.618962287902832,22.66799545288086
0,SWITCHING_TO_MPC,0.0008201523778552655,0.6383063793182373,22.925334930419922
0,SWITCHING_TO_MPC,0.0008201523778552655,0.659447193145752,23.429121017456055
0,SWITCHING_TO_MPC,0.0008201523778552655,0.67915940284729,23.684682846069336
0,SWITCHING_TO_MPC,0.0008201523778552655,0.6985175609588623,23.684682846069336
0,SWITCHING_TO_MPC,0.0008201523778552655,0.7184174060821533,23.940019607543945
0,SWITCHING_TO_MPC,0.0008201523778552655,0.7382292747497559,24.194997787475586
0,SWITCHING_TO_MPC,0.0008201523778552655,0.7582876682281494,24.45046043395996
0,SWITCHING_TO_MPC,0.0008201523778552655,0.778313398361206,24.705963134765625
0,SWITCHING_TO_MPC,0.0008201523778552655,0.7983157634735107,24.961713790893555
0,SWITCHING_TO_MPC,0.0008201523778552655,0.8191113471984863,25.47515106201172
0,SWITCHING_TO_MPC,0.0008201523778552655,0.8381557464599609,25.47515106201172
0,SWITCHING_TO_MPC,0.0008201523778552655,0.8588306903839111,25.727571487426758
0,SWITCHING_TO_MPC,0.0008201523778552655,0.8788461685180664,26.23931884765625
0,SWITCHING_TO_MPC,0.0008201523778552655,0.898353099822998,26.23931884765625
0,SWITCHING_TO_MPC,0.0008201523778552655,0.9189426898956299,26.749786376953125
0,SWITCHING_TO_MPC,0.0008201523778552655,0.9387524127960205,27.00470733642578
0,SWITCHING_TO_MPC,0.0008201523778552655,0.9583859443664551,27.00470733642578
0,SWITCHING_TO_MPC,0.0008201523778552655,0.978163480758667,27.25970458984375
