t_run_s,state
0.0,BOOTSTRAP_PP
0.0028977394104003906,BOOTSTRAP_PP
0.08046150207519531,BOOTSTRAP_PP
0.15985441207885742,BOOTSTRAP_PP
0.24005842208862305,BOOTSTRAP_PP
0.3198432922363281,BOOTSTRAP_PP
0.3999757766723633,BOOTSTRAP_PP
0.47987818717956543,BOOTSTRAP_PP
0.5598688125610352,BOOTSTRAP_PP
0.6401081085205078,BOOTSTRAP_PP
0.7198457717895508,BOOTSTRAP_PP
0.8001017570495605,BOOTSTRAP_PP
0.8800830841064453,BOOTSTRAP_PP
0.9601125717163086,BOOTSTRAP_PP
1.0398836135864258,BOOTSTRAP_PP
1.1198787689208984,BOOTSTRAP_PP
1.200453519821167,BOOTSTRAP_PP
1.280153512954712,BOOTSTRAP_PP
1.359968662261963,BOOTSTRAP_PP
1.4400606155395508,BOOTSTRAP_PP
1.5199458599090576,BOOTSTRAP_PP
1.5998256206512451,BOOTSTRAP_PP
1.6798677444458008,BOOTSTRAP_PP
1.7598655223846436,BOOTSTRAP_PP
1.839980125427246,BOOTSTRAP_PP
1.9200127124786377,BOOTSTRAP_PP
2.000074625015259,BOOTSTRAP_PP
2.0841593742370605,BOOTSTRAP_PP
2.163484811782837,BOOTSTRAP_PP
2.2400765419006348,BOOTSTRAP_PP
2.6251513957977295,BOOTSTRAP_PP
2.699977159500122,BOOTSTRAP_PP
2.779850482940674,BOOTSTRAP_PP
2.8600077629089355,RUNNING_PP
2.9400036334991455,RUNNING_PP
3.019862413406372,RUNNING_PP
3.0998425483703613,RUNNING_PP
3.179964780807495,RUNNING_PP
3.2598586082458496,RUNNING_PP
3.3398449420928955,RUNNING_PP
3.4199776649475098,RUNNING_PP
3.500319004058838,RUNNING_PP
3.579853057861328,RUNNING_PP
3.660107135772705,RUNNING_PP
3.7399072647094727,RUNNING_PP
3.820159435272217,RUNNING_PP
3.8999593257904053,RUNNING_PP
3.9798340797424316,RUNNING_PP
4.059876918792725,RUNNING_PP
4.140080451965332,RUNNING_PP
4.2198731899261475,RUNNING_PP
4.2999584674835205,RUNNING_PP
4.379915952682495,RUNNING_PP
4.459994554519653,RUNNING_PP
4.539872884750366,RUNNING_PP
4.620203256607056,RUNNING_PP
4.700065851211548,RUNNING_PP
4.780383586883545,RUNNING_PP
4.859905958175659,RUNNING_PP
4.940150260925293,RUNNING_PP
5.0207343101501465,RUNNING_PP
5.0999369621276855,RUNNING_PP
5.179886341094971,RUNNING_PP
5.260181427001953,RUNNING_PP
5.339980125427246,RUNNING_PP
5.420290470123291,RUNNING_PP
5.499837636947632,RUNNING_PP
5.57981538772583,RUNNING_PP
5.659853458404541,RUNNING_PP
5.739759683609009,RUNNING_PP
5.819905996322632,RUNNING_PP
5.900565147399902,RUNNING_PP
5.979726791381836,RUNNING_PP
6.059828996658325,RUNNING_PP
6.1399757862091064,RUNNING_PP
6.219859600067139,RUNNING_PP
6.299967288970947,RUNNING_PP
6.379927158355713,RUNNING_PP
6.459894895553589,RUNNING_PP
6.539900064468384,RUNNING_PP
6.619790315628052,RUNNING_PP
6.700155258178711,RUNNING_PP
6.779911756515503,RUNNING_PP
6.85987114906311,RUNNING_PP
6.939651250839233,RUNNING_PP
7.019761085510254,RUNNING_PP
7.099889755249023,RUNNING_PP
7.179757356643677,RUNNING_PP
7.260056734085083,RUNNING_PP
7.3398823738098145,RUNNING_PP
7.419779300689697,RUNNING_PP
7.499890327453613,RUNNING_PP
7.57986044883728,RUNNING_PP
7.659780502319336,RUNNING_PP
7.7397425174713135,RUNNING_PP
7.8199462890625,RUNNING_PP
7.89986777305603,RUNNING_PP
7.980293035507202,RUNNING_PP
8.059700727462769,RUNNING_PP
8.139809131622314,RUNNING_PP
8.219768285751343,RUNNING_PP
8.300090312957764,RUNNING_PP
8.379910230636597,RUNNING_PP
8.459856510162354,RUNNING_PP
8.539956331253052,RUNNING_PP
8.619625329971313,RUNNING_PP
8.70030689239502,RUNNING_PP
8.779908657073975,RUNNING_PP
8.859929323196411,RUNNING_PP
8.93983268737793,RUNNING_PP
9.019795417785645,RUNNING_PP
9.100798606872559,RUNNING_PP
9.179892539978027,RUNNING_PP
9.260089635848999,RUNNING_PP
9.339969635009766,RUNNING_PP
9.41997480392456,RUNNING_PP
9.499881982803345,RUNNING_PP
9.579788208007812,RUNNING_PP
9.659921884536743,RUNNING_PP
9.739726066589355,RUNNING_PP
9.819760084152222,RUNNING_PP
9.899861812591553,RUNNING_PP
9.97977328300476,RUNNING_PP
10.059793472290039,RUNNING_PP
10.13968825340271,RUNNING_PP
10.219959735870361,RUNNING_PP
10.299913167953491,RUNNING_PP
10.379822731018066,RUNNING_PP
10.459889650344849,RUNNING_PP
10.539845943450928,RUNNING_PP
10.619781970977783,RUNNING_PP
10.699637174606323,RUNNING_PP
10.77998423576355,RUNNING_PP
10.859813690185547,RUNNING_PP
10.940219640731812,RUNNING_PP
11.019981861114502,RUNNING_PP
11.099885940551758,RUNNING_PP
11.18007755279541,RUNNING_PP
11.259747743606567,RUNNING_PP
11.340322256088257,RUNNING_PP
11.420809507369995,RUNNING_PP
11.499833345413208,RUNNING_PP
11.579791784286499,RUNNING_PP
11.659904956817627,RUNNING_PP
11.740223169326782,RUNNING_PP
11.819756746292114,RUNNING_PP
11.899945497512817,RUNNING_PP
11.979687452316284,RUNNING_PP
12.059837102890015,RUNNING_PP
12.139841794967651,RUNNING_PP
12.219695568084717,RUNNING_PP
12.299830913543701,RUNNING_PP
12.380131006240845,RUNNING_PP
12.460082530975342,RUNNING_PP
12.539660692214966,RUNNING_PP
12.619866847991943,RUNNING_PP
12.699896812438965,RUNNING_PP
12.779881715774536,RUNNING_PP
12.859801054000854,RUNNING_PP
12.939826726913452,RUNNING_PP
13.019869565963745,RUNNING_PP
13.099836111068726,RUNNING_PP
13.179802656173706,RUNNING_PP
13.259800910949707,RUNNING_PP
13.33963942527771,RUNNING_PP
13.419827938079834,RUNNING_PP
13.499790906906128,RUNNING_PP
13.579790592193604,RUNNING_PP
13.660024642944336,RUNNING_PP
13.739933252334595,RUNNING_PP
13.820119857788086,RUNNING_PP
13.899691581726074,RUNNING_PP
13.979788541793823,RUNNING_PP
14.05984902381897,RUNNING_PP
14.139946460723877,RUNNING_PP
14.219786882400513,RUNNING_PP
14.299709558486938,RUNNING_PP
14.380156755447388,RUNNING_PP
14.459930181503296,RUNNING_PP
14.539900779724121,RUNNING_PP
14.619878768920898,RUNNING_PP
14.70011019706726,RUNNING_PP
14.780192136764526,RUNNING_PP
14.859925031661987,RUNNING_PP
14.940039873123169,RUNNING_PP
15.020055294036865,RUNNING_PP
15.100105285644531,RUNNING_PP
15.180034637451172,RUNNING_PP
15.259987354278564,RUNNING_PP
15.340022087097168,RUNNING_PP
15.419623136520386,RUNNING_PP
15.499827146530151,RUNNING_PP
15.579925298690796,RUNNING_PP
15.659895896911621,RUNNING_PP
15.739808797836304,RUNNING_PP
15.820360898971558,RUNNING_PP
15.899774074554443,RUNNING_PP
15.979698181152344,RUNNING_PP
16.05975079536438,RUNNING_PP
16.13974618911743,RUNNING_PP
16.21971344947815,RUNNING_PP
16.29977774620056,RUNNING_PP
16.379810333251953,RUNNING_PP
16.459853410720825,RUNNING_PP
16.539786338806152,RUNNING_PP
16.619688510894775,RUNNING_PP
16.700010538101196,RUNNING_PP
16.780160427093506,RUNNING_PP
16.859764575958252,RUNNING_PP
16.939724683761597,RUNNING_PP
