signal,unit,error_gt_minus_est
fl_fy,N,-1.225021907070806
fl_fy,N,-0.5850296408055646
fl_fy,N,-0.3056754724640438
fl_fy,N,0.060292313789341745
fl_fy,N,0.12981270170254344
fl_fy,N,0.005115858990699419
fl_fy,N,-0.03645651242419079
fl_fy,N,-0.05890031796545503
fl_fy,N,-0.11250215566038624
fl_fy,N,-0.0772255547551276
fl_fy,N,-0.4371840798906339
fl_fy,N,-0.1497873763324573
fl_fy,N,-0.02070495843149167
fl_fy,N,0.022310075023660447
fl_fy,N,0.15514491848835643
fl_fy,N,0.22174324254836053
fl_fy,N,0.3507341497637242
fl_fy,N,0.41630749860585414
fl_fy,N,0.42725115446735806
fl_fy,N,0.47114595603517007
fl_fy,N,0.35405060730407145
fl_fy,N,0.225360223760811
fl_fy,N,0.4151602178745253
fl_fy,N,0.4492434525140512
fl_fy,N,0.3943702296369289
fl_fy,N,0.45245847440011966
fl_fy,N,0.3209821423969288
fl_fy,N,0.2562888391609883
fl_fy,N,0.17187717133158054
fl_fy,N,0.08872455824606917
fl_fy,N,-0.01691615954665654
fl_fy,N,0.1057171360803646
fl_fy,N,6.7597746189799395
fl_fy,N,0.10674218478901931
fl_fy,N,0.24585169013859032
fl_fy,N,0.06956583240950986
fl_fy,N,-0.24678481144982567
fl_fy,N,0.3924938301861167
fl_fy,N,-0.19446120907469
fl_fy,N,-0.3836848417608629
fl_fy,N,-0.26471393141590926
fl_fy,N,-0.1412096051670354
fl_fy,N,-0.38319747858080433
fl_fy,N,1.1387843948669412
fl_fy,N,-0.3282837004649606
fl_fy,N,-0.3941716369843231
fl_fy,N,0.4605479004476205
fl_fy,N,-0.4258298967883247
fl_fy,N,-0.6320857272056424
fl_fy,N,-0.3816925837572196
fl_fy,N,-0.4335455178042653
fl_fy,N,-0.5042694244260781
fl_fy,N,-0.370210043897393
fl_fy,N,-0.3965921586381391
fl_fy,N,-0.39462604032238513
fl_fy,N,-0.10803514286558213
fl_fy,N,-0.109861903660742
fl_fy,N,-0.31168561656295957
fl_fy,N,-0.2566709319732068
fl_fy,N,-0.01030166188540299
fl_fy,N,0.06553885025681383
fl_fy,N,0.1018725661663582
fl_fy,N,0.07215704268088263
fl_fy,N,-0.0021054365632607527
fl_fy,N,0.14629946171541253
fl_fy,N,0.18596902371379276
fl_fy,N,0.221039803531196
fl_fy,N,0.21048716963287317
fl_fy,N,0.23479546049586908
fl_fy,N,0.31357663707572225
fl_fy,N,0.373610440245427
fl_fy,N,0.3949691224767724
fl_fy,N,0.40296030204174027
fl_fy,N,0.3937790890684667
fl_fy,N,0.4853817448777704
fl_fy,N,0.42279505718621646
fl_fy,N,0.40391104621190443
fl_fy,N,0.42393548845247153
fl_fy,N,0.3558773684670289
fl_fy,N,0.37495806287297295
fl_fy,N,0.42360445980782924
fl_fy,N,0.5905436421829675
fl_fy,N,0.3993508654905993
fl_fy,N,0.31989295619791047
fl_fy,N,0.41937887990808154
fl_fy,N,0.6268663956434892
fl_fy,N,0.2760642385893419
fl_fy,N,0.44915632595283483
fl_fy,N,0.35169000863433375
fl_fy,N,0.3722309150142653
fl_fy,N,0.27651585075601925
fl_fy,N,0.24127471356709052
fl_fy,N,0.1852002604315155
fl_fy,N,0.16523063641775293
fl_fy,N,0.10408549199493167
fl_fy,N,0.08391401593813441
fl_fy,N,0.033821625096353
fl_fy,N,-0.08402038368140685
fl_fy,N,-0.01233589281368297
fl_fy,N,-0.09708508477912403
fl_fy,N,-0.07353116253603309
fl_fy,N,-0.10799889837059573
fl_fy,N,-0.09994230978709306
fl_fy,N,-0.11556215077886245
fl_fy,N,-0.08279623418105952
fl_fy,N,-0.012330777781614621
fl_fy,N,-0.082780829642642
fl_fy,N,-0.09767552007457425
fl_fy,N,-0.1041068465472259
fl_fy,N,-0.09393161551717633
