signal,unit,error_gt_minus_est
v_y,m/s,0.04330721448927488
v_y,m/s,0.022037657241891773
v_y,m/s,0.042270955462138105
v_y,m/s,0.02606674178253504
v_y,m/s,0.0732499342142322
v_y,m/s,0.10330770817674684
v_y,m/s,0.05916492671671714
v_y,m/s,0.05750481442663591
v_y,m/s,0.02757786673417828
v_y,m/s,0.10448203221670793
v_y,m/s,0.027437969577229104
v_y,m/s,0.02647947696151537
v_y,m/s,0.06001261962610738
v_y,m/s,0.029367099463520008
v_y,m/s,0.060817600531348714
v_y,m/s,0.056814780622984506
v_y,m/s,0.0373978280566854
v_y,m/s,0.05369327050549583
v_y,m/s,0.031267676677362966
v_y,m/s,0.02056125327168401
v_y,m/s,0.007943891729304625
v_y,m/s,0.008645613065689062
v_y,m/s,0.005952443147398012
v_y,m/s,0.006983753861301456
v_y,m/s,0.003808607443531703
v_y,m/s,0.0037280465166149857
v_y,m/s,0.007359665230121631
v_y,m/s,0.0025940226627756413
v_y,m/s,0.0032743893862423046
v_y,m/s,0.0006093993974143341
v_y,m/s,-0.00783775289508043
v_y,m/s,-0.005362002889986672
v_y,m/s,-0.00017746344105012968
v_y,m/s,-5.066383025831289e-06
v_y,m/s,-0.0037780089571515796
v_y,m/s,-0.0029626587664599857
v_y,m/s,-0.0026609105531681387
v_y,m/s,-0.0027416690767950447
v_y,m/s,-0.00384425297254834
v_y,m/s,-0.0005986534812041922
v_y,m/s,-0.004896448066919135
v_y,m/s,-0.007284445497690584
v_y,m/s,-0.016580631630021714
v_y,m/s,-0.00928369990038963
v_y,m/s,-0.005916336561247543
v_y,m/s,-0.003662988259499067
v_y,m/s,-0.0027817192228586363
v_y,m/s,-0.007620826076527892
v_y,m/s,-0.0016138544131709676
v_y,m/s,-0.0055426337680487825
v_y,m/s,-0.000590320712059722
v_y,m/s,-0.003104575673124582
v_y,m/s,-0.0029961877612648125
v_y,m/s,-0.00811677879186945
v_y,m/s,-0.002703982202116262
v_y,m/s,-0.017047367309496353
v_y,m/s,-0.0013344715906646876
v_y,m/s,-0.0018348453559095534
v_y,m/s,-0.0012747947192654208
v_y,m/s,-0.0043106696768767105
v_y,m/s,-0.000716069881252876
v_y,m/s,-0.007016118265885191
v_y,m/s,-0.0007558401166137887
v_y,m/s,-0.0001819791281457983
v_y,m/s,0.0017623266755731615
v_y,m/s,-0.006910195482428508
v_y,m/s,0.006491374968866648
v_y,m/s,0.0013357941018863478
v_y,m/s,0.0037083288501921774
v_y,m/s,0.0030335170214478013
v_y,m/s,0.003919174618996893
v_y,m/s,0.004059000526561107
v_y,m/s,-0.0056142942285317965
v_y,m/s,0.0010110247204380418
v_y,m/s,0.0017338331602765322
v_y,m/s,0.003245398692852064
v_y,m/s,0.0019376056965736965
v_y,m/s,0.00431592018810556
v_y,m/s,0.00727654495861188
v_y,m/s,0.0059216442425476246
v_y,m/s,0.0014509790892611174
v_y,m/s,0.0016137781208958868
v_y,m/s,-0.00232593696432587
v_y,m/s,-0.0010066769057284208
v_y,m/s,0.000922874941837154
v_y,m/s,0.003940833307798625
v_y,m/s,0.0046703537740538925
v_y,m/s,0.004820571627265707
v_y,m/s,0.006871796249256074
v_y,m/s,0.0024621427742091972
v_y,m/s,0.00135438551963607
v_y,m/s,0.007992416039355854
v_y,m/s,0.0030702960734188267
v_y,m/s,0.008862602309944456
v_y,m/s,0.012597635969847976
v_y,m/s,0.012210509166410699
v_y,m/s,0.00750706507017973
v_y,m/s,0.000249547999500499
v_y,m/s,0.004356281785421634
v_y,m/s,0.0028105465604583713
v_y,m/s,0.0034038059681658628
v_y,m/s,-0.004579030880759782
