axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.2,-2444.916668505906,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.19798994974874373,-2440.3607979862527,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.19597989949748745,-2435.5345688065704,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.19396984924623117,-2430.4286977963056,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.1919597989949749,-2425.0337320605004,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.18994974874371862,-2419.340057544956,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.1879396984924623,-2413.3379087958842,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.18592964824120603,-2407.017379976192,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.18391959798994975,-2400.368437198711,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.18190954773869347,-2393.3809322341413,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.1798994974874372,-2386.0446176480364,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.17788944723618091,-2378.349163416869,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.17587939698492464,-2370.284175067919,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.17386934673366836,-2361.839213381391,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.255199909210205,1.3875000476837158,1.8169000148773193,-1.940500020980835,-0.17185929648241208,-2353.003815685734,-961.0080097742479
