axle,fz_N,nominal_source,mu,B,C,D,E,alpha_rad,fy_identified_N,fy_nominal_N
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.2,-2076.6835358643198,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.19798994974874373,-2076.4595949192326,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.19597989949748745,-2076.0541465368033,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.19396984924623117,-2075.4575047355456,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.1919597989949749,-2074.6596233461205,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.18994974874371862,-2073.650092627492,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.1879396984924623,-2072.4181370088268,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.18592964824120603,-2070.952614098173,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.18391959798994975,-2069.2420151073616,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.18190954773869347,-2067.274466850626,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.1798994974874372,-2065.0377354820257,-961.0080097742479
front,1372.8686,carla_physx,0.699999988079071,5.643499851226807,1.4515999555587769,1.5126999616622925,-2.5787999629974365,-0.17788944723618091,-2062.519232143653,-961.0080097742479
