signal,unit,t_s,ground_truth,estimate
front_mu,-,0.000000,0.699999988079071,1.0089999437332153
front_mu,-,0.099000,0.699999988079071,1.0089999437332153
front_mu,-,0.330000,0.699999988079071,1.0089999437332153
front_mu,-,0.660000,0.699999988079071,1.0089999437332153
front_mu,-,0.990000,0.699999988079071,1.0089999437332153
front_mu,-,1.320000,0.699999988079071,1.0089999437332153
front_mu,-,1.650000,0.699999988079071,1.0089999437332153
front_mu,-,1.782000,0.699999988079071,1.0089999437332153
front_mu,-,1.881000,0.699999988079071,1.0089999437332153
front_mu,-,1.980000,0.699999988079071,1.0089999437332153
front_mu,-,2.079000,0.699999988079071,1.0089999437332153
front_mu,-,2.145000,0.699999988079071,1.0089999437332153
front_mu,-,2.211000,0.699999988079071,1.0089999437332153
front_mu,-,2.310000,0.699999988079071,1.0089999437332153
front_mu,-,2.376000,0.699999988079071,1.0089999437332153
front_mu,-,2.475000,0.699999988079071,1.0089999437332153
front_mu,-,2.541000,0.699999988079071,1.0089999437332153
front_mu,-,2.673000,0.699999988079071,1.0089999437332153
front_mu,-,2.739000,0.699999988079071,1.0089999437332153
front_mu,-,2.871000,0.699999988079071,1.0089999437332153
front_mu,-,2.937000,0.699999988079071,1.0089999437332153
front_mu,-,3.069000,0.699999988079071,1.0089999437332153
front_mu,-,3.201000,0.699999988079071,1.0089999437332153
front_mu,-,3.333000,0.699999988079071,1.0089999437332153
front_mu,-,3.432000,0.699999988079071,1.0089999437332153
front_mu,-,3.531000,0.699999988079071,1.0089999437332153
front_mu,-,3.630000,0.699999988079071,1.0089999437332153
front_mu,-,3.729000,0.699999988079071,1.0089999437332153
front_mu,-,3.828000,0.699999988079071,1.0089999437332153
front_mu,-,3.993000,0.699999988079071,1.0089999437332153
front_mu,-,4.059000,0.699999988079071,1.0089999437332153
front_mu,-,4.191000,0.699999988079071,1.0089999437332153
front_mu,-,4.323000,0.699999988079071,1.0089999437332153
front_mu,-,4.455000,0.699999988079071,1.0089999437332153
front_mu,-,4.587000,0.699999988079071,1.0089999437332153
front_mu,-,4.719000,0.699999988079071,1.0089999437332153
front_mu,-,4.785000,0.699999988079071,1.0089999437332153
front_mu,-,4.917000,0.699999988079071,1.0089999437332153
front_mu,-,4.983000,0.699999988079071,1.0089999437332153
front_mu,-,5.115000,0.699999988079071,1.0089999437332153
front_mu,-,5.181000,0.699999988079071,1.0089999437332153
front_mu,-,5.313000,0.699999988079071,1.0089999437332153
front_mu,-,5.379000,0.699999988079071,1.0089999437332153
front_mu,-,5.511000,0.699999988079071,1.0089999437332153
front_mu,-,5.577000,0.699999988079071,1.0089999437332153
front_mu,-,5.643000,0.699999988079071,1.0089999437332153
front_mu,-,5.742000,0.699999988079071,1.0089999437332153
front_mu,-,5.841000,0.699999988079071,1.0089999437332153
front_mu,-,5.940000,0.699999988079071,1.0089999437332153
front_mu,-,6.039000,0.699999988079071,1.0089999437332153
front_mu,-,6.105000,0.699999988079071,1.0089999437332153
front_mu,-,6.237000,0.699999988079071,1.0089999437332153
front_mu,-,6.303000,0.699999988079071,1.0089999437332153
front_mu,-,6.435000,0.699999988079071,1.0089999437332153
front_mu,-,6.501000,0.699999988079071,1.0089999437332153
front_mu,-,6.633000,0.699999988079071,1.0089999437332153
front_mu,-,6.699000,0.699999988079071,1.0089999437332153
front_mu,-,6.831000,0.699999988079071,1.0089999437332153
front_mu,-,6.897000,0.699999988079071,1.0089999437332153
front_mu,-,7.029000,0.699999988079071,1.0089999437332153
front_mu,-,7.161000,0.699999988079071,1.0089999437332153
front_mu,-,7.293000,0.699999988079071,1.0089999437332153
front_mu,-,7.392000,0.699999988079071,1.0089999437332153
front_mu,-,7.491000,0.699999988079071,1.0089999437332153
front_mu,-,7.590000,0.699999988079071,1.0089999437332153
front_mu,-,7.689000,0.699999988079071,1.0089999437332153
front_mu,-,7.788000,0.699999988079071,1.0089999437332153
front_mu,-,7.887000,0.699999988079071,1.0089999437332153
front_mu,-,7.986000,0.699999988079071,1.0089999437332153
front_mu,-,8.085000,0.699999988079071,1.0089999437332153
front_mu,-,8.184000,0.699999988079071,1.0089999437332153
front_mu,-,8.283000,0.699999988079071,1.0089999437332153
front_mu,-,8.415000,0.699999988079071,1.0089999437332153
front_mu,-,8.547000,0.699999988079071,1.0089999437332153
front_mu,-,8.679000,0.699999988079071,1.0089999437332153
front_mu,-,8.745000,0.699999988079071,1.0089999437332153
front_mu,-,8.877000,0.699999988079071,1.0089999437332153
front_mu,-,8.943000,0.699999988079071,1.0089999437332153
front_mu,-,9.075000,0.699999988079071,1.0089999437332153
front_mu,-,9.141000,0.699999988079071,1.0089999437332153
front_mu,-,9.273000,0.699999988079071,1.0089999437332153
front_mu,-,9.339000,0.699999988079071,1.0089999437332153
front_mu,-,9.471000,0.699999988079071,1.0089999437332153
front_mu,-,9.537000,0.699999988079071,1.0089999437332153
front_mu,-,9.669000,0.699999988079071,1.0089999437332153
front_mu,-,9.801000,0.699999988079071,1.0089999437332153
front_mu,-,9.933000,0.699999988079071,1.0089999437332153
front_mu,-,10.032000,0.699999988079071,1.0089999437332153
front_mu,-,10.131000,0.699999988079071,1.0089999437332153
front_mu,-,10.230000,0.699999988079071,1.0089999437332153
front_mu,-,10.329000,0.699999988079071,1.0089999437332153
front_mu,-,10.428000,0.699999988079071,1.0089999437332153
front_mu,-,10.527000,0.699999988079071,1.0089999437332153
front_mu,-,10.626000,0.699999988079071,1.0089999437332153
front_mu,-,10.725000,0.699999988079071,1.0089999437332153
