signal,unit,error_gt_minus_est
fl_fy,N,-1.391023494450688
fl_fy,N,-1.7223574155743124
fl_fy,N,-1.3945702378785159
fl_fy,N,-1.5016140708817165
fl_fy,N,-1.3054081995106168
fl_fy,N,-0.7200816300030985
fl_fy,N,-0.22280039440471922
fl_fy,N,0.3262504811794795
fl_fy,N,-0.08889571503836624
fl_fy,N,0.7424394711968274
fl_fy,N,0.04501057020555141
fl_fy,N,4.643151468894757
fl_fy,N,0.31963127185029583
fl_fy,N,0.06589721351805189
fl_fy,N,1.0669722316577857
fl_fy,N,0.1392097772461166
fl_fy,N,1.113625776263988
fl_fy,N,-0.16948887508438415
fl_fy,N,0.496850884078607
fl_fy,N,-0.36977770381787267
fl_fy,N,-0.20121400429983805
fl_fy,N,-0.39987036477276394
fl_fy,N,-0.1494344608381658
fl_fy,N,-0.23334299462215946
fl_fy,N,0.1313348812459012
fl_fy,N,-0.4347145563180872
fl_fy,N,1.1626290422213765
fl_fy,N,0.2117876279211377
fl_fy,N,2.896876828540318
fl_fy,N,3.141956957146089
fl_fy,N,2.6240982965778734
fl_fy,N,0.8146542788541078
fl_fy,N,0.2193279328132648
fl_fy,N,-1.7022424219125858
fl_fy,N,-3.0898868757058047
fl_fy,N,-4.366607619983094
fl_fy,N,-4.691379120938965
fl_fy,N,-3.6642160622797597
fl_fy,N,-4.270793423604756
fl_fy,N,-3.0253437478531264
fl_fy,N,-1.5387544178966603
fl_fy,N,0.3531782951199255
fl_fy,N,0.6813756986311517
fl_fy,N,1.7210562013576594
fl_fy,N,0.9028707620840168
fl_fy,N,1.0373552156399817
fl_fy,N,1.6441448117900328
fl_fy,N,0.24095883839379595
fl_fy,N,0.4924908923826923
fl_fy,N,-0.6934682264990781
fl_fy,N,-0.5344937118695721
fl_fy,N,-1.4648151347884961
fl_fy,N,-1.2379998915269113
fl_fy,N,-2.0005761657316485
fl_fy,N,-1.152413914922572
fl_fy,N,-3.006775656398476
fl_fy,N,-1.5822459573219847
fl_fy,N,-3.151087586774704
fl_fy,N,-2.5331596704532284
fl_fy,N,-3.4818262843586085
fl_fy,N,-3.1978249294331453
fl_fy,N,-2.3408451937285326
fl_fy,N,-2.491563704793566
fl_fy,N,-1.1832736395609094
fl_fy,N,-1.3026578773062787
fl_fy,N,-0.5777608038418371
fl_fy,N,0.5474902224443512
fl_fy,N,0.7048306000824036
fl_fy,N,2.3237335506449295
fl_fy,N,0.9665921843296603
fl_fy,N,1.4498885285777012
fl_fy,N,0.5042787744450521
fl_fy,N,0.8852742221350685
fl_fy,N,-0.8660496960705433
fl_fy,N,-0.7559938839735048
fl_fy,N,-2.3241969794312887
fl_fy,N,-2.6285547607314337
fl_fy,N,-3.1333730917090588
fl_fy,N,-2.4564098052774526
fl_fy,N,-2.5115657984502837
fl_fy,N,-0.9232281674515761
fl_fy,N,-0.8159030999341721
fl_fy,N,1.0463905165564387
fl_fy,N,1.0456625868895117
fl_fy,N,2.647928326222954
fl_fy,N,1.634208772649997
fl_fy,N,2.0932890269293374
fl_fy,N,-1.6822480576104826
fl_fy,N,-3.021674162494019
fl_fy,N,-4.626765424664196
fl_fy,N,-5.4121323099499
fl_fy,N,-5.241626997632041
fl_fy,N,-4.411725206390207
fl_fy,N,-4.033725697429508
fl_fy,N,-3.1322559749783654
fl_fy,N,-1.489893018394826
fl_fy,N,-0.08790611037639268
fl_fy,N,-0.013255656537979728
fl_fy,N,1.0355978983710434
fl_fy,N,1.2890651624951959
fl_fy,N,2.462047594960726
fl_fy,N,3.619123790350697
fl_fy,N,6.4959316611307685
fl_fy,N,7.467659910913497
fl_fy,N,10.117720987894764
fl_fy,N,11.16955179227881
fl_fy,N,13.196480557799177
fl_fy,N,14.20485059089686
fl_fy,N,14.22625039792942
fl_fy,N,14.216774713656157
fl_fy,N,14.066784358037658
fl_fy,N,15.671812221879847
fl_fy,N,15.25094454625571
fl_fy,N,18.514609201634485
fl_fy,N,19.445348470974743
fl_fy,N,21.526707187753487
fl_fy,N,24.047155803141365
fl_fy,N,24.58073523450122
fl_fy,N,27.706681284649534
fl_fy,N,31.06710700972117
fl_fy,N,31.367136956649702
fl_fy,N,35.604007164299674
fl_fy,N,33.81017568352759
fl_fy,N,34.78211539986381
fl_fy,N,34.88602081017176
fl_fy,N,35.187171866270276
fl_fy,N,33.86257337380141
fl_fy,N,36.0257746136146
fl_fy,N,35.70942561290576
fl_fy,N,36.308582077811906
fl_fy,N,33.917096107945184
fl_fy,N,33.01194045795785
