signal,unit,error_gt_minus_est
v_y,m/s,0.0014777228296449854
v_y,m/s,0.001181447250232108
v_y,m/s,0.001423058907227704
v_y,m/s,0.0018002187683074967
v_y,m/s,0.0022904375765176177
v_y,m/s,0.0016460595704512956
v_y,m/s,0.0028141574533569955
v_y,m/s,0.001702542328337147
v_y,m/s,0.0010127651334408336
v_y,m/s,0.0022767631735966243
v_y,m/s,0.0008536159183800476
v_y,m/s,0.0028305770611379358
v_y,m/s,0.001136504543980725
v_y,m/s,0.0043161971105855745
v_y,m/s,0.0010461507014128957
v_y,m/s,0.003507523250514852
v_y,m/s,0.0014516650389031355
v_y,m/s,0.003983488698198329
v_y,m/s,0.018127973861765796
v_y,m/s,0.004265225473796964
v_y,m/s,0.0023611432077289274
v_y,m/s,0.004675881138617492
v_y,m/s,0.002360920675871698
v_y,m/s,0.006459284498954724
v_y,m/s,0.0028437213806002046
v_y,m/s,0.0036437742294032835
v_y,m/s,0.011540310423924323
v_y,m/s,0.003247174615772277
v_y,m/s,0.012504877161651284
v_y,m/s,0.00999939072496122
v_y,m/s,0.003109312409262237
v_y,m/s,0.01538025746198821
v_y,m/s,0.002347564168692938
v_y,m/s,-0.00027266128240836796
v_y,m/s,-0.003155406509599293
v_y,m/s,-0.0018092626952182361
v_y,m/s,-0.0040896081065301265
v_y,m/s,-0.006631640081316385
v_y,m/s,-9.112536511465819e-05
v_y,m/s,0.004516447836658227
v_y,m/s,0.010989211641719187
v_y,m/s,0.0038649247077871818
v_y,m/s,0.004268372300939482
v_y,m/s,0.0035739125749045127
v_y,m/s,0.003024123756702003
v_y,m/s,0.010471301946784835
v_y,m/s,0.0017023666591061823
v_y,m/s,0.0033126536085614456
v_y,m/s,0.0034968979732244547
v_y,m/s,0.004382393537263042
v_y,m/s,0.0028430383305156365
v_y,m/s,0.0015561020680924867
v_y,m/s,-0.0011353438727994547
v_y,m/s,0.0011856094627268332
v_y,m/s,0.00014755322971388846
v_y,m/s,0.002240495359357289
v_y,m/s,0.0007254062539396623
v_y,m/s,0.0024814596168554696
v_y,m/s,0.015589588512581812
v_y,m/s,0.007595200431233357
v_y,m/s,0.003630252324834162
v_y,m/s,0.0022746736401654827
v_y,m/s,0.007216346894435089
v_y,m/s,0.002974674267237556
v_y,m/s,0.004746659358140032
v_y,m/s,0.002022722383957596
v_y,m/s,-0.0005748009279823441
v_y,m/s,0.002176738788683529
v_y,m/s,0.006284557660618573
v_y,m/s,0.016179233678095914
v_y,m/s,0.005576492563808301
v_y,m/s,0.003949267734463063
v_y,m/s,0.01676530852655003
v_y,m/s,0.0023271578355051285
v_y,m/s,-0.0014380678884162376
v_y,m/s,-0.013332057852043444
v_y,m/s,-0.006648128891089067
v_y,m/s,0.001511368536244246
v_y,m/s,0.007744348182294022
