signal,unit,ground_truth,estimate
v_y,m/s,0.019225955094793967,0.017748232265148982
v_y,m/s,0.0205053797045478,0.01932393245431569
v_y,m/s,0.020755546695169436,0.01933248778794173
v_y,m/s,0.021489389026064565,0.019689170257757068
v_y,m/s,0.020613559987838315,0.018323122411320697
v_y,m/s,0.020284729939321622,0.018638670368870326
v_y,m/s,0.019653698616655113,0.016839541163298118
v_y,m/s,0.019357248564170426,0.01765470623583328
v_y,m/s,0.01836029326546562,0.017347528132024788
v_y,m/s,0.01820336423699498,0.015926601063398355
v_y,m/s,0.01681845153489636,0.015964835616516314
v_y,m/s,0.018088156870359917,0.015257579809221981
v_y,m/s,0.01677654355040481,0.015640039006424085
v_y,m/s,0.017264128534332457,0.012947931423746882
v_y,m/s,0.01759636942125198,0.016550218719839083
v_y,m/s,0.019097899675758256,0.015590376425243404
v_y,m/s,0.01703245458301783,0.015580789544114695
v_y,m/s,0.019778189082286346,0.015794700384088017
v_y,m/s,0.022268548077773787,0.004140574216007992
v_y,m/s,0.023508082348407733,0.01924285687461077
v_y,m/s,0.02849646589651833,0.026135322688789403
v_y,m/s,0.02625824820650635,0.02158236706788886
v_y,m/s,0.025571182059250575,0.023210261383378877
v_y,m/s,0.02589485688333859,0.019435572384383867
v_y,m/s,0.026192261881643475,0.02334854050104327
v_y,m/s,0.024669533987466075,0.02102575975806279
v_y,m/s,0.02053118546690147,0.008990875042977147
v_y,m/s,0.014152124078906425,0.010904949463134148
v_y,m/s,-0.0008716679739366739,-0.013376545135587958
v_y,m/s,-0.006077051331547345,-0.016076442056508565
v_y,m/s,-0.0002675983364408552,-0.003376910745703092
v_y,m/s,0.021286026619296017,0.005905769157307808
v_y,m/s,0.033348147859209476,0.031000583690516538
v_y,m/s,0.059456788042620445,0.05972944932502881
v_y,m/s,0.07135510748022966,0.07451051398982896
v_y,m/s,0.0749044055647019,0.07671366825992014
v_y,m/s,0.06857250525085767,0.0726621133573878
v_y,m/s,0.05112200335852535,0.05775364343984173
