x_m,y_m,state
-317.8460693359375,-147.5904998779297,RUNNING_MPC
-315.15087890625,-143.88787841796875,RUNNING_MPC
-312.9954528808594,-140.92498779296875,RUNNING_MPC
-310.3133239746094,-137.21189880371094,RUNNING_MPC
-308.1791687011719,-134.23562622070312,RUNNING_MPC
-306.0528564453125,-131.2579803466797,RUNNING_MPC
-303.4029235839844,-127.54058074951172,RUNNING_MPC
-301.2894592285156,-124.57669830322266,RUNNING_MPC
-299.1833801269531,-121.62857818603516,RUNNING_MPC
-297.0876770019531,-118.70134735107422,RUNNING_MPC
-295.00592041015625,-115.79998779296875,RUNNING_MPC
-292.94256591796875,-112.9294204711914,RUNNING_MPC
-290.90118408203125,-110.09256744384766,RUNNING_MPC
-288.88519287109375,-107.2912368774414,RUNNING_MPC
-286.8964538574219,-104.52598571777344,RUNNING_MPC
-284.9358215332031,-101.79639434814453,RUNNING_MPC
-283.00225830078125,-99.10123443603516,RUNNING_MPC
-281.09423828125,-96.4397964477539,RUNNING_MPC
-279.2099304199219,-93.81087493896484,RUNNING_MPC
-277.3472595214844,-91.21343231201172,RUNNING_MPC
-275.04705810546875,-88.01074981689453,RUNNING_MPC
-272.7767028808594,-84.8566665649414,RUNNING_MPC
-270.9819030761719,-82.36863708496094,RUNNING_MPC
-268.76629638671875,-79.30293273925781,RUNNING_MPC
-267.0164489746094,-76.88623046875,RUNNING_MPC
-264.8585205078125,-73.91015625,RUNNING_MPC
-263.1557312011719,-71.5651626586914,RUNNING_MPC
-261.056640625,-68.67876434326172,RUNNING_MPC
-259.4006042480469,-66.4042739868164,RUNNING_MPC
-257.3588562011719,-63.6018180847168,RUNNING_MPC
-255.34657287597656,-60.840999603271484,RUNNING_MPC
-253.75616455078125,-58.6591911315918,RUNNING_MPC
-252.18109130859375,-56.49851608276367,RUNNING_MPC
-250.61927795410156,-54.356201171875,RUNNING_MPC
-249.0678253173828,-52.22897720336914,RUNNING_MPC
-247.52354431152344,-50.11434555053711,RUNNING_MPC
-245.98280334472656,-48.01063537597656,RUNNING_MPC
-244.4405059814453,-45.91571807861328,RUNNING_MPC
-243.28021240234375,-44.35017013549805,RUNNING_MPC
-241.72531127929688,-42.27031326293945,RUNNING_MPC
-240.15843200683594,-40.19892883300781,RUNNING_MPC
-238.5766143798828,-38.13699722290039,RUNNING_MPC
-236.97691345214844,-36.08658218383789,RUNNING_MPC
-235.35610961914062,-34.049713134765625,RUNNING_MPC
-233.7129669189453,-32.03030014038086,RUNNING_MPC
-232.04603576660156,-30.030956268310547,RUNNING_MPC
-229.9268341064453,-27.562885284423828,RUNNING_MPC
-228.2024383544922,-25.617589950561523,RUNNING_MPC
-226.00872802734375,-23.226640701293945,RUNNING_MPC
-224.224609375,-21.35149383544922,RUNNING_MPC
-221.9573974609375,-19.058494567871094,RUNNING_MPC
-220.11083984375,-17.272241592407227,RUNNING_MPC
-217.76437377929688,-15.112619400024414,RUNNING_MPC
-215.8603057861328,-13.451098442077637,RUNNING_MPC
-213.9361114501953,-11.853062629699707,RUNNING_MPC
-211.50636291503906,-9.95075511932373,RUNNING_MPC
-209.54641723632812,-8.509016036987305,RUNNING_MPC
-207.07907104492188,-6.812816143035889,RUNNING_MPC
-205.09259033203125,-5.540352821350098,RUNNING_MPC
-203.5944366455078,-4.633861064910889,RUNNING_MPC
-201.58511352539062,-3.4892330169677734,RUNNING_MPC
-199.55807495117188,-2.4153425693511963,RUNNING_MPC
-198.02359008789062,-1.6549787521362305,RUNNING_MPC
-195.95523071289062,-0.6980658769607544,RUNNING_MPC
-193.85926818847656,0.1992340087890625,RUNNING_MPC
-192.26820373535156,0.8350173830986023,RUNNING_MPC
-190.12039184570312,1.6351277828216553,RUNNING_MPC
-187.9403076171875,2.38582706451416,RUNNING_MPC
-186.2839813232422,2.9202730655670166,RUNNING_MPC
-184.04498291015625,3.595329523086548,RUNNING_MPC
-181.76780700683594,4.2290520668029785,RUNNING_MPC
-178.86720275878906,4.96519660949707,RUNNING_MPC
-176.5023651123047,5.509284973144531,RUNNING_MPC
-174.095703125,6.012209415435791,RUNNING_MPC
-171.646240234375,6.475161552429199,RUNNING_MPC
-169.15280151367188,6.894789218902588,RUNNING_MPC
-166.61578369140625,7.272729873657227,RUNNING_MPC
-164.03477478027344,7.605839729309082,RUNNING_MPC
-161.40924072265625,7.8929595947265625,RUNNING_MPC
-159.41116333007812,8.079042434692383,RUNNING_MPC
-156.70870971679688,8.286470413208008,RUNNING_MPC
-153.96142578125,8.446528434753418,RUNNING_MPC
-151.8731689453125,8.53757381439209,RUNNING_MPC
-149.05006408691406,8.615297317504883,RUNNING_MPC
-146.9054718017578,8.644611358642578,RUNNING_MPC
-144.0080108642578,8.641637802124023,RUNNING_MPC
-141.80723571777344,8.612282752990723,RUNNING_MPC
-139.58316040039062,8.557536125183105,RUNNING_MPC
-136.58030700683594,8.447467803955078,RUNNING_MPC
-134.30059814453125,8.337974548339844,RUNNING_MPC
-131.9982147216797,8.208367347717285,RUNNING_MPC
-128.8925018310547,7.998726844787598,RUNNING_MPC
-126.53582000732422,7.816772937774658,RUNNING_MPC
-123.3576431274414,7.54330587387085,RUNNING_MPC
-120.94852447509766,7.3185038566589355,RUNNING_MPC
-117.70347595214844,6.986276149749756,RUNNING_MPC
-114.42254638671875,6.623890399932861,RUNNING_MPC
-111.94032287597656,6.332996845245361,RUNNING_MPC
-108.60557556152344,5.922156810760498,RUNNING_MPC
-105.24610900878906,5.48810338973999,RUNNING_MPC
-101.8659439086914,5.037176609039307,RUNNING_MPC
-99.32003784179688,4.686185359954834,RUNNING_MPC
-95.91044616699219,4.205404281616211,RUNNING_MPC
-92.48624420166016,3.7147958278656006,RUNNING_MPC
-89.9093246459961,3.3427326679229736,RUNNING_MPC
-86.46251678466797,2.844681978225708,RUNNING_MPC
-83.00431823730469,2.3478450775146484,RUNNING_MPC
-80.40410614013672,1.9785666465759277,RUNNING_MPC
-77.798828125,1.6141618490219116,RUNNING_MPC
-74.31884765625,1.1387625932693481,RUNNING_MPC
-71.70579528808594,0.7923734784126282,RUNNING_MPC
-68.22000885009766,0.3472636342048645,RUNNING_MPC
-65.60588836669922,0.02790585532784462,RUNNING_MPC
-62.99214172363281,-0.27635666728019714,RUNNING_MPC
-59.50924301147461,-0.657742977142334,RUNNING_MPC
-56.89954376220703,-0.9230181574821472,RUNNING_MPC
-54.29251480102539,-1.1680793762207031,RUNNING_MPC
-50.82170867919922,-1.4603127241134644,RUNNING_MPC
-48.22374725341797,-1.6505953073501587,RUNNING_MPC
-45.63119125366211,-1.8138647079467773,RUNNING_MPC
-42.18485641479492,-1.9864312410354614,RUNNING_MPC
-38.75450897216797,-2.1047329902648926,RUNNING_MPC
-35.34415817260742,-2.165081024169922,RUNNING_MPC
-31.959423065185547,-2.167125701904297,RUNNING_MPC
-29.44083023071289,-2.1308975219726562,RUNNING_MPC
-26.11341094970703,-2.033252716064453,RUNNING_MPC
-22.82317543029785,-1.881602168083191,RUNNING_MPC
-20.382976531982422,-1.731460690498352,RUNNING_MPC
-17.166593551635742,-1.4818975925445557,RUNNING_MPC
-13.992850303649902,-1.1763057708740234,RUNNING_MPC
-10.860588073730469,-0.8143724799156189,RUNNING_MPC
-7.766279220581055,-0.3959764838218689,RUNNING_MPC
-4.709038734436035,0.08204019069671631,RUNNING_MPC
-2.4373533725738525,0.4815298616886139,RUNNING_MPC
0.5651313066482544,1.0717649459838867,RUNNING_MPC
3.5426340103149414,1.722830057144165,RUNNING_MPC
5.761692523956299,2.252351999282837,RUNNING_MPC
8.708243370056152,3.009878158569336,RUNNING_MPC
10.911513328552246,3.614610433578491,RUNNING_MPC
13.110912322998047,4.250445365905762,RUNNING_MPC
15.308223724365234,4.916478633880615,RUNNING_MPC
18.23702621459961,5.850984573364258,RUNNING_MPC
20.43416976928711,6.587152004241943,RUNNING_MPC
23.366849899291992,7.615941524505615,RUNNING_MPC
25.569183349609375,8.423314094543457,RUNNING_MPC
27.774728775024414,9.262992858886719,RUNNING_MPC
30.720121383666992,10.433816909790039,RUNNING_MPC
33.67162322998047,11.667085647583008,RUNNING_MPC
36.629150390625,12.962233543395996,RUNNING_MPC
38.8509635925293,13.975390434265137,RUNNING_MPC
41.81827163696289,15.386972427368164,RUNNING_MPC
44.7901611328125,16.864675521850586,RUNNING_MPC
