-0.004823, -0.063037, 0.003066, 9.911292
0.073748, -0.100705, -0.007145, 9.964603
0.515644, -0.271169, -0.080622, 10.127035
1.174218, -0.805584, -0.235841, 10.474920
1.942409, -1.495651, -0.424587, 10.774636
2.623771, -2.328936, -0.577974, 11.167986
3.272934, -3.185766, -0.688911, 11.649823
3.894849, -4.029519, -0.754463, 12.232451
4.530337, -4.873283, -0.782376, 12.801584
5.184688, -5.768009, -0.817794, 13.487030
5.766765, -6.709510, -0.880443, 14.169039
6.148522, -7.759883, -0.989104, 14.656134
6.371153, -8.904791, -1.135914, 15.212935
6.304202, -10.029581, -1.279533, 15.505735
6.152498, -11.232391, -1.443943, 15.695799
5.741342, -12.396035, -1.613603, 15.780205
5.198539, -13.479877, -1.788293, 15.736223
4.401695, -14.419495, -1.963277, 15.624066
3.455543, -15.216665, -2.137620, 15.445250
2.419160, -15.861272, -2.314070, 15.200057
1.231705, -16.304758, -2.491256, 14.858426
-0.043524, -16.524479, -2.672199, 14.413885
-1.349415, -16.591230, -2.858512, 13.794729
-2.635882, -16.307133, -3.039052, 12.954692
-3.811582, -15.852287, 3.064384, 11.827957
-4.881133, -15.229967, 2.896198, 10.770228
-5.888505, -14.474438, 2.738460, 9.717047
-6.764846, -13.455362, 2.593275, 8.745447
-7.514956, -12.483855, 2.446542, 7.962288
-8.121024, -11.177633, 2.303382, 6.815105
-8.528382, -10.022266, 2.138624, 5.904867
-8.614602, -8.872677, 1.942641, 5.050072
-8.402733, -7.627525, 1.725987, 4.023115
-7.963333, -6.497631, 1.517909, 3.047706
-7.303081, -5.403693, 1.320194, 2.069183

