x_m,y_m,state
-317.7076416015625,-147.38150024414062,RUNNING_PP
-316.84783935546875,-146.20799255371094,RUNNING_PP
-315.988525390625,-145.03387451171875,RUNNING_PP
-314.91741943359375,-143.56472778320312,RUNNING_PP
-313.8514709472656,-142.0929718017578,RUNNING_PP
-312.79083251953125,-140.61830139160156,RUNNING_PP
-311.94586181640625,-139.43702697753906,RUNNING_PP
-310.8922119140625,-137.9592742919922,RUNNING_PP
-309.8397521972656,-136.48171997070312,RUNNING_PP
-308.9974365234375,-135.30018615722656,RUNNING_PP
-308.1538391113281,-134.11900329589844,RUNNING_PP
-307.0972900390625,-132.64315795898438,RUNNING_PP
-306.0384216308594,-131.16758728027344,RUNNING_PP
-305.18994140625,-129.98712158203125,RUNNING_PP
-304.1286315917969,-128.51161193847656,RUNNING_PP
-303.06707763671875,-127.03597259521484,RUNNING_PP
-302.21826171875,-125.85560607910156,RUNNING_PP
-301.1578369140625,-124.38037872314453,RUNNING_PP
-300.0985412597656,-122.90579986572266,RUNNING_PP
-299.0397644042969,-121.43131256103516,RUNNING_PP
-298.1929931640625,-120.2518310546875,RUNNING_PP
-297.1343994140625,-118.77745819091797,RUNNING_PP
-296.0753479003906,-117.30303192138672,RUNNING_PP
-295.2277526855469,-116.12357330322266,RUNNING_PP
-294.3799133300781,-114.94432067871094,RUNNING_PP
-293.1073303222656,-113.17506408691406,RUNNING_PP
-292.04638671875,-111.70052337646484,RUNNING_PP
-291.4097900390625,-110.8157958984375,RUNNING_PP
-290.1366882324219,-109.04635620117188,RUNNING_PP
-289.0760803222656,-107.57178497314453,RUNNING_PP
-288.2278747558594,-106.39218139648438,RUNNING_PP
-287.1678771972656,-104.91780853271484,RUNNING_PP
-286.3201599121094,-103.73826599121094,RUNNING_PP
-285.2607116699219,-102.26416778564453,RUNNING_PP
-284.4130554199219,-101.084716796875,RUNNING_PP
-283.565185546875,-99.90506744384766,RUNNING_PP
-282.505126953125,-98.43045806884766,RUNNING_PP
-281.4450378417969,-96.95628356933594,RUNNING_PP
-280.8089294433594,-96.07164001464844,RUNNING_PP
-279.53631591796875,-94.30245971679688,RUNNING_PP
-278.4755859375,-92.82804107666016,RUNNING_PP
-277.41448974609375,-91.35366821289062,RUNNING_PP
-276.3531799316406,-89.87965393066406,RUNNING_PP
-275.50408935546875,-88.70073699951172,RUNNING_PP
-274.44256591796875,-87.2274398803711,RUNNING_PP
-273.38055419921875,-85.75408935546875,RUNNING_PP
-272.3183898925781,-84.28126525878906,RUNNING_PP
-271.46844482421875,-83.10320281982422,RUNNING_PP
-270.4056396484375,-81.63082122802734,RUNNING_PP
-269.34234619140625,-80.15872955322266,RUNNING_PP
-268.7041015625,-79.27552795410156,RUNNING_PP
-267.4268798828125,-77.50944519042969,RUNNING_PP
-266.36187744140625,-76.03791046142578,RUNNING_PP
-265.50946044921875,-74.8609619140625,RUNNING_PP
-264.6565856933594,-73.68441009521484,RUNNING_PP
-263.59002685546875,-72.21404266357422,RUNNING_PP
-262.5229187011719,-70.74445343017578,RUNNING_PP
-261.6689453125,-69.5692367553711,RUNNING_PP
-260.6011962890625,-68.1006851196289,RUNNING_PP
-259.5329895019531,-66.63236999511719,RUNNING_PP
-258.8919372558594,-65.75141906738281,RUNNING_PP
-257.60955810546875,-63.98965835571289,RUNNING_PP
-256.5408935546875,-62.5214958190918,RUNNING_PP
-255.89955139160156,-61.64048767089844,RUNNING_PP
-254.61691284179688,-59.878318786621094,RUNNING_PP
-253.76193237304688,-58.70353317260742,RUNNING_PP
-252.6931915283203,-57.235023498535156,RUNNING_PP
-251.6248321533203,-55.76670455932617,RUNNING_PP
-250.770263671875,-54.59181213378906,RUNNING_PP
-249.70193481445312,-53.1230354309082,RUNNING_PP
-248.6337127685547,-51.654422760009766,RUNNING_PP
-247.77894592285156,-50.47981262207031,RUNNING_PP
-246.7098846435547,-49.012699127197266,RUNNING_PP
-245.6386260986328,-47.54654312133789,RUNNING_PP
-244.5643310546875,-46.082313537597656,RUNNING_PP
-243.70201110839844,-44.91306686401367,RUNNING_PP
-242.61964416503906,-43.455013275146484,RUNNING_PP
-241.5316619873047,-42.00119400024414,RUNNING_PP
-240.4370574951172,-40.55227279663086,RUNNING_PP
-239.5561981201172,-39.397125244140625,RUNNING_PP
-238.67013549804688,-38.24587631225586,RUNNING_PP
-237.3309326171875,-36.527156829833984,RUNNING_PP
-236.2042694091797,-35.102481842041016,RUNNING_PP
-235.06759643554688,-33.6862678527832,RUNNING_PP
-234.15077209472656,-32.560001373291016,RUNNING_PP
-232.99441528320312,-31.16105079650879,RUNNING_PP
-231.82583618164062,-29.77172088623047,RUNNING_PP
-230.64418029785156,-28.392690658569336,RUNNING_PP
-229.68931579589844,-27.29796028137207,RUNNING_PP
-228.48333740234375,-25.940893173217773,RUNNING_PP
-227.26206970214844,-24.596435546875,RUNNING_PP
-226.02542114257812,-23.26680564880371,RUNNING_PP
-225.27598571777344,-22.47657585144043,RUNNING_PP
-223.7597198486328,-20.91335105895996,RUNNING_PP
-222.47720336914062,-19.62837028503418,RUNNING_PP
-221.43844604492188,-18.612680435180664,RUNNING_PP
-220.12403869628906,-17.35997200012207,RUNNING_PP
-219.05894470214844,-16.371963500976562,RUNNING_PP
-217.71009826660156,-15.156325340270996,RUNNING_PP
-216.3422088623047,-13.963641166687012,RUNNING_PP
-215.23342895507812,-13.026689529418945,RUNNING_PP
-213.82850646972656,-11.877994537353516,RUNNING_PP
-212.40158081054688,-10.755237579345703,RUNNING_PP
-211.53489685058594,-10.094771385192871,RUNNING_PP
-209.482421875,-8.59540843963623,RUNNING_PP
-208.28997802734375,-7.765919208526611,RUNNING_PP
-206.7795867919922,-6.758901596069336,RUNNING_PP
-205.5551300048828,-5.977824687957764,RUNNING_PP
-204.00436401367188,-5.033188343048096,RUNNING_PP
-202.43226623535156,-4.1258625984191895,RUNNING_PP
-201.15924072265625,-3.4269094467163086,RUNNING_PP
-199.55003356933594,-2.586818218231201,RUNNING_PP
-198.24905395507812,-1.9415106773376465,RUNNING_PP
-196.936767578125,-1.319682240486145,RUNNING_PP
-195.6139373779297,-0.7207444310188293,RUNNING_PP
-193.94593811035156,-0.003377961926162243,RUNNING_PP
-192.263671875,0.6799213290214539,RUNNING_PP
-190.90863037109375,1.202516794204712,RUNNING_PP
-189.2042999267578,1.8264003992080688,RUNNING_PP
-188.176025390625,2.1856558322906494,RUNNING_PP
-186.10800170898438,2.8710169792175293,RUNNING_PP
-184.72128295898438,3.303786516189575,RUNNING_PP
-182.9790802001953,3.8180532455444336,RUNNING_PP
-181.57931518554688,4.208108425140381,RUNNING_PP
-180.52626037597656,4.488351821899414,RUNNING_PP
-178.41268920898438,5.017642498016357,RUNNING_PP
-177.35256958007812,5.267016887664795,RUNNING_PP
-175.22540283203125,5.735569953918457,RUNNING_PP
-173.802734375,6.0260162353515625,RUNNING_PP
-172.01919555664062,6.365166664123535,RUNNING_PP
-170.58872985839844,6.61757755279541,RUNNING_PP
-168.79647827148438,6.91024112701416,RUNNING_PP
-167.35952758789062,7.126391410827637,RUNNING_PP
-165.9203338623047,7.326798439025879,RUNNING_PP
-164.1188507080078,7.556005477905273,RUNNING_PP
-162.6757354736328,7.722640037536621,RUNNING_PP
-160.86962890625,7.910168170928955,RUNNING_PP
-159.4230194091797,8.043868064880371,RUNNING_PP
-157.6129150390625,8.191374778747559,RUNNING_PP
-156.52603149414062,8.269682884216309,RUNNING_PP
-154.71348571777344,8.38356876373291,RUNNING_PP
-153.26251220703125,8.460023880004883,RUNNING_PP
-151.81100463867188,8.523794174194336,RUNNING_PP
-150.35906982421875,8.575189590454102,RUNNING_PP
-148.54371643066406,8.622318267822266,RUNNING_PP
-147.0913543701172,8.646720886230469,RUNNING_PP
-145.27577209472656,8.661256790161133,RUNNING_PP
-143.82289123535156,8.660722732543945,RUNNING_PP
-142.36978149414062,8.649553298950195,RUNNING_PP
-140.55369567871094,8.620933532714844,RUNNING_PP
-139.10121154785156,8.586771011352539,RUNNING_PP
-137.28565979003906,8.53024959564209,RUNNING_PP
-135.8336944580078,8.474303245544434,RUNNING_PP
-134.7450408935547,8.42621898651123,RUNNING_PP
-132.56834411621094,8.31468391418457,RUNNING_PP
-130.75559997558594,8.206735610961914,RUNNING_PP
-129.30599975585938,8.110878944396973,RUNNING_PP
-127.49506378173828,7.97976541519165,RUNNING_PP
-126.0470962524414,7.866177082061768,RUNNING_PP
-124.59932708740234,7.7451300621032715,RUNNING_PP
-122.79046630859375,7.5838141441345215,RUNNING_PP
-120.98191833496094,7.411916255950928,RUNNING_PP
-119.53575134277344,7.267321586608887,RUNNING_PP
-117.73001861572266,7.078603744506836,RUNNING_PP
-116.2857666015625,6.9215006828308105,RUNNING_PP
-114.48097229003906,6.717547416687012,RUNNING_PP
-113.03758239746094,6.548927307128906,RUNNING_PP
-111.234375,6.332133769989014,RUNNING_PP
-109.79215240478516,6.154024124145508,RUNNING_PP
-107.9906234741211,5.9263129234313965,RUNNING_PP
-106.54998779296875,5.740268230438232,RUNNING_PP
-104.7496566772461,5.503268241882324,RUNNING_PP
-103.3096923828125,5.310305118560791,RUNNING_PP
-101.51033020019531,5.065150260925293,RUNNING_PP
-100.0712890625,4.86618709564209,RUNNING_PP
-98.27298736572266,4.614396095275879,RUNNING_PP
-96.83433532714844,4.410737991333008,RUNNING_PP
-95.39594268798828,4.2054123878479,RUNNING_PP
-93.59828186035156,3.9470374584198,RUNNING_PP
-92.51956939697266,3.791285276412964,RUNNING_PP
-90.72212982177734,3.530863046646118,RUNNING_PP
-89.2840805053711,3.322056293487549,RUNNING_PP
-87.48689270019531,3.0609874725341797,RUNNING_PP
-86.04924011230469,2.852257013320923,RUNNING_PP
-84.2521743774414,2.591923236846924,RUNNING_PP
-82.45500946044922,2.3327760696411133,RUNNING_PP
-81.01715850830078,2.126751184463501,RUNNING_PP
-79.2191162109375,1.871070384979248,RUNNING_PP
-77.78043365478516,1.668418526649475,RUNNING_PP
-75.98123168945312,1.4177273511886597,RUNNING_PP
-74.5416259765625,1.2195829153060913,RUNNING_PP
-72.74177551269531,0.9754514098167419,RUNNING_PP
-71.3017349243164,0.7835522294044495,RUNNING_PP
-69.86112976074219,0.5948256254196167,RUNNING_PP
-68.06004333496094,0.3637404143810272,RUNNING_PP
-66.61847686767578,0.18323422968387604,RUNNING_PP
-64.81568145751953,-0.03646140918135643,RUNNING_PP
-63.3729362487793,-0.2072571963071823,RUNNING_PP
-62.29024124145508,-0.3322870135307312,RUNNING_PP
-60.12421417236328,-0.5739718675613403,RUNNING_PP
-58.679447174072266,-0.7279457449913025,RUNNING_PP
-57.23372268676758,-0.8758471608161926,RUNNING_PP
-55.425804138183594,-1.051477313041687,RUNNING_PP
-53.61685562133789,-1.216067910194397,RUNNING_PP
-52.16897964477539,-1.3393267393112183,RUNNING_PP
-50.72053527832031,-1.4545361995697021,RUNNING_PP
-49.27150344848633,-1.5611757040023804,RUNNING_PP
-47.45930480957031,-1.6819695234298706,RUNNING_PP
-45.646018981933594,-1.788358211517334,RUNNING_PP
-44.1946907043457,-1.8626972436904907,RUNNING_PP
-42.379852294921875,-1.9419978857040405,RUNNING_PP
-41.290618896484375,-1.9823650121688843,RUNNING_PP
-39.474998474121094,-2.037571668624878,RUNNING_PP
-37.65904998779297,-2.078101634979248,RUNNING_PP
-36.20615768432617,-2.1003384590148926,RUNNING_PP
-34.753238677978516,-2.113785982131958,RUNNING_PP
-33.30024337768555,-2.118513345718384,RUNNING_PP
-31.48391342163086,-2.1121912002563477,RUNNING_PP
-30.030927658081055,-2.0971922874450684,RUNNING_PP
-28.21474838256836,-2.065242052078247,RUNNING_PP
-26.762147903442383,-2.02860164642334,RUNNING_PP
-25.30968475341797,-1.9814350605010986,RUNNING_PP
-23.494489669799805,-1.906636118888855,RUNNING_PP
-21.68052864074707,-1.8132553100585938,RUNNING_PP
-20.230058670043945,-1.7245237827301025,RUNNING_PP
-18.418476104736328,-1.5957592725753784,RUNNING_PP
-16.970523834228516,-1.4783337116241455,RUNNING_PP
-15.161884307861328,-1.313336730003357,RUNNING_PP
-13.71610164642334,-1.1665639877319336,RUNNING_PP
-12.27226448059082,-1.0064055919647217,RUNNING_PP
-10.829366683959961,-0.8327764868736267,RUNNING_PP
-9.027935981750488,-0.5966097712516785,RUNNING_PP
-7.589380264282227,-0.39201781153678894,RUNNING_PP
-5.794353008270264,-0.11633192002773285,RUNNING_PP
-4.360876560211182,0.1203954890370369,RUNNING_PP
-2.571988105773926,0.436564177274704,RUNNING_PP
-1.5006922483444214,0.6372071504592896,RUNNING_PP
