t_run_s,state
0.0,BOOTSTRAP_PP
0.13798022270202637,BOOTSTRAP_PP
0.2975037097930908,BOOTSTRAP_PP
0.4584081172943115,BOOTSTRAP_PP
0.6177706718444824,BOOTSTRAP_PP
0.7775607109069824,BOOTSTRAP_PP
0.937889575958252,BOOTSTRAP_PP
1.097569465637207,BOOTSTRAP_PP
1.257690191268921,BOOTSTRAP_PP
1.417578935623169,BOOTSTRAP_PP
1.5775890350341797,BOOTSTRAP_PP
1.7374844551086426,BOOTSTRAP_PP
1.8977429866790771,BOOTSTRAP_PP
2.0576956272125244,BOOTSTRAP_PP
2.2178304195404053,BOOTSTRAP_PP
2.377427101135254,BOOTSTRAP_PP
2.5400071144104004,BOOTSTRAP_PP
2.6977131366729736,BOOTSTRAP_PP
2.857781171798706,BOOTSTRAP_PP
3.023045301437378,BOOTSTRAP_PP
3.1776745319366455,BOOTSTRAP_PP
3.337562322616577,BOOTSTRAP_PP
3.4975287914276123,BOOTSTRAP_PP
3.6575140953063965,RUNNING_PP
3.817537546157837,RUNNING_PP
3.9778215885162354,RUNNING_PP
4.13791561126709,RUNNING_PP
4.297705411911011,RUNNING_PP
4.457618474960327,RUNNING_PP
4.617748022079468,RUNNING_PP
4.777673721313477,RUNNING_PP
4.937445878982544,RUNNING_PP
5.097555875778198,RUNNING_PP
5.257452726364136,RUNNING_PP
5.417568206787109,RUNNING_PP
5.577527761459351,RUNNING_PP
5.737464189529419,RUNNING_PP
5.897531032562256,RUNNING_PP
6.057620525360107,RUNNING_PP
6.217925310134888,RUNNING_PP
6.377573251724243,RUNNING_PP
6.537677049636841,RUNNING_PP
6.6974968910217285,RUNNING_PP
6.857715129852295,RUNNING_PP
7.017639875411987,RUNNING_PP
7.177374362945557,RUNNING_PP
7.337360858917236,RUNNING_PP
7.49750018119812,RUNNING_PP
7.657627105712891,RUNNING_PP
7.817628860473633,RUNNING_PP
7.977741479873657,RUNNING_PP
8.13760757446289,RUNNING_PP
8.297977209091187,RUNNING_PP
8.457694053649902,RUNNING_PP
8.61737871170044,RUNNING_PP
8.777549743652344,RUNNING_PP
8.938157320022583,RUNNING_PP
9.097477436065674,RUNNING_PP
9.257576942443848,RUNNING_PP
9.417410612106323,RUNNING_PP
9.577519416809082,RUNNING_PP
9.737756967544556,RUNNING_PP
9.89756989479065,RUNNING_PP
10.05733847618103,RUNNING_PP
10.217512369155884,RUNNING_PP
10.377366304397583,RUNNING_PP
10.53736925125122,RUNNING_PP
10.697622776031494,RUNNING_PP
10.857571601867676,RUNNING_PP
11.017552137374878,RUNNING_PP
11.177560567855835,RUNNING_PP
11.337715148925781,RUNNING_PP
11.497669696807861,RUNNING_PP
11.657610893249512,RUNNING_PP
11.817492008209229,RUNNING_PP
11.977553606033325,RUNNING_PP
12.137492656707764,RUNNING_PP
12.297571659088135,RUNNING_PP
12.457517623901367,RUNNING_PP
12.6175057888031,RUNNING_PP
