stamp_sec,v_y_gt,v_y_est,omega_gt,omega_est
1788713128.0023189,0.019225955094793967,0.017748232265148982,-0.004921990028024839,0.0032977113326963636
1788713128.1013188,0.02040547191034836,0.016494802536012557,-0.0038956243663416843,0.019437292272034216
1788713128.1343188,0.0205053797045478,0.01932393245431569,-0.0038633734785978634,0.005712471122674489
1788713128.1673188,0.020601237544270568,0.01942221999807263,-0.0038853809850502258,0.005707237861862359
1788713128.2003188,0.020755546695169436,0.01933248778794173,-0.003928303006549401,0.00485969596555955
1788713128.2663188,0.021384867222431048,0.018338326387963268,-0.003154547922011779,0.01355277105614118
1788713128.2993188,0.021489389026064565,0.019689170257757068,-0.0026187097005527463,0.005085953209057322
1788713128.3323188,0.02115128343379702,0.020028237949270996,-0.0024443842787283446,0.0071782588257674265
1788713128.398319,0.020613559987838315,0.018323122411320697,-0.002775908133883175,0.01682196914894408
1788713128.464319,0.020492776580696592,0.01837713525133231,-0.0012529181400008625,0.01641145952097836
1788713128.497319,0.020284729939321622,0.018638670368870326,-0.0009774267621244761,0.007340507771963734
1788713128.530319,0.020075555791001953,0.01835591265166087,-0.0007316933541929519,0.007418788304461672
1788713128.596319,0.019653698616655113,0.016839541163298118,-0.0008765111378282963,0.018400068695973028
1788713128.662319,0.019550425161429352,0.016748408146735175,2.946855352376389e-05,0.01800828133928295
1788713128.695319,0.019357248564170426,0.01765470623583328,0.00030786464435771473,0.008895018573605957
1788713128.761319,0.018482243045113478,0.015422320135860913,0.000488357852252924,0.017655938240983705
1788713128.794319,0.01836029326546562,0.017347528132024788,0.0005165337263346203,0.011889035707524353
1788713128.860319,0.017849700708228333,0.014564399570492874,0.0007702600836037644,0.01696810613563274
1788713128.893319,0.01820336423699498,0.015926601063398355,0.0018830487958790942,0.008814788044217177
1788713128.9593189,0.017153284065330787,0.013033247659827114,0.001938803585177869,0.01667229110751893
1788713128.9923189,0.01681845153489636,0.015964835616516314,0.0014655651151206774,0.013989597083178292
1788713129.0913188,0.01790997020072549,0.010980608394275247,0.0023565708045925815,0.025256272703866066
1788713129.1243188,0.018088156870359917,0.015257579809221981,0.0038013467481194637,0.009822199018254032
1788713129.1573188,0.017002993147608336,0.014573386796655943,0.0030035992931256826,0.010444005764460688
1788713129.1903188,0.01677654355040481,0.015640039006424085,0.002241388476863354,0.015830098503489952
1788713129.2893188,0.012350535761769699,0.00987057430051517,-0.0012652568034219674,0.025040929911070035
1788713129.3223188,0.017264128534332457,0.012947931423746882,0.0028547608653833882,0.008104987531874918
1788713129.3553188,0.017490278766956635,0.014523274210529322,0.002464134078409191,0.01013850253661264
1788713129.3883188,0.01759636942125198,0.016550218719839083,0.002064311255714695,0.016212941853725918
1788713129.487319,0.019204575960205084,0.010325880588298142,0.003556008681547096,0.02374369676800451
1788713129.520319,0.019097899675758256,0.015590376425243404,0.005109811665450977,0.01004200459649182
1788713129.553319,0.017547300433120583,0.014547007714010407,0.0036597281837911604,0.010752080812137493
1788713129.586319,0.01703245458301783,0.015580789544114695,0.0026690529454194327,0.015536861299461871
1788713129.685319,0.019416432370536363,0.008493398068746903,0.003260645306355386,0.02113074402705729
1788713129.718319,0.019778189082286346,0.015794700384088017,0.004599575658038237,0.009208130795129336
1788713129.751319,0.01864999701830161,0.015248065619744957,0.003014886030620194,0.009859987796500084
1788713129.883319,0.022268548077773787,0.004140574216007992,0.0015619432700201914,0.022293562256146638
1788713129.916319,0.02299875225558612,0.018994126654225636,0.002131263562363261,0.007288568425250893
1788713129.949319,0.023508082348407733,0.01924285687461077,0.0011079731082133141,0.007595756491557299
1788713130.0483189,0.027167467877042384,0.018085202128359845,-0.0017679671031132428,0.03456147979052281
1788713130.0813189,0.02849646589651833,0.026135322688789403,0.0001728503507310108,0.008784513754568856
1788713130.1473188,0.027770351395798087,0.023490496888070495,0.001244696033911981,0.019410974705413
