stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1788707691.7264874,-3.0030407905578613,-2.0346114350753406,-3.1554017066955566,-2.1409592477798522,-1.7458012104034424,-1.341235180167064,-1.838589072227478,-1.4150382214083297,-6.158442497253418,-4.175570682855193,-3.5843902826309204,-2.7562734015753936,-9.742832779884338,-6.931844084430587
1788707691.8914874,-8.134783744812012,-5.5425723376242235,-8.558856964111328,-5.845991142445503,-7.3305206298828125,-5.733799856063226,-7.735446929931641,-6.073098898348908,-16.69364070892334,-11.388563480069728,-15.065967559814453,-11.806898754412135,-31.759608268737793,-23.195462234481862
1788707692.0564873,-11.202923774719238,-7.798814323299559,-11.769824981689453,-8.184075856168391,-11.435151100158691,-8.95745105783793,-12.080395698547363,-9.492949956623495,-22.97274875640869,-15.982890179467951,-23.515546798706055,-18.450401014461427,-46.488295555114746,-34.43329119392938
1788707692.2214875,-10.363922119140625,-7.259554268995304,-10.896109580993652,-7.617000418397756,-12.571769714355469,-10.036854369132492,-13.357878684997559,-10.79713381999246,-21.260031700134277,-14.87655468739306,-25.929648399353027,-20.833988189124952,-47.189680099487305,-35.71054287651801
1788707692.2874875,-11.067255020141602,-7.825276268078796,-11.597360610961914,-8.129443940148738,-13.113690376281738,-10.534726428831842,-13.82961654663086,-11.089945595394003,-22.664615631103516,-15.954720208227535,-26.943306922912598,-21.624672024225845,-49.60792255401611,-37.57939223245338
1788707692.3534875,-11.568638801574707,-8.202486526538276,-12.184928894042969,-8.631833950639844,-13.635852813720703,-11.068491223836208,-14.341896057128906,-11.556964562210005,-23.753567695617676,-16.83432047717812,-27.97774887084961,-22.625455786046214,-51.731316566467285,-39.459776263224335
1788707692.3864875,-9.434955596923828,-6.727208519891555,-9.935997009277344,-7.073941466413913,-13.456391334533691,-10.947472918966408,-14.207603454589844,-11.54316696695871,-19.370952606201172,-13.801149986305468,-27.663994789123535,-22.49063988592512,-47.03494739532471,-36.29178987223059
1788707692.4194875,-7.9466166496276855,-5.5512371935840275,-8.431941986083984,-5.928147034268758,-11.927306175231934,-9.748264208544278,-12.534920692443848,-10.168955730208404,-16.37855863571167,-11.479384227852785,-24.46222686767578,-19.91721993875268,-40.84078550338745,-31.396604166605464
1788707692.4524875,-8.998148918151855,-6.314917550324627,-9.458020210266113,-6.607419733041179,-12.511024475097656,-10.259822358189755,-13.176230430603027,-10.750902561487925,-18.45616912841797,-12.922337283365806,-25.687254905700684,-21.010724919677678,-44.14342403411865,-33.933062203043484
1788707692.5184875,-9.802461624145508,-7.0107359835531575,-10.302398681640625,-7.335075584375291,-12.339849472045898,-9.935313923494535,-13.002335548400879,-10.420411673149125,-20.104860305786133,-14.345811567928449,-25.342185020446777,-20.35572559664366,-45.44704532623291,-34.70153716457211
1788707692.5514874,-9.583477020263672,-6.807589041199577,-10.071510314941406,-7.119151245392916,-12.259746551513672,-9.926083040061974,-12.914041519165039,-10.40193402544074,-19.654987335205078,-13.926740286592494,-25.17378807067871,-20.328017065502713,-44.82877540588379,-34.25475735209521
1788707692.5844874,-7.617553234100342,-5.4216407994051075,-8.020435333251953,-5.688812652648841,-12.526910781860352,-10.204450290476201,-13.286955833435059,-10.877455682748572,-15.637988567352295,-11.11045345205395,-25.81386661529541,-21.08190597322477,-41.451855182647705,-32.192359425278724
