scenario,signal,series,t_s,value
ours,rear_mu,plant_mu,655.082996,1.0499999523162842
ours,rear_mu,plant_mu,655.214996,1.0499999523162842
ours,rear_mu,plant_mu,655.280996,1.0499999523162842
ours,rear_mu,plant_mu,655.412997,1.0499999523162842
ours,rear_mu,plant_mu,655.478997,1.0499999523162842
ours,rear_mu,plant_mu,655.610996,1.0499999523162842
ours,rear_mu,plant_mu,655.742996,1.0499999523162842
ours,rear_mu,plant_mu,655.874996,1.0499999523162842
ours,rear_mu,plant_mu,656.006996,1.0499999523162842
ours,rear_mu,plant_mu,656.138996,1.0499999523162842
ours,rear_mu,plant_mu,656.270996,1.0499999523162842
ours,rear_mu,plant_mu,656.402996,1.0499999523162842
ours,rear_mu,plant_mu,656.534997,1.0499999523162842
ours,rear_mu,plant_mu,656.600996,1.0499999523162842
ours,rear_mu,plant_mu,656.732996,1.0499999523162842
ours,rear_mu,plant_mu,656.798996,1.0499999523162842
ours,rear_mu,plant_mu,656.930996,1.0499999523162842
ours,rear_mu,plant_mu,657.062996,1.0499999523162842
ours,rear_mu,plant_mu,657.194996,1.0499999523162842
ours,rear_mu,plant_mu,657.326996,1.0499999523162842
ours,rear_mu,plant_mu,657.458996,1.0499999523162842
ours,rear_mu,plant_mu,657.590997,1.0499999523162842
ours,rear_mu,plant_mu,657.722996,1.0499999523162842
ours,rear_mu,plant_mu,657.854996,1.0499999523162842
ours,rear_mu,plant_mu,657.920996,1.0499999523162842
ours,rear_mu,plant_mu,658.052996,1.0499999523162842
ours,rear_mu,plant_mu,658.118996,1.0499999523162842
ours,rear_mu,plant_mu,658.250996,1.0499999523162842
ours,rear_mu,plant_mu,658.316996,1.0499999523162842
ours,rear_mu,plant_mu,658.448996,1.0499999523162842
ours,rear_mu,plant_mu,658.580997,1.0499999523162842
ours,rear_mu,plant_mu,658.712996,1.0499999523162842
ours,rear_mu,plant_mu,658.844996,1.0499999523162842
ours,rear_mu,plant_mu,658.976996,1.0499999523162842
ours,rear_mu,plant_mu,659.108996,1.0499999523162842
ours,rear_mu,plant_mu,659.207996,1.0499999523162842
ours,rear_mu,plant_mu,659.306996,1.0499999523162842
ours,rear_mu,plant_mu,659.405996,1.0499999523162842
ours,rear_mu,plant_mu,659.504996,1.0499999523162842
ours,rear_mu,plant_mu,659.603997,1.0499999523162842
ours,rear_mu,plant_mu,659.702996,1.0499999523162842
ours,rear_mu,plant_mu,659.834996,1.0499999523162842
ours,rear_mu,plant_mu,659.966996,1.0499999523162842
ours,rear_mu,plant_mu,660.098996,1.0499999523162842
ours,rear_mu,plant_mu,660.230996,1.0499999523162842
ours,rear_mu,plant_mu,660.362996,1.0499999523162842
ours,rear_mu,plant_mu,660.494996,1.0499999523162842
ours,rear_mu,plant_mu,660.560996,1.0499999523162842
ours,rear_mu,plant_mu,660.692997,1.0499999523162842
ours,rear_mu,plant_mu,660.758996,1.0499999523162842
ours,rear_mu,plant_mu,660.890996,1.0499999523162842
ours,rear_mu,plant_mu,660.956996,1.0499999523162842
ours,rear_mu,plant_mu,661.088996,1.0499999523162842
ours,rear_mu,plant_mu,661.154996,1.0499999523162842
ours,rear_mu,plant_mu,661.286996,1.0499999523162842
ours,rear_mu,plant_mu,661.418996,1.0499999523162842
ours,rear_mu,plant_mu,661.550996,1.0499999523162842
ours,rear_mu,plant_mu,661.649996,1.0499999523162842
ours,rear_mu,plant_mu,661.748996,1.0499999523162842
ours,rear_mu,plant_mu,661.847996,1.0499999523162842
ours,rear_mu,plant_mu,661.946996,1.0499999523162842
ours,rear_mu,plant_mu,662.045996,1.0499999523162842
ours,rear_mu,plant_mu,662.144996,1.0499999523162842
ours,rear_mu,plant_mu,662.243996,1.0499999523162842
ours,rear_mu,plant_mu,662.342996,1.0499999523162842
ours,rear_mu,plant_mu,662.474996,1.0499999523162842
ours,rear_mu,plant_mu,662.606996,1.0499999523162842
ours,rear_mu,plant_mu,662.738996,1.0499999523162842
ours,rear_mu,plant_mu,662.870996,1.0499999523162842
ours,rear_mu,plant_mu,663.002996,1.0499999523162842
ours,rear_mu,plant_mu,663.134996,1.0499999523162842
ours,rear_mu,plant_mu,663.200996,1.0499999523162842
ours,rear_mu,plant_mu,663.332996,1.0499999523162842
ours,rear_mu,plant_mu,663.398996,1.0499999523162842
ours,rear_mu,plant_mu,663.530996,1.0499999523162842
ours,rear_mu,plant_mu,663.596996,1.0499999523162842
ours,rear_mu,plant_mu,663.728996,1.0499999523162842
ours,rear_mu,plant_mu,663.794996,1.0499999523162842
ours,rear_mu,plant_mu,663.926996,1.0499999523162842
ours,rear_mu,plant_mu,664.058996,1.0499999523162842
ours,rear_mu,plant_mu,664.190996,1.0499999523162842
ours,rear_mu,plant_mu,664.289996,1.0499999523162842
ours,rear_mu,plant_mu,664.388996,1.0499999523162842
ours,rear_mu,plant_mu,664.487996,1.0499999523162842
ours,rear_mu,plant_mu,664.586996,1.0499999523162842
ours,rear_mu,plant_mu,664.685996,1.0499999523162842
ours,rear_mu,plant_mu,664.784996,1.0499999523162842
ours,rear_mu,plant_mu,664.883996,1.0499999523162842
ours,rear_mu,plant_mu,664.982996,1.0499999523162842
ours,rear_mu,plant_mu,665.114996,1.0499999523162842
ours,rear_mu,plant_mu,665.246996,1.0499999523162842
ours,rear_mu,plant_mu,665.378996,1.0499999523162842
ours,rear_mu,plant_mu,665.510996,1.0499999523162842
ours,rear_mu,plant_mu,665.609996,1.0499999523162842
ours,rear_mu,plant_mu,665.708996,1.0499999523162842
ours,rear_mu,plant_mu,665.807996,1.0499999523162842
ours,rear_mu,plant_mu,665.906996,1.0499999523162842
ours,rear_mu,plant_mu,666.005996,1.0499999523162842
ours,rear_mu,plant_mu,666.104996,1.0499999523162842
ours,rear_mu,plant_mu,666.203996,1.0499999523162842
ours,rear_mu,plant_mu,666.302996,1.0499999523162842
ours,rear_mu,plant_mu,666.434996,1.0499999523162842
ours,rear_mu,plant_mu,666.566996,1.0499999523162842
ours,rear_mu,plant_mu,666.698996,1.0499999523162842
ours,rear_mu,plant_mu,666.830996,1.0499999523162842
ours,rear_mu,plant_mu,666.929996,1.0499999523162842
ours,rear_mu,plant_mu,667.028996,1.0499999523162842
ours,rear_mu,plant_mu,667.127996,1.0499999523162842
ours,rear_mu,plant_mu,667.226996,1.0499999523162842
ours,rear_mu,plant_mu,667.325996,1.0499999523162842
ours,rear_mu,plant_mu,667.424996,1.0499999523162842
ours,rear_mu,plant_mu,667.523996,1.0499999523162842
ours,rear_mu,plant_mu,667.622996,1.0499999523162842
ours,rear_mu,plant_mu,667.754996,1.0499999523162842
ours,rear_mu,plant_mu,667.886996,1.0499999523162842
ours,rear_mu,plant_mu,668.018996,1.0499999523162842
ours,rear_mu,plant_mu,668.150996,1.0499999523162842
ours,rear_mu,plant_mu,668.249996,1.0499999523162842
ours,rear_mu,plant_mu,668.348996,1.0499999523162842
ours,rear_mu,plant_mu,668.447996,1.0499999523162842
ours,rear_mu,plant_mu,668.546996,1.0499999523162842
ours,rear_mu,plant_mu,668.645996,1.0499999523162842
ours,rear_mu,plant_mu,668.744996,1.0499999523162842
ours,rear_mu,plant_mu,668.843996,1.0499999523162842
ours,rear_mu,plant_mu,668.942996,1.0499999523162842
ours,rear_mu,plant_mu,669.074996,1.0499999523162842
ours,rear_mu,plant_mu,669.206996,1.0499999523162842
ours,rear_mu,plant_mu,669.338996,1.0499999523162842
ours,rear_mu,plant_mu,669.470996,1.0499999523162842
ours,rear_mu,plant_mu,669.602996,1.0499999523162842
ours,rear_mu,plant_mu,669.734996,1.0499999523162842
ours,rear_mu,plant_mu,669.866996,1.0499999523162842
ours,rear_mu,plant_mu,669.965996,1.0499999523162842
ours,rear_mu,plant_mu,670.064996,1.0499999523162842
ours,rear_mu,plant_mu,670.163996,1.0499999523162842
ours,rear_mu,plant_mu,670.262996,1.0499999523162842
ours,rear_mu,plant_mu,670.394996,1.0499999523162842
ours,rear_mu,plant_mu,670.526996,1.0499999523162842
ours,rear_mu,plant_mu,670.658996,1.0499999523162842
ours,rear_mu,plant_mu,670.790996,1.0499999523162842
ours,rear_mu,plant_mu,670.922996,1.0499999523162842
ours,rear_mu,plant_mu,671.054996,1.0499999523162842
ours,rear_mu,plant_mu,671.120996,1.0499999523162842
ours,rear_mu,plant_mu,671.252996,1.0499999523162842
ours,rear_mu,plant_mu,671.318996,1.0499999523162842
ours,rear_mu,plant_mu,671.450996,1.0499999523162842
ours,rear_mu,plant_mu,671.516996,1.0499999523162842
ours,rear_mu,plant_mu,671.648996,1.0499999523162842
ours,rear_mu,plant_mu,671.780996,1.0499999523162842
ours,rear_mu,plant_mu,671.912996,1.0499999523162842
ours,rear_mu,plant_mu,672.044996,1.0499999523162842
ours,rear_mu,plant_mu,672.176996,1.0499999523162842
ours,rear_mu,plant_mu,672.308996,1.0499999523162842
ours,rear_mu,plant_mu,672.407996,1.0499999523162842
ours,rear_mu,plant_mu,672.506996,1.0499999523162842
ours,rear_mu,plant_mu,672.605996,1.0499999523162842
ours,rear_mu,plant_mu,672.704996,1.0499999523162842
ours,rear_mu,plant_mu,672.803996,1.0499999523162842
ours,rear_mu,plant_mu,672.902996,1.0499999523162842
ours,rear_mu,plant_mu,673.034996,1.0499999523162842
ours,rear_mu,plant_mu,673.166996,1.0499999523162842
ours,rear_mu,plant_mu,673.298996,1.0499999523162842
ours,rear_mu,plant_mu,673.430996,1.0499999523162842
ours,rear_mu,plant_mu,673.529996,1.0499999523162842
ours,rear_mu,plant_mu,673.628996,1.0499999523162842
ours,rear_mu,plant_mu,673.727996,1.0499999523162842
ours,rear_mu,plant_mu,673.826996,1.0499999523162842
ours,rear_mu,plant_mu,673.925996,1.0499999523162842
ours,rear_mu,plant_mu,674.024996,1.0499999523162842
ours,rear_mu,plant_mu,674.123996,1.0499999523162842
ours,rear_mu,plant_mu,674.222996,1.0499999523162842
ours,rear_mu,plant_mu,674.354996,1.0499999523162842
ours,rear_mu,plant_mu,674.552996,1.0499999523162842
ours,rear_mu,plant_mu,674.684996,1.0499999523162842
ours,rear_mu,plant_mu,674.816996,1.0499999523162842
ours,rear_mu,plant_mu,674.882996,1.0499999523162842
ours,rear_mu,plant_mu,675.014996,1.0499999523162842
ours,rear_mu,plant_mu,675.080996,1.0499999523162842
ours,rear_mu,plant_mu,675.212996,1.0499999523162842
ours,rear_mu,plant_mu,675.278996,1.0499999523162842
ours,rear_mu,plant_mu,675.410996,1.0499999523162842
ours,rear_mu,plant_mu,675.476996,1.0499999523162842
ours,rear_mu,plant_mu,675.608996,1.0499999523162842
ours,rear_mu,plant_mu,675.740996,1.0499999523162842
ours,rear_mu,plant_mu,675.872996,1.0499999523162842
ours,rear_mu,plant_mu,676.004996,1.0499999523162842
ours,rear_mu,plant_mu,676.136996,1.0499999523162842
ours,rear_mu,plant_mu,676.202996,1.0499999523162842
ours,rear_mu,plant_mu,676.334996,1.0499999523162842
ours,rear_mu,plant_mu,676.400996,1.0499999523162842
ours,rear_mu,plant_mu,676.532996,1.0499999523162842
ours,rear_mu,plant_mu,676.664996,1.0499999523162842
ours,rear_mu,plant_mu,676.763996,1.0499999523162842
ours,rear_mu,plant_mu,676.862996,1.0499999523162842
ours,rear_mu,plant_mu,676.994996,1.0499999523162842
ours,rear_mu,plant_mu,677.192996,1.0499999523162842
ours,rear_mu,plant_mu,677.324996,1.0499999523162842
ours,rear_mu,plant_mu,677.456996,1.0499999523162842
ours,rear_mu,plant_mu,677.522996,1.0499999523162842
ours,rear_mu,plant_mu,677.654996,1.0499999523162842
ours,rear_mu,plant_mu,677.720996,1.0499999523162842
ours,rear_mu,plant_mu,677.852996,1.0499999523162842
ours,rear_mu,plant_mu,677.918996,1.0499999523162842
ours,rear_mu,plant_mu,678.050996,1.0499999523162842
ours,rear_mu,plant_mu,678.116996,1.0499999523162842
ours,rear_mu,plant_mu,678.248996,1.0499999523162842
ours,rear_mu,plant_mu,678.380996,1.0499999523162842
ours,rear_mu,plant_mu,678.512996,1.0499999523162842
ours,rear_mu,plant_mu,678.644996,1.0499999523162842
ours,rear_mu,plant_mu,678.776996,1.0499999523162842
ours,rear_mu,plant_mu,678.842996,1.0499999523162842
ours,rear_mu,plant_mu,678.974996,1.0499999523162842
ours,rear_mu,plant_mu,679.040996,1.0499999523162842
ours,rear_mu,plant_mu,679.172996,1.0499999523162842
ours,rear_mu,plant_mu,679.238996,1.0499999523162842
ours,rear_mu,plant_mu,679.370996,1.0499999523162842
ours,rear_mu,plant_mu,679.436996,1.0499999523162842
ours,rear_mu,plant_mu,679.568996,1.0499999523162842
ours,rear_mu,plant_mu,679.700996,1.0499999523162842
ours,rear_mu,plant_mu,679.832996,1.0499999523162842
ours,rear_mu,plant_mu,679.964996,1.0499999523162842
ours,rear_mu,plant_mu,680.096996,1.0499999523162842
ours,rear_mu,plant_mu,680.228996,1.0499999523162842
ours,rear_mu,plant_mu,680.327996,1.0499999523162842
ours,rear_mu,plant_mu,680.426996,1.0499999523162842
ours,rear_mu,plant_mu,680.525996,1.0499999523162842
ours,rear_mu,plant_mu,680.624996,1.0499999523162842
ours,rear_mu,plant_mu,680.723996,1.0499999523162842
ours,rear_mu,plant_mu,680.822996,1.0499999523162842
ours,rear_mu,plant_mu,680.921996,1.0499999523162842
ours,rear_mu,plant_mu,681.020996,1.0499999523162842
ours,rear_mu,plant_mu,681.119996,1.0499999523162842
ours,rear_mu,plant_mu,681.218996,1.0499999523162842
ours,rear_mu,plant_mu,681.350996,1.0499999523162842
ours,rear_mu,plant_mu,681.449996,1.0499999523162842
ours,rear_mu,plant_mu,681.548996,1.0499999523162842
ours,rear_mu,plant_mu,681.647996,1.0499999523162842
ours,rear_mu,plant_mu,681.812996,1.0499999523162842
ours,rear_mu,plant_mu,681.878996,1.0499999523162842
ours,rear_mu,plant_mu,682.010996,1.0499999523162842
ours,rear_mu,plant_mu,682.076996,1.0499999523162842
ours,rear_mu,plant_mu,682.208996,1.0499999523162842
ours,rear_mu,plant_mu,682.340996,1.0499999523162842
ours,rear_mu,plant_mu,682.472996,1.0499999523162842
ours,rear_mu,plant_mu,682.604996,1.0499999523162842
ours,rear_mu,plant_mu,682.736996,1.0499999523162842
ours,rear_mu,plant_mu,682.868996,1.0499999523162842
ours,rear_mu,plant_mu,682.967996,1.0499999523162842
ours,rear_mu,plant_mu,683.066996,1.0499999523162842
ours,rear_mu,plant_mu,683.165996,1.0499999523162842
ours,rear_mu,plant_mu,683.264996,1.0499999523162842
ours,rear_mu,plant_mu,683.363996,1.0499999523162842
ours,rear_mu,plant_mu,683.462996,1.0499999523162842
ours,rear_mu,plant_mu,683.594996,1.0499999523162842
ours,rear_mu,plant_mu,683.726996,1.0499999523162842
ours,rear_mu,plant_mu,683.858996,1.0499999523162842
ours,rear_mu,plant_mu,683.990996,1.0499999523162842
ours,rear_mu,plant_mu,684.089996,1.0499999523162842
ours,rear_mu,plant_mu,684.188996,1.0499999523162842
ours,rear_mu,plant_mu,684.287996,1.0499999523162842
ours,rear_mu,plant_mu,684.386996,1.0499999523162842
ours,rear_mu,plant_mu,684.485996,1.0499999523162842
ours,rear_mu,plant_mu,684.584996,1.0499999523162842
ours,rear_mu,plant_mu,684.683996,1.0499999523162842
ours,rear_mu,plant_mu,684.782996,1.0499999523162842
ours,rear_mu,plant_mu,684.914996,1.0499999523162842
ours,rear_mu,plant_mu,685.046996,1.0499999523162842
ours,rear_mu,plant_mu,685.178996,1.0499999523162842
ours,rear_mu,plant_mu,685.310996,1.0499999523162842
ours,rear_mu,plant_mu,685.409996,1.0499999523162842
ours,rear_mu,plant_mu,685.508996,1.0499999523162842
ours,rear_mu,plant_mu,685.607996,1.0499999523162842
ours,rear_mu,plant_mu,685.706996,1.0499999523162842
ours,rear_mu,plant_mu,685.805996,1.0499999523162842
ours,rear_mu,plant_mu,685.904996,1.0499999523162842
ours,rear_mu,plant_mu,686.003996,1.0499999523162842
ours,rear_mu,plant_mu,686.102996,1.0499999523162842
ours,rear_mu,plant_mu,686.234996,1.0499999523162842
ours,rear_mu,plant_mu,686.366996,1.0499999523162842
ours,rear_mu,plant_mu,686.498996,1.0499999523162842
ours,rear_mu,plant_mu,686.630996,1.0499999523162842
ours,rear_mu,plant_mu,686.729996,1.0499999523162842
ours,rear_mu,plant_mu,686.828996,1.0499999523162842
ours,rear_mu,plant_mu,686.927996,1.0499999523162842
ours,rear_mu,plant_mu,687.026996,1.0499999523162842
ours,rear_mu,plant_mu,687.125996,1.0499999523162842
ours,rear_mu,plant_mu,687.224996,1.0499999523162842
ours,rear_mu,plant_mu,687.323996,1.0499999523162842
ours,rear_mu,plant_mu,687.422996,1.0499999523162842
ours,rear_mu,plant_mu,687.554996,1.0499999523162842
ours,rear_mu,plant_mu,687.686996,1.0499999523162842
ours,rear_mu,plant_mu,687.818996,1.0499999523162842
ours,rear_mu,plant_mu,687.950996,1.0499999523162842
ours,rear_mu,plant_mu,688.049996,1.0499999523162842
ours,rear_mu,plant_mu,688.148996,1.0499999523162842
ours,rear_mu,plant_mu,688.247996,1.0499999523162842
ours,rear_mu,plant_mu,688.346996,1.0499999523162842
ours,rear_mu,plant_mu,688.445996,1.0499999523162842
ours,rear_mu,plant_mu,688.544996,1.0499999523162842
ours,rear_mu,plant_mu,688.643996,1.0499999523162842
ours,rear_mu,plant_mu,688.742996,1.0499999523162842
ours,rear_mu,plant_mu,688.841996,1.0499999523162842
ours,rear_mu,plant_mu,688.940996,1.0499999523162842
ours,rear_mu,plant_mu,689.072996,1.0499999523162842
ours,rear_mu,plant_mu,689.204996,1.0499999523162842
ours,rear_mu,plant_mu,689.336996,1.0499999523162842
ours,rear_mu,plant_mu,689.402996,1.0499999523162842
ours,rear_mu,plant_mu,689.534996,1.0499999523162842
ours,rear_mu,plant_mu,689.600996,1.0499999523162842
ours,rear_mu,plant_mu,689.732996,1.0499999523162842
ours,rear_mu,plant_mu,689.798996,1.0499999523162842
ours,rear_mu,plant_mu,689.930996,1.0499999523162842
ours,rear_mu,plant_mu,690.062996,1.0499999523162842
ours,rear_mu,plant_mu,690.194996,1.0499999523162842
ours,rear_mu,plant_mu,690.326996,1.0499999523162842
ours,rear_mu,plant_mu,690.458996,1.0499999523162842
ours,rear_mu,plant_mu,690.590996,1.0499999523162842
ours,rear_mu,plant_mu,690.722996,1.0499999523162842
ours,rear_mu,plant_mu,690.854996,1.0499999523162842
ours,rear_mu,plant_mu,690.920996,1.0499999523162842
ours,rear_mu,plant_mu,691.052996,1.0499999523162842
ours,rear_mu,plant_mu,691.118996,1.0499999523162842
ours,rear_mu,plant_mu,691.250996,1.0499999523162842
ours,rear_mu,plant_mu,691.316996,1.0499999523162842
ours,rear_mu,plant_mu,691.448996,1.0499999523162842
ours,rear_mu,plant_mu,691.580996,1.0499999523162842
ours,rear_mu,plant_mu,691.712996,1.0499999523162842
ours,rear_mu,plant_mu,691.844996,1.0499999523162842
ours,rear_mu,plant_mu,691.976996,1.0499999523162842
ours,rear_mu,plant_mu,692.042996,1.0499999523162842
ours,rear_mu,plant_mu,692.174996,1.0499999523162842
ours,rear_mu,plant_mu,692.240996,1.0499999523162842
ours,rear_mu,plant_mu,692.372996,1.0499999523162842
ours,rear_mu,plant_mu,692.438996,1.0499999523162842
ours,rear_mu,plant_mu,692.570996,1.0499999523162842
ours,rear_mu,plant_mu,692.636996,1.0499999523162842
ours,rear_mu,plant_mu,692.768996,1.0499999523162842
ours,rear_mu,plant_mu,692.834996,1.0499999523162842
ours,rear_mu,plant_mu,692.966996,1.0499999523162842
ours,rear_mu,plant_mu,693.098996,1.0499999523162842
ours,rear_mu,plant_mu,693.230996,1.0499999523162842
ours,rear_mu,plant_mu,693.329996,1.0499999523162842
ours,rear_mu,plant_mu,693.428996,1.0499999523162842
ours,rear_mu,plant_mu,693.527996,1.0499999523162842
ours,rear_mu,plant_mu,693.626996,1.0499999523162842
ours,rear_mu,plant_mu,693.725996,1.0499999523162842
ours,rear_mu,plant_mu,693.824996,1.0499999523162842
ours,rear_mu,plant_mu,693.923996,1.0499999523162842
ours,rear_mu,plant_mu,694.022996,1.0499999523162842
ours,rear_mu,plant_mu,694.154996,1.0499999523162842
ours,rear_mu,plant_mu,694.286996,1.0499999523162842
ours,rear_mu,plant_mu,694.418996,1.0499999523162842
ours,rear_mu,plant_mu,694.550996,1.0499999523162842
ours,rear_mu,plant_mu,694.682996,1.0499999523162842
ours,rear_mu,plant_mu,694.814996,1.0499999523162842
ours,rear_mu,plant_mu,694.880996,1.0499999523162842
ours,rear_mu,plant_mu,695.012996,1.0499999523162842
ours,rear_mu,plant_mu,695.078996,1.0499999523162842
ours,rear_mu,plant_mu,695.210996,1.0499999523162842
ours,rear_mu,plant_mu,695.276996,1.0499999523162842
ours,rear_mu,plant_mu,695.408996,1.0499999523162842
ours,rear_mu,plant_mu,695.540996,1.0499999523162842
ours,rear_mu,plant_mu,695.672996,1.0499999523162842
ours,rear_mu,plant_mu,695.804996,1.0499999523162842
ours,rear_mu,plant_mu,695.936996,1.0499999523162842
ours,rear_mu,plant_mu,696.002996,1.0499999523162842
ours,rear_mu,plant_mu,696.134996,1.0499999523162842
ours,rear_mu,plant_mu,696.200996,1.0499999523162842
ours,rear_mu,plant_mu,696.332996,1.0499999523162842
ours,rear_mu,plant_mu,696.398996,1.0499999523162842
ours,rear_mu,plant_mu,696.530996,1.0499999523162842
ours,rear_mu,plant_mu,696.596996,1.0499999523162842
ours,rear_mu,plant_mu,696.728996,1.0499999523162842
ours,rear_mu,plant_mu,696.794996,1.0499999523162842
ours,rear_mu,plant_mu,696.926996,1.0499999523162842
ours,rear_mu,plant_mu,697.058996,1.0499999523162842
ours,rear_mu,plant_mu,697.190996,1.0499999523162842
ours,rear_mu,plant_mu,697.322996,1.0499999523162842
ours,rear_mu,plant_mu,697.454996,1.0499999523162842
ours,rear_mu,plant_mu,697.520996,1.0499999523162842
ours,rear_mu,plant_mu,697.652996,1.0499999523162842
ours,rear_mu,plant_mu,697.718996,1.0499999523162842
ours,rear_mu,plant_mu,697.850996,1.0499999523162842
ours,rear_mu,plant_mu,697.916996,1.0499999523162842
ours,rear_mu,plant_mu,698.048996,1.0499999523162842
ours,rear_mu,plant_mu,698.180996,1.0499999523162842
ours,rear_mu,plant_mu,698.312996,1.0499999523162842
ours,rear_mu,plant_mu,698.444996,1.0499999523162842
ours,rear_mu,plant_mu,698.576996,1.0499999523162842
ours,rear_mu,plant_mu,698.708996,1.0499999523162842
ours,rear_mu,plant_mu,698.807996,1.0499999523162842
ours,rear_mu,plant_mu,698.906996,1.0499999523162842
ours,rear_mu,plant_mu,699.005996,1.0499999523162842
ours,rear_mu,plant_mu,699.104996,1.0499999523162842
ours,rear_mu,plant_mu,699.203996,1.0499999523162842
ours,rear_mu,plant_mu,699.302996,1.0499999523162842
ours,rear_mu,plant_mu,699.401996,1.0499999523162842
ours,rear_mu,plant_mu,699.500996,1.0499999523162842
ours,rear_mu,plant_mu,699.632996,1.0499999523162842
ours,rear_mu,plant_mu,699.764996,1.0499999523162842
ours,rear_mu,plant_mu,699.896996,1.0499999523162842
ours,rear_mu,plant_mu,700.028996,1.0499999523162842
ours,rear_mu,plant_mu,700.127996,1.0499999523162842
ours,rear_mu,plant_mu,700.226996,1.0499999523162842
ours,rear_mu,plant_mu,700.325996,1.0499999523162842
ours,rear_mu,plant_mu,700.424996,1.0499999523162842
ours,rear_mu,plant_mu,700.523996,1.0499999523162842
ours,rear_mu,plant_mu,700.622996,1.0499999523162842
ours,rear_mu,plant_mu,700.721996,1.0499999523162842
ours,rear_mu,plant_mu,700.820996,1.0499999523162842
ours,rear_mu,plant_mu,700.919996,1.0499999523162842
ours,rear_mu,plant_mu,701.018996,1.0499999523162842
ours,rear_mu,plant_mu,701.150996,1.0499999523162842
ours,rear_mu,plant_mu,701.249996,1.0499999523162842
ours,rear_mu,plant_mu,701.348996,1.0499999523162842
ours,rear_mu,plant_mu,701.447996,1.0499999523162842
ours,rear_mu,plant_mu,701.612996,1.0499999523162842
ours,rear_mu,plant_mu,701.744996,1.0499999523162842
ours,rear_mu,plant_mu,701.843996,1.0499999523162842
ours,rear_mu,plant_mu,701.942996,1.0499999523162842
ours,rear_mu,plant_mu,702.140996,1.0499999523162842
ours,rear_mu,plant_mu,702.272996,1.0499999523162842
ours,rear_mu,plant_mu,702.404996,1.0499999523162842
ours,rear_mu,plant_mu,702.536996,1.0499999523162842
ours,rear_mu,plant_mu,702.602996,1.0499999523162842
ours,rear_mu,plant_mu,702.734996,1.0499999523162842
ours,rear_mu,plant_mu,702.800996,1.0499999523162842
ours,rear_mu,plant_mu,702.932996,1.0499999523162842
ours,rear_mu,plant_mu,702.998996,1.0499999523162842
ours,rear_mu,plant_mu,703.130996,1.0499999523162842
ours,rear_mu,plant_mu,703.196996,1.0499999523162842
ours,rear_mu,plant_mu,703.328996,1.0499999523162842
ours,rear_mu,plant_mu,703.460996,1.0499999523162842
ours,rear_mu,plant_mu,703.592996,1.0499999523162842
ours,rear_mu,plant_mu,703.724996,1.0499999523162842
ours,rear_mu,plant_mu,703.856996,1.0499999523162842
ours,rear_mu,plant_mu,703.988996,1.0499999523162842
ours,rear_mu,plant_mu,704.087996,1.0499999523162842
ours,rear_mu,plant_mu,704.186996,1.0499999523162842
ours,rear_mu,plant_mu,704.285996,1.0499999523162842
ours,rear_mu,plant_mu,704.384996,1.0499999523162842
ours,rear_mu,plant_mu,704.483996,1.0499999523162842
ours,rear_mu,plant_mu,704.582996,1.0499999523162842
ours,rear_mu,plant_mu,704.681996,1.0499999523162842
ours,rear_mu,plant_mu,704.780996,1.0499999523162842
ours,rear_mu,plant_mu,704.912996,1.0499999523162842
ours,rear_mu,plant_mu,705.044996,1.0499999523162842
ours,rear_mu,plant_mu,705.176996,1.0499999523162842
ours,rear_mu,plant_mu,705.242996,1.0499999523162842
ours,rear_mu,plant_mu,705.374996,1.0499999523162842
ours,rear_mu,plant_mu,705.440996,1.0499999523162842
ours,rear_mu,plant_mu,705.572996,1.0499999523162842
ours,rear_mu,plant_mu,705.638996,1.0499999523162842
ours,rear_mu,plant_mu,705.770996,1.0499999523162842
ours,rear_mu,plant_mu,705.836996,1.0499999523162842
ours,rear_mu,plant_mu,705.968996,1.0499999523162842
ours,rear_mu,plant_mu,706.100996,1.0499999523162842
ours,rear_mu,plant_mu,706.232996,1.0499999523162842
ours,rear_mu,plant_mu,706.364996,1.0499999523162842
ours,rear_mu,plant_mu,706.496996,1.0499999523162842
ours,rear_mu,plant_mu,706.628996,1.0499999523162842
ours,rear_mu,plant_mu,706.727996,1.0499999523162842
ours,rear_mu,plant_mu,706.826996,1.0499999523162842
ours,rear_mu,plant_mu,706.925996,1.0499999523162842
ours,rear_mu,plant_mu,707.024996,1.0499999523162842
ours,rear_mu,plant_mu,707.123996,1.0499999523162842
ours,rear_mu,plant_mu,707.222996,1.0499999523162842
ours,rear_mu,plant_mu,707.354996,1.0499999523162842
ours,rear_mu,plant_mu,707.486996,1.0499999523162842
ours,rear_mu,plant_mu,707.618996,1.0499999523162842
ours,rear_mu,plant_mu,707.750996,1.0499999523162842
ours,rear_mu,plant_mu,707.882996,1.0499999523162842
ours,rear_mu,plant_mu,708.014996,1.0499999523162842
ours,rear_mu,plant_mu,708.080996,1.0499999523162842
ours,rear_mu,plant_mu,708.212996,1.0499999523162842
ours,rear_mu,plant_mu,708.278996,1.0499999523162842
ours,rear_mu,plant_mu,708.410996,1.0499999523162842
ours,rear_mu,plant_mu,708.476996,1.0499999523162842
ours,rear_mu,plant_mu,708.608996,1.0499999523162842
ours,rear_mu,plant_mu,708.674996,1.0499999523162842
ours,rear_mu,plant_mu,708.806996,1.0499999523162842
ours,rear_mu,plant_mu,708.938996,1.0499999523162842
