scenario,signal,error_gt_minus_est
ours,omega,-0.002247540794778159
ours,omega,-0.0015480141146410934
ours,omega,-0.0008584914572173415
ours,omega,-0.000627377052280398
ours,omega,0.0006205289093514418
ours,omega,0.00820790922369926
ours,omega,0.0007630935809818523
ours,omega,0.010525446150085785
ours,omega,0.017486120201438332
ours,omega,0.010769135817616349
ours,omega,0.008727610944627692
ours,omega,0.009978278368390131
ours,omega,0.003760528124972587
ours,omega,0.004348562889693014
ours,omega,0.005600094792112736
ours,omega,0.005574721158199014
ours,omega,0.004733457959565132
ours,omega,0.017107447684826402
ours,omega,0.008908513513497307
ours,omega,0.009197206340821787
ours,omega,0.0085294423545752
ours,omega,0.0051215888126820985
ours,omega,0.006095784195012249
ours,omega,0.00844757320693787
ours,omega,0.010077989182292912
ours,omega,0.012950961260591198
ours,omega,0.010284048411330349
ours,omega,0.0171058715801298
ours,omega,0.002279762674919611
ours,omega,0.006602979802172476
ours,omega,0.005250979674960993
ours,omega,0.013123885164240595
ours,omega,0.03718228597021872
ours,omega,-0.026086575650814903
ours,omega,-0.02096360984451595
ours,omega,-0.03460102729009343
ours,omega,-0.020085898642255323
ours,omega,0.012658400372522971
ours,omega,0.015111612888701942
ours,omega,0.008107003522175554
ours,omega,0.008369285941111831
ours,omega,-0.001839629910334234
ours,omega,-0.004172576921071952
ours,omega,-0.006498332970763354
ours,omega,-0.019324878972155374
ours,omega,-0.03660835807671592
ours,omega,-0.006506863655559053
ours,omega,-0.04303909398506023
ours,omega,-0.03239670187667727
ours,omega,-0.014817575845406175
ours,omega,-0.00709336057203612
ours,omega,-0.03934666883657115
ours,omega,-0.01827308732082701
ours,omega,-0.07353373182764371
ours,omega,-0.0169273284535045
ours,omega,-0.007017557734507383
ours,omega,0.0071683271633997195
ours,omega,0.011113993413348774
ours,omega,0.023037321427122476
ours,omega,-0.0321544788880463
ours,omega,-0.03927654360688388
ours,omega,-0.027411637975422808
ours,omega,-0.024668473960466394
ours,omega,-0.023822102231655186
ours,omega,-0.011848368222511951
ours,omega,-0.0013807815287849665
ours,omega,0.0032593315842029125
ours,omega,0.0007795806740229123
ours,omega,-0.0011144537100790733
ours,omega,-0.0027122553819495347
ours,omega,-0.00774751947934952
ours,omega,-0.003951243453469602
ours,omega,-0.0044949631770188694
ours,omega,-0.0028543142891699243
ours,omega,-0.00285469686936754
ours,omega,-0.0061193123441595915
ours,omega,-0.0031124189670292887
ours,omega,-0.0052618613483324216
ours,omega,-0.002947093190462744
ours,omega,-0.005186066784340089
ours,omega,-0.004190955185912115
ours,omega,-0.004170925935896363
ours,omega,-0.003170968199690736
ours,omega,-0.0027828092948765856
ours,omega,-0.002024216108773489
ours,omega,-0.0007391235243472752
ours,omega,-0.0013427054978472942
ours,omega,-0.0016511001766130531
ours,omega,-0.0015823062341378605
ours,omega,-0.0034602141199765943
ours,omega,-0.004718488959845633
ours,omega,-0.005803546068201933
ours,omega,-0.003777885308073988
ours,omega,-0.005867126934444265
ours,omega,-0.010369850968002942
ours,omega,-0.012297422560963504
ours,omega,-0.011587985842040847
ours,omega,-0.0027947227988520144
ours,omega,0.0014139452851877196
ours,omega,-0.001330353591534269
ours,omega,0.0019617590374541236
ours,omega,0.006909761703901455
ours,omega,0.002433289697174615
ours,omega,-0.0011123761125532705
ours,omega,-0.005375383130008501
ours,omega,-0.008616563716148294
ours,omega,-0.016932480026803892
ours,omega,-0.016017709066274213
ours,omega,-0.004081397043752386
ours,omega,-0.002110249665445079
ours,omega,-0.004771890199635233
ours,omega,-0.0024966019279042575
ours,omega,0.0001885808436348467
ours,omega,0.0001941222934034488
ours,omega,-0.00014861775541201092
ours,omega,-0.0015241599016961628
ours,omega,-0.0018996958467997378
ours,omega,-0.0020753997495763996
ours,omega,-0.002858710783907207
ours,omega,-0.004074926792467573
ours,omega,-0.0031335877877584047
ours,omega,-0.003072100648026271
ours,omega,-0.002735047115589876
ours,omega,-0.0028699494987682534
ours,omega,-0.003936766302854928
ours,omega,-0.005346494618220141
ours,omega,-0.0045255897062742734
ours,omega,-0.002828987143682824
ours,omega,-0.002405006826107476
ours,omega,-0.002807825035975906
ours,omega,-0.0020267640503221487
ours,omega,-0.0018746210111379382
ours,omega,-0.001144640143630527
ours,omega,-0.0010004432648367066
ours,omega,-0.0014428627654602484
ours,omega,-0.0019598555132290356
ours,omega,-0.00275957404659165
ours,omega,-0.004437582588171806
ours,omega,-0.003541376094417213
ours,omega,-0.006491638392489892
ours,omega,-0.007032197929212246
ours,omega,-0.007490551143278217
ours,omega,-0.008424227851444584
ours,omega,-0.0027299593114019013
ours,omega,-0.0015036812886481607
ours,omega,-0.002376296343010141
ours,omega,-0.002274061323544123
ours,omega,-0.0029953952960443883
ours,omega,-0.002225595948281249
ours,omega,-0.007725476514704448
ours,omega,-0.0016867229055193902
ours,omega,-0.003321363626373558
ours,omega,-0.002671073352701628
ours,omega,-0.004487975786543086
ours,omega,-0.004229370154445911
ours,omega,-0.006071484774531247
ours,omega,-0.0052261033654464745
ours,omega,-0.003885961757922274
ours,omega,-0.008295616282871163
ours,omega,-0.0044899710521878605
ours,omega,-0.0027535570663480002
ours,omega,-0.004392794295094343
ours,omega,-0.0035958301084967753
ours,omega,0.010623245802597617
ours,omega,-0.0038169228584598036
ours,omega,-0.003020360405730227
ours,omega,-0.010546807189698776
ours,omega,-0.021306823465344266
ours,omega,0.009036307487829132
ours,omega,0.01667269769149815
ours,omega,0.02748006782400257
ours,omega,0.03078766648500711
ours,omega,0.04028363393954845
ours,omega,0.0425560995931128
ours,omega,0.035402376267036295
ours,omega,0.015913475215569343
ours,omega,0.006333152108249075
ours,omega,0.001974021015090862
ours,omega,0.003299783963527549
ours,omega,0.011250757729275225
ours,omega,0.007617709760369695
ours,omega,0.009818768510284598
ours,omega,0.005406979904345986
ours,omega,0.006153429333023729
ours,omega,0.01419439257522568
ours,omega,0.005666477454287194
ours,omega,0.009198703244114675
ours,omega,0.0052307127014728505
ours,omega,0.0076515180271121835
ours,omega,0.005770492354975648
ours,omega,0.00972228630837127
ours,omega,0.008572051758061916
ours,omega,0.013781781629001344
ours,omega,0.007937306608112815
ours,omega,0.013499791432614289
ours,omega,0.009472534635910634
ours,omega,0.006038247433525545
ours,omega,0.010778929274734034
ours,omega,0.0088692418702912
ours,omega,0.002575938778542841
ours,omega,0.00431894898141319
ours,omega,0.0038796089178748383
ours,omega,0.0064645841494284095
ours,omega,0.001911183657586163
ours,omega,-0.006277554787070538
ours,omega,0.00016291339227239576
ours,omega,-0.010690767552720748
ours,omega,-0.005627276841062873
ours,omega,-0.003476467340761402
ours,omega,-0.0011734365829169924
ours,omega,-0.007942218758107328
ours,omega,-0.01092198824667412
ours,omega,-0.017239080772398913
ours,omega,-0.021289875052750123
ours,omega,-0.025787252519923615
ours,omega,-0.01648671856425843
ours,omega,-0.009123745438354841
ours,omega,-0.009786634050496346
ours,omega,-0.013706711302847202
ours,omega,-0.013075231827866754
ours,omega,-0.01106850731818293
ours,omega,-0.012198981372918173
ours,omega,-0.01417977787269295
ours,omega,-0.01912029374991034
ours,omega,-0.018153453128859326
ours,omega,-0.03804931539935746
ours,omega,-0.020493968797066428
ours,omega,-0.0018997309305768817
ours,omega,0.001520862910376057
ours,omega,0.0035424315493128994
ours,omega,0.005365290731366844
ours,omega,0.0031556714587148357
ours,omega,0.005056144603338267
ours,omega,0.0017004572661030587
ours,omega,-0.0021034577275078348
ours,omega,-0.0022066167114042495
ours,omega,-0.0043463382441714105
ours,omega,-0.0006441463648246826
ours,omega,0.0012878382490111862
ours,omega,0.011088663741907784
ours,omega,0.006773044826196811
ours,omega,0.0048305233191154595
ours,omega,0.0007383581182705962
ours,omega,-0.0007847446696224031
ours,omega,-0.008213146803503324
ours,omega,-0.01806942557196889
ours,omega,-0.006011521413544163
ours,omega,-0.016725221243165306
ours,omega,-0.029642586894210537
ours,omega,-0.026754531047839897
ours,omega,-0.028536234746130484
ours,omega,-0.032065741887166405
ours,omega,-0.020830461517078513
ours,omega,-0.015248200166688763
ours,omega,-0.018932218002065793
ours,omega,-0.0323930610924541
ours,omega,-0.046501143270550716
ours,omega,-0.038874393337051005
ours,omega,-0.015559824140887302
ours,omega,-0.006310036990126888
ours,omega,0.025219141871812012
ours,omega,0.019604975734649865
ours,omega,0.038254424713865226
ours,omega,0.02433215223746965
ours,omega,0.0007988330989007197
ours,omega,-0.0015892069149036486
ours,omega,-0.0013619670511759857
ours,omega,-0.0005848555042820835
ours,omega,-0.00016829469509918593
ours,omega,0.006886427454681404
ours,omega,0.006929962257441316
ours,omega,0.01335708384529355
ours,omega,0.027005706396470236
ours,omega,0.017847763205950908
ours,omega,0.009314007195498507
ours,omega,0.009594574971192166
ours,omega,0.0056405314730167445
ours,omega,0.006737104548340318
ours,omega,0.006680664908191639
ours,omega,0.008881411429935003
ours,omega,0.011710931239061612
ours,omega,0.014404089737955095
ours,omega,0.009421232441207086
ours,omega,0.0063667063332761425
ours,omega,0.006593642476423953
ours,omega,0.0063306851497452465
ours,omega,0.014533965739733284
ours,omega,0.012714861146557371
ours,omega,0.016390910269944797
ours,omega,0.017718453032580544
ours,omega,0.02279650296852198
ours,omega,0.0310271556404223
ours,omega,0.0333382608831195
ours,omega,0.025716420997848682
ours,omega,0.01564913711142868
ours,omega,0.014178926293928418
ours,omega,0.007964939892741607
ours,omega,0.0038221483046600446
ours,omega,0.005596808942994941
ours,omega,0.006587650231251879
ours,omega,0.0057944022098983805
ours,omega,0.011154468467430179
ours,omega,0.025874295634651795
ours,omega,0.020975138158700724
ours,omega,0.014891421249555392
ours,omega,0.036735777227002275
ours,omega,0.02774267314993273
ours,omega,0.021616255522238947
ours,omega,0.015451234546883574
ours,omega,0.014510249182087764
ours,omega,0.010442830375352652
ours,omega,0.003816501197778821
ours,omega,0.008294925734125491
ours,omega,0.025423452945402714
ours,omega,0.02773633790826391
ours,omega,0.010103671236065148
ours,omega,0.0022422900135756763
ours,omega,-0.004629671540335251
ours,omega,-0.04564823366418411
ours,omega,-0.009620697244864335
ours,omega,-0.008284036297933145
ours,omega,-0.0007772485308234767
ours,omega,0.004540955385696238
ours,omega,0.011249885543590382
ours,omega,0.016464661276724912
ours,omega,0.0025595813234360887
ours,omega,-0.007823038029050322
ours,omega,-0.021140998678811362
ours,omega,-0.04334125488988705
ours,omega,-0.04376552264118908
ours,omega,-0.03144473069989372
ours,omega,-0.023027657633378537
ours,omega,-0.008174165870315546
ours,omega,-0.025544668258649712
ours,omega,-0.01964495672868702
ours,omega,-0.01876870261819955
ours,omega,-0.014414784401749366
ours,omega,-0.01056908559407739
ours,omega,-0.04179989066940942
ours,omega,-0.02229700793949209
ours,omega,-0.004645373046827259
ours,omega,0.00191803055171344
ours,omega,0.0017639464801167681
ours,omega,-0.0010365636119434724
ours,omega,-0.0046047042850686365
ours,omega,-0.007034028190761044
ours,omega,-0.009839926479205285
ours,omega,-0.012056805394190795
ours,omega,0.003158618180309325
ours,omega,0.0034804414732445554
ours,omega,0.021978635326089846
ours,omega,0.008982140111529757
ours,omega,0.0025500652200930035
ours,omega,0.003972882217023022
ours,omega,-0.00025707672638908274
ours,omega,0.004141208455473874
ours,omega,0.010083081020762982
ours,omega,-0.0010730245216031553
ours,omega,0.001996323191352345
ours,omega,0.0011979266289335738
ours,omega,-0.008160390936379899
ours,omega,0.07948409264068189
ours,omega,0.014621622516530444
ours,omega,-0.01088736558449049
ours,omega,-0.01780501576389508
ours,omega,-0.012010120342892026
ours,omega,0.0006594679869460288
ours,omega,0.0059248031416188306
ours,omega,0.012244830926882205
ours,omega,0.0026402017040886598
ours,omega,-0.004992635796693273
ours,omega,-0.0018139573908721516
ours,omega,-0.0009958919121916816
ours,omega,-0.0003409333425785626
ours,omega,0.0001325089288837268
ours,omega,0.0010718808130285931
ours,omega,-0.0002868357653524208
ours,omega,-0.0016011574438949713
ours,omega,-0.00400626948467411
ours,omega,-0.006778156181226936
ours,omega,-0.008320118788745364
ours,omega,-0.008579234348065005
ours,omega,-0.007099508286228585
ours,omega,0.000405819921769128
ours,omega,0.0005619456254530534
ours,omega,-0.0005920268813708694
ours,omega,0.0006812876277327482
ours,omega,0.0018702167489473534
ours,omega,-0.001676160747761989
ours,omega,-0.004055751488627771
ours,omega,-0.0037125383967617307
ours,omega,-0.005520640009442493
ours,omega,-0.011859741812729146
ours,omega,-0.012722642501601277
ours,omega,-0.005256679575504958
ours,omega,-0.006314334015918623
ours,omega,-0.0021773781529853516
ours,omega,-0.0005207114214467543
ours,omega,-0.0004069713518801213
ours,omega,-0.00026992138551072513
ours,omega,-0.0017389620318012276
ours,omega,-0.0016084942139237965
ours,omega,-0.005089256536777324
ours,omega,-0.010456548471285574
ours,omega,-0.013476003616126721
ours,omega,-0.006205392069346753
ours,omega,-0.005987606321167654
ours,omega,-0.0062883843869582035
ours,omega,-0.0017145307932210242
ours,omega,0.00040941932849855676
ours,omega,0.00044880188608662245
ours,omega,0.000483610222563037
ours,omega,-0.000777969044231064
ours,omega,-0.002517960254989804
ours,omega,-0.005725094359425347
ours,omega,-0.007411903393853926
ours,omega,-0.004981443206346702
ours,omega,-0.004961349989629044
ours,omega,-0.0046292310792893565
ours,omega,-0.004576577122976646
ours,omega,-0.003056897795430404
ours,omega,-0.001224834768203325
ours,omega,-3.34706820532887e-06
ours,omega,0.0016020421498663285
ours,omega,-0.0003973798809461483
ours,omega,-0.0025790781021700396
ours,omega,-0.002817923797969155
ours,omega,-0.002610780394748268
ours,omega,-0.006463389816443498
ours,omega,-0.003647978186867344
ours,omega,-0.0026557443349678046
ours,omega,-0.001609140234301207
ours,omega,-0.0008355087018687617
ours,omega,5.250087908243448e-05
ours,omega,0.0002818471824053391
ours,omega,-0.0011598029616460316
ours,omega,-0.0013559638950775047
ours,omega,-0.0017445174732117529
ours,omega,-0.003717218403062043
ours,omega,-0.00511392282815692
ours,omega,-0.003931276079373162
ours,omega,-0.006126384318528883
ours,omega,-0.0027601315028004045
ours,omega,-0.00377930948710417
ours,omega,-6.167612927143761e-05
ours,omega,-0.0005998318643572367
ours,omega,-0.00012027966758244336
ours,omega,-0.002659233728650418
ours,omega,-0.004570306293713723
ours,omega,-0.0027409442528948083
ours,omega,-0.0034065931818145637
ours,omega,-0.0031555389891293464
ours,omega,-0.0022579131032557107
ours,omega,-0.007423953950299851
ours,omega,-0.0032928184417612256
ours,omega,-0.000806854749809507
ours,omega,-0.0017358219132198598
ours,omega,-0.0010867850085217803
ours,omega,0.0004292620826853678
ours,omega,-0.0011059433635336067
ours,omega,-0.004936340371257345
ours,omega,-0.008573652323457968
ours,omega,-0.008740535268544944
ours,omega,-0.0035214336050369073
ours,omega,-0.002514825888128942
ours,omega,-0.0019555791134721265
ours,omega,-0.0017253859992024424
ours,omega,-0.005253993004137999
ours,omega,-0.0024805852739196305
ours,omega,-0.003237183272967613
ours,omega,-0.0034757007001924743
ours,omega,-0.0012435958243174356
ours,omega,-0.0008720661589015095
ours,omega,-0.009588739530540005
ours,omega,-0.011757614360174548
ours,omega,-0.013758382528637148
ours,omega,-0.003623649820383216
ours,omega,-0.003432124569213539
ours,omega,-0.0003598736546108483
ours,omega,-0.002337795989777392
ours,omega,-0.0023413475044241454
ours,omega,0.0015018443475168924
ours,omega,-0.004649368614873407
ours,omega,0.005229818686895517
ours,omega,-1.1199024704783289e-05
ours,omega,0.005228629374859819
ours,omega,0.0027056566689228727
ours,omega,-0.005805284285433272
ours,omega,0.00034480830589270206
ours,omega,0.008209136937431239
ours,omega,0.02499463665060799
ours,omega,0.014837141999121672
ours,omega,0.010231649100397554
ours,omega,0.018374839637839813
ours,omega,0.0053609483984742995
ours,omega,0.0038326424316589836
ours,omega,0.0038076642972844077
ours,omega,0.01018509114424608
ours,omega,0.016164214013205447
ours,omega,0.017039286248190413
ours,omega,0.010178412753723859
ours,omega,0.009444333554553597
ours,omega,0.012939032317119348
ours,omega,0.025184326183626815
ours,omega,0.026705938214094838
ours,omega,0.02716545983596566
ours,omega,0.011823062930025219
ours,omega,0.004430527479187013
ours,omega,0.0070924029655316245
ours,omega,0.010164135523093115
ours,omega,0.002588030454653445
ours,omega,0.0022194034663308715
ours,omega,0.02410576258947142
ours,omega,0.12332612848172733
ours,omega,0.08608359921036524
ours,omega,0.024170336478290977
ours,omega,-0.012804229235297865
ours,omega,-0.002543752624353357
ours,omega,0.0056934991139758195
ours,omega,0.011102076350385237
ours,omega,0.021360044530289862
ours,omega,0.021969738849347192
ours,omega,0.00888303938109547
ours,omega,0.01103668852476114
ours,omega,0.03780870798957656
ours,omega,0.020274768910905072
ours,omega,0.007873562855603644
ours,omega,0.01841819628894764
ours,omega,0.04361364296403164
ours,omega,0.016390910975927042
ours,omega,0.017950439004578822
ours,omega,0.012637011975738022
ours,omega,0.005791381282600705
ours,omega,-0.0103857420924377
ours,omega,-0.01908104049643597
ours,omega,-0.003964220799502927
ours,omega,-0.013131847588849
ours,omega,-0.0028764052118623318
ours,omega,0.0045135039942640065
ours,omega,0.01355106832963801
ours,omega,0.0017213826346219319
ours,omega,-0.020573139478196584
ours,omega,-0.04261335902705776
ours,omega,-0.03040137354861505
ours,omega,-0.006738806590158131
ours,omega,0.03639477803139286
ours,omega,0.05436680535313018
ours,omega,-0.07797615966172285
ours,omega,-0.11607192577645736
ours,omega,-0.009777132345123226
ours,omega,-0.006866130323345123
ours,omega,-0.0010538989093963683
ours,omega,-0.003481292510926895
ours,omega,-0.0031339032070530903
ours,omega,-0.016154368592678246
ours,omega,-0.002717128289811583
ours,omega,-0.003085902383067575
ours,omega,-0.005992880204455001
ours,omega,-0.01387941539907276
ours,omega,-0.010309599294798244
ours,omega,-0.01700961999466588
ours,omega,-0.008396250807435418
ours,omega,-0.0022909089774578867
ours,omega,0.002753808086718282
ours,omega,0.014795746418272061
ours,omega,0.016295957011388362
ours,omega,0.032201987246654525
ours,omega,0.012513586668559732
ours,omega,-0.0005439602311898828
ours,omega,-0.00160798381019895
ours,omega,-0.0019956153098933532
ours,omega,0.003845494057508482
ours,omega,0.0016318047755148543
ours,omega,-0.0006700958978977656
ours,omega,-0.0012691064428468346
ours,omega,0.000343868384181302
ours,omega,0.005033599122715518
ours,omega,0.004266409304919949
ours,omega,0.011802001621889574
ours,omega,0.022218689787259042
ours,omega,-0.00438661784922816
ours,omega,-0.0023274230676075085
ours,omega,-0.0017355089615800241
ours,omega,0.0004223167094837138
ours,omega,0.0029898166631186253
ours,omega,0.00812111570854143
ours,omega,0.0009310812403017987
ours,omega,0.0017242534930244978
ours,omega,0.0012868072630180458
ours,omega,0.0013354648444561302
ours,omega,0.0013747825029802093
ours,omega,0.0016946592675779444
ours,omega,0.0031629203976547477
ours,omega,0.0038380675110495453
ours,omega,0.005259564144842091
ours,omega,0.005789301836174123
ours,omega,0.0136655559018845
ours,omega,0.009459508047514918
ours,omega,0.014821829477952596
ours,omega,0.004645596836928591
ours,omega,0.0019016245617988967
ours,omega,-0.002747133547103037
ours,omega,0.013204518921412686
ours,omega,0.008521627141156209
ours,omega,0.009586202150944356
ours,omega,0.009331356131679023
ours,omega,0.01998033769666717
ours,omega,0.016643809520946573
ours,omega,0.008196097981115097
ours,omega,0.018285950738332883
ours,omega,0.018193953277744566
ours,omega,0.01840063226250891
ours,omega,0.01692684463729645
ours,omega,0.016808166174256862
ours,omega,0.01705583241807355
ours,omega,0.015584768816971644
ours,omega,0.016526391696118237
ours,omega,0.01506765663432042
ours,omega,0.011852211753839638
ours,omega,0.007117301708939263
ours,omega,0.0032574975911205508
ours,omega,-0.0007302272231528972
ours,omega,-0.006081168197808058
ours,omega,-0.03779774219477542
ours,omega,-0.013172746471912931
ours,omega,-0.07887616379717702
ours,omega,-0.04832354891798259
ours,omega,-0.09226578663792026
ours,omega,-0.09343213322402649
ours,omega,-0.10020700679932207
ours,omega,-0.22601341061680552
ours,omega,-0.05258470626222786
ours,omega,-0.0656571293174775
ours,omega,-0.34263197631558817
ours,omega,-0.19739345219059673
ours,omega,-0.20955058745759025
ours,omega,-0.36997023088433667
ours,omega,-0.12189558908845621
ours,omega,-0.2737584611945443
ours,omega,-0.21530859037942318
ours,omega,-0.1174018519029072
ours,omega,-0.06444907766749663
ours,omega,-0.06152363730472937
ours,omega,-0.07425265156488775
ours,omega,-0.06951866882408475
ours,omega,-0.003024591743095495
ours,omega,0.001847028497613118
ours,omega,0.029378025354172846
ours,omega,0.09094645215804992
ours,omega,0.06816514658483995
ours,omega,0.09231652996040215
ours,omega,0.04830869412451538
ours,omega,0.04356258315326242
ours,omega,0.08715480403992062
ours,omega,0.1259113131576807
ours,omega,0.10190038955439662
ours,omega,0.08267512950508049
ours,omega,0.08644345275926163
ours,omega,0.05934383837681256
ours,omega,0.11215689655325095
ours,omega,0.027999310641622033
ours,omega,0.12409252281810473
ours,omega,0.035020934450074426
ours,omega,0.023002943135459197
ours,omega,0.13397469336565065
ours,omega,0.05325184635344965
ours,omega,0.05032263180166885
ours,omega,0.013074741425807168
ours,omega,0.04999112255817634
ours,omega,0.02364156710623555
ours,omega,-0.006424517300336108
ours,omega,-0.08073973623858163
ours,omega,-0.06791727835327402
ours,omega,-0.03989379631172124
ours,omega,-0.014589401361710011
ours,omega,-0.025585734847861086
ours,omega,-0.04760997187386949
ours,omega,-0.030943702647601587
ours,omega,-0.04354877766199159
ours,omega,-0.01145022157716842
ours,omega,-0.00888883530022716
ours,omega,0.0006989789211328118
ours,omega,0.02786453127952307
ours,omega,0.00295429222982882
ours,omega,-0.019724129301770255
ours,omega,-0.005125814892098984
ours,omega,-0.002935981428976303
ours,omega,-0.008575732051319812
ours,omega,0.003053026503066547
ours,omega,0.003072511985763776
ours,omega,0.00416503139736632
ours,omega,0.005249758890534889
ours,omega,0.009010074971015192
ours,omega,0.015761787728690746
ours,omega,0.012917735641273825
ours,omega,0.020628641235929945
ours,omega,0.021174426940212238
ours,omega,-0.002791687844252294
ours,omega,0.00726400773843261
ours,omega,0.010883554101357468
ours,omega,0.015440930494698135
ours,omega,0.018605173497787147
ours,omega,0.021228522449012244
ours,omega,0.028349603062449935
ours,omega,0.03256335627378096
ours,omega,0.018143362341403624
ours,omega,0.020891364848150906
ours,omega,0.0038948871932092954
ours,omega,0.023938445919218343
ours,omega,-0.024137237324062588
ours,omega,0.0024184250012437847
ours,omega,0.006665980514454967
ours,omega,0.005969824755621522
ours,omega,-0.003875370399408523
ours,omega,-0.005301793122057849
ours,omega,-0.002582586967159628
ours,omega,-0.00158506223502064
ours,omega,-0.009151504686902887
ours,omega,-0.007195642793372203
ours,omega,-0.01048733516892987
ours,omega,-0.009844102810779395
ours,omega,-0.031565492336627955
ours,omega,-0.021246365691128966
ours,omega,-0.042732237607009366
ours,omega,-0.02161723930201044
ours,omega,-0.028820180687122336
ours,omega,-0.012162234414434762
ours,omega,-0.005969422066141008
ours,omega,-0.0043336764455207295
ours,omega,-0.006234899834903415
ours,omega,-0.005442454569807247
ours,omega,-0.005883410620115919
ours,omega,-0.006517757200699716
ours,omega,-0.006432005157137142
ours,omega,-0.005264927157952917
ours,omega,-0.004948844835679349
ours,omega,-0.0010703758834897745
ours,omega,-0.0003422827213855383
ours,omega,0.0007285504554734707
ours,omega,0.0011033801829482218
ours,omega,0.0013455203267520206
ours,omega,0.0011990858743885064
ours,omega,-0.008155447084011887
ours,omega,-0.007488799266694726
ours,omega,-0.0025586987495382924
ours,omega,-0.0011283268760322544
ours,omega,-0.001972134814330047
ours,omega,-0.0026240484201221384
ours,omega,-0.0036677197839381634
ours,omega,-0.00435907050039098
ours,omega,-0.0026456393532849074
ours,omega,-0.00200967229429786
ours,omega,-0.000490232323430144
ours,omega,0.00040709427726920867
ours,omega,-0.00022581471935205705
ours,omega,0.00010564295482125437
ours,omega,-0.0012589769533699001
ours,omega,-0.0017911657281886684
ours,omega,-0.0034933068370319492
ours,omega,-0.003734587310863298
ours,omega,-0.00409831014497886
ours,omega,-0.004041277194838976
ours,omega,-0.007317242943746463
ours,omega,-0.0022980260159244535
ours,omega,-0.004347111888328796
ours,omega,0.0009095387226204432
ours,omega,-0.0002502655004447069
ours,omega,-0.0006508189815340017
ours,omega,-0.00016933194038584645
ours,omega,-0.0003522654906322627
ours,omega,-0.0008118886653670045
ours,omega,-0.0018347712609670802
ours,omega,-0.0021659626320881696
ours,omega,-0.0026361741719300256
ours,omega,-0.0032938390116575484
ours,omega,-0.0028843670109531864
ours,omega,-0.0028749255614150633
ours,omega,-0.006240817980281672
ours,omega,-0.0020348574284266945
ours,omega,-0.0035197744048197773
ours,omega,-0.0014118111900800357
ours,omega,0.001522782917436051
ours,omega,0.0029680835799974882
ours,omega,0.006328355412135397
ours,omega,-0.002915687249084019
ours,omega,-0.004735989424806207
ours,omega,0.011430932737711052
ours,omega,0.029717793852215305
ours,omega,-0.04822952265410754
ours,omega,0.008690925795435962
ours,omega,0.02572747338971494
ours,omega,-0.00014824677135512158
ours,omega,0.0011361831012760594
ours,omega,-0.0002091526693893352
ours,omega,-0.0002661039699718725
ours,omega,-0.0016936497888327033
ours,omega,-0.0030708954522092905
ours,omega,-0.004020416697122835
ours,omega,-0.0046900822971387745
ours,omega,-0.0014050031641005222
ours,omega,-0.001082390566559639
ours,omega,-0.0008224447939690104
ours,omega,-0.003148347504121498
ours,omega,-0.0014707616238613629
ours,omega,-0.0010795773647365456
ours,omega,-0.0003854515250330103
ours,omega,0.0005036180608864699
ours,omega,0.0026477641678293116
ours,omega,0.002230122222135307
ours,omega,0.002863654468633463
ours,omega,0.008506523626181903
ours,omega,0.004511775677950768
ours,omega,0.005067880594432437
ours,omega,0.005995503789280422
ours,omega,0.00678988863492294
ours,omega,0.025125346899179477
ours,omega,0.03837029234779854
ours,omega,0.019200215560409472
ours,omega,0.015818974987506132
ours,omega,0.015901229640265316
ours,omega,0.005216468028783505
ours,omega,0.006828903346132578
ours,omega,0.007467110343586408
ours,omega,0.009271343471492166
ours,omega,0.026791024948348702
ours,omega,0.006722607427126798
ours,omega,0.019330825264277013
ours,omega,0.02238881879138896
ours,omega,0.02631723352369178
ours,omega,0.023055590131882103
ours,omega,0.01990008790242065
ours,omega,0.013341502184184978
ours,omega,0.013309025873752656
ours,omega,0.012591544016360617
ours,omega,0.007291101965487323
ours,omega,0.013180896728882424
ours,omega,-0.0007661866844513032
ours,omega,0.023060460855860776
ours,omega,0.0077911121394782235
ours,omega,0.0004688405120396033
ours,omega,0.0012609797315095983
ours,omega,-0.00843941763074732
ours,omega,0.0035679061886566554
ours,omega,-0.005303500425702906
ours,omega,-0.0014768419979750147
ours,omega,-0.00657413184596195
ours,omega,-0.0034080368036380204
ours,omega,-0.013449046440497603
ours,omega,-0.017332400911059392
ours,omega,-0.016818158811875178
ours,omega,-0.00794167273292054
ours,omega,-0.009120574552832938
ours,omega,-0.007951984604107565
ours,omega,-0.026420913967535445
ours,omega,-0.02200183242115379
ours,omega,-0.022031468268454063
ours,omega,-0.016685646807090046
ours,omega,-0.007752482772620736
ours,omega,-0.005913489304727529
ours,omega,-0.00870000174819556
ours,omega,-0.01723118229710771
ours,omega,-0.019536661141551545
ours,omega,-0.02197500638749434
ours,omega,-0.021287947778455253
ours,omega,-0.008033186933323111
ours,omega,-0.0006136303794948249
ours,omega,0.0005036454409751406
ours,omega,-0.003758540794874158
ours,omega,-0.004230825654049584
ours,omega,-0.0036287570485663795
ours,omega,-0.003983764117962664
ours,omega,-0.0015395507840747986
ours,omega,-0.005027256965287726
ours,omega,-0.006425220440706354
ours,omega,-0.012150884111534803
ours,omega,-0.014138166810524152
ours,omega,-0.008616985283733836
ours,omega,-0.005612893108307565
ours,omega,-0.008937638537731427
ours,omega,-0.010405866804770084
ours,omega,-0.007306323539856843
ours,omega,-0.006838810744001195
