scenario,signal,t_s,error_est_minus_gt
ours_mu_0.7,front_sum_fy,0.0,2.8767213325425747
ours_mu_0.7,front_sum_fy,0.099,3.5940909493891713
ours_mu_0.7,front_sum_fy,0.33,2.894480980832995
ours_mu_0.7,front_sum_fy,0.66,3.1139377792910548
ours_mu_0.7,front_sum_fy,0.99,2.7173244008160147
ours_mu_0.7,front_sum_fy,1.32,1.4999329730866933
ours_mu_0.7,front_sum_fy,1.65,0.4659391608673751
ours_mu_0.7,front_sum_fy,1.782,-0.6775970541997722
ours_mu_0.7,front_sum_fy,1.881,0.1868203923652585
ours_mu_0.7,front_sum_fy,1.98,-1.5482084320741283
ours_mu_0.7,front_sum_fy,2.079,-0.09265764144896538
ours_mu_0.7,front_sum_fy,2.145,-10.085752791814464
ours_mu_0.7,front_sum_fy,2.211,-0.6698049722774728
ours_mu_0.7,front_sum_fy,2.31,-0.13631825869811398
ours_mu_0.7,front_sum_fy,2.376,-2.2280190603711247
ours_mu_0.7,front_sum_fy,2.475,-0.290061718836637
ours_mu_0.7,front_sum_fy,2.541,-2.327685870236298
ours_mu_0.7,front_sum_fy,2.673,0.3555282464000591
ours_mu_0.7,front_sum_fy,2.739,-1.0376015631924727
ours_mu_0.7,front_sum_fy,2.871,0.7778205766692206
ours_mu_0.7,front_sum_fy,2.937,0.42908852749666826
ours_mu_0.7,front_sum_fy,3.069,0.8436381574690146
ours_mu_0.7,front_sum_fy,3.201,0.314239959651915
ours_mu_0.7,front_sum_fy,3.333,0.49063209512904393
ours_mu_0.7,front_sum_fy,3.432,-0.2722674131112628
ours_mu_0.7,front_sum_fy,3.531,0.9177284342062291
ours_mu_0.7,front_sum_fy,3.63,-2.426988251194345
ours_mu_0.7,front_sum_fy,3.729,-0.4415692665828215
ours_mu_0.7,front_sum_fy,3.828,-6.053588873804863
ours_mu_0.7,front_sum_fy,3.993,-6.63724244455938
ours_mu_0.7,front_sum_fy,4.059,-5.468793057813201
ours_mu_0.7,front_sum_fy,4.191,-1.686745165147813
ours_mu_0.7,front_sum_fy,4.323,-0.4554161717521512
ours_mu_0.7,front_sum_fy,4.455,3.549600061242309
ours_mu_0.7,front_sum_fy,4.587,6.406796279268171
ours_mu_0.7,front_sum_fy,4.719,9.140660733055636
ours_mu_0.7,front_sum_fy,4.785,9.741338550484144
ours_mu_0.7,front_sum_fy,4.917,7.656616980984719
ours_mu_0.7,front_sum_fy,4.983,8.82580823492308
ours_mu_0.7,front_sum_fy,5.115,6.25645009072332
ours_mu_0.7,front_sum_fy,5.181,3.182039604164377
ours_mu_0.7,front_sum_fy,5.313,-0.727825016927574
ours_mu_0.7,front_sum_fy,5.379,-1.4107987009413598
ours_mu_0.7,front_sum_fy,5.511,-3.5506393148349176
ours_mu_0.7,front_sum_fy,5.577,-1.8597813498080171
ours_mu_0.7,front_sum_fy,5.643,-2.1307603675726803
ours_mu_0.7,front_sum_fy,5.742,-3.379013604285178
ours_mu_0.7,front_sum_fy,5.841,-0.4845746620577236
ours_mu_0.7,front_sum_fy,5.94,-1.0073268495076926
ours_mu_0.7,front_sum_fy,6.039,1.419531275667219
ours_mu_0.7,front_sum_fy,6.105,1.092616772161437
ours_mu_0.7,front_sum_fy,6.237,2.99837384997989
ours_mu_0.7,front_sum_fy,6.303,2.545702252353756
ours_mu_0.7,front_sum_fy,6.435,4.0359486966006415
ours_mu_0.7,front_sum_fy,6.501,2.372708384663988
ours_mu_0.7,front_sum_fy,6.633,6.140033609590612
ours_mu_0.7,front_sum_fy,6.699,3.243646275180722
ours_mu_0.7,front_sum_fy,6.831,6.459286664016515
ours_mu_0.7,front_sum_fy,6.897,5.186615953195815
ours_mu_0.7,front_sum_fy,7.029,7.140123634991063
ours_mu_0.7,front_sum_fy,7.161,6.561593399992372
ours_mu_0.7,front_sum_fy,7.293,4.876075468700645
ours_mu_0.7,front_sum_fy,7.392,5.113707019762579
ours_mu_0.7,front_sum_fy,7.491,2.443112886900785
ours_mu_0.7,front_sum_fy,7.59,2.682827173097321
ours_mu_0.7,front_sum_fy,7.689,1.19130038968071
ours_mu_0.7,front_sum_fy,7.788,-1.1234974746470483
ours_mu_0.7,front_sum_fy,7.887,-1.4379129320529396
ours_mu_0.7,front_sum_fy,7.986,-4.824887796717896
ours_mu_0.7,front_sum_fy,8.085,-1.994768620971774
ours_mu_0.7,front_sum_fy,8.184,-2.989627938198634
ours_mu_0.7,front_sum_fy,8.283,-1.0427592752395851
ours_mu_0.7,front_sum_fy,8.415,-1.819141093738402
ours_mu_0.7,front_sum_fy,8.547,1.7852142491653087
ours_mu_0.7,front_sum_fy,8.679,1.553242986075274
ours_mu_0.7,front_sum_fy,8.745,4.773502674972134
ours_mu_0.7,front_sum_fy,8.877,5.378760144910945
ours_mu_0.7,front_sum_fy,8.943,6.423579580580789
ours_mu_0.7,front_sum_fy,9.075,5.043077522633164
ours_mu_0.7,front_sum_fy,9.141,5.156992271301895
ours_mu_0.7,front_sum_fy,9.273,1.9028886886538992
ours_mu_0.7,front_sum_fy,9.339,1.682327415115978
ours_mu_0.7,front_sum_fy,9.471,-2.1530115168697987
ours_mu_0.7,front_sum_fy,9.537,-2.1475553767343314
ours_mu_0.7,front_sum_fy,9.669,-5.425307857728381
ours_mu_0.7,front_sum_fy,9.801,-3.3543569378476334
ours_mu_0.7,front_sum_fy,9.933,-4.292625868485349
ours_mu_0.7,front_sum_fy,10.032,3.443157721212458
ours_mu_0.7,front_sum_fy,10.131,6.190458051983658
ours_mu_0.7,front_sum_fy,10.23,9.47681591121615
ours_mu_0.7,front_sum_fy,10.329,11.115150799975218
ours_mu_0.7,front_sum_fy,10.428,10.765941815531704
ours_mu_0.7,front_sum_fy,10.527,9.068743572631618
ours_mu_0.7,front_sum_fy,10.626,8.277220477944748
ours_mu_0.7,front_sum_fy,10.725,6.452898097200563
ours_mu_0.7,front_sum_fy,10.857,3.04713539294314
ours_mu_0.7,front_sum_fy,10.989,0.17989539394578102
ours_mu_0.7,front_sum_fy,11.121,0.02090226409623805
ours_mu_0.7,front_sum_fy,11.253,-2.1390072375581504
ours_mu_0.7,front_sum_fy,11.352,-2.654858943690755
ours_mu_0.7,front_sum_fy,11.451,-5.100544569763684
ours_mu_0.7,front_sum_fy,11.55,-7.489178522751168
ours_mu_0.7,front_sum_fy,11.649,-13.41503029667652
ours_mu_0.7,front_sum_fy,11.748,-15.438320110798557
ours_mu_0.7,front_sum_fy,11.847,-21.15933689464896
ours_mu_0.7,front_sum_fy,11.946,-22.93371316930873
ours_mu_0.7,front_sum_fy,12.045,-27.11721490441974
ours_mu_0.7,front_sum_fy,12.177,-29.073215662229885
ours_mu_0.7,front_sum_fy,12.309,-29.227916995802218
ours_mu_0.7,front_sum_fy,12.441,-29.746278872769068
ours_mu_0.7,front_sum_fy,12.573,-28.802130880696353
ours_mu_0.7,front_sum_fy,12.672,-32.625936535816805
ours_mu_0.7,front_sum_fy,12.771,-31.191799616226888
ours_mu_0.7,front_sum_fy,12.87,-37.37608195143687
ours_mu_0.7,front_sum_fy,12.969,-39.72213511241566
ours_mu_0.7,front_sum_fy,13.068,-43.583031161570105
ours_mu_0.7,front_sum_fy,13.167,-48.593746582371324
ours_mu_0.7,front_sum_fy,13.266,-49.64821181798118
ours_mu_0.7,front_sum_fy,13.365,-55.99888490753648
ours_mu_0.7,front_sum_fy,13.497,-62.709474175112405
ours_mu_0.7,front_sum_fy,13.629,-63.211218517926085
ours_mu_0.7,front_sum_fy,13.761,-69.38467050114559
ours_mu_0.7,front_sum_fy,13.893,-68.2111514152804
ours_mu_0.7,front_sum_fy,13.992,-69.9653368327341
ours_mu_0.7,front_sum_fy,14.091,-70.4985307711874
ours_mu_0.7,front_sum_fy,14.19,-70.96477660959084
ours_mu_0.7,front_sum_fy,14.289,-70.82952240152395
ours_mu_0.7,front_sum_fy,14.388,-72.51787865815629
ours_mu_0.7,front_sum_fy,14.487,-71.57421902896203
ours_mu_0.7,front_sum_fy,14.586,-72.1239403101689
ours_mu_0.7,front_sum_fy,14.685,-68.6301567329827
ours_mu_0.7,front_sum_fy,14.784,-67.14494586460313
ours_mu_0.7,front_sum_fy,14.883,-63.44654108456132
ours_mu_0.7,front_sum_fy,15.015,-68.8078496965623
ours_mu_0.7,front_sum_fy,15.147,-64.38707520471746
ours_mu_0.7,front_sum_fy,15.312,-62.8055955523854
ours_mu_0.7,front_sum_fy,15.411,-66.05982961415123
ours_mu_0.7,front_sum_fy,15.51,-66.91063338995582
ours_mu_0.7,front_sum_fy,15.609,-45.774410515582076
ours_mu_0.7,front_sum_fy,15.708,-36.33037051856434
ours_mu_0.7,front_sum_fy,15.807,-41.1306944324499
ours_mu_0.7,front_sum_fy,15.906,-35.30881564144306
ours_mu_0.7,front_sum_fy,16.071,-27.035995769358237
ours_mu_0.7,front_sum_fy,16.203,-46.334575709399246
ours_mu_0.7,front_sum_fy,16.335,-46.622600124934706
ours_mu_0.7,front_sum_fy,16.467,-64.53682921302072
ours_mu_0.7,front_sum_fy,16.632,-55.116864297081975
ours_mu_0.7,front_sum_fy,16.731,-59.33613133476865
ours_mu_0.7,front_sum_fy,16.83,-58.3767415373278
ours_mu_0.7,front_sum_fy,16.929,-66.1423431213201
ours_mu_0.7,front_sum_fy,17.028,-62.60479681690907
ours_mu_0.7,front_sum_fy,17.127,-64.2054021211735
ours_mu_0.7,front_sum_fy,17.226,-60.957769888679366
ours_mu_0.7,front_sum_fy,17.325,-62.47634857505659
ours_mu_0.7,front_sum_fy,17.457,-63.098538046267606
ours_mu_0.7,front_sum_fy,17.589,-62.27721381574759
ours_mu_0.7,front_sum_fy,17.721,-59.45947155282863
ours_mu_0.7,front_sum_fy,17.853,-58.553352795256274
ours_mu_0.7,front_sum_fy,17.952,-55.8977229876275
ours_mu_0.7,front_sum_fy,18.051,-55.3610621510245
ours_mu_0.7,front_sum_fy,18.15,-53.71685518196381
ours_mu_0.7,front_sum_fy,18.249,-55.059756686096534
ours_mu_0.7,front_sum_fy,18.348,-58.67177198928812
ours_mu_0.7,front_sum_fy,18.447,-62.19284624195757
ours_mu_0.7,front_sum_fy,18.546,-69.30457975470824
ours_mu_0.7,front_sum_fy,18.645,-71.27205429855144
ours_mu_0.7,front_sum_fy,18.777,-76.5831666433536
ours_mu_0.7,front_sum_fy,18.909,-80.40515209206796
ours_mu_0.7,front_sum_fy,19.041,-80.79617234278567
ours_mu_0.7,front_sum_fy,19.173,-82.4250552411454
ours_mu_0.7,front_sum_fy,19.272,-83.16137057032148
ours_mu_0.7,front_sum_fy,19.371,-83.82713065940334
ours_mu_0.7,front_sum_fy,19.47,-82.5658678400547
ours_mu_0.7,front_sum_fy,19.569,-82.38777533069128
ours_mu_0.7,front_sum_fy,19.668,-80.82164695853078
ours_mu_0.7,front_sum_fy,19.767,-79.18682975344097
ours_mu_0.7,front_sum_fy,19.866,-77.82645369222882
ours_mu_0.7,front_sum_fy,19.965,-73.8249245702417
ours_mu_0.7,front_sum_fy,20.097,-64.86128139199815
ours_mu_0.7,front_sum_fy,20.229,-66.52094308978315
ours_mu_0.7,front_sum_fy,20.361,-65.30672632124214
ours_mu_0.7,front_sum_fy,20.493,-63.24061400733689
ours_mu_0.7,front_sum_fy,20.592,-65.90585980238029
ours_mu_0.7,front_sum_fy,20.691,-61.22481168548313
ours_mu_0.7,front_sum_fy,20.79,-64.09121083869661
ours_mu_0.7,front_sum_fy,20.889,-61.96154846590434
ours_mu_0.7,front_sum_fy,20.988,-66.21993181257494
ours_mu_0.7,front_sum_fy,21.087,-65.97452843663541
ours_mu_0.7,front_sum_fy,21.186,-65.2175986577601
ours_mu_0.7,front_sum_fy,21.285,-62.922260080779836
ours_mu_0.7,front_sum_fy,21.417,-60.01165625314604
ours_mu_0.7,front_sum_fy,21.549,-57.24170678180519
ours_mu_0.7,front_sum_fy,21.681,-57.51729507394958
ours_mu_0.7,front_sum_fy,21.813,-59.32346686171036
ours_mu_0.7,front_sum_fy,21.945,-54.83481799328234
ours_mu_0.7,front_sum_fy,22.077,-57.13006779648083
ours_mu_0.7,front_sum_fy,22.209,-54.91163615935841
ours_mu_0.7,front_sum_fy,22.308,-53.823929827770144
ours_mu_0.7,front_sum_fy,22.407,-53.99669095113131
ours_mu_0.7,front_sum_fy,22.506,-52.89556621188035
ours_mu_0.7,front_sum_fy,22.605,-50.76755716418279
ours_mu_0.7,front_sum_fy,22.737,-50.49712067302454
ours_mu_0.7,front_sum_fy,22.869,-43.89043504445573
ours_mu_0.7,front_sum_fy,23.001,-24.474156535022416
ours_mu_0.7,front_sum_fy,23.133,-19.950497802649892
ours_mu_0.7,front_sum_fy,23.232,-1.0332053125879401
ours_mu_0.7,front_sum_fy,23.331,4.324804903465555
ours_mu_0.7,front_sum_fy,23.43,21.488433595814406
ours_mu_0.7,front_sum_fy,23.529,24.001997451837795
ours_mu_0.7,front_sum_fy,23.628,31.7418929921202
ours_mu_0.7,front_sum_fy,23.727,35.31380226221049
ours_mu_0.7,front_sum_fy,23.826,39.602989083032526
ours_mu_0.7,front_sum_fy,23.925,43.19725373608344
ours_mu_0.7,front_sum_fy,24.057,46.77329671396629
ours_mu_0.7,front_sum_fy,24.189,54.69455293534648
ours_mu_0.7,front_sum_fy,24.321,58.89724573992416
ours_mu_0.7,front_sum_fy,24.453,65.83618207495584
ours_mu_0.7,front_sum_fy,24.552,65.18176051544657
ours_mu_0.7,front_sum_fy,24.651,74.12616990743527
ours_mu_0.7,front_sum_fy,24.75,70.67667902679693
ours_mu_0.7,front_sum_fy,24.849,76.52755280889312
ours_mu_0.7,front_sum_fy,24.948,74.67655164798532
ours_mu_0.7,front_sum_fy,25.047,74.54630417821022
ours_mu_0.7,front_sum_fy,25.146,71.9449508331877
ours_mu_0.7,front_sum_fy,25.245,69.72773865066597
ours_mu_0.7,front_sum_fy,25.377,67.40739095603715
ours_mu_0.7,front_sum_fy,25.509,60.23167560394381
ours_mu_0.7,front_sum_fy,25.641,62.26057737387646
ours_mu_0.7,front_sum_fy,25.773,62.130207919193595
ours_mu_0.7,front_sum_fy,25.872,67.36550144671139
ours_mu_0.7,front_sum_fy,25.971,74.39195968986712
ours_mu_0.7,front_sum_fy,26.07,79.68099714461516
ours_mu_0.7,front_sum_fy,26.169,81.93253593190605
ours_mu_0.7,front_sum_fy,26.268,83.0447991337295
ours_mu_0.7,front_sum_fy,26.367,85.25709673409426
ours_mu_0.7,front_sum_fy,26.466,84.03817563826021
ours_mu_0.7,front_sum_fy,26.565,84.29578524939484
ours_mu_0.7,front_sum_fy,26.697,81.9797667934173
ours_mu_0.7,front_sum_fy,26.829,82.75199056197698
ours_mu_0.7,front_sum_fy,26.961,75.86016635223297
ours_mu_0.7,front_sum_fy,27.093,72.70275355746026
ours_mu_0.7,front_sum_fy,27.192,69.28014076672048
ours_mu_0.7,front_sum_fy,27.291,61.46268865652701
ours_mu_0.7,front_sum_fy,27.39,61.65443738078824
ours_mu_0.7,front_sum_fy,27.489,52.84889270276631
ours_mu_0.7,front_sum_fy,27.588,57.710139889095785
ours_mu_0.7,front_sum_fy,27.687,56.97102743419987
ours_mu_0.7,front_sum_fy,27.786,63.46140106399969
ours_mu_0.7,front_sum_fy,27.885,65.07094518860367
ours_mu_0.7,front_sum_fy,28.083,68.99866042793838
ours_mu_0.7,front_sum_fy,28.215,75.10701486301474
ours_mu_0.7,front_sum_fy,28.347,73.85036526955707
ours_mu_0.7,front_sum_fy,28.479,72.21282801187482
ours_mu_0.7,front_sum_fy,28.545,72.11661284326647
ours_mu_0.7,front_sum_fy,28.677,70.23722169726858
ours_mu_0.7,front_sum_fy,28.743,68.78708996768148
ours_mu_0.7,front_sum_fy,28.875,72.77582121956857
ours_mu_0.7,front_sum_fy,28.941,73.73516947476458
ours_mu_0.7,front_sum_fy,29.073,81.72866627435576
ours_mu_0.7,front_sum_fy,29.139,82.98562386923703
ours_mu_0.7,front_sum_fy,29.271,84.83546157596669
ours_mu_0.7,front_sum_fy,29.403,84.75505416753435
ours_mu_0.7,front_sum_fy,29.535,84.55603075432725
ours_mu_0.7,front_sum_fy,29.667,81.86198546930814
ours_mu_0.7,front_sum_fy,29.832,76.99579173312395
ours_mu_0.7,front_sum_fy,29.931,79.87760635833826
ours_mu_0.7,front_sum_fy,30.03,79.02785687661458
ours_mu_0.7,front_sum_fy,30.129,77.0660168578878
ours_mu_0.7,front_sum_fy,30.228,75.17716807070133
ours_mu_0.7,front_sum_fy,30.327,74.39649625095967
ours_mu_0.7,front_sum_fy,30.426,71.6534981352504
ours_mu_0.7,front_sum_fy,30.525,67.75504202793803
ours_mu_0.7,front_sum_fy,30.624,70.71454447108385
ours_mu_0.7,front_sum_fy,30.723,68.39360243638396
ours_mu_0.7,front_sum_fy,30.921,59.41491633958134
ours_mu_0.7,front_sum_fy,31.053,53.93480633704712
ours_mu_0.7,front_sum_fy,31.152,48.4571770525647
ours_mu_0.7,front_sum_fy,31.251,42.12715665504379
ours_mu_0.7,front_sum_fy,31.35,34.02414824252514
ours_mu_0.7,front_sum_fy,31.449,22.548944645712936
ours_mu_0.7,front_sum_fy,31.548,16.521725412023557
ours_mu_0.7,front_sum_fy,31.713,11.015923882359061
ours_mu_0.7,front_sum_fy,31.779,20.254880693384393
ours_mu_0.7,front_sum_fy,31.911,22.643508813551307
ours_mu_0.7,front_sum_fy,32.043,12.369045169167975
ours_mu_0.7,front_sum_fy,32.142,37.199236576347744
ours_mu_0.7,front_sum_fy,32.241,48.53987682036586
ours_mu_0.7,front_sum_fy,32.373,50.9971745450398
ours_mu_0.7,front_sum_fy,32.472,52.57061423167829
ours_mu_0.7,front_sum_fy,32.571,55.61694841364874
ours_mu_0.7,front_sum_fy,32.67,58.87350309149042
ours_mu_0.7,front_sum_fy,32.769,58.73652663020516
ours_mu_0.7,front_sum_fy,32.868,58.0842114789541
ours_mu_0.7,front_sum_fy,32.967,63.2644096047195
ours_mu_0.7,front_sum_fy,33.066,62.91654736657733
ours_mu_0.7,front_sum_fy,33.165,69.88842266146798
ours_mu_0.7,front_sum_fy,33.264,72.72520789710245
ours_mu_0.7,front_sum_fy,33.363,82.0409648900852
ours_mu_0.7,front_sum_fy,33.462,85.61400525402723
ours_mu_0.7,front_sum_fy,33.561,84.10463083452908
ours_mu_0.7,front_sum_fy,33.66,85.2565105352304
ours_mu_0.7,front_sum_fy,33.759,83.18446080931028
ours_mu_0.7,front_sum_fy,33.825,81.81971977935655
ours_mu_0.7,front_sum_fy,33.891,82.58802659155265
ours_mu_0.7,front_sum_fy,33.99,79.591816414464
ours_mu_0.7,front_sum_fy,34.089,79.45355930485437
ours_mu_0.7,front_sum_fy,34.188,77.77550001777848
ours_mu_0.7,front_sum_fy,34.287,75.12698343668501
ours_mu_0.7,front_sum_fy,34.386,72.84842435843086
ours_mu_0.7,front_sum_fy,34.485,73.08599314444717
ours_mu_0.7,front_sum_fy,34.617,72.97729383108094
ours_mu_0.7,front_sum_fy,34.749,74.72077385676448
ours_mu_0.7,front_sum_fy,34.881,71.02547330269152
ours_mu_0.7,front_sum_fy,35.013,71.41025132832789
ours_mu_0.7,front_sum_fy,35.112,70.50906348316352
ours_mu_0.7,front_sum_fy,35.277,66.78041753328716
ours_mu_0.7,front_sum_fy,35.343,61.005892199507116
ours_mu_0.7,front_sum_fy,35.475,67.69756546922315
ours_mu_0.7,front_sum_fy,35.541,63.87861190193115
ours_mu_0.7,front_sum_fy,35.673,58.03488189541406
ours_mu_0.7,front_sum_fy,35.739,60.1411403798179
ours_mu_0.7,front_sum_fy,35.871,64.27703704336432
ours_mu_0.7,front_sum_fy,35.937,63.772575399110906
ours_mu_0.7,front_sum_fy,36.069,61.089622772849395
ours_mu_0.7,front_sum_fy,36.201,58.26898785830582
ours_mu_0.7,front_sum_fy,36.3,56.400123388561894
ours_mu_0.7,front_sum_fy,36.399,56.3232335511571
ours_mu_0.7,front_sum_fy,36.465,55.12069826119105
ours_mu_0.7,front_sum_fy,36.531,53.981980919633315
ours_mu_0.7,front_sum_fy,36.63,52.69528638726564
ours_mu_0.7,front_sum_fy,36.729,48.21083038769174
ours_mu_0.7,front_sum_fy,36.828,51.43890651784528
ours_mu_0.7,front_sum_fy,36.927,47.849299645243576
ours_mu_0.7,front_sum_fy,37.026,49.5555246066906
ours_mu_0.7,front_sum_fy,37.125,45.69977432912745
ours_mu_0.7,front_sum_fy,37.257,41.416831866165694
ours_mu_0.7,front_sum_fy,37.389,36.3088561491295
ours_mu_0.7,front_sum_fy,37.521,34.63122526770343
ours_mu_0.7,front_sum_fy,37.62,32.4335273006032
ours_mu_0.7,front_sum_fy,37.719,30.551135148413437
ours_mu_0.7,front_sum_fy,37.785,22.122120317765877
ours_mu_0.7,front_sum_fy,37.851,20.505570614621433
ours_mu_0.7,front_sum_fy,37.95,18.633683801479663
ours_mu_0.7,front_sum_fy,38.049,9.386815590294844
ours_mu_0.7,front_sum_fy,38.148,10.080828453246085
ours_mu_0.7,front_sum_fy,38.313,6.377750282019214
ours_mu_0.7,front_sum_fy,38.379,5.392860664405816
ours_mu_0.7,front_sum_fy,38.511,7.260513345843101
ours_mu_0.7,front_sum_fy,38.643,1.2530915747727924
ours_mu_0.7,front_sum_fy,38.775,14.286072644097693
ours_mu_0.7,front_sum_fy,38.907,19.727669500791364
ours_mu_0.7,front_sum_fy,39.039,20.390252439113674
ours_mu_0.7,front_sum_fy,39.105,24.47157034557742
ours_mu_0.7,front_sum_fy,39.237,26.382306794254518
ours_mu_0.7,front_sum_fy,39.303,28.36078473230016
ours_mu_0.7,front_sum_fy,39.435,30.4148878609859
ours_mu_0.7,front_sum_fy,39.501,31.11154412908266
ours_mu_0.7,front_sum_fy,39.633,33.05894229375845
ours_mu_0.7,front_sum_fy,39.699,33.20826265598309
ours_mu_0.7,front_sum_fy,39.831,35.771501725261075
ours_mu_0.7,front_sum_fy,39.897,36.23375897597353
ours_mu_0.7,front_sum_fy,40.029,36.85948816150375
ours_mu_0.7,front_sum_fy,40.095,37.200235120506306
ours_mu_0.7,front_sum_fy,40.161,37.975385192866355
ours_mu_0.7,front_sum_fy,40.26,37.19684510108449
ours_mu_0.7,front_sum_fy,40.326,35.51999438700116
ours_mu_0.7,front_sum_fy,40.425,36.2825918705434
ours_mu_0.7,front_sum_fy,40.491,37.67084365350706
ours_mu_0.7,front_sum_fy,40.59,38.89696480766213
ours_mu_0.7,front_sum_fy,40.722,39.66519032976983
ours_mu_0.7,front_sum_fy,40.854,44.41295857355979
ours_mu_0.7,front_sum_fy,40.92,45.138540112535864
ours_mu_0.7,front_sum_fy,41.019,47.29198721276738
ours_mu_0.7,front_sum_fy,41.085,48.10899876288201
ours_mu_0.7,front_sum_fy,41.217,50.40603384783944
ours_mu_0.7,front_sum_fy,41.283,51.65291189754731
ours_mu_0.7,front_sum_fy,41.415,54.12536573513515
ours_mu_0.7,front_sum_fy,41.481,53.07757465376312
ours_mu_0.7,front_sum_fy,41.58,53.45501235696014
ours_mu_0.7,front_sum_fy,41.646,55.90324191674716
ours_mu_0.7,front_sum_fy,41.745,50.58433562714646
ours_mu_0.7,front_sum_fy,41.811,52.50962539509163
ours_mu_0.7,front_sum_fy,42.042,51.59287365385762
ours_mu_0.7,front_sum_fy,42.141,55.34057314759406
ours_mu_0.7,front_sum_fy,42.24,58.121719829298
ours_mu_0.7,front_sum_fy,42.372,61.70690827908271
ours_mu_0.7,front_sum_fy,42.504,66.2256002310794
ours_mu_0.7,front_sum_fy,42.669,72.0225466272135
ours_mu_0.7,front_sum_fy,42.768,69.81969908016447
ours_mu_0.7,front_sum_fy,42.867,67.04759853868114
ours_mu_0.7,front_sum_fy,42.966,64.04401476930772
ours_mu_0.7,front_sum_fy,43.065,58.427437192644305
ours_mu_0.7,front_sum_fy,43.131,51.377776413382094
ours_mu_0.7,front_sum_fy,43.197,49.85420946840887
ours_mu_0.7,front_sum_fy,43.296,46.38670241812213
ours_mu_0.7,front_sum_fy,43.395,49.53840359312298
ours_mu_0.7,front_sum_fy,43.494,49.01137855564977
ours_mu_0.7,front_sum_fy,43.593,53.58208418920094
ours_mu_0.7,front_sum_fy,43.692,55.18824150731439
ours_mu_0.7,front_sum_fy,43.791,63.533592146521244
ours_mu_0.7,front_sum_fy,43.89,63.940946457216626
ours_mu_0.7,front_sum_fy,43.989,66.41830354543399
ours_mu_0.7,front_sum_fy,44.088,67.26342359300116
ours_mu_0.7,front_sum_fy,44.22,72.07443079822838
ours_mu_0.7,front_sum_fy,44.55,75.30501538758165
ours_mu_0.7,front_sum_fy,45.045,70.14108988351865
ours_mu_0.7,front_sum_fy,45.375,80.47996512581904
ours_mu_0.7,front_sum_fy,45.705,75.23567546279509
ours_mu_0.7,front_sum_fy,46.2,69.0345352788438
ours_mu_0.7,front_sum_fy,46.53,81.23670494068807
ours_mu_0.7,front_sum_fy,46.86,85.47153202209415
ours_mu_0.7,front_sum_fy,47.091,75.53316448874489
ours_mu_0.7,front_sum_fy,47.421,70.69911976803843
ours_mu_0.7,front_sum_fy,47.751,69.4389963421516
ours_mu_0.7,front_sum_fy,48.081,64.11805321690451
ours_mu_0.7,front_sum_fy,48.411,72.21649135046454
ours_mu_0.7,front_sum_fy,48.741,68.67349821352684
ours_mu_0.7,front_sum_fy,49.071,69.67055176831764
ours_mu_0.7,front_sum_fy,49.401,69.19462094285342
ours_mu_0.7,front_sum_fy,49.731,59.879609630253725
ours_mu_0.7,front_sum_fy,50.061,54.91529552561141
ours_mu_0.7,front_sum_fy,50.391,45.11147630967616
ours_mu_0.7,front_sum_fy,50.721,41.30636109215746
ours_mu_0.7,front_sum_fy,51.051,34.44868569579231
ours_mu_0.7,front_sum_fy,51.381,25.426867802617323
ours_mu_0.7,front_sum_fy,51.711,20.55391149143641
ours_mu_0.7,front_sum_fy,52.041,23.377377932760666
ours_mu_0.7,front_sum_fy,52.371,23.47916161728655
ours_mu_0.7,front_sum_fy,52.701,14.926410404026655
ours_mu_0.7,front_sum_fy,53.031,4.047155674625207
ours_mu_0.7,front_sum_fy,53.361,-1.9707923972006167
ours_mu_0.7,front_sum_fy,53.691,-2.398060485378208
ours_mu_0.7,front_sum_fy,54.021,4.681643025680975
ours_mu_0.7,front_sum_fy,54.351,4.577777162405621
ours_mu_0.7,front_sum_fy,54.681,9.258833529124853
ours_mu_0.7,front_sum_fy,55.011,7.3173452127918495
ours_mu_0.7,front_sum_fy,55.341,6.54607494435718
ours_mu_0.7,front_sum_fy,55.671,-0.6350839306422529
ours_mu_0.7,front_sum_fy,56.001,3.9882159002951276
ours_mu_0.7,front_sum_fy,56.331,0.659323417887606
ours_mu_0.7,front_sum_fy,56.661,1.6350969567671823
ours_mu_0.7,front_sum_fy,56.991,6.11363997336149
ours_mu_0.7,front_sum_fy,57.321,10.112823582621374
ours_mu_0.7,front_sum_fy,57.651,9.594527450898767
ours_mu_0.7,front_sum_fy,57.981,8.095155981409604
ours_mu_0.7,front_sum_fy,58.311,5.528461829013059
ours_mu_0.7,front_sum_fy,58.641,2.099996210798454
ours_mu_0.7,front_sum_fy,58.971,2.443770227282797
ours_mu_0.7,front_sum_fy,59.301,6.733702542244817
ours_mu_0.7,front_sum_fy,59.631,10.09367542378676
ours_mu_0.7,front_sum_fy,59.961,10.294138059150093
ours_mu_0.7,front_sum_fy,60.291,7.0588024527136355
ours_mu_0.7,front_sum_fy,60.621,4.1464634933589295
ours_mu_0.7,front_sum_fy,60.951,0.8222895599284308
ours_mu_0.7,front_sum_fy,61.281,1.9944441022020891
ours_mu_0.7,front_sum_fy,61.611,6.296251487129805
ours_mu_0.7,front_sum_fy,61.941,9.907596076115546
ours_mu_0.7,front_sum_fy,62.271,8.693035438144555
ours_mu_0.7,front_sum_fy,62.601,6.565122741994276
