scenario,e_y_m
ours,0.04308746479034395
ours,0.03477661824166353
ours,0.029127035744129545
ours,0.026388298277544964
ours,0.024983816140397574
ours,0.024567984195917658
ours,0.02443579088731522
ours,0.024235262000573826
ours,0.02422430043752194
ours,0.023733031684776917
ours,0.022549324034824014
ours,0.020849832265381174
ours,0.01947718201749403
ours,0.018035910499482666
ours,0.017122457465932772
ours,0.016733882927007032
ours,0.016852729495938662
ours,0.01641602218510302
ours,0.017025712404839743
ours,0.017364706951471798
ours,0.017119922488868622
ours,0.017293052411660792
ours,0.017921871918635646
ours,0.017768737350420546
ours,0.017270491080628003
ours,0.01774147518413205
ours,0.020662891689613272
ours,0.026682371581509157
ours,0.03703970762516007
ours,0.04946291656951651
ours,0.06683059713886402
ours,0.08997637412712661
ours,0.11561665755636177
ours,0.14082462753831698
ours,0.165379678940532
ours,0.18524916788514662
ours,0.203084883024201
ours,0.2233499596115896
ours,0.24518980621992714
ours,0.26969398699527136
ours,0.3024615744120565
ours,0.3237318057565268
ours,0.3480561128467651
ours,0.3741274706777055
ours,0.39771857376880454
ours,0.4155997848623497
ours,0.42494935134439743
ours,0.4375795342939446
ours,0.44940852837170564
ours,0.4637708035627293
ours,0.4846053923120734
ours,0.495799882740994
ours,0.5152053095007545
ours,0.5193419602494931
ours,0.5229966875606592
ours,0.5211460805740808
ours,0.5187143755987704
ours,0.5073239784621201
ours,0.48508773993657245
ours,0.4514089464472438
ours,0.4361947329785988
ours,0.3858183428267685
ours,0.32441543715046867
ours,0.25974903177436
ours,0.1900899419431014
ours,0.14677221197137058
ours,0.10839237855379441
ours,0.09087517305206294
ours,0.08260912104580448
ours,0.08281284426630323
ours,0.09208049710754745
ours,0.10687839933037253
ours,0.12453668414339705
ours,0.14341196463326625
ours,0.16000672183589174
ours,0.17401934300125385
ours,0.18030531589966034
ours,0.17795962750758584
ours,0.16615700394907523
ours,0.1455606399850297
ours,0.11052020075958371
ours,0.08056143558144274
ours,0.055859834640970246
ours,0.03642957668631369
ours,0.022310626504943837
ours,0.012871339396850317
ours,0.0071611427422180116
ours,0.004214405659316148
ours,0.0031695026797355363
ours,0.004089794178924661
ours,0.00594851229655434
ours,0.0075708257777281065
ours,0.008949722024249067
ours,0.009565903224809838
ours,0.009999896651715856
ours,0.01003008997670976
ours,0.009387707387058436
ours,0.00838242258825718
ours,0.006685143288060934
ours,0.005629839528203423
ours,0.003123587563368113
ours,-0.0007189189133367177
ours,-0.005598894807190116
ours,-0.011619615810680807
ours,-0.01884973433636075
ours,-0.02369943299464708
ours,-0.03160659650818566
ours,-0.038924587435746394
ours,-0.04254499841924855
ours,-0.05177321477656949
ours,-0.058445116658779134
ours,-0.06220248822968327
ours,-0.06903838128532874
ours,-0.07708740409575804
ours,-0.08301077398070773
ours,-0.08648501047018353
ours,-0.09915060186956444
ours,-0.11095444912902612
ours,-0.12370021145730081
ours,-0.1304860720315666
ours,-0.1419912532205945
ours,-0.15698142623232025
ours,-0.16793873772857337
ours,-0.1734387780941628
ours,-0.19141373104769377
ours,-0.20387697990554232
ours,-0.21080462571133074
ours,-0.23079268618426846
ours,-0.2516437719673121
ours,-0.26688293389049306
ours,-0.2750067274833835
ours,-0.304013160294759
ours,-0.3257877617372922
ours,-0.34219208083557867
ours,-0.3705064404691044
ours,-0.41300326553046335
ours,-0.44458662630292917
ours,-0.47352147216245893
ours,-0.5022535078629781
ours,-0.5114992375732677
ours,-0.5032543813286748
ours,-0.5160456573933678
ours,-0.5141734281188485
ours,-0.5007145253414809
ours,-0.5087446272779722
ours,-0.5115200516782151
ours,-0.49699051561842006
ours,-0.5080833678278345
ours,-0.5145722256894436
ours,-0.49715496073028365
ours,-0.5140211134610413
ours,-0.5222602198107019
ours,-0.5168992219077313
ours,-0.5114768552215944
ours,-0.511895553755511
ours,-0.5136852612342158
ours,-0.5065445260500578
ours,-0.5022100219103605
ours,-0.4825010294108228
ours,-0.4869475529232201
ours,-0.47567841155988727
ours,-0.45616571948143847
ours,-0.4447363243403024
ours,-0.42884604901021817
ours,-0.4062419099271423
ours,-0.37872987580647366
ours,-0.35828406256600176
ours,-0.33579808837424785
ours,-0.3117753573327949
ours,-0.28621167266000275
ours,-0.25955715849180794
ours,-0.2369577184205614
ours,-0.2140848643896549
ours,-0.1889326910034786
ours,-0.16384810683856404
ours,-0.14072417642593998
ours,-0.11841026148769344
ours,-0.09852239919230037
ours,-0.08327668109194578
ours,-0.06721351220012226
ours,-0.05373215256449809
ours,-0.03950744153573382
ours,-0.024736926880964738
ours,-0.01100946089127941
ours,0.00023852275633212683
ours,0.007834981368015248
ours,0.011122800485182022
ours,0.012950492401641062
ours,0.01198407294192616
ours,0.007851677806928303
ours,0.0033807638793577066
ours,-0.006193181203696857
ours,-0.014187240363628978
ours,-0.02336233267363257
ours,-0.02865675911999138
ours,-0.03538482898746337
ours,-0.04159346912376041
ours,-0.04674528011725021
ours,-0.0519179487458558
ours,-0.055126549799115986
ours,-0.05614344026831232
ours,-0.05472418594750106
ours,-0.05353093375286555
ours,-0.05056423572713922
ours,-0.04782167878219701
ours,-0.043957437296944464
ours,-0.040709292669655055
ours,-0.0324512390083411
ours,-0.022712543428486102
ours,-0.01465285325304117
ours,-0.003177687669952231
ours,0.0011805810050996152
ours,0.006062689036184746
ours,0.00757221785491084
ours,0.004601295568742073
ours,-0.009375877771827038
ours,-0.025090734094351065
ours,-0.041329902882256096
ours,-0.05818547568829957
ours,-0.07906934162409762
ours,-0.08944883948907742
ours,-0.10042868754923939
ours,-0.10231192534030813
ours,-0.09978136609891326
ours,-0.09395391325588548
ours,-0.09151352104358687
ours,-0.08497106949849949
ours,-0.08298894525878134
ours,-0.08496004553659994
ours,-0.09659328500320147
ours,-0.10690268420449858
ours,-0.13372398271506875
ours,-0.14942829133009244
ours,-0.18645296021579583
ours,-0.20624650694646932
ours,-0.24452755004114343
ours,-0.27410069881484705
ours,-0.28731910057530824
ours,-0.31176132014298896
ours,-0.3227932761923407
ours,-0.3150746204339572
ours,-0.28518796470058183
ours,-0.25415655536249027
ours,-0.20070350111689741
ours,-0.16727873181723363
ours,-0.1338103571862575
ours,-0.10731776702560375
ours,-0.09810373199240367
ours,-0.08855205936349188
ours,-0.08235120246168204
ours,-0.08043049609960523
ours,-0.07254413397041704
ours,-0.06484491322650077
ours,-0.048828652065357914
ours,-0.037374743131187355
ours,-0.0306321888348281
ours,-0.01865968968949555
ours,-0.0066325769924763245
ours,0.007924583777580973
ours,0.016394974516130867
ours,0.014474787847734288
ours,0.003534836186089116
ours,-0.009922581741379555
ours,-0.03446233749180973
ours,-0.05076679373092596
ours,-0.06785177670739051
ours,-0.077305516220053
ours,-0.08149714024664761
ours,-0.07989788925558033
ours,-0.06876929278931387
ours,-0.05520829636243202
ours,-0.0497249763657609
ours,-0.03430069632283653
ours,-0.02232653451223332
ours,-0.018230596644694924
ours,-0.01484789421225241
ours,-0.01613664814124445
ours,-0.018255081332491846
ours,-0.02184076856799716
ours,-0.024421790759827797
ours,-0.026512801565577226
ours,-0.027370340973905838
ours,-0.027353628534298596
ours,-0.026074619586964443
ours,-0.024027304274793354
ours,-0.022342972942346773
ours,-0.020179531031569414
ours,-0.017795859935797062
ours,-0.01626185129572806
ours,-0.01518348279115489
ours,-0.014088718710683457
ours,-0.013568980897535832
ours,-0.014173418476827127
ours,-0.015176480989472552
ours,-0.0164926632986786
ours,-0.01805142990843319
ours,-0.01888357560620546
ours,-0.01878712425079697
ours,-0.01816742203420607
ours,-0.01798450808456259
ours,-0.018397637277633883
ours,-0.018826866850052026
ours,-0.017740673815096815
ours,-0.01618967157062845
ours,-0.014869616186930501
ours,-0.011811896881781157
ours,-0.009425574010875043
ours,-0.00779914019064637
ours,-0.00706714925647528
ours,-0.0071818069310868315
ours,-0.00799880510642563
ours,-0.009456717813373455
ours,-0.011114337625106219
ours,-0.012612403023730442
ours,-0.013229319715630877
ours,-0.01332951807541723
ours,-0.01322662647852646
ours,-0.011952166436942635
ours,-0.011333113350605023
ours,-0.011310434078705467
ours,-0.011856435122060634
ours,-0.013498719601131526
ours,-0.015060662401698593
ours,-0.016782439210546007
ours,-0.01665354889415599
ours,-0.014905731601550731
ours,-0.012338036707185085
ours,-0.007150879125475712
ours,-0.004032071989722719
ours,-0.0038196086127598727
ours,-0.006258392994686335
ours,-0.01211139157191296
ours,-0.01792093594599431
ours,-0.023626930214518505
ours,-0.028334927728799836
ours,-0.028922372237509764
ours,-0.025943788134486667
ours,-0.020097262841376307
ours,-0.010907974914588059
ours,-0.005139299859529399
ours,-0.0007726599834064762
ours,-0.005699514179294485
ours,-0.020031985565565902
ours,-0.030331091867634552
ours,-0.03256693043376008
ours,-0.025016604947043164
ours,-0.014036389136318883
ours,-0.0017281754433376428
ours,0.0040509785906956974
ours,0.005127848504943272
ours,0.0006882151482575614
ours,-0.00640080644165586
ours,-0.015235332440110952
ours,-0.020591316841795312
ours,-0.023639494253969745
ours,-0.024425599433309
ours,-0.0223484099537839
ours,-0.0186231146071848
ours,-0.015667880144796476
ours,-0.012358668912911125
ours,-0.01041754920684114
ours,-0.009688678386724214
ours,-0.010131083018005638
ours,-0.011019521741687466
ours,-0.013214550048288032
ours,-0.015303124945473756
ours,-0.017588787069344136
ours,-0.020969109461394714
ours,-0.02103680195728186
ours,-0.01651891531820987
ours,-0.010804523423048593
ours,-0.0055872672696931636
ours,0.004245869946676084
ours,0.010822211433417439
ours,0.015641496640328545
ours,0.01616921085694678
ours,0.012542833289209215
ours,0.006034050192840534
ours,-0.002990169192759684
ours,-0.011205319069875902
ours,-0.015774206797591755
ours,-0.012461675653114734
ours,-0.005529378940102775
ours,0.0059846789350107565
ours,0.01759492031343668
ours,0.026188696741943795
ours,0.029241118224548113
ours,0.028479843427773266
ours,0.024853555895536436
ours,0.01423758949913545
ours,-0.00017491213642950587
ours,-0.02476977127305352
ours,-0.05235696164900133
ours,-0.07395324526001106
ours,-0.0903450457122913
ours,-0.10527461754081158
ours,-0.11250344449345206
ours,-0.11447093387266677
ours,-0.11654221709877438
ours,-0.11877477970979375
ours,-0.12094653878032857
ours,-0.13031868496422758
ours,-0.1342039194847452
ours,-0.1459087596727836
ours,-0.16322489377781838
ours,-0.18450723183119125
ours,-0.20522849115728956
ours,-0.2186078573311268
ours,-0.24028716967178876
ours,-0.26089151058827303
ours,-0.2860287547525322
ours,-0.31649636820485005
ours,-0.3540592744032692
ours,-0.38565504307369736
ours,-0.4040253918985237
ours,-0.39030479198035034
ours,-0.35875541678668144
ours,-0.2981118449336559
ours,-0.2534986808730507
ours,-0.23687197960493636
ours,-0.2176916891417244
ours,-0.21321252697192522
ours,-0.21248250643320044
ours,-0.20717505787044915
ours,-0.21632300565216192
ours,-0.22372567994122433
ours,-0.25246100454842296
ours,-0.2699350139144238
ours,-0.31208429370955804
ours,-0.34337821146093395
ours,-0.36551501744835685
ours,-0.41824281253791473
ours,-0.4368311150648291
ours,-0.46323983711820593
ours,-0.4885509966734832
ours,-0.5083581743082902
ours,-0.5033825367676485
ours,-0.4720991148121277
ours,-0.3850599660214914
ours,-0.25755390961190794
ours,-0.12003837590729488
ours,-0.022735639364913466
ours,0.07709501426158161
ours,0.09411160821145133
ours,0.09641576472884758
ours,0.07143559227293056
ours,0.01769070830458215
ours,-0.05763883296648084
ours,-0.11062658932018918
ours,-0.16611419653425932
ours,-0.1954102864941744
ours,-0.20507157739287582
ours,-0.1966459845214784
ours,-0.16751697160733225
ours,-0.12018920013176855
ours,-0.07055134540439739
ours,-0.02504312637390392
ours,0.012046862083315329
ours,0.03878642799988463
ours,0.05614185452524747
ours,0.06464327497179975
ours,0.06933169360725128
ours,0.06966387164473994
ours,0.06684674202505647
ours,0.06718080351179573
ours,0.06850094672294299
ours,0.07124836772025911
ours,0.07694274255022482
ours,0.09811381849895662
ours,0.11378677716174643
ours,0.132843225024137
ours,0.1626628306974314
ours,0.19958972676624323
ours,0.2251133498203135
ours,0.26434223240478905
ours,0.3005309313379531
ours,0.3239666902062083
ours,0.3413211018932212
ours,0.35277153674399925
ours,0.35970765941918065
ours,0.34922224200113516
ours,0.34066293264915215
ours,0.33508846331496833
ours,0.3198063369012724
ours,0.30737311984440663
ours,0.2938869522106943
ours,0.2811612087734916
ours,0.26298415512230694
ours,0.24467002622592957
ours,0.24378460732323248
ours,0.23276539426559958
ours,0.2385160192739689
ours,0.23617397494683823
ours,0.2484633813632387
ours,0.2628307699066215
ours,0.27688573181245624
ours,0.29464543036735635
ours,0.32125903970571923
ours,0.33637062387267236
ours,0.34729936608233847
ours,0.3517809508003798
ours,0.35009414150372437
ours,0.33629097627436444
ours,0.32744233429804587
ours,0.32047563141436153
ours,0.3050361065672078
ours,0.2945961739031607
ours,0.28678432864230213
ours,0.2799053890646566
ours,0.271377832280799
ours,0.2538097824095517
ours,0.25022989635002113
ours,0.24950584840449505
ours,0.2431117151849505
ours,0.24396253620518865
ours,0.24735625315621412
ours,0.25100717442186554
ours,0.2565952711111662
ours,0.2624260735181503
ours,0.2782017680727045
ours,0.28262123225744407
ours,0.28206946617023476
ours,0.280168349863599
ours,0.2720233383854047
ours,0.25459748430979146
ours,0.2509865833785404
ours,0.25063740421114905
ours,0.2416018217413506
ours,0.23255996821811867
ours,0.22158445378773142
ours,0.21143675014071303
ours,0.1873109993686832
ours,0.18176665621349797
ours,0.17559071759735465
ours,0.16707746644018884
ours,0.16357496877301514
ours,0.14932958336042473
ours,0.14221423435383415
ours,0.13149427803237335
ours,0.10499490914553386
ours,0.08779788234515268
ours,0.05438330276171438
ours,0.03539958383252961
ours,0.016707694630224618
ours,-0.008137770268710848
ours,-0.025127419036725607
ours,-0.03466000152464588
ours,-0.04190024868709118
ours,-0.04644419809907524
ours,-0.046817396633217545
ours,-0.04399773972814558
ours,-0.042752168152971975
ours,-0.04790325870532558
ours,-0.055624963110105924
ours,-0.0615143289730003
ours,-0.06497479672896982
ours,-0.06682573076797191
ours,-0.06302709451585375
ours,-0.06179421843422181
ours,-0.05803093391379552
ours,-0.05570831406271612
ours,-0.0541928658114543
ours,-0.053836571129812605
ours,-0.05554258488374603
ours,-0.05692864627916085
ours,-0.06307885928125995
ours,-0.06374434946373804
ours,-0.06285636000821673
ours,-0.05757505820632028
ours,-0.0465347886179846
ours,-0.040836701471769266
ours,-0.032038563818048676
ours,-0.023475562551914738
ours,-0.01900389702235694
ours,-0.012306117464996491
ours,-0.0040921142964595175
ours,-0.00035968900440111473
ours,-0.0023815364255532767
ours,-0.004787775431796509
ours,-0.0014160723977004464
ours,0.004895235360967393
ours,0.017988498049649748
ours,0.02346491484148558
ours,0.023799196459563896
ours,0.012057215218301248
ours,-0.006249649333758128
ours,-0.024805185939751506
ours,-0.03678204732295223
ours,-0.04462367668855799
ours,-0.04542722052706338
ours,-0.035739726407843564
ours,-0.027201654780033613
ours,-0.016995293127024413
ours,-0.0008932763977531899
ours,0.013241961374622357
ours,0.04120419709843676
ours,0.06181810952737793
ours,0.07729901741253026
ours,0.08553310214906168
ours,0.08464325905715059
ours,0.07014860750101326
ours,0.03971460509498448
ours,0.008975853886617646
ours,-0.008638873087312066
ours,-0.013231816838257908
ours,-0.0005951298575958552
ours,0.019883809281128234
ours,0.05074137224417419
ours,0.08264894931202685
ours,0.10041554758472324
ours,0.10101285747609853
ours,0.09226317428074297
ours,0.0617183304045405
ours,0.02021578953282968
ours,-0.019605838529010156
ours,-0.05559015904493805
ours,-0.09111850311485092
ours,-0.10575900666840217
ours,-0.0999648326235549
ours,-0.06760802686349213
ours,-0.03206324348078199
ours,0.006015716356469122
ours,0.022397873854520384
ours,0.026745572371369004
ours,0.018848195629634246
ours,-0.004358722123120939
ours,-0.017881932622210182
ours,-0.045621298714969366
ours,-0.06211061482831942
ours,-0.07005490928838383
ours,-0.07294434336348912
ours,-0.0682956762307147
ours,-0.05996776895279905
ours,-0.0512226055876009
ours,-0.04249375500952923
ours,-0.03761326132444243
ours,-0.03465068912267713
ours,-0.034451513945647175
ours,-0.036277845379395116
ours,-0.03794186643222851
ours,-0.03954207062985117
ours,-0.0399333947899673
ours,-0.039169758024649316
ours,-0.038617135625380106
ours,-0.03837779132725912
ours,-0.03653442727145059
ours,-0.03562279843311973
ours,-0.029766401730170387
ours,-0.02418978346769215
ours,-0.018081951340253158
ours,-0.01564398438590881
ours,-0.010790640896916961
ours,-0.00944198371162599
ours,-0.009712768916184653
ours,-0.010880940702128182
ours,-0.013038894744964058
ours,-0.014604154928440173
ours,-0.016711108062991427
ours,-0.017790822709224358
ours,-0.018751822231123906
ours,-0.01800876603121976
ours,-0.015989712835732958
ours,-0.014855981869743073
ours,-0.013449753654611457
ours,-0.013109613745382193
ours,-0.013583515749909292
ours,-0.014569062441550276
ours,-0.015424806217958859
ours,-0.01595474364963618
ours,-0.016700520884547966
ours,-0.01652514347496814
ours,-0.01610269553824132
ours,-0.01603023193138329
ours,-0.0160006219305341
ours,-0.015739039606692692
ours,-0.015379647054345219
ours,-0.01510976924118028
ours,-0.014620744811076482
ours,-0.01440172647602006
ours,-0.014990680606971694
ours,-0.015158064622547485
ours,-0.01587898372297017
ours,-0.015678708209645835
ours,-0.01523909577610627
ours,-0.01497100620673912
ours,-0.014816835286305102
ours,-0.014896584715629926
ours,-0.014660529461493647
ours,-0.01481774793514139
ours,-0.01542431376636474
ours,-0.01654157778164301
ours,-0.017296297366001887
ours,-0.018158828741982963
ours,-0.018350004541338186
ours,-0.018468196794583044
ours,-0.017741208283979223
ours,-0.016331313020886418
ours,-0.015156707329870525
ours,-0.013418513093687516
ours,-0.011474146311867897
ours,-0.009232426169730995
ours,-0.006558695177868459
ours,-0.004140368134439132
ours,-0.0008606255944452468
ours,0.0019599305188762045
ours,0.00489217852125561
ours,0.008765526780055474
ours,0.011661641706912466
ours,0.014386939324358108
ours,0.015914292920979983
ours,0.016067922677657807
ours,0.014602779082400612
ours,0.013022147889476504
ours,0.017193524958317146
ours,0.029184369089358134
ours,0.04100571763674059
ours,0.05876678442630962
ours,0.07284500871091827
ours,0.08554981653414175
ours,0.09313148824494155
ours,0.09896063816450303
ours,0.101192747144482
ours,0.10245919480933798
ours,0.10590635683615257
ours,0.10708041023823357
ours,0.10682434962208681
ours,0.10682550105128438
ours,0.10054045438720814
ours,0.09933274441630019
ours,0.09218677242537215
ours,0.0853140737370944
ours,0.08743078035709062
ours,0.0935797179098797
ours,0.09527675299972296
ours,0.10856435465003339
ours,0.11899544381084054
ours,0.13463849461314684
ours,0.1502931728062903
ours,0.16887101969822976
ours,0.19811967961509794
ours,0.2213697245498265
ours,0.2401712356053598
ours,0.25230166198602233
ours,0.2539574462468828
ours,0.24572028304780827
ours,0.22146241498395255
ours,0.18577991248635298
ours,0.14996596894899267
ours,0.12944115214966279
ours,0.10199764659664856
ours,0.09011306665614649
ours,0.08927948280992426
ours,0.09546922312714332
ours,0.10577754027742031
ours,0.11342031061685717
ours,0.1247184618479516
ours,0.12470485091981227
ours,0.1226416002227722
ours,0.11902457475259032
ours,0.11512465512701386
ours,0.10322748327809345
ours,0.09217604462076681
ours,0.06630872731179185
ours,0.04496576385949791
ours,0.02397125144686675
ours,-0.007476927746794482
ours,-0.02053538032639382
ours,-0.035789582872969405
ours,-0.040644945016174994
ours,-0.03905589250896055
ours,-0.03987514486292022
ours,-0.0494068433077095
ours,-0.051759234603659166
ours,-0.03176531619969827
ours,0.014593634715670906
ours,0.02868030849368608
ours,0.02646061683943926
ours,0.007610614346166625
ours,-0.014468512886031737
ours,-0.04530626857038142
ours,-0.05891487277367494
ours,-0.06585079615990963
ours,-0.06182616748075777
ours,-0.05260896007622656
ours,-0.0414276139400406
ours,-0.023627250463723555
ours,-0.011180395106249491
ours,-0.00799825544720123
ours,-0.008950605899985312
ours,-0.014522359099811491
ours,-0.022154447028406882
ours,-0.029217257391867965
ours,-0.03412751852369114
ours,-0.037486014285878416
ours,-0.038830390897603866
ours,-0.03743367906952984
ours,-0.03504883220801236
ours,-0.032596483907011975
ours,-0.029830280541222706
ours,-0.02934397240550004
ours,-0.029656511389326755
ours,-0.03283060860954175
ours,-0.03575143525821996
ours,-0.03567257306084
ours,-0.034211186652943454
ours,-0.03000241469782966
ours,-0.025662172494560195
ours,-0.022137637413168737
ours,-0.023332265452353312
ours,-0.029350588999349662
ours,-0.040164893330708065
ours,-0.050796336880132534
ours,-0.0554132061228512
ours,-0.053375283672827706
ours,-0.03468594610120761
ours,-0.019944675870529876
ours,-0.007979494922994379
ours,-0.006792051371049657
ours,-0.015099478293533516
ours,-0.028535895844387368
ours,-0.03757001508791377
ours,-0.04553894550545593
ours,-0.04677445318214188
ours,-0.04396602253676779
ours,-0.03511109000002681
ours,-0.028642432272425283
ours,-0.020457612636917206
ours,-0.016739520510857697
ours,-0.015531515536921878
ours,-0.017455678480106037
ours,-0.01879470281301971
ours,-0.022677840306660133
ours,-0.02771639926790974
ours,-0.029496210846177425
ours,-0.029476281769134915
ours,-0.026704607108230367
ours,-0.025732057436913043
ours,-0.023004308193739234
ours,-0.02051085520684766
ours,-0.019454833400843224
ours,-0.01842069908974229
ours,-0.017173274732348386
ours,-0.014432096160508369
ours,-0.011439177743022343
ours,-0.010917933237218635
ours,-0.013062039542272204
ours,-0.018120116359334297
ours,-0.021852419286542274
ours,-0.022879928950653612
ours,-0.021852235473830625
ours,-0.01996466260218974
ours,-0.01900045289320719
ours,-0.018156088719610372
ours,-0.02287084907652747
ours,-0.028828658309441507
ours,-0.04140774319912982
ours,-0.05369202388050312
ours,-0.06250303847111993
ours,-0.06778411074946723
ours,-0.0693452467345557
ours,-0.066304511004205
ours,-0.05447355654007498
ours,-0.03721783238227752
ours,-0.023060371523972695
ours,-0.011403501165136248
ours,-0.0163079579185008
ours,-0.0444176324148281
ours,-0.07625772902273921
ours,-0.10290938303925848
ours,-0.11564716917581697
ours,-0.10670866881743957
ours,-0.04833009770362179
ours,0.008777942626715808
ours,0.06677845592975823
ours,0.12776342423506723
ours,0.14876031381431337
ours,0.1560167912143788
ours,0.1526730679645082
ours,0.14186599485929136
ours,0.1324003635515697
ours,0.11581368451180846
ours,0.09061221928126706
ours,0.0731581481266611
ours,0.05386998136561534
ours,0.038746963580773924
ours,0.030215827961964085
ours,0.029935779885045657
ours,0.03772225656996228
ours,0.04825588920027335
ours,0.06401247772412057
ours,0.08354657723673317
ours,0.10378646027656281
ours,0.13316479165968842
ours,0.15979549229560147
ours,0.19437182769710867
ours,0.223522985901267
ours,0.24892768724987857
ours,0.2702777026450278
ours,0.27760072705210714
ours,0.280693381226227
ours,0.2700095231657995
ours,0.24895209450094638
ours,0.21269226277135728
ours,0.17061445531150238
ours,0.13747937811690497
ours,0.08099105960704044
ours,0.0476813270839702
ours,0.021410103888972548
ours,0.011386154674614443
ours,0.006584422895503386
ours,0.008668041778587099
ours,0.013329361244840382
ours,0.0162907282618248
ours,0.01620373495334121
ours,0.010121135927672165
ours,0.0034501911967083354
ours,-0.0038579919953893177
ours,-0.012423993234560893
ours,-0.017191824274294554
ours,-0.020758012411259297
ours,-0.02237753520273575
ours,-0.021748532563836007
ours,-0.02033678119632626
ours,-0.01752092333888884
ours,-0.015255166160857175
ours,-0.012748705637632307
ours,-0.011286220937509667
ours,-0.010346690742039949
ours,-0.009550107763043492
ours,-0.010568272400536816
ours,-0.012119202689904157
ours,-0.014149311345380805
ours,-0.0185092767214906
ours,-0.021666364529572414
ours,-0.0268177982874903
ours,-0.03149743376355529
ours,-0.039544640171691695
ours,-0.04574263066381497
ours,-0.057453858850001
ours,-0.06804505213150394
ours,-0.07292143038881967
ours,-0.0837430174108585
ours,-0.09294451261705788
ours,-0.0975180187259398
ours,-0.10131443794520784
ours,-0.11106466946832466
ours,-0.11411472375568371
ours,-0.1215171154319048
ours,-0.12705844920025502
ours,-0.13173852300017225
ours,-0.13328455391927557
ours,-0.14343533127786912
ours,-0.152239386132935
ours,-0.1597149902689527
ours,-0.17634122597801483
ours,-0.18638677224068978
ours,-0.19929566947130428
ours,-0.21127392547911453
ours,-0.2312450625724964
ours,-0.255491061007695
ours,-0.278429924234437
ours,-0.29477953889725733
ours,-0.31385621751100856
ours,-0.31527834012049744
ours,-0.3006422461729017
ours,-0.2692432239418787
ours,-0.22637970827572473
ours,-0.1727672493958619
ours,-0.1296077725993581
ours,-0.07554929185215326
ours,-0.028334253407188148
ours,0.007378667280474843
ours,0.033111646062564434
ours,0.04857897306069367
ours,0.054681906134876945
ours,0.05201928288599442
ours,0.0439157132000097
ours,0.0352927368715783
ours,0.025401846605494743
ours,0.019992562132016722
ours,0.017942431059203907
ours,0.018246804313087256
ours,0.017701651253147155
ours,0.021301471467477434
ours,0.025683168458560956
ours,0.03085215359844376
ours,0.03635298751992355
ours,0.04638507673805076
ours,0.05597212150868021
ours,0.06369313354288085
ours,0.07486247779203131
ours,0.08533234542104273
ours,0.10269440272850033
ours,0.11475401202422028
ours,0.14214017384945685
ours,0.1634892421313653
ours,0.19683317595500824
ours,0.22023022619918625
ours,0.2522180981968113
ours,0.27052603465597946
ours,0.27485554049754024
ours,0.2692067305127537
ours,0.2559123758650463
ours,0.2298574363727562
ours,0.20617260299362072
ours,0.16380796797565728
ours,0.14664548941934008
ours,0.13413969314061683
ours,0.1290859252253991
ours,0.12613286907083204
ours,0.1318738376564935
ours,0.14374029422441817
ours,0.15869169728439608
ours,0.18315783715265183
ours,0.20515901595037872
ours,0.22000605570556364
ours,0.22581674645940433
ours,0.2305985373821932
ours,0.23648068363558478
ours,0.23887842588105418
ours,0.2367145249084181
ours,0.23710771565897149
ours,0.23879962935251065
ours,0.23396785398386205
ours,0.2212406047724889
ours,0.21129691611738405
ours,0.18810140002114653
ours,0.15954410706888364
ours,0.12377088445795875
ours,0.10423502138762748
ours,0.08989436768986642
ours,0.0784114065953672
ours,0.07130029504783077
ours,0.07008744843492504
ours,0.0754733746511574
ours,0.08220456813474028
ours,0.08677651065478903
ours,0.08603408991298414
ours,0.0756897915146989
ours,0.0585342090357554
ours,0.03735685112589223
ours,0.01199848157844885
ours,-0.007610847448617231
ours,-0.027557663259362847
ours,-0.040393570908429044
ours,-0.04506888096660735
ours,-0.04498739800274726
ours,-0.03875250308192471
ours,-0.0327677010828899
ours,-0.02552330908722225
ours,-0.021730772305314866
ours,-0.020280634293194877
ours,-0.02112918955480142
ours,-0.024971564905670762
ours,-0.03010615947876355
ours,-0.03631655119722191
ours,-0.04072192961788562
ours,-0.044628217553499605
ours,-0.044022131354449656
ours,-0.04636399163007473
ours,-0.048643302287990575
ours,-0.05658788560654385
ours,-0.066870176783112
ours,-0.07739990037411494
ours,-0.09307616855239775
ours,-0.11352705228003376
ours,-0.12788354352964193
ours,-0.153518396637867
ours,-0.17967156478651664
ours,-0.20381627092582805
ours,-0.22167098793413714
ours,-0.22051848229894416
ours,-0.20180318342936382
ours,-0.17226868021148994
ours,-0.11916377966495303
ours,-0.07607817576754396
ours,-0.03602585137315917
ours,-0.005325003145587259
ours,0.0036856526560885656
ours,-0.009033962121613587
ours,-0.036616596935612866
ours,-0.05706407300022548
ours,-0.07530236718024788
ours,-0.0880322173767149
ours,-0.0925390912678831
ours,-0.07935769136092587
ours,-0.05625678862104824
ours,-0.030622476754345596
ours,-0.008689529951602604
ours,0.007310415134661741
ours,0.015387560397315939
ours,0.020833625568746517
ours,0.02430094317770043
ours,0.02635776683628699
ours,0.02504724538261549
ours,0.02213701240742822
ours,0.01303957648694229
ours,0.0044038604729675634
ours,-0.0048175850649365415
ours,-0.013200644134230166
ours,-0.019679299580771026
ours,-0.023698989276683124
ours,-0.024942236539219453
ours,-0.023411772170184753
ours,-0.020423210718759133
ours,-0.017462759524028135
ours,-0.014326926438036375
ours,-0.0120413794825254
ours,-0.011049017334773814
