t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
1.0599,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.0791,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.0995,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.1195,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.1392,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.1592,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.1792,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.1993,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.2189,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.2391,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.2590,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.2792,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.2992,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.3192,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.3391,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.3591,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.3791,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.3991,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.4188,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.4392,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.4592,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.4792,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.4991,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.5191,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.5393,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.5592,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.5793,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.5994,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.6190,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.6392,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.6591,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.6793,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.6990,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.7192,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.7394,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.7599,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.7787,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.7992,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.8191,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.8393,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.8600,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.8793,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.8989,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.9193,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.9389,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.9587,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.9793,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
1.9990,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.0187,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.0394,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.0597,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.0792,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.0988,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.1190,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.1393,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.1587,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.1786,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.1988,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.2193,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.2391,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.2590,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.2819,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.3037,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.3201,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.3408,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.3616,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.3789,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.3992,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.4225,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
2.4387,BOOTSTRAP_PP,2.63050,0.00273,0.0000,0.00000,0.0000,,-384.32401,-234.76848,0
