scenario,series,alpha_rad_or_coefficient,value
Baseline-NN-MSE,front,0.05326633165829148,1039.119747693723
Baseline-NN-MSE,front,0.055276381909547756,1077.9811726071807
Baseline-NN-MSE,front,0.057286432160804035,1116.7321838788334
Baseline-NN-MSE,front,0.059296482412060314,1155.357607203768
Baseline-NN-MSE,front,0.06130653266331659,1193.841513991223
Baseline-NN-MSE,front,0.06331658291457287,1232.1672657115894
Baseline-NN-MSE,front,0.06532663316582915,1270.3175635640666
Baseline-NN-MSE,front,0.06733668341708543,1308.27450322248
Baseline-NN-MSE,front,0.06934673366834171,1346.0196343689083
Baseline-NN-MSE,front,0.07135678391959799,1383.534024677755
Baseline-NN-MSE,front,0.07336683417085427,1420.7983278675035
Baseline-NN-MSE,front,0.07537688442211055,1457.7928553943032
Baseline-NN-MSE,front,0.07738693467336683,1494.4976513215408
Baseline-NN-MSE,front,0.07939698492462316,1530.8925698633043
Baseline-NN-MSE,front,0.08140703517587944,1566.9573550678685
Baseline-NN-MSE,front,0.08341708542713572,1602.6717220807059
Baseline-NN-MSE,front,0.085427135678392,1638.0154394054625
Baseline-NN-MSE,front,0.08743718592964828,1672.9684115665307
Baseline-NN-MSE,front,0.08944723618090455,1707.510761568511
Baseline-NN-MSE,front,0.09145728643216083,1741.6229125463321
Baseline-NN-MSE,front,0.09346733668341711,1775.2856680052616
Baseline-NN-MSE,front,0.09547738693467339,1808.4802900624763
Baseline-NN-MSE,front,0.09748743718592967,1841.1885751212028
Baseline-NN-MSE,front,0.09949748743718595,1873.3929264344547
Baseline-NN-MSE,front,0.10150753768844223,1905.0764230477077
Baseline-NN-MSE,front,0.10351758793969851,1936.2228846480396
Baseline-NN-MSE,front,0.10552763819095479,1966.8169318906919
Baseline-NN-MSE,front,0.10753768844221107,1996.8440418220378
Baseline-NN-MSE,front,0.10954773869346734,2026.2905980698176
Baseline-NN-MSE,front,0.11155778894472362,2055.1439355263838
Baseline-NN-MSE,front,0.1135678391959799,2083.3923793077506
Baseline-NN-MSE,front,0.11557788944723618,2111.0252778295767
Baseline-NN-MSE,front,0.11758793969849246,2138.0330298999356
Baseline-NN-MSE,front,0.11959798994974874,2164.4071057869696
Baseline-NN-MSE,front,0.12160804020100507,2190.14006227647
Baseline-NN-MSE,front,0.12361809045226135,2215.2255517892604
Baseline-NN-MSE,front,0.12562814070351763,2239.6583256803074
Baseline-NN-MSE,front,0.1276381909547739,2263.4342318900285
Baseline-NN-MSE,front,0.1296482412060302,2286.5502071628857
Baseline-NN-MSE,front,0.13165829145728647,2309.0042640884603
Baseline-NN-MSE,front,0.13366834170854275,2330.795473255531
Baseline-NN-MSE,front,0.13567839195979903,2351.9239408399626
Baseline-NN-MSE,front,0.1376884422110553,2372.3907819722644
Baseline-NN-MSE,front,0.13969849246231159,2392.1980902505334
Baseline-NN-MSE,front,0.14170854271356786,2411.348903779071
Baseline-NN-MSE,front,0.14371859296482414,2429.84716812255
Baseline-NN-MSE,front,0.14572864321608042,2447.6976965702293
Baseline-NN-MSE,front,0.1477386934673367,2464.9061281048016
Baseline-NN-MSE,front,0.14974874371859298,2481.478883466239
Baseline-NN-MSE,front,0.15175879396984926,2497.423119692871
Baseline-NN-MSE,front,0.15376884422110554,2512.7466835103046
Baseline-NN-MSE,front,0.15577889447236182,2527.4580639241167
Baseline-NN-MSE,front,0.1577889447236181,2541.5663443548665
Baseline-NN-MSE,front,0.15979899497487438,2555.0811546344967
Baseline-NN-MSE,front,0.16180904522613065,2568.0126231618506
Baseline-NN-MSE,front,0.16381909547738693,2580.371329492445
Baseline-NN-MSE,front,0.16582914572864327,2592.1682576140447
Baseline-NN-MSE,front,0.16783919597989955,2603.414750135487
Baseline-NN-MSE,front,0.16984924623115583,2614.1224635918775
Baseline-NN-MSE,front,0.1718592964824121,2624.3033250450508
Baseline-NN-MSE,front,0.17386934673366838,2633.9694901343887
Baseline-NN-MSE,front,0.17587939698492466,2643.1333027098703
Baseline-NN-MSE,front,0.17788944723618094,2651.8072561569256
Baseline-NN-MSE,front,0.17989949748743722,2660.0039565013135
Baseline-NN-MSE,front,0.1819095477386935,2667.736087362123
Baseline-NN-MSE,front,0.18391959798994978,2675.0163768021066
Baseline-NN-MSE,front,0.18592964824120606,2681.857566107044
Baseline-NN-MSE,front,0.18793969849246234,2688.2723805097094
Baseline-NN-MSE,front,0.18994974874371862,2694.2735018593503
Baseline-NN-MSE,front,0.1919597989949749,2699.8735432243443
Baseline-NN-MSE,front,0.19396984924623117,2705.0850254038623
Baseline-NN-MSE,front,0.19597989949748745,2709.9203553139723
Baseline-NN-MSE,front,0.19798994974874373,2714.391806204516
Baseline-NN-MSE,front,0.2,2718.5114996553016
(nominal),rear,-0.2,-1337.9058930197043
(nominal),rear,-0.19798994974874373,-1337.814678461054
(nominal),rear,-0.19597989949748745,-1337.6823719124623
(nominal),rear,-0.19396984924623117,-1337.501361511212
(nominal),rear,-0.1919597989949749,-1337.2640704602122
(nominal),rear,-0.18994974874371862,-1336.9629562709886
(nominal),rear,-0.1879396984924623,-1336.59051001295
(nominal),rear,-0.18592964824120603,-1336.1392555688208
(nominal),rear,-0.18391959798994975,-1335.6017488961104
(nominal),rear,-0.18190954773869347,-1334.9705772945229
(nominal),rear,-0.1798994974874372,-1334.2383586791696
(nominal),rear,-0.17788944723618091,-1333.3977408594972
(nominal),rear,-0.17587939698492464,-1332.4414008237989
(nominal),rear,-0.17386934673366836,-1331.3620440292088
(nominal),rear,-0.17185929648241208,-1330.1524036970754
(nominal),rear,-0.1698492462311558,-1328.8052401135883
(nominal),rear,-0.1678391959798995,-1327.3133399355784
(nominal),rear,-0.1658291457286432,-1325.6695155013592
(nominal),rear,-0.16381909547738693,-1323.8666041465256
(nominal),rear,-0.16180904522613065,-1321.8974675245965
(nominal),rear,-0.15979899497487438,-1319.754990932403
(nominal),rear,-0.1577889447236181,-1317.432082640123
(nominal),rear,-0.15577889447236182,-1314.9216732258571
(nominal),rear,-0.15376884422110554,-1312.2167149146533
(nominal),rear,-0.15175879396984926,-1309.3101809218797
(nominal),rear,-0.14974874371859298,-1306.1950648008487
(nominal),rear,-0.1477386934673367,-1302.8643797946
(nominal),rear,-0.14572864321608042,-1299.3111581917424
(nominal),rear,-0.14371859296482414,-1295.5284506862647
(nominal),rear,-0.14170854271356784,-1291.5093257412232
(nominal),rear,-0.13969849246231156,-1287.2468689562127
(nominal),rear,-0.13768844221105528,-1282.734182438527
(nominal),rear,-0.135678391959799,-1277.9643841779246
(nominal),rear,-0.13366834170854272,-1272.930607424908
(nominal),rear,-0.13165829145728644,-1267.6260000724221
(nominal),rear,-0.12964824120603013,-1262.0437240408967
(nominal),rear,-0.12763819095477386,-1256.176954666532
(nominal),rear,-0.12562814070351758,-1250.0188800927522
(nominal),rear,-0.12361809045226131,-1243.5627006647328
(nominal),rear,-0.12160804020100503,-1236.8016283269267
(nominal),rear,-0.11959798994974874,-1229.7288860234933
(nominal),rear,-0.11758793969849246,-1222.337707101557
(nominal),rear,-0.11557788944723618,-1214.621334717209
(nominal),rear,-0.1135678391959799,-1206.5730212441695
(nominal),rear,-0.11155778894472362,-1198.1860276850264
(nominal),rear,-0.10954773869346734,-1189.4536230849797
(nominal),rear,-0.10753768844221105,-1180.369083947998
(nominal),rear,-0.10552763819095477,-1170.925693655316
(nominal),rear,-0.1035175879396985,-1161.1167418861955
(nominal),rear,-0.10150753768844221,-1150.9355240408618
(nominal),rear,-0.09949748743718594,-1140.3753406655485
(nominal),rear,-0.09748743718592964,-1129.4294968795655
(nominal),rear,-0.09547738693467336,-1118.091301804319
(nominal),rear,-0.09346733668341708,-1106.3540679941998
(nominal),rear,-0.0914572864321608,-1094.211110869273
(nominal),rear,-0.08944723618090453,-1081.655748149686
(nominal),rear,-0.08743718592964825,-1068.681299291723
(nominal),rear,-0.08542713567839195,-1055.281084925431
(nominal),rear,-0.08341708542713568,-1041.4484262937453
(nominal),rear,-0.0814070351758794,-1027.176644693033
(nominal),rear,-0.07939698492462312,-1012.4590609149914
(nominal),rear,-0.07738693467336684,-997.2889946898213
(nominal),rear,-0.07537688442211055,-981.6597641306039
(nominal),rear,-0.07336683417085427,-965.56468517881
(nominal),rear,-0.07135678391959799,-948.9970710508684
(nominal),rear,-0.06934673366834171,-931.950231685721
(nominal),rear,-0.06733668341708543,-914.417473193297
(nominal),rear,-0.06532663316582915,-896.3920973038297
(nominal),rear,-0.06331658291457287,-877.8674008179472
(nominal),rear,-0.06130653266331659,-858.8366750574694
(nominal),rear,-0.059296482412060286,-839.2932053168344
(nominal),rear,-0.05728643216080401,-819.2302703150908
(nominal),rear,-0.05527638190954773,-798.6411416483819
(nominal),rear,-0.05326633165829145,-777.5190832428515
(nominal),rear,-0.05125628140703517,-755.8573508079058
(nominal),rear,-0.04924623115577889,-733.6491912897583
(nominal),rear,-0.04723618090452261,-710.8878423251878
(nominal),rear,-0.04522613065326633,-687.5665316954456
(nominal),rear,-0.043216080402010054,-663.6784767802375
(nominal),rear,-0.041206030150753775,-639.2168840117128
(nominal),rear,-0.03919597989949747,-614.1749483283946
(nominal),rear,-0.03718592964824119,-588.5458526289808
(nominal),rear,-0.03517587939698491,-562.3227672259433
(nominal),rear,-0.03316582914572863,-535.4988492988662
(nominal),rear,-0.031155778894472352,-508.06724234744513
(nominal),rear,-0.029145728643216073,-480.0210756440853
(nominal),rear,-0.027135678391959794,-451.3534636860272
(nominal),rear,-0.025125628140703515,-422.05750564693255
(nominal),rear,-0.023115577889447236,-392.1262848278617
(nominal),rear,-0.021105527638190957,-361.55286810757553
(nominal),rear,-0.01909547738693468,-330.33030539209113
(nominal),rear,-0.01708542713567837,-298.45162906342455
(nominal),rear,-0.015075376884422093,-265.90985342745404
(nominal),rear,-0.013065326633165814,-232.69797416082858
(nominal),rear,-0.011055276381909535,-198.80896775686216
(nominal),rear,-0.009045226130653256,-164.23579097033857
(nominal),rear,-0.0070351758793969765,-128.97138026116087
(nominal),rear,-0.0050251256281406975,-93.00865123677559
(nominal),rear,-0.0030150753768844185,-56.34049809330361
(nominal),rear,-0.0010050251256281395,-18.959793055307806
(nominal),rear,0.0010050251256281395,18.959793055307806
(nominal),rear,0.0030150753768844185,56.34049809330361
(nominal),rear,0.005025125628140725,93.0086512367761
(nominal),rear,0.007035175879397004,128.97138026116139
(nominal),rear,0.009045226130653283,164.23579097033902
(nominal),rear,0.011055276381909562,198.8089677568626
(nominal),rear,0.013065326633165841,232.69797416082906
(nominal),rear,0.01507537688442212,265.9098534274545
(nominal),rear,0.0170854271356784,298.451629063425
(nominal),rear,0.01909547738693468,330.33030539209113
(nominal),rear,0.021105527638190957,361.55286810757553
(nominal),rear,0.023115577889447236,392.1262848278617
(nominal),rear,0.025125628140703515,422.05750564693255
(nominal),rear,0.027135678391959822,451.3534636860277
(nominal),rear,0.0291457286432161,480.02107564408567
(nominal),rear,0.03115577889447238,508.0672423474454
(nominal),rear,0.03316582914572866,535.4988492988665
(nominal),rear,0.03517587939698494,562.3227672259436
(nominal),rear,0.03718592964824122,588.5458526289812
(nominal),rear,0.039195979899497496,614.1749483283951
(nominal),rear,0.041206030150753775,639.2168840117128
(nominal),rear,0.043216080402010054,663.6784767802375
(nominal),rear,0.04522613065326633,687.5665316954456
(nominal),rear,0.04723618090452264,710.887842325188
(nominal),rear,0.04924623115577892,733.6491912897585
(nominal),rear,0.0512562814070352,755.8573508079063
(nominal),rear,0.05326633165829148,777.5190832428518
(nominal),rear,0.055276381909547756,798.6411416483821
(nominal),rear,0.057286432160804035,819.230270315091
(nominal),rear,0.059296482412060314,839.2932053168345
(nominal),rear,0.06130653266331659,858.8366750574694
(nominal),rear,0.06331658291457287,877.8674008179472
(nominal),rear,0.06532663316582915,896.3920973038297
(nominal),rear,0.06733668341708543,914.417473193297
(nominal),rear,0.06934673366834171,931.950231685721
(nominal),rear,0.07135678391959799,948.9970710508684
(nominal),rear,0.07336683417085427,965.56468517881
(nominal),rear,0.07537688442211055,981.6597641306039
(nominal),rear,0.07738693467336683,997.2889946898213
(nominal),rear,0.07939698492462316,1012.4590609149917
(nominal),rear,0.08140703517587944,1027.1766446930333
(nominal),rear,0.08341708542713572,1041.4484262937458
(nominal),rear,0.085427135678392,1055.2810849254313
(nominal),rear,0.08743718592964828,1068.681299291723
(nominal),rear,0.08944723618090455,1081.6557481496861
(nominal),rear,0.09145728643216083,1094.211110869273
(nominal),rear,0.09346733668341711,1106.3540679941998
(nominal),rear,0.09547738693467339,1118.091301804319
(nominal),rear,0.09748743718592967,1129.4294968795657
(nominal),rear,0.09949748743718595,1140.3753406655485
(nominal),rear,0.10150753768844223,1150.9355240408618
(nominal),rear,0.10351758793969851,1161.1167418861955
(nominal),rear,0.10552763819095479,1170.925693655316
(nominal),rear,0.10753768844221107,1180.369083947998
(nominal),rear,0.10954773869346734,1189.4536230849797
(nominal),rear,0.11155778894472362,1198.1860276850264
(nominal),rear,0.1135678391959799,1206.5730212441695
(nominal),rear,0.11557788944723618,1214.621334717209
(nominal),rear,0.11758793969849246,1222.337707101557
(nominal),rear,0.11959798994974874,1229.7288860234933
(nominal),rear,0.12160804020100507,1236.8016283269271
(nominal),rear,0.12361809045226135,1243.562700664733
(nominal),rear,0.12562814070351763,1250.0188800927522
(nominal),rear,0.1276381909547739,1256.176954666532
(nominal),rear,0.1296482412060302,1262.0437240408967
(nominal),rear,0.13165829145728647,1267.6260000724221
(nominal),rear,0.13366834170854275,1272.930607424908
(nominal),rear,0.13567839195979903,1277.9643841779246
(nominal),rear,0.1376884422110553,1282.734182438527
(nominal),rear,0.13969849246231159,1287.246868956213
(nominal),rear,0.14170854271356786,1291.5093257412232
(nominal),rear,0.14371859296482414,1295.5284506862647
(nominal),rear,0.14572864321608042,1299.3111581917424
(nominal),rear,0.1477386934673367,1302.8643797946
(nominal),rear,0.14974874371859298,1306.1950648008487
(nominal),rear,0.15175879396984926,1309.3101809218797
(nominal),rear,0.15376884422110554,1312.2167149146533
(nominal),rear,0.15577889447236182,1314.9216732258571
(nominal),rear,0.1577889447236181,1317.432082640123
(nominal),rear,0.15979899497487438,1319.754990932403
(nominal),rear,0.16180904522613065,1321.8974675245965
(nominal),rear,0.16381909547738693,1323.8666041465256
(nominal),rear,0.16582914572864327,1325.6695155013595
(nominal),rear,0.16783919597989955,1327.3133399355784
(nominal),rear,0.16984924623115583,1328.8052401135883
(nominal),rear,0.1718592964824121,1330.152403697075
(nominal),rear,0.17386934673366838,1331.3620440292088
(nominal),rear,0.17587939698492466,1332.4414008237989
(nominal),rear,0.17788944723618094,1333.3977408594976
(nominal),rear,0.17989949748743722,1334.23835867917
(nominal),rear,0.1819095477386935,1334.9705772945226
(nominal),rear,0.18391959798994978,1335.6017488961108
(nominal),rear,0.18592964824120606,1336.1392555688203
(nominal),rear,0.18793969849246234,1336.59051001295
(nominal),rear,0.18994974874371862,1336.9629562709886
(nominal),rear,0.1919597989949749,1337.2640704602122
(nominal),rear,0.19396984924623117,1337.501361511212
(nominal),rear,0.19597989949748745,1337.6823719124623
(nominal),rear,0.19798994974874373,1337.814678461054
(nominal),rear,0.2,1337.9058930197043
ours,rear,-0.2,-1276.8089275081536
ours,rear,-0.19798994974874373,-1276.7923618659672
ours,rear,-0.19597989949748745,-1276.715588222933
ours,rear,-0.19396984924623117,-1276.5752141044645
ours,rear,-0.1919597989949749,-1276.3676848194862
ours,rear,-0.18994974874371862,-1276.0892768561869
ours,rear,-0.1879396984924623,-1275.7360911418568
ours,rear,-0.18592964824120603,-1275.304046182057
ours,rear,-0.18391959798994975,-1274.7888710972998
ours,rear,-0.18190954773869347,-1274.1860985786684
ours,rear,-0.1798994974874372,-1273.491057787368
ours,rear,-0.17788944723618091,-1272.6988672271398
ours,rear,-0.17587939698492464,-1271.804427622764
ours,rear,-0.17386934673366836,-1270.8024148425618
ours,rear,-0.17185929648241208,-1269.6872729079003
ours,rear,-0.1698492462311558,-1268.4532071382048
ours,rear,-0.1678391959798995,-1267.094177485904
ours,rear,-0.1658291457286432,-1265.6038921220868
ours,rear,-0.16381909547738693,-1263.975801340407
ours,rear,-0.16180904522613065,-1262.203091853957
ours,rear,-0.15979899497487438,-1260.2786815673815
ours,rear,-0.1577889447236181,-1258.1952149144245
ours,rear,-0.15577889447236182,-1255.9450588593254
ours,rear,-0.15376884422110554,-1253.5202996689547
ours,rear,-0.15175879396984926,-1250.912740571236
ours,rear,-0.14974874371859298,-1248.1139004241213
ours,rear,-0.1477386934673367,-1245.1150135280898
ours,rear,-0.14572864321608042,-1241.907030723647
ours,rear,-0.14371859296482414,-1238.4806219234795
ours,rear,-0.14170854271356784,-1234.8261802365464
ours,rear,-0.13969849246231156,-1230.9338278482776
ours,rear,-0.13768844221105528,-1226.793423826895
ours,rear,-0.135678391959799,-1222.3945740304478
ours,rear,-0.13366834170854272,-1217.726643292094
ours,rear,-0.13165829145728644,-1212.7787700621423
ours,rear,-0.12964824120603013,-1207.539883684027
ours,rear,-0.12763819095477386,-1201.9987244772838
ours,rear,-0.12562814070351758,-1196.1438667933605
ours,rear,-0.12361809045226131,-1189.9637451992578
ours,rear,-0.12160804020100503,-1183.4466839291442
ours,rear,-0.11959798994974874,-1176.580929724794
ours,rear,-0.11758793969849246,-1169.3546881615573
ours,rear,-0.11557788944723618,-1161.756163527221
ours,rear,-0.1135678391959799,-1153.7736022862784
ours,rear,-0.11155778894472362,-1145.3953401215485
ours,rear,-0.10954773869346734,-1136.6098524986683
ours,rear,-0.10753768844221105,-1127.4058086467621
ours,rear,-0.10552763819095477,-1117.7721287907023
ours,rear,-0.1035175879396985,-1107.698044407205
ours,rear,-0.10150753768844221,-1097.173161209106
ours,rear,-0.09949748743718594,-1086.1875244903101
ours,rear,-0.09748743718592964,-1074.7316863891792
ours,rear,-0.09547738693467336,-1062.7967745517528
ours,rear,-0.09346733668341708,-1050.3745615998066
ours,rear,-0.0914572864321608,-1037.457534734104
ours,rear,-0.08944723618090453,-1024.0389647323352
ours,rear,-0.08743718592964825,-1010.1129735364467
ours,rear,-0.08542713567839195,-995.6745995676971
ours,rear,-0.08341708542713568,-980.7198598623587
ours,rear,-0.0814070351758794,-965.2458080890318
ours,rear,-0.07939698492462312,-949.2505874924952
ours,rear,-0.07738693467336684,-932.7334778111475
ours,rear,-0.07537688442211055,-915.6949352374284
ours,rear,-0.07336683417085427,-898.1366245347227
ours,rear,-0.07135678391959799,-880.0614424912857
ours,rear,-0.06934673366834171,-861.4735319821577
ours,rear,-0.06733668341708543,-842.3782860236952
ours,rear,-0.06532663316582915,-822.7823413412833
ours,rear,-0.06331658291457287,-802.6935611272353
ours,rear,-0.06130653266331659,-782.1210068402866
ours,rear,-0.059296482412060286,-761.0748990870701
ours,rear,-0.05728643216080401,-739.5665678254462
ours,rear,-0.05527638190954773,-717.6083923348219
ours,rear,-0.05326633165829145,-695.2137316044453
ours,rear,-0.05125628140703517,-672.3968459915575
ours,rear,-0.04924623115577889,-649.1728111915694
ours,rear,-0.04723618090452261,-625.5574257365473
ours,rear,-0.04522613065326633,-601.5671133908885
ours,rear,-0.043216080402010054,-577.2188219394252
ours,rear,-0.041206030150753775,-552.5299199591151
ours,rear,-0.03919597989949747,-527.5180932277491
ours,rear,-0.03718592964824119,-502.20124244942036
ours,rear,-0.03517587939698491,-476.59738396557555
ours,rear,-0.03316582914572863,-450.7245550722583
ours,rear,-0.031155778894472352,-424.6007254794912
ours,rear,-0.029145728643216073,-398.24371632971105
ours,rear,-0.027135678391959794,-371.67112804163577
ours,rear,-0.025125628140703515,-344.90027806766886
ours,rear,-0.023115577889447236,-317.9481494513448
ours,rear,-0.021105527638190957,-290.83135085127384
ours,rear,-0.01909547738693468,-263.566088464798
ours,rear,-0.01708542713567837,-236.16815004348047
ours,rear,-0.015075376884422093,-208.65290094899112
ours,rear,-0.013065326633165814,-181.03529195712255
ours,rear,-0.011055276381909535,-153.32987828453608
ours,rear,-0.009045226130653256,-125.55084909193455
ours,rear,-0.0070351758793969765,-97.7120665128605
ours,rear,-0.0050251256281406975,-69.82711307285125
ours,rear,-0.0030150753768844185,-41.909346202411506
ours,rear,-0.0010050251256281395,-13.971958411808865
ours,rear,0.0010050251256281395,13.971958411808865
ours,rear,0.0030150753768844185,41.909346202411506
ours,rear,0.005025125628140725,69.82711307285165
ours,rear,0.007035175879397004,97.71206651286089
ours,rear,0.009045226130653283,125.55084909193496
ours,rear,0.011055276381909562,153.32987828453645
ours,rear,0.013065326633165841,181.03529195712298
ours,rear,0.01507537688442212,208.6529009489915
ours,rear,0.0170854271356784,236.16815004348075
ours,rear,0.01909547738693468,263.566088464798
ours,rear,0.021105527638190957,290.83135085127384
ours,rear,0.023115577889447236,317.9481494513448
ours,rear,0.025125628140703515,344.90027806766886
ours,rear,0.027135678391959822,371.67112804163617
ours,rear,0.0291457286432161,398.24371632971145
ours,rear,0.03115577889447238,424.6007254794915
ours,rear,0.03316582914572866,450.72455507225845
ours,rear,0.03517587939698494,476.5973839655759
ours,rear,0.03718592964824122,502.2012424494206
ours,rear,0.039195979899497496,527.5180932277495
ours,rear,0.041206030150753775,552.5299199591151
ours,rear,0.043216080402010054,577.2188219394252
ours,rear,0.04522613065326633,601.5671133908885
ours,rear,0.04723618090452264,625.5574257365477
ours,rear,0.04924623115577892,649.1728111915698
ours,rear,0.0512562814070352,672.3968459915576
ours,rear,0.05326633165829148,695.2137316044457
ours,rear,0.055276381909547756,717.608392334822
ours,rear,0.057286432160804035,739.5665678254464
ours,rear,0.059296482412060314,761.0748990870702
ours,rear,0.06130653266331659,782.1210068402866
ours,rear,0.06331658291457287,802.6935611272353
ours,rear,0.06532663316582915,822.7823413412833
ours,rear,0.06733668341708543,842.3782860236952
ours,rear,0.06934673366834171,861.4735319821577
ours,rear,0.07135678391959799,880.0614424912857
ours,rear,0.07336683417085427,898.1366245347227
ours,rear,0.07537688442211055,915.6949352374284
ours,rear,0.07738693467336683,932.7334778111475
ours,rear,0.07939698492462316,949.2505874924955
ours,rear,0.08140703517587944,965.245808089032
ours,rear,0.08341708542713572,980.7198598623592
ours,rear,0.085427135678392,995.6745995676976
ours,rear,0.08743718592964828,1010.1129735364469
ours,rear,0.08944723618090455,1024.0389647323352
ours,rear,0.09145728643216083,1037.4575347341042
ours,rear,0.09346733668341711,1050.3745615998066
ours,rear,0.09547738693467339,1062.7967745517528
ours,rear,0.09748743718592967,1074.7316863891795
ours,rear,0.09949748743718595,1086.1875244903101
ours,rear,0.10150753768844223,1097.173161209106
ours,rear,0.10351758793969851,1107.6980444072053
ours,rear,0.10552763819095479,1117.7721287907025
ours,rear,0.10753768844221107,1127.4058086467624
ours,rear,0.10954773869346734,1136.6098524986683
ours,rear,0.11155778894472362,1145.3953401215485
ours,rear,0.1135678391959799,1153.7736022862784
ours,rear,0.11557788944723618,1161.756163527221
ours,rear,0.11758793969849246,1169.3546881615573
ours,rear,0.11959798994974874,1176.580929724794
ours,rear,0.12160804020100507,1183.4466839291442
ours,rear,0.12361809045226135,1189.9637451992578
ours,rear,0.12562814070351763,1196.1438667933608
ours,rear,0.1276381909547739,1201.9987244772838
ours,rear,0.1296482412060302,1207.539883684027
ours,rear,0.13165829145728647,1212.7787700621423
ours,rear,0.13366834170854275,1217.726643292094
ours,rear,0.13567839195979903,1222.3945740304478
ours,rear,0.1376884422110553,1226.793423826895
ours,rear,0.13969849246231159,1230.9338278482776
ours,rear,0.14170854271356786,1234.8261802365464
ours,rear,0.14371859296482414,1238.4806219234795
ours,rear,0.14572864321608042,1241.907030723647
ours,rear,0.1477386934673367,1245.1150135280898
ours,rear,0.14974874371859298,1248.1139004241213
ours,rear,0.15175879396984926,1250.912740571236
ours,rear,0.15376884422110554,1253.5202996689547
ours,rear,0.15577889447236182,1255.9450588593254
ours,rear,0.1577889447236181,1258.1952149144245
ours,rear,0.15979899497487438,1260.2786815673815
ours,rear,0.16180904522613065,1262.203091853957
ours,rear,0.16381909547738693,1263.975801340407
ours,rear,0.16582914572864327,1265.603892122087
ours,rear,0.16783919597989955,1267.0941774859043
ours,rear,0.16984924623115583,1268.4532071382048
ours,rear,0.1718592964824121,1269.6872729079003
ours,rear,0.17386934673366838,1270.8024148425618
ours,rear,0.17587939698492466,1271.804427622764
ours,rear,0.17788944723618094,1272.6988672271398
ours,rear,0.17989949748743722,1273.491057787368
ours,rear,0.1819095477386935,1274.1860985786684
ours,rear,0.18391959798994978,1274.7888710972998
ours,rear,0.18592964824120606,1275.304046182057
ours,rear,0.18793969849246234,1275.7360911418568
ours,rear,0.18994974874371862,1276.0892768561869
ours,rear,0.1919597989949749,1276.3676848194862
ours,rear,0.19396984924623117,1276.5752141044645
ours,rear,0.19597989949748745,1276.715588222933
ours,rear,0.19798994974874373,1276.7923618659672
ours,rear,0.2,1276.8089275081536
Baseline-NN-MSE,rear,-0.2,-2495.5857697627653
Baseline-NN-MSE,rear,-0.19798994974874373,-2490.363167936947
Baseline-NN-MSE,rear,-0.19597989949748745,-2484.8304749027775
Baseline-NN-MSE,rear,-0.19396984924623117,-2478.9790564227114
Baseline-NN-MSE,rear,-0.1919597989949749,-2472.800221787916
Baseline-NN-MSE,rear,-0.18994974874371862,-2466.2852361846
Baseline-NN-MSE,rear,-0.1879396984924623,-2459.425333948469
Baseline-NN-MSE,rear,-0.18592964824120603,-2452.2117327173164
Baseline-NN-MSE,rear,-0.18391959798994975,-2444.6356484874336
Baseline-NN-MSE,rear,-0.18190954773869347,-2436.6883115747505
Baseline-NN-MSE,rear,-0.1798994974874372,-2428.3609834763683
Baseline-NN-MSE,rear,-0.17788944723618091,-2419.64497462241
Baseline-NN-MSE,rear,-0.17587939698492464,-2410.5316630019297
Baseline-NN-MSE,rear,-0.17386934673366836,-2401.0125136399784
Baseline-NN-MSE,rear,-0.17185929648241208,-2391.079098895818
Baseline-NN-MSE,rear,-0.1698492462311558,-2380.7231195448003
Baseline-NN-MSE,rear,-0.1678391959798995,-2369.9364265985146
Baseline-NN-MSE,rear,-0.1658291457286432,-2358.711043809614
Baseline-NN-MSE,rear,-0.16381909547738693,-2347.0391907992152
Baseline-NN-MSE,rear,-0.16180904522613065,-2334.913306736021
Baseline-NN-MSE,rear,-0.15979899497487438,-2322.3260744874347
Baseline-NN-MSE,rear,-0.1577889447236181,-2309.2704451539553
Baseline-NN-MSE,rear,-0.15577889447236182,-2295.7396628891834
Baseline-NN-MSE,rear,-0.15376884422110554,-2281.7272898988977
Baseline-NN-MSE,rear,-0.15175879396984926,-2267.227231504035
Baseline-NN-MSE,rear,-0.14974874371859298,-2252.2337611440585
Baseline-NN-MSE,rear,-0.1477386934673367,-2236.741545189342
Baseline-NN-MSE,rear,-0.14572864321608042,-2220.7456674238833
Baseline-NN-MSE,rear,-0.14371859296482414,-2204.2416530530363
Baseline-NN-MSE,rear,-0.14170854271356784,-2187.225492085206
Baseline-NN-MSE,rear,-0.13969849246231156,-2169.6936619316057
Baseline-NN-MSE,rear,-0.13768844221105528,-2151.643149064461
Baseline-NN-MSE,rear,-0.135678391959799,-2133.0714695715656
Baseline-NN-MSE,rear,-0.13366834170854272,-2113.976688443906
Baseline-NN-MSE,rear,-0.13165829145728644,-2094.357437433368
Baseline-NN-MSE,rear,-0.12964824120603013,-2074.212931319385
Baseline-NN-MSE,rear,-0.12763819095477386,-2053.5429824268394
Baseline-NN-MSE,rear,-0.12562814070351758,-2032.3480132427014
Baseline-NN-MSE,rear,-0.12361809045226131,-2010.6290669858051
Baseline-NN-MSE,rear,-0.12160804020100503,-1988.3878159928404
Baseline-NN-MSE,rear,-0.11959798994974874,-1965.626567794086
Baseline-NN-MSE,rear,-0.11758793969849246,-1942.34826876464
Baseline-NN-MSE,rear,-0.11557788944723618,-1918.5565052507616
