scenario,signal,series,t_s,value
ours,v_y,ground_truth,598.157997,0.0181574420808861
ours,v_y,ground_truth,598.223997,0.017459660708569302
ours,v_y,ground_truth,598.322997,0.016662048063086132
ours,v_y,ground_truth,598.388997,0.014785958914700359
ours,v_y,ground_truth,598.454997,0.013447640693760476
ours,v_y,ground_truth,598.520997,0.01469500951887781
ours,v_y,ground_truth,598.586997,0.014043682697202797
ours,v_y,ground_truth,598.652997,0.012469322484751189
ours,v_y,ground_truth,598.718997,0.009805887160776905
ours,v_y,ground_truth,598.784997,0.006907245943740037
ours,v_y,ground_truth,598.850997,0.004694533417676894
ours,v_y,ground_truth,598.916997,0.000421493555689878
ours,v_y,ground_truth,598.982997,-0.0055857764827429435
ours,v_y,ground_truth,599.048997,-0.01562189244315526
ours,v_y,ground_truth,599.114997,-0.027591740618358784
ours,v_y,ground_truth,599.180997,-0.04007379471600103
ours,v_y,ground_truth,599.246997,-0.054168218619008
ours,v_y,ground_truth,599.312997,-0.06519351430513254
ours,v_y,ground_truth,599.378997,-0.07598018789395233
ours,v_y,ground_truth,599.444997,-0.08514886677047251
ours,v_y,ground_truth,599.510997,-0.09299816609092382
ours,v_y,ground_truth,599.576997,-0.10064278564091467
ours,v_y,ground_truth,599.642997,-0.10735855068195299
ours,v_y,ground_truth,599.708997,-0.11358266835466324
ours,v_y,ground_truth,599.774997,-0.1194075865794133
ours,v_y,ground_truth,599.840997,-0.12398123646254788
ours,v_y,ground_truth,599.906997,-0.12812652945709502
ours,v_y,ground_truth,599.972997,-0.13133538376910892
ours,v_y,ground_truth,600.038997,-0.1350538234863219
ours,v_y,ground_truth,600.104997,-0.14013835595271829
ours,v_y,ground_truth,600.170997,-0.14505893341087628
ours,v_y,ground_truth,600.236997,-0.15097641996393207
ours,v_y,ground_truth,600.302997,-0.15688344514657615
ours,v_y,ground_truth,600.368997,-0.16361093601214804
ours,v_y,ground_truth,600.434997,-0.17027425401104423
ours,v_y,ground_truth,600.500997,-0.17667235563990857
ours,v_y,ground_truth,600.566997,-0.18319545338345122
ours,v_y,ground_truth,600.632997,-0.18966766107835298
ours,v_y,ground_truth,600.698997,-0.19766427733723546
ours,v_y,ground_truth,600.764997,-0.20713365054976585
ours,v_y,ground_truth,600.830997,-0.21610249117923885
ours,v_y,ground_truth,600.896997,-0.22466107195982943
ours,v_y,ground_truth,600.962997,-0.2344221742395316
ours,v_y,ground_truth,601.061997,-0.2457045035523766
ours,v_y,ground_truth,601.127997,-0.2530609295836026
ours,v_y,ground_truth,601.193997,-0.26364934741090096
ours,v_y,ground_truth,601.292997,-0.28124872813704727
ours,v_y,ground_truth,601.358997,-0.2915085869569882
ours,v_y,ground_truth,601.424997,-0.30059277628643066
ours,v_y,ground_truth,601.523997,-0.3164756118022254
ours,v_y,ground_truth,601.589997,-0.3275428752858094
ours,v_y,ground_truth,601.655997,-0.31829255001158785
ours,v_y,ground_truth,601.721997,-0.32445429213642285
ours,v_y,ground_truth,601.787997,-0.3320221634686167
ours,v_y,ground_truth,601.853997,-0.34322958292029426
ours,v_y,ground_truth,601.919997,-0.34239294534317466
ours,v_y,ground_truth,601.985997,-0.3534578950633307
ours,v_y,ground_truth,602.051997,-0.3611024613699385
ours,v_y,ground_truth,602.117997,-0.3650284292460064
ours,v_y,ground_truth,602.183997,-0.3820493392934363
ours,v_y,ground_truth,602.249997,-0.3951461115665129
ours,v_y,ground_truth,602.315997,-0.4038353377970836
ours,v_y,ground_truth,602.381997,-0.40743663839754873
ours,v_y,ground_truth,602.447997,-0.410135481637365
ours,v_y,ground_truth,602.513997,-0.41575413453199594
ours,v_y,ground_truth,602.612997,-0.4345498615658965
ours,v_y,ground_truth,602.678997,-0.45481615521578433
ours,v_y,ground_truth,602.744997,-0.47755706961584465
ours,v_y,ground_truth,602.810997,-0.5160495654827759
ours,v_y,ground_truth,602.876997,-0.56576526942046
ours,v_y,ground_truth,602.942997,-0.6099646373201981
ours,v_y,ground_truth,603.008997,-0.6409684612783284
ours,v_y,ground_truth,603.074997,-0.6331592060023681
ours,v_y,ground_truth,603.140997,-0.6246586931549114
ours,v_y,ground_truth,603.206997,-0.6078510635723084
ours,v_y,ground_truth,603.272997,-0.5945006734371923
ours,v_y,ground_truth,603.338997,-0.561335525359004
ours,v_y,ground_truth,603.404997,-0.514076406891288
ours,v_y,ground_truth,603.470997,-0.45776029390832207
ours,v_y,ground_truth,603.536997,-0.37500862997236517
ours,v_y,ground_truth,603.602997,-0.29682082297219026
ours,v_y,ground_truth,603.668997,-0.20485456395009116
ours,v_y,ground_truth,603.734997,-0.12760547279929035
ours,v_y,ground_truth,603.800997,-0.0656875884117234
ours,v_y,ground_truth,603.866997,-0.01665734015324105
ours,v_y,ground_truth,603.932997,0.01624882177054765
ours,v_y,ground_truth,603.998997,0.039452210373758234
ours,v_y,ground_truth,604.064997,0.048653442561239046
ours,v_y,ground_truth,604.130997,0.05216071246157661
ours,v_y,ground_truth,604.196997,0.04872722719995437
ours,v_y,ground_truth,604.262997,0.04417048034946269
ours,v_y,ground_truth,604.328997,0.03979260175331767
ours,v_y,ground_truth,604.394997,0.03133468142243245
ours,v_y,ground_truth,604.460997,0.021592254887258022
ours,v_y,ground_truth,604.526997,0.01607232995273833
ours,v_y,ground_truth,604.592997,0.016991787636658984
ours,v_y,ground_truth,604.658997,0.01899694113133954
ours,v_y,ground_truth,604.724997,0.025590615307946152
ours,v_y,ground_truth,604.790997,0.03572396457128946
ours,v_y,ground_truth,604.856997,0.04751763348575366
ours,v_y,ground_truth,604.922997,0.06204724604188172
ours,v_y,ground_truth,604.988997,0.07470633484776634
ours,v_y,ground_truth,605.054997,0.08484738681045201
ours,v_y,ground_truth,605.120997,0.0940013081072788
ours,v_y,ground_truth,605.186997,0.10226187983785273
ours,v_y,ground_truth,605.252997,0.10842015879202194
ours,v_y,ground_truth,605.318997,0.11419766661571096
ours,v_y,ground_truth,605.384997,0.12053358028296124
ours,v_y,ground_truth,605.450997,0.1274306520710855
ours,v_y,ground_truth,605.516997,0.13801506608026592
ours,v_y,ground_truth,605.582997,0.1499298218213898
ours,v_y,ground_truth,605.648997,0.16516265377342698
ours,v_y,ground_truth,605.714997,0.18335280920329922
ours,v_y,ground_truth,605.780997,0.2023535185129166
ours,v_y,ground_truth,605.846997,0.21991221092741142
ours,v_y,ground_truth,605.912997,0.23982833330224018
ours,v_y,ground_truth,605.978997,0.26282491120131546
ours,v_y,ground_truth,606.044997,0.28715053647141
ours,v_y,ground_truth,606.110997,0.314091734993319
ours,v_y,ground_truth,606.176997,0.33401627950371093
ours,v_y,ground_truth,606.242997,0.3664438818722253
ours,v_y,ground_truth,606.341997,0.4154962764995016
ours,v_y,ground_truth,606.407997,0.4347545985440835
ours,v_y,ground_truth,606.506997,0.47259688820500045
ours,v_y,ground_truth,606.572997,0.5025312832928055
ours,v_y,ground_truth,606.638997,0.5262757621624381
ours,v_y,ground_truth,606.737997,0.5595982979363203
ours,v_y,ground_truth,606.803997,0.5867088649872265
ours,v_y,ground_truth,606.869997,0.6156143367705251
ours,v_y,ground_truth,606.935997,0.6408193339580617
ours,v_y,ground_truth,607.001997,0.6554985545309879
ours,v_y,ground_truth,607.067997,0.6580748720124703
ours,v_y,ground_truth,607.133997,0.663740906631272
ours,v_y,ground_truth,607.199997,0.6679840215233508
ours,v_y,ground_truth,607.265997,0.6691634250608409
ours,v_y,ground_truth,607.331997,0.665653400696204
ours,v_y,ground_truth,607.397997,0.6583135551679806
ours,v_y,ground_truth,607.463997,0.6515860077386684
ours,v_y,ground_truth,607.529997,0.6114422722428206
ours,v_y,ground_truth,607.595997,0.5904780589292766
ours,v_y,ground_truth,607.661997,0.5678095638982317
ours,v_y,ground_truth,607.727997,0.5566175472011405
ours,v_y,ground_truth,607.793997,0.5660871600458357
ours,v_y,ground_truth,607.859997,0.5550928889564535
ours,v_y,ground_truth,607.925997,0.5453518893235092
ours,v_y,ground_truth,607.991997,0.5309673196111007
ours,v_y,ground_truth,608.057997,0.5203482722262649
ours,v_y,ground_truth,608.123997,0.5146656143664394
ours,v_y,ground_truth,608.189997,0.5083176584554199
ours,v_y,ground_truth,608.255997,0.48570570049563244
ours,v_y,ground_truth,608.321997,0.4770540448139826
ours,v_y,ground_truth,608.387997,0.4708930551868047
ours,v_y,ground_truth,608.453997,0.44300933594680814
ours,v_y,ground_truth,608.519997,0.4294160641184792
ours,v_y,ground_truth,608.585997,0.4222970243899393
ours,v_y,ground_truth,608.651997,0.414431048915473
ours,v_y,ground_truth,608.717997,0.4099033673627819
ours,v_y,ground_truth,608.783997,0.40540717677721005
ours,v_y,ground_truth,608.849997,0.4034654956632462
ours,v_y,ground_truth,608.915997,0.3980449446154761
ours,v_y,ground_truth,608.981997,0.39338862731373503
ours,v_y,ground_truth,609.047997,0.39077670422458866
ours,v_y,ground_truth,609.113997,0.38127715047293087
ours,v_y,ground_truth,609.179997,0.376088051646299
ours,v_y,ground_truth,609.245997,0.36183627905085736
ours,v_y,ground_truth,609.311997,0.3521807799453125
ours,v_y,ground_truth,609.377997,0.33619547250480863
ours,v_y,ground_truth,609.443997,0.32457856600188606
ours,v_y,ground_truth,609.509997,0.311487938093423
ours,v_y,ground_truth,609.575997,0.2959462766275234
ours,v_y,ground_truth,609.641997,0.2888712179934956
ours,v_y,ground_truth,609.707997,0.2800463862132645
ours,v_y,ground_truth,609.773997,0.26867893381092856
ours,v_y,ground_truth,609.839997,0.2677694819909835
ours,v_y,ground_truth,609.905997,0.26841941501815647
ours,v_y,ground_truth,609.971997,0.26863304175780023
ours,v_y,ground_truth,610.037997,0.2674590389471323
ours,v_y,ground_truth,610.136997,0.26725003694966176
ours,v_y,ground_truth,610.202997,0.25690486424154635
ours,v_y,ground_truth,610.268997,0.24707909241270087
ours,v_y,ground_truth,610.334997,0.23589794453716095
ours,v_y,ground_truth,610.400997,0.21543255115908444
ours,v_y,ground_truth,610.466997,0.18659613725526647
ours,v_y,ground_truth,610.532997,0.13969414239405964
ours,v_y,ground_truth,610.598997,0.0951599618246135
ours,v_y,ground_truth,610.664997,0.042374028937270936
ours,v_y,ground_truth,610.730997,0.0002672359303392824
ours,v_y,ground_truth,610.796997,-0.042568013908654834
ours,v_y,ground_truth,610.862997,-0.07867632694651938
ours,v_y,ground_truth,610.928997,-0.10743338637136546
ours,v_y,ground_truth,610.994997,-0.13329979423261484
ours,v_y,ground_truth,611.060997,-0.15245568444477797
ours,v_y,ground_truth,611.126997,-0.16710151543807505
ours,v_y,ground_truth,611.192997,-0.17699347146742106
ours,v_y,ground_truth,611.258997,-0.18256513905758887
ours,v_y,ground_truth,611.324997,-0.185517535055995
ours,v_y,ground_truth,611.423997,-0.1874490060996159
ours,v_y,ground_truth,611.489997,-0.18644894739290052
ours,v_y,ground_truth,611.588997,-0.18819219441541257
ours,v_y,ground_truth,611.654997,-0.18891567848621094
ours,v_y,ground_truth,611.753997,-0.1901130510671134
ours,v_y,ground_truth,611.819997,-0.19120894987595705
ours,v_y,ground_truth,611.885997,-0.1923695285357141
ours,v_y,ground_truth,611.984997,-0.20216493692156412
ours,v_y,ground_truth,612.050997,-0.2094716242391037
ours,v_y,ground_truth,612.116997,-0.21671971545288393
ours,v_y,ground_truth,612.215997,-0.23253603786446675
ours,v_y,ground_truth,612.281997,-0.24594668134645836
ours,v_y,ground_truth,612.347997,-0.2571283035610836
ours,v_y,ground_truth,612.446997,-0.27372355775945323
ours,v_y,ground_truth,612.512997,-0.2869759926539146
ours,v_y,ground_truth,612.611997,-0.2898409847394756
ours,v_y,ground_truth,612.677997,-0.28910509853681177
ours,v_y,ground_truth,612.743997,-0.28890898900087514
ours,v_y,ground_truth,612.842997,-0.27118967936760363
ours,v_y,ground_truth,612.908997,-0.2574025356855163
ours,v_y,ground_truth,612.974997,-0.24887016509081406
ours,v_y,ground_truth,613.073997,-0.22338668980418497
ours,v_y,ground_truth,613.139997,-0.21055846862747707
ours,v_y,ground_truth,613.238997,-0.19602531969330528
ours,v_y,ground_truth,613.304997,-0.19168768176529127
ours,v_y,ground_truth,613.370997,-0.1870287480672168
ours,v_y,ground_truth,613.469997,-0.19071483976913406
ours,v_y,ground_truth,613.535997,-0.19894536042493982
ours,v_y,ground_truth,613.667997,-0.21195491076303696
ours,v_y,ground_truth,613.733997,-0.22317796038276505
ours,v_y,ground_truth,613.832997,-0.22625500909318674
ours,v_y,ground_truth,613.898997,-0.23777437147156988
ours,v_y,ground_truth,614.030997,-0.26730687106401696
ours,v_y,ground_truth,614.096997,-0.28458922563681455
ours,v_y,ground_truth,614.195997,-0.3042155869515444
ours,v_y,ground_truth,614.294997,-0.3334758922298455
ours,v_y,ground_truth,614.393997,-0.3606202319092411
ours,v_y,ground_truth,614.492997,-0.38281773131907393
ours,v_y,ground_truth,614.591997,-0.4069474465673615
ours,v_y,ground_truth,614.690997,-0.446462957766375
ours,v_y,ground_truth,614.789997,-0.4765585684809288
ours,v_y,ground_truth,614.888997,-0.5274075567248033
ours,v_y,ground_truth,614.987997,-0.5525127907848262
ours,v_y,ground_truth,615.086997,-0.5570102829232724
ours,v_y,ground_truth,615.185997,-0.621492268279054
ours,v_y,ground_truth,615.251997,-0.6499366373522424
ours,v_y,ground_truth,615.383997,-0.7242541623281937
ours,v_y,ground_truth,615.515997,-0.7291543263677855
ours,v_y,ground_truth,615.581997,-0.7048032516818097
ours,v_y,ground_truth,615.647997,-0.6475661096354255
ours,v_y,ground_truth,615.779997,-0.5688667594357373
ours,v_y,ground_truth,615.845997,-0.5025824981966984
ours,v_y,ground_truth,615.944997,-0.426100272073743
ours,v_y,ground_truth,616.010997,-0.3485260277922073
ours,v_y,ground_truth,616.142997,-0.26393579220470365
ours,v_y,ground_truth,616.208997,-0.23074390501735031
ours,v_y,ground_truth,616.307997,-0.20075186458164573
ours,v_y,ground_truth,616.406997,-0.1732319025015947
ours,v_y,ground_truth,616.505997,-0.15506721662899814
ours,v_y,ground_truth,616.604997,-0.12684764236894885
ours,v_y,ground_truth,616.670997,-0.11978686982096676
ours,v_y,ground_truth,616.802997,-0.11104149027406329
ours,v_y,ground_truth,616.868997,-0.10795866491704054
ours,v_y,ground_truth,617.000997,-0.10046470841658728
ours,v_y,ground_truth,617.066997,-0.0978912968037644
ours,v_y,ground_truth,617.165997,-0.09126759845955412
ours,v_y,ground_truth,617.264997,-0.0854404177477619
ours,v_y,ground_truth,617.363997,-0.07678843042787431
ours,v_y,ground_truth,617.462997,-0.0678114805223462
ours,v_y,ground_truth,617.528997,-0.05943045787385248
ours,v_y,ground_truth,617.660997,-0.0418049690230049
ours,v_y,ground_truth,617.726997,-0.02899530307491638
ours,v_y,ground_truth,617.825997,-0.009736269166543465
ours,v_y,ground_truth,617.924997,0.007964103186078653
ours,v_y,ground_truth,617.990997,0.017026520067974893
ours,v_y,ground_truth,618.089997,0.03791834906967839
ours,v_y,ground_truth,618.155997,0.0512014282902733
ours,v_y,ground_truth,618.221997,0.06150024508521579
ours,v_y,ground_truth,618.320997,0.08324886479532889
ours,v_y,ground_truth,618.386997,0.09487279694688322
ours,v_y,ground_truth,618.452997,0.10724045912803692
ours,v_y,ground_truth,618.584997,0.13702830021827062
ours,v_y,ground_truth,618.650997,0.14737228563299976
ours,v_y,ground_truth,618.749997,0.16284184259995804
ours,v_y,ground_truth,618.815997,0.17123686918042402
ours,v_y,ground_truth,618.947997,0.1938625922091486
ours,v_y,ground_truth,619.013997,0.20928557497619416
ours,v_y,ground_truth,619.079997,0.22675687272340106
ours,v_y,ground_truth,619.178997,0.25035949767087295
ours,v_y,ground_truth,619.277997,0.2786763861725614
ours,v_y,ground_truth,619.376997,0.29620743877560685
ours,v_y,ground_truth,619.442997,0.3079430044036595
ours,v_y,ground_truth,619.508997,0.31967332601666776
ours,v_y,ground_truth,619.607997,0.33976005437207846
ours,v_y,ground_truth,619.706997,0.3612394629165756
ours,v_y,ground_truth,619.772997,0.37703440642385466
ours,v_y,ground_truth,619.871997,0.39307593472286406
ours,v_y,ground_truth,619.937997,0.40976091534666637
ours,v_y,ground_truth,620.003997,0.44549791214994094
ours,v_y,ground_truth,620.135997,0.49724956668030984
ours,v_y,ground_truth,620.201997,0.5097087237049909
ours,v_y,ground_truth,620.267997,0.5181374629078892
ours,v_y,ground_truth,620.333997,0.5262553874532667
ours,v_y,ground_truth,620.432997,0.523644232157185
ours,v_y,ground_truth,620.531997,0.49134285954372636
ours,v_y,ground_truth,620.597997,0.4851355632946426
ours,v_y,ground_truth,620.696997,0.45643320723897673
ours,v_y,ground_truth,620.795997,0.41179728641860613
ours,v_y,ground_truth,620.861997,0.38527972756068074
ours,v_y,ground_truth,620.960997,0.3564766294833479
ours,v_y,ground_truth,621.026997,0.3427511677723807
ours,v_y,ground_truth,621.092997,0.33362537312418716
ours,v_y,ground_truth,621.191997,0.3107025232021705
ours,v_y,ground_truth,621.257997,0.31318325163007366
ours,v_y,ground_truth,621.323997,0.31880246714411875
ours,v_y,ground_truth,621.422997,0.34297061602033274
ours,v_y,ground_truth,621.488997,0.340425465413432
ours,v_y,ground_truth,621.587997,0.37779318228668934
ours,v_y,ground_truth,621.686997,0.4030399015194721
ours,v_y,ground_truth,621.752997,0.41693799209477156
ours,v_y,ground_truth,621.818997,0.42951835091429125
ours,v_y,ground_truth,621.950997,0.4624995457635368
ours,v_y,ground_truth,622.016997,0.4754879282871638
ours,v_y,ground_truth,622.115997,0.4974665783425678
ours,v_y,ground_truth,622.181997,0.5119606279151707
ours,v_y,ground_truth,622.280997,0.5185031857425706
ours,v_y,ground_truth,622.346997,0.521825503344072
ours,v_y,ground_truth,622.412997,0.524790155510841
ours,v_y,ground_truth,622.511997,0.5236278283620504
ours,v_y,ground_truth,622.577997,0.5244800714040938
ours,v_y,ground_truth,622.709997,0.5176220246453997
ours,v_y,ground_truth,622.775997,0.5197202569182
ours,v_y,ground_truth,622.841997,0.493842070270583
ours,v_y,ground_truth,622.940997,0.5331854664173239
ours,v_y,ground_truth,623.039997,0.5477509431598229
ours,v_y,ground_truth,623.105997,0.5526675408181365
ours,v_y,ground_truth,623.204997,0.5521261681330731
ours,v_y,ground_truth,623.303997,0.5513977340362111
ours,v_y,ground_truth,623.402997,0.5362173528825434
ours,v_y,ground_truth,623.501997,0.5239886593806737
ours,v_y,ground_truth,623.600997,0.492482305735253
ours,v_y,ground_truth,623.666997,0.47020858940152443
ours,v_y,ground_truth,623.798997,0.4230739940418795
ours,v_y,ground_truth,623.864997,0.406133658110452
ours,v_y,ground_truth,623.963997,0.38060432329495697
ours,v_y,ground_truth,624.029997,0.3704104157304986
ours,v_y,ground_truth,624.161997,0.3682027407343256
ours,v_y,ground_truth,624.227997,0.3661019213090073
ours,v_y,ground_truth,624.359997,0.36961192178599767
ours,v_y,ground_truth,624.425997,0.37831357218243333
ours,v_y,ground_truth,624.524997,0.3957401590111278
ours,v_y,ground_truth,624.623997,0.4125646916601733
ours,v_y,ground_truth,624.722997,0.42915031291788797
ours,v_y,ground_truth,624.854997,0.4040017715297317
ours,v_y,ground_truth,624.920997,0.42344483254991516
ours,v_y,ground_truth,625.019997,0.44602574093982916
ours,v_y,ground_truth,625.085997,0.4535474709756402
ours,v_y,ground_truth,625.217997,0.4421323856342392
ours,v_y,ground_truth,625.283997,0.4301723171283651
ours,v_y,ground_truth,625.415997,0.39078317790900474
ours,v_y,ground_truth,625.514997,0.3694119088351355
ours,v_y,ground_truth,625.613997,0.3384919408889049
ours,v_y,ground_truth,625.712997,0.31511714076281283
ours,v_y,ground_truth,625.811997,0.26476456786359037
ours,v_y,ground_truth,625.910997,0.23329999220373843
ours,v_y,ground_truth,626.009997,0.21156704731980902
ours,v_y,ground_truth,626.108997,0.21108494126478305
ours,v_y,ground_truth,626.207997,0.20390439805479676
ours,v_y,ground_truth,626.339997,0.22167218313981518
ours,v_y,ground_truth,626.438997,0.21772332110812886
ours,v_y,ground_truth,626.537997,0.21535469459435852
ours,v_y,ground_truth,626.636997,0.17865167492672285
ours,v_y,ground_truth,626.735997,0.1571071118463978
ours,v_y,ground_truth,626.834997,0.10282559363147659
ours,v_y,ground_truth,626.933997,0.05791158906440064
ours,v_y,ground_truth,627.032997,-0.009981436101279328
ours,v_y,ground_truth,627.164997,-0.09731432802354245
ours,v_y,ground_truth,627.296997,-0.18700897539919126
ours,v_y,ground_truth,627.428997,-0.2516465466471134
ours,v_y,ground_truth,627.560997,-0.2670944746217785
ours,v_y,ground_truth,627.725996,-0.2859263687392062
ours,v_y,ground_truth,627.824997,-0.2896227897925172
ours,v_y,ground_truth,627.956997,-0.2970277626111537
ours,v_y,ground_truth,628.088997,-0.31726327951591315
ours,v_y,ground_truth,628.220997,-0.3397505356960133
ours,v_y,ground_truth,628.319997,-0.36016633090124994
ours,v_y,ground_truth,628.451997,-0.39199950599364985
ours,v_y,ground_truth,628.550997,-0.41480738357922675
ours,v_y,ground_truth,628.682997,-0.4634920582658797
ours,v_y,ground_truth,628.748996,-0.48643929727560753
ours,v_y,ground_truth,628.847997,-0.5404981000491063
ours,v_y,ground_truth,628.946997,-0.5911122879441777
ours,v_y,ground_truth,629.045997,-0.6392390335842677
ours,v_y,ground_truth,629.111997,-0.665854947415168
ours,v_y,ground_truth,629.210997,-0.6866736206153554
ours,v_y,ground_truth,629.276997,-0.6888460986731175
ours,v_y,ground_truth,629.375997,-0.6656322376114563
ours,v_y,ground_truth,629.441997,-0.6446525361912787
ours,v_y,ground_truth,629.573997,-0.5941976878840141
ours,v_y,ground_truth,629.639997,-0.5488979416973851
ours,v_y,ground_truth,629.771996,-0.49830757878663157
ours,v_y,ground_truth,629.837996,-0.4873962009969741
ours,v_y,ground_truth,629.969997,-0.46927058033732116
ours,v_y,ground_truth,630.035997,-0.4625652857301894
ours,v_y,ground_truth,630.167997,-0.45884671191455517
ours,v_y,ground_truth,630.332997,-0.44972310833448326
ours,v_y,ground_truth,630.398997,-0.444568625636375
ours,v_y,ground_truth,630.497997,-0.424341631669126
ours,v_y,ground_truth,630.596997,-0.39044170329599304
ours,v_y,ground_truth,630.695997,-0.3702249560657176
ours,v_y,ground_truth,630.860996,-0.34001688479653325
ours,v_y,ground_truth,630.926997,-0.32452875796410297
ours,v_y,ground_truth,631.091997,-0.22778802626607408
ours,v_y,ground_truth,631.190997,-0.15832274640973587
ours,v_y,ground_truth,631.322997,-0.053831191591452665
ours,v_y,ground_truth,631.454997,-0.0012292036307695042
ours,v_y,ground_truth,631.586997,0.006137434558885602
ours,v_y,ground_truth,631.652997,-0.006619635323636075
ours,v_y,ground_truth,631.784997,-0.04500528032216344
ours,v_y,ground_truth,631.850996,-0.0700269717537143
ours,v_y,ground_truth,631.982997,-0.11088018138939582
ours,v_y,ground_truth,632.048997,-0.12492569210682447
ours,v_y,ground_truth,632.180997,-0.13639250827510807
ours,v_y,ground_truth,632.246997,-0.13300988071322095
ours,v_y,ground_truth,632.378997,-0.11453262165258238
ours,v_y,ground_truth,632.510997,-0.07801265994124051
ours,v_y,ground_truth,632.609997,-0.04620227228058482
ours,v_y,ground_truth,632.774997,-0.005762283968431703
ours,v_y,ground_truth,632.906996,0.005169516165988597
ours,v_y,ground_truth,633.038997,0.018668365804002107
ours,v_y,ground_truth,633.137997,0.019731313771631065
ours,v_y,ground_truth,633.302997,0.016586166911386258
ours,v_y,ground_truth,633.434997,0.01045520352539242
ours,v_y,ground_truth,633.566997,0.0014166582559091978
ours,v_y,ground_truth,633.698997,-0.006596833975418548
ours,v_y,ground_truth,633.830997,-0.009191903533459111
ours,v_y,ground_truth,633.962996,-0.009972225025235204
ours,v_y,ground_truth,634.160997,-0.0056743396964176185
ours,v_y,ground_truth,634.259997,-0.0012808461700561935
ours,v_y,ground_truth,634.424997,0.0038797889251931394
ours,v_y,ground_truth,634.556997,0.007193995562642996
ours,v_y,ground_truth,634.688997,0.009398678444537012
ours,v_y,ground_truth,634.853997,0.00701084126809981
ours,v_y,ground_truth,634.952996,0.003987459992528031
ours,v_y,ground_truth,635.084996,-0.0030313675047235478
ours,v_y,ground_truth,635.216997,-0.010651115274091794
ours,v_y,ground_truth,635.282997,-0.01424059848463699
ours,v_y,ground_truth,635.414997,-0.01753105827703827
ours,v_y,ground_truth,635.612997,-0.017918084299173742
ours,v_y,ground_truth,635.777997,-0.010339707239761964
ours,v_y,ground_truth,635.876997,-0.003894357760053424
ours,v_y,ground_truth,635.975996,0.0006510659370171368
ours,v_y,ground_truth,636.074996,0.005509520358296882
ours,v_y,ground_truth,636.206997,0.012059199302411727
ours,v_y,ground_truth,636.338997,0.01651411420618132
ours,v_y,ground_truth,636.536997,0.021072576610016824
ours,v_y,ground_truth,636.734997,0.02172264245939104
ours,v_y,ground_truth,636.866997,0.021142029358165004
ours,v_y,ground_truth,636.932997,0.021176315538930623
ours,v_y,ground_truth,637.064996,0.019830352505509907
ours,v_y,ground_truth,637.130996,0.018796503118709396
ours,v_y,ground_truth,637.295997,0.011756933046108031
ours,v_y,ground_truth,637.460997,0.007963230646783614
ours,v_y,ground_truth,637.526997,0.0062287709612469655
ours,v_y,ground_truth,637.658997,0.002623841223879708
ours,v_y,ground_truth,637.790997,0.0012440782850475784
ours,v_y,ground_truth,637.988997,0.0017689246883065834
ours,v_y,ground_truth,638.186996,0.0030808299878088974
ours,v_y,ground_truth,638.252996,0.003596174769599614
ours,v_y,ground_truth,638.417997,0.0057566814118086285
ours,v_y,ground_truth,638.516997,0.007331148475442362
ours,v_y,ground_truth,638.615997,0.00831340535086511
ours,v_y,ground_truth,638.714997,0.008713369631669465
ours,v_y,ground_truth,638.813997,0.009493453782457806
ours,v_y,ground_truth,638.978997,0.010809544108257185
ours,v_y,ground_truth,639.176996,0.012835055464924139
ours,v_y,ground_truth,639.308996,0.015239039746802518
ours,v_y,ground_truth,639.440997,0.019924519014026032
ours,v_y,ground_truth,639.539997,0.022064190955310536
ours,v_y,ground_truth,639.704997,0.02224497544529669
ours,v_y,ground_truth,639.836997,0.019977641445008132
ours,v_y,ground_truth,639.968997,0.016384302819538732
ours,v_y,ground_truth,640.100996,0.012999768318941562
ours,v_y,ground_truth,640.232996,0.008871045916478693
ours,v_y,ground_truth,640.364996,0.007390486358834991
ours,v_y,ground_truth,640.562997,0.007193400306329423
ours,v_y,ground_truth,640.760997,0.01152543128960204
ours,v_y,ground_truth,640.892997,0.015170001178232084
ours,v_y,ground_truth,641.024997,0.019166500658471364
ours,v_y,ground_truth,641.156996,0.02142199247739285
ours,v_y,ground_truth,641.288996,0.02255932603040911
ours,v_y,ground_truth,641.453996,0.02248880503114492
ours,v_y,ground_truth,641.618997,0.02577152194412413
ours,v_y,ground_truth,641.816997,0.027426774960852995
ours,v_y,ground_truth,642.014997,0.029314143562555017
ours,v_y,ground_truth,642.179996,0.027739797829090307
ours,v_y,ground_truth,642.344996,0.02617870830230018
ours,v_y,ground_truth,642.410996,0.024218731276425487
ours,v_y,ground_truth,642.575997,0.020694856238252513
ours,v_y,ground_truth,642.740997,0.01723480002289257
ours,v_y,ground_truth,642.806997,0.013608215667705537
ours,v_y,ground_truth,642.905997,0.011762775166173967
ours,v_y,ground_truth,643.004997,0.009250496751818105
ours,v_y,ground_truth,643.103997,0.009020595017760868
ours,v_y,ground_truth,643.169997,0.00936185822304303
ours,v_y,ground_truth,643.235996,0.010325703359907124
ours,v_y,ground_truth,643.367996,0.011859934739229416
ours,v_y,ground_truth,643.433996,0.013358513708592312
ours,v_y,ground_truth,643.499996,0.014956250898412904
ours,v_y,ground_truth,643.565996,0.016507172999331132
ours,v_y,ground_truth,643.664997,0.01875546882174639
ours,v_y,ground_truth,643.730997,0.020257865022015764
ours,v_y,ground_truth,643.862997,0.022703660242605395
ours,v_y,ground_truth,643.928997,0.023027819592773113
