scenario,signal,error_gt_minus_est
ours,v_y,-0.02008937641004327
ours,v_y,-0.019628837990501857
ours,v_y,-0.018132908259438363
ours,v_y,-0.016839549007025445
ours,v_y,-0.027235003472183106
ours,v_y,-0.03792697847123955
ours,v_y,-0.014620600220639934
ours,v_y,-0.04180758968126075
ours,v_y,-0.03202394083811494
ours,v_y,-0.01677374023804512
ours,v_y,-0.05307604353449269
ours,v_y,-0.040962883559688135
ours,v_y,-0.02043380123799532
ours,v_y,-0.04218353869347974
ours,v_y,-0.019622331645328284
ours,v_y,-0.0845046721106043
ours,v_y,-0.05558359441938987
ours,v_y,-0.06093009318293385
ours,v_y,-0.026686967451839516
ours,v_y,-0.05315901789056998
ours,v_y,-0.030020931764118575
ours,v_y,-0.07221764175287138
ours,v_y,-0.02312083075187593
ours,v_y,-0.024424405675135874
ours,v_y,-0.0231327379043636
ours,v_y,-0.023225999044418633
ours,v_y,-0.019457320409376255
ours,v_y,-0.03679267956186705
ours,v_y,-0.020439026041898345
ours,v_y,-0.05732969447313552
ours,v_y,-0.03817619628554969
ours,v_y,-0.04182872698622164
ours,v_y,-0.0477708503519092
ours,v_y,-0.047663436375894985
ours,v_y,-0.050764526402863885
ours,v_y,-0.059091070189759454
ours,v_y,-0.058934342766298276
ours,v_y,-0.0640972291682036
ours,v_y,-0.07382328110612901
ours,v_y,-0.08248594525666697
ours,v_y,-0.03255575301658398
ours,v_y,-0.06182590338259053
ours,v_y,-0.02553428086495091
ours,v_y,-0.029997686727542328
ours,v_y,-0.02062819374157182
ours,v_y,-0.020074035047919547
ours,v_y,-0.018909345303983915
ours,v_y,-0.01825110569011984
ours,v_y,-0.053107868339968334
ours,v_y,-0.017956906401689066
ours,v_y,-0.014599795141936822
ours,v_y,-0.015597411535008265
ours,v_y,-0.04700289483083081
ours,v_y,-0.01500055160546343
ours,v_y,-0.029408323863346575
ours,v_y,-0.014131621440775344
ours,v_y,-0.0348678726154627
ours,v_y,-0.01847061737144501
ours,v_y,-0.03522350826411219
ours,v_y,-0.02340251000919852
ours,v_y,-0.023659845508343935
ours,v_y,-0.024131532450838433
ours,v_y,-0.023295961003035437
ours,v_y,-0.02183891521450332
ours,v_y,-0.02478189555982524
ours,v_y,-0.023766800183995795
ours,v_y,-0.018746311928915016
ours,v_y,-0.03466804936182771
ours,v_y,-0.014050762678576412
ours,v_y,-0.012448339705209699
ours,v_y,-0.012259771506842931
ours,v_y,-0.01293307548959291
ours,v_y,-0.009573943413448666
ours,v_y,-0.008646804619996507
ours,v_y,-0.010703155076284082
ours,v_y,-0.008551040974635299
ours,v_y,-0.009262486780871687
ours,v_y,-0.008110588863727314
ours,v_y,-0.01769046256966106
ours,v_y,-0.008058793425204797
ours,v_y,-0.009731049258545454
ours,v_y,-0.008349919388801808
ours,v_y,-0.009638728742248914
ours,v_y,-0.009259628908920736
ours,v_y,-0.010783423140669351
ours,v_y,-0.01959582809700039
ours,v_y,-0.009743956406895987
ours,v_y,-0.008286840154756697
ours,v_y,-0.007776679964124789
ours,v_y,-0.0089415605683614
ours,v_y,-0.007531525319242893
ours,v_y,-0.007817048430560997
ours,v_y,-0.006271655200967646
ours,v_y,-0.006339954228703593
ours,v_y,-0.007051449817488731
ours,v_y,-0.005376090257397881
ours,v_y,-0.005381128316523182
ours,v_y,-0.008912641379175218
ours,v_y,-0.0032802580859040975
ours,v_y,-0.004070353139268276
ours,v_y,-0.0029163942587731723
ours,v_y,-0.002865481668905198
ours,v_y,-0.0017711024605120002
ours,v_y,-0.0029297074708443116
ours,v_y,-0.0014974067817462855
ours,v_y,-0.0007320184616844555
ours,v_y,-0.000985229254459867
ours,v_y,-2.0657319963472698e-05
ours,v_y,0.0005572463670253797
ours,v_y,-0.00017532232587184893
ours,v_y,3.756592728822866e-05
ours,v_y,0.0003668531406830003
ours,v_y,0.001575608301022234
ours,v_y,0.004773435001763613
ours,v_y,0.005315967795935697
ours,v_y,0.0030707692872393236
ours,v_y,0.005201566774389842
ours,v_y,0.002958639502753716
ours,v_y,0.0034287330195192575
ours,v_y,0.0061569157355936925
ours,v_y,0.0025130949559273447
ours,v_y,0.002594267563292778
ours,v_y,0.002564838479609227
ours,v_y,0.0025365398035209936
ours,v_y,0.0023305415375957372
ours,v_y,0.0053220009798024305
ours,v_y,0.0015076369617955943
ours,v_y,0.0008819939706813974
ours,v_y,-0.000374314908874223
ours,v_y,0.0023628211042330573
ours,v_y,0.0023284950264001354
ours,v_y,0.0027228906926106654
ours,v_y,0.0010639496730851863
ours,v_y,0.004438265563944513
ours,v_y,0.0018452484825155942
ours,v_y,0.0022183937680866697
ours,v_y,0.0008226222166080668
ours,v_y,0.003203404108797936
ours,v_y,0.002929179972215739
ours,v_y,0.006716919101783975
ours,v_y,0.0060481540851026125
ours,v_y,0.002810004367171208
ours,v_y,0.005043585463185708
ours,v_y,0.002550030131944367
ours,v_y,0.002585757080185054
ours,v_y,0.015220058914227924
ours,v_y,0.0024492168363944022
ours,v_y,0.0014328945913414798
ours,v_y,0.0009654654315848013
ours,v_y,0.0005613562417585913
ours,v_y,0.0010029976191009635
ours,v_y,0.002738317845689467
ours,v_y,0.0019235868832055865
ours,v_y,0.001988254409559142
ours,v_y,0.0016792610614716728
ours,v_y,0.003925024264040053
ours,v_y,0.0023126735699430592
ours,v_y,0.0040378548119258464
ours,v_y,0.0020010357290463597
ours,v_y,0.0021654397080293
ours,v_y,0.0017397940795983585
ours,v_y,0.003615794344176561
ours,v_y,0.005621815329734412
ours,v_y,0.002700891673342306
ours,v_y,0.0022137969639466973
ours,v_y,-0.0028409439832705607
ours,v_y,0.002424876886491366
ours,v_y,0.0020802345829166735
ours,v_y,0.00394616519049704
ours,v_y,0.0021588650295813333
ours,v_y,0.001965591148109097
ours,v_y,0.001921642301738885
ours,v_y,0.0038385076159739157
ours,v_y,0.0035147203913300853
ours,v_y,0.0022987991675573888
ours,v_y,0.0019462430199430128
ours,v_y,0.0010124006008478473
ours,v_y,0.0035466271568301046
ours,v_y,0.0017955573541560965
ours,v_y,0.0016043663039694983
ours,v_y,0.0016933569749717076
ours,v_y,0.0038385780866395
ours,v_y,0.0017688762152595697
ours,v_y,0.002184086279894727
ours,v_y,0.0024044346186525636
ours,v_y,0.002388879301868669
ours,v_y,0.0018351657174234745
ours,v_y,0.00140152357936308
ours,v_y,0.0017978058157051627
ours,v_y,0.0030673935448110104
ours,v_y,0.0015146252082780393
ours,v_y,0.0015140662171692146
ours,v_y,0.0015319132497701934
ours,v_y,0.0016082695653884538
ours,v_y,0.001333592505813698
ours,v_y,0.0012041818483810932
ours,v_y,0.003411515792159668
ours,v_y,0.0005422233028012785
ours,v_y,0.0010367767609656062
ours,v_y,0.001384768695124574
ours,v_y,0.0017540325803794277
ours,v_y,0.0008874842751681704
ours,v_y,0.001030003837285274
ours,v_y,0.0009102178191459677
ours,v_y,0.0009295483025613983
ours,v_y,0.0007745919368963017
ours,v_y,0.0023972926085898405
ours,v_y,0.002294712087765202
ours,v_y,0.0013375753496012166
ours,v_y,0.003512738238807548
ours,v_y,0.0017769572604300655
ours,v_y,0.00248536016814898
ours,v_y,0.0028155876597029603
ours,v_y,0.0011320380313904338
ours,v_y,0.0008571689446454887
ours,v_y,0.002084343016768738
ours,v_y,0.0009662863400422828
ours,v_y,0.0011955673397785888
ours,v_y,0.003545575030473907
ours,v_y,0.0010044531853935952
ours,v_y,0.0010047020533286329
ours,v_y,0.0007540013887867743
ours,v_y,0.0008657279033029604
ours,v_y,0.0004482323173943155
ours,v_y,0.0012635551942014288
ours,v_y,0.0011024256278776984
ours,v_y,0.0012943419433209258
ours,v_y,0.0021621408598974795
ours,v_y,0.0013616447546765387
ours,v_y,0.0011581047695282953
ours,v_y,0.0012136323056359498
ours,v_y,0.0006428272063886686
ours,v_y,0.0007648529568964405
ours,v_y,0.0004647707589943498
ours,v_y,0.00018139480978687783
ours,v_y,-0.0002647676861529044
ours,v_y,0.0010680323072804199
ours,v_y,-0.00042162306350139456
ours,v_y,0.0017987965238180775
ours,v_y,-0.00090063482513833
ours,v_y,-0.004734296324960918
ours,v_y,-0.004424613451092449
ours,v_y,-0.00915812916942424
ours,v_y,-0.007745680344458272
ours,v_y,-0.0052112183042795635
ours,v_y,-0.008436202922222663
ours,v_y,-0.020926476559087387
ours,v_y,-0.011898364293556174
ours,v_y,-0.012421514481933793
ours,v_y,-0.021422725669097975
ours,v_y,-0.02537069218762983
ours,v_y,-0.008870625806436827
ours,v_y,-0.015319782566607376
ours,v_y,-0.02960068200184135
ours,v_y,-0.02839544860576143
ours,v_y,-0.013518080132626342
ours,v_y,-0.028192351679316163
ours,v_y,-0.010855320962183446
ours,v_y,-0.016485088887856325
ours,v_y,-0.016151012201650494
ours,v_y,-0.016104357026761246
ours,v_y,-0.027915059364129247
ours,v_y,-0.014826691667268216
ours,v_y,-0.015692169319491023
ours,v_y,-0.016714490166834017
ours,v_y,-0.03252158226765417
ours,v_y,-0.01766518311156806
ours,v_y,-0.01713713813769091
ours,v_y,-0.01810260781642853
ours,v_y,-0.036074320331269116
ours,v_y,-0.0207241051908702
ours,v_y,-0.020752519609714692
ours,v_y,-0.015645413568462607
ours,v_y,-0.0206809286300893
ours,v_y,-0.02274813762266842
ours,v_y,-0.045918086216721776
ours,v_y,-0.02583954471958899
ours,v_y,-0.026452825700496785
ours,v_y,-0.027645598726152465
ours,v_y,-0.03261971872750635
ours,v_y,-0.027539937162597283
ours,v_y,-0.029269412607130563
ours,v_y,-0.02828230226302042
ours,v_y,-0.02830174487179582
ours,v_y,-0.07055872321282308
ours,v_y,-0.03323150526595997
ours,v_y,-0.02941222322336612
ours,v_y,-0.03177955173433722
ours,v_y,-0.03699434987825312
ours,v_y,-0.0351304497304592
ours,v_y,-0.025386407518160015
ours,v_y,-0.028545708283165383
ours,v_y,-0.02930946812285895
ours,v_y,-0.028362794169661587
ours,v_y,-0.03120332114226465
ours,v_y,-0.027158660918550348
ours,v_y,-0.0319949915064861
ours,v_y,-0.031001061359123505
ours,v_y,-0.03297583078421784
ours,v_y,-0.03391276529827214
ours,v_y,-0.03138496794442536
ours,v_y,-0.03331790638163945
ours,v_y,-0.026850818641410146
ours,v_y,-0.029733430504094494
ours,v_y,-0.015991783939382498
ours,v_y,-0.03197396734154101
ours,v_y,-0.03212797241693788
ours,v_y,-0.02749510650520115
ours,v_y,-0.029304865389708
ours,v_y,-0.02865562189004789
ours,v_y,-0.024641064553706737
ours,v_y,-0.03464372613071154
ours,v_y,-0.02393337474045354
ours,v_y,-0.024362806655976565
ours,v_y,-0.027340651984171127
ours,v_y,-0.022043549793503536
ours,v_y,-0.02729529718142598
ours,v_y,-0.026806753624111335
ours,v_y,-0.027180531971735866
ours,v_y,-0.020920067199179493
ours,v_y,-0.027558579712633757
ours,v_y,-0.027088155218256804
ours,v_y,-0.02878073447352414
ours,v_y,-0.026768066313089367
ours,v_y,-0.035460964058099065
ours,v_y,-0.02840437023821263
ours,v_y,-0.02967914577540265
ours,v_y,-0.02963213734215875
ours,v_y,-0.028179777843843956
ours,v_y,-0.030462692763955634
ours,v_y,-0.032876977511012484
ours,v_y,-0.026669534512995807
ours,v_y,-0.028132215298500185
ours,v_y,-0.027347819844004584
ours,v_y,-0.02866642221214355
ours,v_y,-0.0354703072633028
ours,v_y,-0.027600600840409828
ours,v_y,-0.026515243714260728
ours,v_y,-0.02431384861710062
ours,v_y,-0.02417592056807727
ours,v_y,-0.026050631696149185
ours,v_y,-0.024935911834324198
ours,v_y,-0.04607696268555972
ours,v_y,-0.027046155633236868
ours,v_y,-0.044852232941304804
ours,v_y,-0.026638021999504824
ours,v_y,-0.023134556283979535
ours,v_y,-0.022378819973919106
ours,v_y,-0.025027803652972247
ours,v_y,-0.025467160824904078
ours,v_y,-0.026217241786320733
ours,v_y,-0.020524287195561486
ours,v_y,-0.024255562948518494
ours,v_y,-0.025694858301008316
ours,v_y,-0.01763012915986517
ours,v_y,-0.01837009148197183
ours,v_y,-0.01490058100520747
ours,v_y,-0.029090204601822822
ours,v_y,-0.011862965345002169
ours,v_y,-0.013554126056395999
ours,v_y,-0.010275638079757482
ours,v_y,-0.009289576644885694
ours,v_y,-0.009081468932019887
ours,v_y,-0.005337876933534935
ours,v_y,-0.00524154231597293
ours,v_y,-0.004921896918859331
ours,v_y,-0.003212095050443814
ours,v_y,-0.0069871857829064965
ours,v_y,-0.011374104435523058
ours,v_y,-0.01535354537296546
ours,v_y,-0.054084715326729094
ours,v_y,-0.02014469474772368
ours,v_y,-0.022672745889284418
ours,v_y,-0.018496125879730985
ours,v_y,-0.017940256251870623
ours,v_y,-0.015534421484737548
ours,v_y,-0.034242796983852186
ours,v_y,-0.011725984679872237
ours,v_y,-0.010281248599761705
ours,v_y,-0.007157141073519446
ours,v_y,-0.006550075545062817
ours,v_y,-0.0040231770113818704
ours,v_y,-0.010104690986191461
ours,v_y,-0.002193143665842584
ours,v_y,-0.005014810221161042
ours,v_y,-0.0014306646084586705
ours,v_y,-0.0012393970888053413
ours,v_y,-0.001763619484636783
ours,v_y,-0.0025722851542477887
ours,v_y,-0.004768273619980945
ours,v_y,-0.0092182704246013
ours,v_y,-0.009150156196689116
ours,v_y,-0.01048732898396297
ours,v_y,-0.004652589164413523
ours,v_y,-0.005532153619100699
ours,v_y,-0.005535273445745725
ours,v_y,-0.005886937082977578
ours,v_y,-0.006788390042922476
ours,v_y,-0.0064613024357089155
ours,v_y,-0.006844974692760908
ours,v_y,-0.006101907753092051
ours,v_y,-0.00607063737740951
ours,v_y,-0.006683728313998966
ours,v_y,-0.005791916593483021
ours,v_y,-0.0064943431905801485
ours,v_y,-0.005748020925849723
ours,v_y,-0.00577255516372141
ours,v_y,-0.006246170658168015
ours,v_y,-0.005591996917229558
ours,v_y,-0.006123945171608025
ours,v_y,-0.005176762449947636
ours,v_y,-0.005067642394238375
ours,v_y,-0.01128631335824265
ours,v_y,-0.004902352667951498
ours,v_y,-0.010271782809125551
ours,v_y,-0.005248895171685239
ours,v_y,-0.005476498043309186
ours,v_y,-0.005577646707131109
ours,v_y,-0.004830271979759201
ours,v_y,-0.005235951184170792
ours,v_y,-0.004958100560582407
ours,v_y,-0.0051569506555040195
ours,v_y,-0.005571868742234254
ours,v_y,-0.005119926599052874
ours,v_y,-0.005633762377971932
ours,v_y,-0.005208152259929655
ours,v_y,-0.005646329202902672
ours,v_y,-0.004681635343788043
ours,v_y,-0.004404736268628445
ours,v_y,-0.004718873846869295
ours,v_y,-0.004310888324206438
ours,v_y,-0.004874966406711201
ours,v_y,-0.004741395154136144
ours,v_y,-0.004896273679501045
ours,v_y,-0.004552202655429868
ours,v_y,-0.00487411107080829
ours,v_y,-0.004851782713415312
ours,v_y,-0.004943598398147495
ours,v_y,-0.005364098381930929
ours,v_y,-0.005359765498841609
ours,v_y,-0.006053326422483407
ours,v_y,-0.006066395818614095
ours,v_y,-0.006138075493718309
ours,v_y,-0.00583367334442933
ours,v_y,-0.007529586686064321
ours,v_y,-0.007228987902806128
ours,v_y,-0.00883908724368035
ours,v_y,-0.0075843754274068365
ours,v_y,-0.007022063141805618
ours,v_y,-0.00781367618998291
ours,v_y,-0.004871618700143909
ours,v_y,-0.004357912407926864
ours,v_y,-0.0025893466743521637
ours,v_y,-0.002005726409370648
ours,v_y,-0.0006061617759265808
ours,v_y,-0.0007105045886770592
ours,v_y,-0.0007023999002723838
ours,v_y,0.000544201689523259
ours,v_y,0.0012018410128056337
ours,v_y,0.0012734471550219714
ours,v_y,8.016679912811048e-05
ours,v_y,0.00026584737376450507
ours,v_y,-0.0011815573285362119
ours,v_y,-0.001300776728172165
ours,v_y,-0.00432177577441574
ours,v_y,-0.006707464917461797
ours,v_y,-0.00832887451017919
ours,v_y,-0.009396172858877977
ours,v_y,-0.011028101600333184
ours,v_y,-0.011304068965099612
ours,v_y,-0.010145306880133792
ours,v_y,-0.01118349527999793
ours,v_y,-0.00847922387686234
ours,v_y,-0.007666567006951425
ours,v_y,-0.004472082231061894
ours,v_y,-0.0031016861285898117
ours,v_y,-0.0022873702522463457
ours,v_y,-0.006939323276794911
ours,v_y,-0.0003942467691918361
ours,v_y,0.0019083056066725168
ours,v_y,0.001949901209071233
ours,v_y,0.0012222911012403671
ours,v_y,0.0008159843032702375
ours,v_y,0.0007439352455080248
ours,v_y,0.0004554105283510815
ours,v_y,0.00045135618977162895
ours,v_y,0.00019268334313288227
ours,v_y,-0.00017789734059691503
ours,v_y,-0.0006701322161722437
ours,v_y,-0.0015796112826967842
ours,v_y,-0.002283947804823813
ours,v_y,-0.002852284209879097
ours,v_y,-0.002622846178376423
ours,v_y,-0.0028420182518317794
ours,v_y,-0.002249544844308407
ours,v_y,-0.007956134554351152
ours,v_y,-0.002139296304839125
ours,v_y,-0.0026148417096985843
ours,v_y,-0.0025915173059476646
ours,v_y,-0.0017253844698287557
ours,v_y,-0.001424803225891974
ours,v_y,-0.00032738671089183047
ours,v_y,1.5211944951090683e-05
ours,v_y,0.000221125219656379
ours,v_y,0.0004035400498183933
ours,v_y,-0.0001404385682876319
ours,v_y,0.0005402280335176507
ours,v_y,0.0002593660947987214
ours,v_y,0.0004578095119778941
ours,v_y,0.000466323162723728
ours,v_y,-7.406922264592553e-05
ours,v_y,2.41944235348443e-05
ours,v_y,-2.396663437338048e-05
ours,v_y,4.575332026098694e-05
ours,v_y,0.0002228848651768603
ours,v_y,0.0001335920695331276
ours,v_y,0.0005905473550828072
ours,v_y,-4.148717293608883e-06
ours,v_y,0.0009946776704623898
ours,v_y,0.0010169744225994835
ours,v_y,0.0012915700565636727
ours,v_y,0.0010902583262075091
ours,v_y,0.0004155959356528065
ours,v_y,0.001150559660653045
ours,v_y,0.0012134423275662037
ours,v_y,0.0006626969822677749
ours,v_y,0.0009483555444722656
ours,v_y,0.0027122070029744136
ours,v_y,0.0019784618216486007
ours,v_y,0.0014730279568010794
ours,v_y,0.0019277150295373673
ours,v_y,0.0015163117257917984
ours,v_y,0.0017021872001355253
ours,v_y,0.0023415405494262836
ours,v_y,0.0022189418036053276
ours,v_y,0.003358961865212756
ours,v_y,0.0034912206928057257
ours,v_y,0.004995621488775789
ours,v_y,0.006161187286594427
ours,v_y,0.007014570254486471
ours,v_y,0.008391785270893473
ours,v_y,0.008278202492520065
ours,v_y,0.008883610620539176
ours,v_y,0.00915018478073297
ours,v_y,0.00968238514312536
ours,v_y,0.010388034833890308
ours,v_y,0.010702004621003625
ours,v_y,0.010825258394847243
ours,v_y,0.011425206408891136
ours,v_y,0.012467059975002776
ours,v_y,0.012715499125489083
ours,v_y,0.012191545486170158
ours,v_y,0.012478310743709198
ours,v_y,0.012091409472174464
ours,v_y,0.012468394031515367
ours,v_y,0.013335779567158673
ours,v_y,0.013893546514958277
ours,v_y,0.015301388050032366
ours,v_y,0.015988055691257774
ours,v_y,0.016196884930438443
ours,v_y,0.01724782054033208
ours,v_y,0.01724379635280074
ours,v_y,0.01746808543520298
ours,v_y,0.018122657662315744
ours,v_y,0.018182034742925235
ours,v_y,0.0423999214584142
ours,v_y,0.022596784500719114
ours,v_y,0.02067296914232708
ours,v_y,0.02097173094402821
ours,v_y,0.020733074089489434
ours,v_y,0.020676005003339992
ours,v_y,0.021307949904966095
ours,v_y,0.018696207615627347
ours,v_y,0.02467536008155563
ours,v_y,0.02202608458523958
ours,v_y,0.023191315631793497
ours,v_y,0.022320166241695694
ours,v_y,0.023623933280962406
ours,v_y,0.02361157635903055
ours,v_y,0.029385464008892637
ours,v_y,0.024605213731468123
ours,v_y,0.017448939053877455
ours,v_y,0.02931671725426993
ours,v_y,0.02795550096026339
ours,v_y,0.026160354165941924
ours,v_y,0.02554433264544881
ours,v_y,0.02423710746914226
ours,v_y,0.025638566132625995
ours,v_y,0.025402476325152745
ours,v_y,0.028666599410870464
ours,v_y,0.03137212306361814
ours,v_y,0.032513880015688335
ours,v_y,0.036685090826118816
ours,v_y,0.03433381623848164
ours,v_y,0.04135928906326458
ours,v_y,0.041386781499041736
ours,v_y,0.03352616219375104
ours,v_y,0.012403443295243122
ours,v_y,0.03795436246687911
ours,v_y,0.04424880057891456
ours,v_y,0.03053612747447959
ours,v_y,0.03708634091664781
ours,v_y,0.02308774190397217
ours,v_y,0.02036240605701345
ours,v_y,0.01784136349042617
ours,v_y,0.007512102707286056
ours,v_y,0.006557974854039
ours,v_y,-8.078665559985848e-05
ours,v_y,-0.003778271483137176
ours,v_y,-0.007105773052064446
ours,v_y,-0.007857881393415103
ours,v_y,-0.007972974254347474
ours,v_y,-0.0059127361139985485
ours,v_y,-0.005152190938983794
ours,v_y,-0.00960481135742284
ours,v_y,-0.012317611656006457
ours,v_y,-0.011040949934576619
ours,v_y,-0.008740793517763922
ours,v_y,-0.008361942571473942
ours,v_y,-0.006444740247446033
ours,v_y,-0.005120868645082086
ours,v_y,-0.005140176099047211
ours,v_y,-0.0032300539478447438
ours,v_y,-0.003764408916047318
ours,v_y,-0.005036273921467355
ours,v_y,-0.004798393080956434
ours,v_y,-0.004663552564188295
ours,v_y,-0.006817497157748001
ours,v_y,-0.007126569306315306
ours,v_y,-0.006240612288584746
ours,v_y,-0.0064838623970095155
ours,v_y,-0.007734821948836151
ours,v_y,-0.008379423330448721
ours,v_y,-0.009953211903614118
ours,v_y,-0.010701279416925752
ours,v_y,-0.009459572911775571
ours,v_y,-0.010202268278645954
ours,v_y,-0.012243169828689338
ours,v_y,-0.012498965696988273
ours,v_y,-0.01554150735511628
ours,v_y,-0.01742851940935297
ours,v_y,-0.021490677643205225
ours,v_y,-0.020035038635200952
ours,v_y,-0.040037788111834005
ours,v_y,-0.024382372684378928
ours,v_y,-0.04496618350189685
ours,v_y,-0.02450299730285077
ours,v_y,-0.03194650678702493
ours,v_y,-0.026253404266092684
ours,v_y,-0.03019121529595381
ours,v_y,-0.030631859510775516
ours,v_y,-0.031241837333729983
ours,v_y,-0.037729737769320204
ours,v_y,-0.030353866699604493
ours,v_y,-0.033666553054310544
ours,v_y,-0.03345364492505809
ours,v_y,-0.035109441247953344
ours,v_y,-0.0352539397768048
ours,v_y,-0.03404093532539598
ours,v_y,-0.03176208626330845
ours,v_y,-0.03703201504091136
ours,v_y,-0.025393946674959644
ours,v_y,-0.026797671311114102
ours,v_y,-0.02918105362481549
ours,v_y,-0.0334771200240771
ours,v_y,-0.03450976990723498
ours,v_y,-0.027496524114295595
ours,v_y,-0.03458343327335878
ours,v_y,-0.030881455244092804
ours,v_y,-0.02743857796890803
ours,v_y,-0.029604837683408713
ours,v_y,-0.02509749192740085
ours,v_y,-0.032272655771421244
ours,v_y,-0.02371702205960502
ours,v_y,-0.025779923678651673
ours,v_y,-0.02601114114186398
ours,v_y,-0.023945248705267486
ours,v_y,-0.02599060976069495
ours,v_y,-0.0255816513122184
ours,v_y,-0.02779412776322654
ours,v_y,-0.02455107799596795
ours,v_y,-0.02270347036300624
ours,v_y,-0.02480526928372162
ours,v_y,-0.021382744342255844
ours,v_y,-0.02484640287821832
ours,v_y,-0.02071240212229125
ours,v_y,-0.02393830790364959
ours,v_y,-0.02033873991791113
ours,v_y,-0.021355092174616785
ours,v_y,-0.018685116324996753
ours,v_y,-0.017335213577212072
ours,v_y,-0.016355206444740367
ours,v_y,-0.012885967218967342
ours,v_y,-0.012309667117920975
ours,v_y,-0.014688937446509065
ours,v_y,-0.011245082960400665
ours,v_y,-0.012553093143021332
ours,v_y,-0.011068707142976253
ours,v_y,-0.012552145053097319
ours,v_y,-0.012523783682194423
ours,v_y,-0.02232575342780535
ours,v_y,-0.016928679639268474
ours,v_y,-0.01347453107363461
ours,v_y,-0.017581152551775836
ours,v_y,-0.011844327587725745
ours,v_y,-0.01644638961633632
ours,v_y,-0.006145676995266358
ours,v_y,-0.002137965320523086
ours,v_y,0.00026822974208329936
ours,v_y,0.00410855783222594
ours,v_y,0.004969081763993841
ours,v_y,0.007488712103260853
ours,v_y,0.009243062049702933
ours,v_y,0.011377241796321824
ours,v_y,0.012664632323403174
ours,v_y,0.013228971691121305
ours,v_y,0.01272532972705534
ours,v_y,0.013106609540182113
ours,v_y,0.011793390497095907
ours,v_y,0.01607107485506587
ours,v_y,0.026406521825939833
ours,v_y,0.013781064983032387
ours,v_y,0.024977752320852725
ours,v_y,0.010668471434333637
ours,v_y,0.012684301630077832
ours,v_y,0.025154193071175668
ours,v_y,0.014199706429445264
ours,v_y,0.0128634422638354
ours,v_y,0.028526987307548157
ours,v_y,0.017192123627793654
ours,v_y,0.01648699910950463
ours,v_y,0.018929151036271186
ours,v_y,0.013145408526093583
ours,v_y,0.046715143555218996
ours,v_y,0.020889066777706522
ours,v_y,0.015541903049950956
ours,v_y,0.02103091924439332
ours,v_y,0.02245790963518024
ours,v_y,0.013475436473441404
ours,v_y,0.019897703565431635
ours,v_y,0.018802919937778606
ours,v_y,0.033133550586988775
ours,v_y,0.01175900418133305
ours,v_y,0.017609147230856936
ours,v_y,0.01889996174794753
ours,v_y,0.013513566867012383
ours,v_y,0.020824709258569163
ours,v_y,0.01751296418962789
ours,v_y,0.020019054268191006
ours,v_y,0.019639706446400507
ours,v_y,0.06216460298033666
ours,v_y,0.021569345022983466
ours,v_y,0.050198514121435556
ours,v_y,0.023084418287526054
ours,v_y,0.049402138889070524
ours,v_y,0.02840546147494105
ours,v_y,0.04795794279137172
ours,v_y,0.024844241678383727
ours,v_y,0.05154052029443523
ours,v_y,0.04320553385284731
ours,v_y,0.044994684530356155
ours,v_y,0.04010379742041925
ours,v_y,0.0751491516181918
ours,v_y,0.03218021416089434
ours,v_y,0.03787179502702365
ours,v_y,0.1622264882264558
ours,v_y,0.02982978235362177
ours,v_y,0.051852103359311896
ours,v_y,0.07919799623473611
ours,v_y,0.03151420985741793
ours,v_y,0.048617365473087426
ours,v_y,0.03330187131536655
ours,v_y,0.038357440819889566
ours,v_y,0.0207675867123156
ours,v_y,0.016313926573962606
ours,v_y,0.016967613072760873
ours,v_y,0.014854562844374836
ours,v_y,0.01658465129807321
ours,v_y,0.01569366440386427
ours,v_y,0.022306739009869125
ours,v_y,0.009154470022236016
ours,v_y,0.018059365969384872
ours,v_y,0.008606525286187272
ours,v_y,0.01582908142823168
ours,v_y,0.008336459958853779
ours,v_y,0.014466823611079996
ours,v_y,0.007169183147152716
ours,v_y,0.004975699065763117
ours,v_y,0.015556987260168027
ours,v_y,0.003228732311037319
ours,v_y,0.0030601613931164496
ours,v_y,-0.002078688709193085
ours,v_y,-0.0016948587459446954
ours,v_y,-0.010152508462246315
ours,v_y,-0.0039846701039742555
ours,v_y,-0.0075600495808170465
ours,v_y,-0.01999631316307947
ours,v_y,-0.009756300819856123
ours,v_y,-0.010110645642503455
ours,v_y,-0.0259507551341977
ours,v_y,-0.015419575937353686
ours,v_y,-0.029053174838481632
ours,v_y,-0.01922989308002851
ours,v_y,-0.0334573244533789
ours,v_y,-0.021889353174117054
ours,v_y,-0.01784601733324015
ours,v_y,-0.044324152631025515
ours,v_y,-0.046448710719079966
ours,v_y,-0.0249730018792092
ours,v_y,-0.026231284861921833
ours,v_y,-0.026793353017582122
ours,v_y,-0.054295178679626355
ours,v_y,-0.05505188161124963
ours,v_y,-0.029650750167454387
ours,v_y,-0.05980575828228413
ours,v_y,-0.030116330697489868
ours,v_y,-0.033041964835309356
ours,v_y,-0.118475745553564
ours,v_y,-0.03628246284198655
ours,v_y,-0.041457866794125886
ours,v_y,-0.03769541133507415
ours,v_y,-0.06875314773049856
ours,v_y,-0.052676959920562094
ours,v_y,-0.024870558675705867
ours,v_y,-0.08022524440417034
ours,v_y,-0.03411145541270022
ours,v_y,-0.0313909646205352
ours,v_y,-0.056843378798379474
ours,v_y,-0.028616901319764354
ours,v_y,-0.025882259197482438
