scenario,signal,t_s,error_est_minus_gt
ours,v_y,602.744997,-0.028666599410870464
ours,v_y,602.810997,-0.03137212306361814
ours,v_y,602.876997,-0.032513880015688335
ours,v_y,602.942997,-0.036685090826118816
ours,v_y,603.008997,-0.03433381623848164
ours,v_y,603.074997,-0.04135928906326458
ours,v_y,603.140997,-0.041386781499041736
ours,v_y,603.206997,-0.03352616219375104
ours,v_y,603.272997,-0.012403443295243122
ours,v_y,603.338997,-0.03795436246687911
ours,v_y,603.404997,-0.04424880057891456
ours,v_y,603.470997,-0.03053612747447959
ours,v_y,603.536997,-0.03708634091664781
ours,v_y,603.602997,-0.02308774190397217
ours,v_y,603.668997,-0.02036240605701345
ours,v_y,603.734997,-0.01784136349042617
ours,v_y,603.800997,-0.007512102707286056
ours,v_y,603.866997,-0.006557974854039
ours,v_y,603.932997,8.078665559985848e-05
ours,v_y,603.998997,0.003778271483137176
ours,v_y,604.064997,0.007105773052064446
ours,v_y,604.130997,0.007857881393415103
ours,v_y,604.196997,0.007972974254347474
ours,v_y,604.262997,0.0059127361139985485
ours,v_y,604.328997,0.005152190938983794
ours,v_y,604.394997,0.00960481135742284
ours,v_y,604.460997,0.012317611656006457
ours,v_y,604.526997,0.011040949934576619
ours,v_y,604.592997,0.008740793517763922
ours,v_y,604.658997,0.008361942571473942
ours,v_y,604.724997,0.006444740247446033
ours,v_y,604.790997,0.005120868645082086
ours,v_y,604.856997,0.005140176099047211
ours,v_y,604.922997,0.0032300539478447438
ours,v_y,604.988997,0.003764408916047318
ours,v_y,605.054997,0.005036273921467355
ours,v_y,605.120997,0.004798393080956434
ours,v_y,605.186997,0.004663552564188295
ours,v_y,605.252997,0.006817497157748001
ours,v_y,605.318997,0.007126569306315306
ours,v_y,605.384997,0.006240612288584746
ours,v_y,605.450997,0.0064838623970095155
ours,v_y,605.516997,0.007734821948836151
ours,v_y,605.582997,0.008379423330448721
ours,v_y,605.648997,0.009953211903614118
ours,v_y,605.714997,0.010701279416925752
ours,v_y,605.780997,0.009459572911775571
ours,v_y,605.846997,0.010202268278645954
ours,v_y,605.912997,0.012243169828689338
ours,v_y,605.978997,0.012498965696988273
ours,v_y,606.044997,0.01554150735511628
ours,v_y,606.110997,0.01742851940935297
ours,v_y,606.176997,0.021490677643205225
ours,v_y,606.242997,0.020035038635200952
ours,v_y,606.341997,0.040037788111834005
ours,v_y,606.407997,0.024382372684378928
ours,v_y,606.506997,0.04496618350189685
ours,v_y,606.572997,0.02450299730285077
ours,v_y,606.638997,0.03194650678702493
ours,v_y,606.737997,0.026253404266092684
ours,v_y,606.803997,0.03019121529595381
ours,v_y,606.869997,0.030631859510775516
ours,v_y,606.935997,0.031241837333729983
ours,v_y,607.001997,0.037729737769320204
ours,v_y,607.067997,0.030353866699604493
ours,v_y,607.133997,0.033666553054310544
ours,v_y,607.199997,0.03345364492505809
ours,v_y,607.265997,0.035109441247953344
ours,v_y,607.331997,0.0352539397768048
ours,v_y,607.397997,0.03404093532539598
ours,v_y,607.463997,0.03176208626330845
ours,v_y,607.529997,0.03703201504091136
ours,v_y,607.595997,0.025393946674959644
ours,v_y,607.661997,0.026797671311114102
ours,v_y,607.727997,0.02918105362481549
ours,v_y,607.793997,0.0334771200240771
ours,v_y,607.859997,0.03450976990723498
ours,v_y,607.925997,0.027496524114295595
ours,v_y,607.991997,0.03458343327335878
ours,v_y,608.057997,0.030881455244092804
ours,v_y,608.123997,0.02743857796890803
ours,v_y,608.189997,0.029604837683408713
ours,v_y,608.255997,0.02509749192740085
ours,v_y,608.321997,0.032272655771421244
ours,v_y,608.387997,0.02371702205960502
ours,v_y,608.453997,0.025779923678651673
ours,v_y,608.519997,0.02601114114186398
ours,v_y,608.585997,0.023945248705267486
ours,v_y,608.651997,0.02599060976069495
ours,v_y,608.717997,0.0255816513122184
ours,v_y,608.783997,0.02779412776322654
ours,v_y,608.849997,0.02455107799596795
ours,v_y,608.915997,0.02270347036300624
ours,v_y,608.981997,0.02480526928372162
ours,v_y,609.047997,0.021382744342255844
ours,v_y,609.113997,0.02484640287821832
ours,v_y,609.179997,0.02071240212229125
ours,v_y,609.245997,0.02393830790364959
ours,v_y,609.311997,0.02033873991791113
ours,v_y,609.377997,0.021355092174616785
ours,v_y,609.443997,0.018685116324996753
ours,v_y,609.509997,0.017335213577212072
ours,v_y,609.575997,0.016355206444740367
ours,v_y,609.641997,0.012885967218967342
ours,v_y,609.707997,0.012309667117920975
ours,v_y,609.773997,0.014688937446509065
ours,v_y,609.839997,0.011245082960400665
ours,v_y,609.905997,0.012553093143021332
ours,v_y,609.971997,0.011068707142976253
ours,v_y,610.037997,0.012552145053097319
ours,v_y,610.136997,0.012523783682194423
ours,v_y,610.202997,0.02232575342780535
ours,v_y,610.268997,0.016928679639268474
ours,v_y,610.334997,0.01347453107363461
ours,v_y,610.400997,0.017581152551775836
ours,v_y,610.466997,0.011844327587725745
ours,v_y,610.532997,0.01644638961633632
ours,v_y,610.598997,0.006145676995266358
ours,v_y,610.664997,0.002137965320523086
ours,v_y,610.730997,-0.00026822974208329936
ours,v_y,610.796997,-0.00410855783222594
ours,v_y,610.862997,-0.004969081763993841
ours,v_y,610.928997,-0.007488712103260853
ours,v_y,610.994997,-0.009243062049702933
ours,v_y,611.060997,-0.011377241796321824
ours,v_y,611.126997,-0.012664632323403174
ours,v_y,611.192997,-0.013228971691121305
ours,v_y,611.258997,-0.01272532972705534
ours,v_y,611.324997,-0.013106609540182113
ours,v_y,611.423997,-0.011793390497095907
ours,v_y,611.489997,-0.01607107485506587
ours,v_y,611.588997,-0.026406521825939833
ours,v_y,611.654997,-0.013781064983032387
ours,v_y,611.753997,-0.024977752320852725
ours,v_y,611.819997,-0.010668471434333637
ours,v_y,611.885997,-0.012684301630077832
ours,v_y,611.984997,-0.025154193071175668
ours,v_y,612.050997,-0.014199706429445264
ours,v_y,612.116997,-0.0128634422638354
ours,v_y,612.215997,-0.028526987307548157
ours,v_y,612.281997,-0.017192123627793654
ours,v_y,612.347997,-0.01648699910950463
ours,v_y,612.446997,-0.018929151036271186
ours,v_y,612.512997,-0.013145408526093583
ours,v_y,612.611997,-0.046715143555218996
ours,v_y,612.677997,-0.020889066777706522
ours,v_y,612.743997,-0.015541903049950956
ours,v_y,612.842997,-0.02103091924439332
ours,v_y,612.908997,-0.02245790963518024
ours,v_y,612.974997,-0.013475436473441404
ours,v_y,613.073997,-0.019897703565431635
ours,v_y,613.139997,-0.018802919937778606
ours,v_y,613.238997,-0.033133550586988775
ours,v_y,613.304997,-0.01175900418133305
ours,v_y,613.370997,-0.017609147230856936
ours,v_y,613.469997,-0.01889996174794753
ours,v_y,613.535997,-0.013513566867012383
ours,v_y,613.667997,-0.020824709258569163
ours,v_y,613.733997,-0.01751296418962789
ours,v_y,613.832997,-0.020019054268191006
ours,v_y,613.898997,-0.019639706446400507
ours,v_y,614.030997,-0.06216460298033666
ours,v_y,614.096997,-0.021569345022983466
ours,v_y,614.195997,-0.050198514121435556
ours,v_y,614.294997,-0.023084418287526054
ours,v_y,614.393997,-0.049402138889070524
ours,v_y,614.492997,-0.02840546147494105
ours,v_y,614.591997,-0.04795794279137172
ours,v_y,614.690997,-0.024844241678383727
ours,v_y,614.789997,-0.05154052029443523
ours,v_y,614.888997,-0.04320553385284731
ours,v_y,614.987997,-0.044994684530356155
ours,v_y,615.086997,-0.04010379742041925
ours,v_y,615.185997,-0.0751491516181918
ours,v_y,615.251997,-0.03218021416089434
ours,v_y,615.383997,-0.03787179502702365
ours,v_y,615.515997,-0.1622264882264558
ours,v_y,615.581997,-0.02982978235362177
ours,v_y,615.647997,-0.051852103359311896
ours,v_y,615.779997,-0.07919799623473611
ours,v_y,615.845997,-0.03151420985741793
ours,v_y,615.944997,-0.048617365473087426
ours,v_y,616.010997,-0.03330187131536655
ours,v_y,616.142997,-0.038357440819889566
ours,v_y,616.208997,-0.0207675867123156
ours,v_y,616.307997,-0.016313926573962606
ours,v_y,616.406997,-0.016967613072760873
ours,v_y,616.505997,-0.014854562844374836
ours,v_y,616.604997,-0.01658465129807321
ours,v_y,616.670997,-0.01569366440386427
ours,v_y,616.802997,-0.022306739009869125
ours,v_y,616.868997,-0.009154470022236016
ours,v_y,617.000997,-0.018059365969384872
ours,v_y,617.066997,-0.008606525286187272
ours,v_y,617.165997,-0.01582908142823168
ours,v_y,617.264997,-0.008336459958853779
ours,v_y,617.363997,-0.014466823611079996
ours,v_y,617.462997,-0.007169183147152716
ours,v_y,617.528997,-0.004975699065763117
ours,v_y,617.660997,-0.015556987260168027
ours,v_y,617.726997,-0.003228732311037319
ours,v_y,617.825997,-0.0030601613931164496
ours,v_y,617.924997,0.002078688709193085
ours,v_y,617.990997,0.0016948587459446954
ours,v_y,618.089997,0.010152508462246315
ours,v_y,618.155997,0.0039846701039742555
ours,v_y,618.221997,0.0075600495808170465
ours,v_y,618.320997,0.01999631316307947
ours,v_y,618.386997,0.009756300819856123
ours,v_y,618.452997,0.010110645642503455
ours,v_y,618.584997,0.0259507551341977
ours,v_y,618.650997,0.015419575937353686
ours,v_y,618.749997,0.029053174838481632
ours,v_y,618.815997,0.01922989308002851
ours,v_y,618.947997,0.0334573244533789
ours,v_y,619.013997,0.021889353174117054
ours,v_y,619.079997,0.01784601733324015
ours,v_y,619.178997,0.044324152631025515
ours,v_y,619.277997,0.046448710719079966
ours,v_y,619.376997,0.0249730018792092
ours,v_y,619.442997,0.026231284861921833
ours,v_y,619.508997,0.026793353017582122
ours,v_y,619.607997,0.054295178679626355
ours,v_y,619.706997,0.05505188161124963
ours,v_y,619.772997,0.029650750167454387
ours,v_y,619.871997,0.05980575828228413
ours,v_y,619.937997,0.030116330697489868
ours,v_y,620.003997,0.033041964835309356
ours,v_y,620.135997,0.118475745553564
ours,v_y,620.201997,0.03628246284198655
ours,v_y,620.267997,0.041457866794125886
ours,v_y,620.333997,0.03769541133507415
ours,v_y,620.432997,0.06875314773049856
ours,v_y,620.531997,0.052676959920562094
ours,v_y,620.597997,0.024870558675705867
ours,v_y,620.696997,0.08022524440417034
ours,v_y,620.795997,0.03411145541270022
ours,v_y,620.861997,0.0313909646205352
ours,v_y,620.960997,0.056843378798379474
ours,v_y,621.026997,0.028616901319764354
ours,v_y,621.092997,0.025882259197482438
ours,v_y,621.191997,0.05218994290578671
ours,v_y,621.257997,0.025214635724355505
ours,v_y,621.323997,0.022614873965774995
ours,v_y,621.422997,0.059125407968735555
ours,v_y,621.488997,0.0235393918408639
ours,v_y,621.587997,0.006582600674702399
ours,v_y,621.686997,0.0354765593088614
ours,v_y,621.752997,0.030873756477605763
ours,v_y,621.818997,0.03319731454268188
ours,v_y,621.950997,0.03375596895681704
ours,v_y,622.016997,0.037269021428780635
ours,v_y,622.115997,0.03357374156005244
ours,v_y,622.181997,0.035890895879888474
ours,v_y,622.280997,0.07506705022511151
ours,v_y,622.346997,0.03894479312166299
ours,v_y,622.412997,0.03605089366360992
ours,v_y,622.511997,0.03434156548983547
ours,v_y,622.577997,0.03343146420575904
ours,v_y,622.709997,0.029994662742640843
ours,v_y,622.775997,0.026017917079869446
ours,v_y,622.841997,0.0280927916804965
ours,v_y,622.940997,0.08673101577459774
ours,v_y,623.039997,0.036518530191751886
ours,v_y,623.105997,0.03495367997428389
ours,v_y,623.204997,0.03599981089997628
ours,v_y,623.303997,0.033915397110605316
ours,v_y,623.402997,0.0286385055026257
ours,v_y,623.501997,0.06449001499027263
ours,v_y,623.600997,0.02416302374780943
ours,v_y,623.666997,0.02123790262621733
ours,v_y,623.798997,0.028759715440191236
ours,v_y,623.864997,0.03398938837813448
ours,v_y,623.963997,0.0261171390410887
ours,v_y,624.029997,0.0276802861526117
ours,v_y,624.161997,0.0681910078016223
ours,v_y,624.227997,0.02323300238457504
ours,v_y,624.359997,0.07054445738763965
ours,v_y,624.425997,0.02408787548339708
ours,v_y,624.524997,0.022848466261638334
ours,v_y,624.623997,0.024181080464337312
ours,v_y,624.722997,0.012655080883687775
ours,v_y,624.854997,0.044738340849387215
ours,v_y,624.920997,0.02575184428686983
ours,v_y,625.019997,0.05405989511048592
ours,v_y,625.085997,0.02574019945541156
ours,v_y,625.217997,0.02350667977461457
ours,v_y,625.283997,0.025462675403786716
ours,v_y,625.415997,0.02773439492670271
ours,v_y,625.514997,0.05243021073967835
ours,v_y,625.613997,0.01940284457991054
ours,v_y,625.712997,0.03593942848258819
ours,v_y,625.811997,0.02497582434139478
ours,v_y,625.910997,0.010572220079904104
ours,v_y,626.009997,0.011678651530232259
ours,v_y,626.108997,0.007447557932636212
ours,v_y,626.207997,0.007564148476845417
ours,v_y,626.339997,0.0055483974161836536
ours,v_y,626.438997,0.03240658439972499
ours,v_y,626.537997,0.0315914206880665
ours,v_y,626.636997,0.03285565215455802
ours,v_y,626.735997,0.006438194673018455
ours,v_y,626.834997,0.009882946943419735
ours,v_y,626.933997,0.0028153072971092846
ours,v_y,627.032997,0.001644823732390336
ours,v_y,627.164997,-0.010653031623856002
ours,v_y,627.296997,-0.024465342162503567
ours,v_y,627.428997,-0.04336298382225123
ours,v_y,627.560997,-0.027049213033233266
ours,v_y,627.725996,-0.06416006605776714
ours,v_y,627.824997,-0.04149981211052173
ours,v_y,627.956997,-0.037254429273013034
ours,v_y,628.088997,-0.04119443882802931
ours,v_y,628.220997,-0.045414051408902756
ours,v_y,628.319997,-0.02347842607612577
ours,v_y,628.451997,-0.07416836196468213
ours,v_y,628.550997,-0.053499008908819035
ours,v_y,628.682997,-0.032218279125020344
ours,v_y,628.748996,-0.03219588673966278
ours,v_y,628.847997,-0.035169768102169985
ours,v_y,628.946997,-0.0785970678167659
ours,v_y,629.045997,-0.04053152138913496
ours,v_y,629.111997,-0.042369554185653024
ours,v_y,629.210997,-0.04106835401734399
ours,v_y,629.276997,-0.04519669335350396
ours,v_y,629.375997,-0.08723741312400635
ours,v_y,629.441997,-0.04077458687800739
ours,v_y,629.573997,-0.1164823668192203
ours,v_y,629.639997,-0.04338886982725998
ours,v_y,629.771996,-0.09717015803739304
ours,v_y,629.837996,-0.03592603933845773
ours,v_y,629.969997,-0.03445906040727997
ours,v_y,630.035997,-0.03315751900970432
ours,v_y,630.167997,-0.034227543158546814
ours,v_y,630.332997,-0.14370062287263208
ours,v_y,630.398997,-0.03248801127648465
ours,v_y,630.497997,-0.037381667524761686
ours,v_y,630.596997,-0.06500839955510779
ours,v_y,630.695997,-0.03741100608401765
ours,v_y,630.860996,-0.1507717076741295
ours,v_y,630.926997,-0.03421252874513181
ours,v_y,631.091997,-0.02464486799145249
ours,v_y,631.190997,-0.04901400056153302
ours,v_y,631.322997,-0.021921158596032525
ours,v_y,631.454997,-0.0016719217579076705
ours,v_y,631.586997,0.007663132989807819
ours,v_y,631.652997,-0.0020226757116440872
ours,v_y,631.784997,-0.004379791175106659
ours,v_y,631.850996,-0.006698861465951139
ours,v_y,631.982997,-0.023383160199623776
ours,v_y,632.048997,-0.012862554747974764
ours,v_y,632.180997,-0.030833672222767755
ours,v_y,632.246997,-0.017753710716278293
ours,v_y,632.378997,-0.028641782996701004
ours,v_y,632.510997,-0.03594542090243594
ours,v_y,632.609997,-0.006279181495950387
ours,v_y,632.774997,-0.005292220036924009
ours,v_y,632.906996,-0.010447130045075213
ours,v_y,633.038997,0.0005943702554527877
ours,v_y,633.137997,0.0005584306914568037
ours,v_y,633.302997,-0.0014308965596953709
ours,v_y,633.434997,0.0014639680715501802
ours,v_y,633.566997,-0.003022560046925747
ours,v_y,633.698997,-0.005155332246800776
ours,v_y,633.830997,-0.005815045748161723
ours,v_y,633.962996,-0.0022138037339581793
ours,v_y,634.160997,-0.01132876477913006
ours,v_y,634.259997,-0.0027786218093847678
ours,v_y,634.424997,-0.0036753549403253137
ours,v_y,634.556997,-0.0033726703983836537
ours,v_y,634.688997,-0.003170849533789652
ours,v_y,634.853997,-0.003931396550785312
ours,v_y,634.952996,-0.00251012745147743
ours,v_y,635.084996,-0.0023126625240847054
ours,v_y,635.216997,-0.004563338467666116
ours,v_y,635.282997,-0.0028338537569674617
ours,v_y,635.414997,-0.007056838176249011
ours,v_y,635.612997,-0.017888289223886814
ours,v_y,635.777997,-0.014639939033156406
ours,v_y,635.876997,-0.004745535178329494
ours,v_y,635.975996,-0.003178662235305078
ours,v_y,636.074996,-0.006782524083824983
ours,v_y,636.206997,-0.004397348902802215
ours,v_y,636.338997,-0.0036425530104560386
ours,v_y,636.536997,-0.004935915966409535
ours,v_y,636.734997,-0.005505862255665621
ours,v_y,636.866997,-0.0033305877255310964
ours,v_y,636.932997,-0.001649450351909422
ours,v_y,637.064996,-0.0020658050139884393
ours,v_y,637.130996,-0.0016604813252541692
ours,v_y,637.295997,-0.0022709831675941216
ours,v_y,637.460997,-0.010646871522444807
ours,v_y,637.526997,-0.0036243958534772124
ours,v_y,637.658997,-0.007717017865751475
ours,v_y,637.790997,-0.007036901547297067
ours,v_y,637.988997,-0.014299544628381736
ours,v_y,638.186996,-0.010592846042723623
ours,v_y,638.252996,-0.002426733353960662
ours,v_y,638.417997,-0.002844198053730917
ours,v_y,638.516997,-0.005566373026879212
ours,v_y,638.615997,-0.002692350765745085
ours,v_y,638.714997,-0.005385914064429677
ours,v_y,638.813997,-0.0030282412577415842
ours,v_y,638.978997,-0.0052602768679929
ours,v_y,639.176996,-0.003467235337731944
ours,v_y,639.308996,-0.005441240715423776
ours,v_y,639.440997,-0.00629150310272867
ours,v_y,639.539997,-0.0024422313586897546
ours,v_y,639.704997,-0.002214798433075437
ours,v_y,639.836997,-0.004580756844162164
ours,v_y,639.968997,-0.002977783834493066
ours,v_y,640.100996,-0.003772675288036754
ours,v_y,640.232996,-0.005662822472646385
ours,v_y,640.364996,-0.006101894518467285
ours,v_y,640.562997,-0.011147284668814872
ours,v_y,640.760997,-0.011102943060804497
ours,v_y,640.892997,-0.005017677981403002
ours,v_y,641.024997,-0.00473699660559505
ours,v_y,641.156996,-0.003197507434771433
ours,v_y,641.288996,-0.00084267049730807
ours,v_y,641.453996,-0.00460758831691601
ours,v_y,641.618997,-0.005640949273239042
ours,v_y,641.816997,-0.0032414784007294972
ours,v_y,642.014997,-0.0022465318586110984
ours,v_y,642.179996,-0.001274488089789215
ours,v_y,642.344996,-0.0047934354693018495
ours,v_y,642.410996,-0.001594896685605425
ours,v_y,642.575997,-0.002551716968415118
ours,v_y,642.740997,-0.01077255104004159
ours,v_y,642.806997,-0.0025411374308804587
ours,v_y,642.905997,-0.0037822284516718964
ours,v_y,643.004997,-0.004984694177833226
ours,v_y,643.103997,-0.005269830508125459
ours,v_y,643.169997,-0.002611718256135669
ours,v_y,643.235996,-0.0025697719526946664
ours,v_y,643.367996,-0.004809171009667201
ours,v_y,643.433996,-0.0026269973804275287
ours,v_y,643.499996,-0.0028568205319377017
ours,v_y,643.565996,-0.0018538055740895485
ours,v_y,643.664997,-0.001644146026134219
ours,v_y,643.730997,-0.0017361906459375936
ours,v_y,643.862997,-0.004016584928547569
ours,v_y,643.928997,-0.0016918078737358788
ours,v_y,643.994997,-0.0012688049843269864
ours,v_y,644.093997,-0.0016950566241987278
ours,v_y,644.192997,-0.0015297984745470533
ours,v_y,644.291996,-0.0016271788649023858
ours,v_y,644.357996,-0.001513766409001048
ours,v_y,644.489996,-0.0027390447222988765
ours,v_y,644.588996,-0.002385969130793697
ours,v_y,644.687997,-0.002081573475527145
ours,v_y,644.786997,-0.001910219025576549
ours,v_y,644.918997,-0.00544736530876427
ours,v_y,644.984997,-0.0012354189114333197
ours,v_y,645.083997,-0.0029354259412169015
ours,v_y,645.215997,-0.00196243406312974
ours,v_y,645.347996,-0.0026382800783012438
ours,v_y,645.479996,-0.0028569361862247865
ours,v_y,645.545996,-0.0011570984314845413
ours,v_y,645.677996,-0.002194931368046854
ours,v_y,645.809997,-3.5829561760916673e-06
ours,v_y,645.908997,-0.00017110465873184863
ours,v_y,646.007997,0.0006974398106652097
ours,v_y,646.139997,-0.001194804486522507
ours,v_y,646.271996,-0.0012719326781036842
ours,v_y,646.403996,-9.842143790305194e-05
ours,v_y,646.535996,-0.0015179731956709436
ours,v_y,646.667996,8.443738017356595e-05
ours,v_y,646.799997,0.0012319904269030013
ours,v_y,646.931997,-0.0014579594675382737
ours,v_y,647.063997,-0.0007131296136893631
ours,v_y,647.195997,-0.0004305828364684662
ours,v_y,647.327996,-0.002647296022033254
ours,v_y,647.393996,0.0002809932313887001
ours,v_y,647.558996,0.0001935943801517452
ours,v_y,647.657996,-0.002262760545054379
ours,v_y,647.756996,-0.00027567212907908534
ours,v_y,647.855997,-0.0007002693004532663
ours,v_y,647.954997,2.2267817676033946e-05
ours,v_y,648.119997,0.001627434248370578
ours,v_y,648.317997,-0.0024716085227344496
ours,v_y,648.515996,0.0017407328450480888
ours,v_y,648.647996,0.0013552195772050732
ours,v_y,648.713996,0.0005874049900191081
ours,v_y,648.845996,0.0033039150391125094
ours,v_y,648.977997,0.002021347079121702
ours,v_y,649.076997,-6.881745384298629e-05
ours,v_y,649.241997,0.00027041552503562216
ours,v_y,649.373996,-0.00042606050642696874
ours,v_y,649.505996,-0.001233380099618455
ours,v_y,649.703996,-0.0019591430181425742
ours,v_y,649.901996,-0.004171342944967477
ours,v_y,650.033997,-0.0015156872022770197
ours,v_y,650.165997,-0.0002739644062485849
ours,v_y,650.297997,0.00155297302383672
ours,v_y,650.429996,-0.0037042245134065004
ours,v_y,650.627996,-0.002524451671817002
ours,v_y,650.825996,-0.0009250665402537744
ours,v_y,650.957996,0.0016667818634568884
ours,v_y,651.089997,0.001434653148495578
ours,v_y,651.221997,0.0022791731527836423
ours,v_y,651.353997,0.0007472153951811958
ours,v_y,651.485996,0.00086009458865699
ours,v_y,651.551996,0.002683436212183074
ours,v_y,651.683996,0.0004224912418189647
ours,v_y,651.749996,5.992406153859653e-05
ours,v_y,651.881996,7.454998366622501e-06
ours,v_y,652.013996,0.00028611941472946045
ours,v_y,652.145997,-2.3424362106394536e-06
ours,v_y,652.277997,0.00016381060991899066
ours,v_y,652.409997,0.0008228486185723541
ours,v_y,652.541996,0.0010645765235405905
ours,v_y,652.640996,0.0011912995525145478
ours,v_y,652.739996,0.0020753027792951503
ours,v_y,652.838996,0.00020350039018486588
ours,v_y,652.937996,-0.00028793450669716003
ours,v_y,653.036996,-0.00039145220731888475
ours,v_y,653.135997,-0.0016495722373443267
ours,v_y,653.267997,0.002001033051883351
ours,v_y,653.399997,0.002280930650895581
ours,v_y,653.465997,0.00020954184500309586
ours,v_y,653.597996,0.002391156738866182
ours,v_y,653.729996,-0.006077970930094878
ours,v_y,653.795996,0.0014960650099267725
ours,v_y,653.927996,-0.0012419774038341588
ours,v_y,653.993996,0.00028237709753663187
ours,v_y,654.125996,0.0009633151448499577
ours,v_y,654.191997,0.0007029665192653661
ours,v_y,654.983996,0.004342548756324574
ours,v_y,655.115996,0.003959917099111004
ours,v_y,655.247997,0.0035198135134964365
ours,v_y,655.379997,0.00870541871822271
ours,v_y,655.478997,0.0032084905524704804
ours,v_y,655.643996,0.005576145698805782
ours,v_y,655.775996,0.006213257348174517
ours,v_y,655.907996,0.01135359584233131
ours,v_y,656.105996,0.020226665723645787
ours,v_y,656.303997,0.0256993072072218
ours,v_y,656.501997,0.03031831749721864
ours,v_y,656.633996,0.01682820933424839
ours,v_y,656.765996,0.016874058097483102
ours,v_y,656.897996,0.016892280097536766
ours,v_y,657.062996,0.008958479203422631
ours,v_y,657.128996,0.009305076064925213
ours,v_y,657.227996,0.009015915630463306
ours,v_y,657.293996,0.009244517236291466
ours,v_y,657.392997,0.007982167268046458
ours,v_y,657.491997,0.014216978683509657
ours,v_y,657.590997,0.00945659657462078
ours,v_y,657.656996,0.0035794124529487173
ours,v_y,657.788996,0.00498422136477282
ours,v_y,657.920996,0.012738904405233994
ours,v_y,657.986996,0.006765848346702852
ours,v_y,658.052996,0.010181794252456938
ours,v_y,658.151996,0.012679601895467352
ours,v_y,658.316996,0.02969331798309288
ours,v_y,658.382997,0.013483819958393373
ours,v_y,658.514997,0.0316912884002131
ours,v_y,658.646996,0.036092000013286385
ours,v_y,658.745996,0.01746615566825968
ours,v_y,658.844996,0.03214878918313832
ours,v_y,659.042996,0.03245474755619432
ours,v_y,659.108996,0.015361546551227956
ours,v_y,659.240996,0.02866867775922749
ours,v_y,659.372996,0.02644531808939754
ours,v_y,659.471997,0.0122095887692093
ours,v_y,659.570997,0.024648316469185486
ours,v_y,659.768996,0.04351147679058642
ours,v_y,659.966996,0.0453831548140082
ours,v_y,660.098996,0.030243241633753193
ours,v_y,660.230996,0.03800662602137783
ours,v_y,660.362996,0.04002784617317101
ours,v_y,660.428996,0.02047060619161875
ours,v_y,660.560997,0.043306128221274054
ours,v_y,660.692997,0.06958863493200007
ours,v_y,660.791996,0.02400423887618841
ours,v_y,660.956996,0.04991686563826514
ours,v_y,661.088996,0.05363630016086751
ours,v_y,661.220996,0.05453416009272816
ours,v_y,661.418996,0.12469104987145274
ours,v_y,661.616997,0.05483038961811065
ours,v_y,661.748996,0.03112592326125435
ours,v_y,661.913996,0.0771750620924464
ours,v_y,662.012996,0.045647059880187024
ours,v_y,662.144996,0.02357151340200725
ours,v_y,662.342996,0.07800737978045363
ours,v_y,662.540996,0.10803960608640917
ours,v_y,662.738997,0.15738354199564064
ours,v_y,662.936996,0.1500580623066119
ours,v_y,663.134996,0.13998740096223827
ours,v_y,663.233996,0.03357917835745905
ours,v_y,663.398996,0.06347210676361648
ours,v_y,663.464996,0.030475931517660704
ours,v_y,663.596996,0.05643210797377807
ours,v_y,663.794997,0.10556399490939283
ours,v_y,663.992996,0.12125969352015381
ours,v_y,664.124996,0.057265536393935945
ours,v_y,664.256996,0.05580858884672035
ours,v_y,664.355996,0.027794621721846546
ours,v_y,664.454996,0.0438048739593343
ours,v_y,664.553996,0.030928776455639018
ours,v_y,664.718997,0.10948228080427813
ours,v_y,664.784997,0.0278334225085326
ours,v_y,664.949996,0.03467399480376332
ours,v_y,665.048996,0.058809089899042544
ours,v_y,665.180996,0.0752038453703654
ours,v_y,665.312996,0.0676844514281878
ours,v_y,665.510996,0.07478139416035678
ours,v_y,665.675996,0.11731435303870286
ours,v_y,665.774997,0.07434357121892132
ours,v_y,665.906996,0.03760392336804752
ours,v_y,666.071996,0.1120899127363214
ours,v_y,666.170996,0.06429008688572524
ours,v_y,666.368996,0.0626693495837819
ours,v_y,666.566996,0.06791276563407167
ours,v_y,666.764996,0.058157455482325426
ours,v_y,666.962996,0.04778106940248972
ours,v_y,667.094996,0.08565489022950906
ours,v_y,667.193996,0.025551163642078045
ours,v_y,667.358996,0.047527937451821545
ours,v_y,667.556996,0.12070262978225776
ours,v_y,667.754996,0.15685503214400365
ours,v_y,667.886997,0.04761721021881782
ours,v_y,668.084996,0.12403205920254923
ours,v_y,668.216996,0.06309856221481347
ours,v_y,668.315996,0.025865915525378202
ours,v_y,668.480996,0.06562199105302757
ours,v_y,668.612996,0.07997128464148551
ours,v_y,668.744996,0.06748797173166687
ours,v_y,668.909996,0.09181179221654173
ours,v_y,669.008996,0.07295451086151467
ours,v_y,669.140996,0.03313608358980319
ours,v_y,669.338996,0.04710480702709585
ours,v_y,669.470996,0.09962552043681872
ours,v_y,669.635996,0.1511366662458269
ours,v_y,669.734996,0.09025627746979248
ours,v_y,669.833996,-0.0058219384177539135
ours,v_y,669.932996,-0.0009958553323844294
ours,v_y,670.031996,-0.004103627656301498
ours,v_y,670.196996,-0.009991178277777707
ours,v_y,670.262996,0.012511931777372462
ours,v_y,670.427996,0.008335606301828113
ours,v_y,670.592996,0.061086006214210314
ours,v_y,670.658996,0.01857315347384267
ours,v_y,670.790996,0.028902508795551507
ours,v_y,670.856996,0.010899300141148052
