scenario,signal,error_gt_minus_est
ours,omega,-0.05677732926567819
ours,omega,-0.06062680597991882
ours,omega,-0.12709379725832504
ours,omega,-0.06423182653063231
ours,omega,-0.17992015465571998
ours,omega,-0.13339468906448482
ours,omega,-0.1287359899002231
ours,omega,-0.2184485089224114
ours,omega,-0.14036326614249806
ours,omega,-0.11463975739433102
ours,omega,-0.11081508392126976
ours,omega,-0.07666625304882141
ours,omega,-0.07945360253390144
ours,omega,-0.07170506474924904
ours,omega,-0.060599488111662714
ours,omega,-0.06259805625227949
ours,omega,-0.06094660864553747
ours,omega,-0.06763615950920343
ours,omega,-0.07485340117518319
ours,omega,-0.07074651837881168
ours,omega,-0.08430748440244845
ours,omega,-0.07814840705472365
ours,omega,-0.07700173711169184
ours,omega,-0.08165753732633801
ours,omega,-0.07460152586640079
ours,omega,-0.07810048056386598
ours,omega,-0.07535715814467442
ours,omega,-0.07637389720651022
ours,omega,-0.08225962809444892
ours,omega,-0.07888701474822507
ours,omega,-0.08950778786299013
ours,omega,-0.08584388280260546
ours,omega,-0.09671029150171517
ours,omega,-0.09199552327598687
ours,omega,-0.09018821507081748
ours,omega,-0.10192503371318962
ours,omega,-0.09448455676056394
ours,omega,-0.10315355356644196
ours,omega,-0.08391828682203006
ours,omega,-0.09824935836788606
ours,omega,-0.08380414938893899
ours,omega,-0.08486327856556236
ours,omega,-0.07208438471950473
ours,omega,-0.07848229747316354
ours,omega,-0.08228929200497376
ours,omega,-0.07512747808732867
ours,omega,-0.08030623496043737
ours,omega,-0.07063342466461764
ours,omega,-0.0759797091815616
ours,omega,-0.07817320946464618
ours,omega,-0.07170372066524366
ours,omega,-0.06784104843980993
ours,omega,-0.05368218268031866
ours,omega,-0.0636366574805155
ours,omega,-0.05989275211797668
ours,omega,-0.05190164299566624
ours,omega,-0.0466209954321925
ours,omega,-0.03685806016063481
ours,omega,-0.04850981889507877
ours,omega,-0.043398102229352364
ours,omega,-0.03661120934436435
ours,omega,-0.030055401662219317
ours,omega,-0.034320484921108174
ours,omega,-0.03918148736206983
ours,omega,-0.0676512442444882
ours,omega,-0.028737253020125753
ours,omega,-0.014658973270720965
ours,omega,-0.017418485819012508
ours,omega,-0.025870708924090713
ours,omega,-0.021614454477316553
ours,omega,-0.028213455595167025
ours,omega,-0.012761969849390209
ours,omega,-0.014946589905470709
ours,omega,-0.011195412037575486
ours,omega,-0.009322684677384813
ours,omega,-0.010802967338451597
ours,omega,-0.0035173649876326096
ours,omega,-0.021369977114621436
ours,omega,-0.014777076727349542
ours,omega,-0.0006387240358929069
ours,omega,-0.008476505393875844
ours,omega,-0.005436182379299881
ours,omega,-0.005058007526002273
ours,omega,0.002482890595544976
ours,omega,0.0008347727673939098
ours,omega,-0.0052277128296332465
ours,omega,0.004490313642639715
ours,omega,0.0036789332967769317
ours,omega,0.0010000378314408767
ours,omega,-0.00432316101684465
ours,omega,0.0018582575130265053
ours,omega,-0.0084239455987183
ours,omega,-0.008526712668817486
ours,omega,-0.012050083619864267
ours,omega,-0.010198995097714113
ours,omega,-0.012800565312221478
ours,omega,-0.01287249213436862
ours,omega,-0.01672405131933586
ours,omega,-0.013795272828438239
ours,omega,-0.030425529604386187
ours,omega,-0.015641657769705483
ours,omega,-0.012279285421058828
ours,omega,-0.012957206011715607
ours,omega,-0.008613960741778642
ours,omega,-0.00951974907014276
ours,omega,-0.010995723990514975
ours,omega,-0.010014050979203513
ours,omega,-0.00738866739073292
ours,omega,-0.009384387569248719
ours,omega,-0.008948419132809471
ours,omega,-0.0063253134095987845
ours,omega,-0.008138716109682413
ours,omega,-0.010133839255987681
ours,omega,-0.010682358425874942
ours,omega,-0.009466174481769327
ours,omega,-0.011427699455533895
ours,omega,-0.010231225456630758
ours,omega,-0.008851804955273004
ours,omega,-0.005594743299039195
ours,omega,-0.010635542929984462
ours,omega,-0.00602865605804985
ours,omega,-0.005885145901156616
ours,omega,-0.005703588693048836
ours,omega,-0.00607591272127786
ours,omega,-0.004212884758401522
ours,omega,-0.003743279044868514
ours,omega,0.000615464145701114
ours,omega,0.00647658836783932
ours,omega,0.007410031851918075
ours,omega,0.005138213857590571
ours,omega,0.0096354261464267
ours,omega,0.009454110732069594
ours,omega,0.012113560770114669
ours,omega,0.0011433166218028992
ours,omega,0.0036603076047286853
ours,omega,0.002286549395039375
ours,omega,-0.0007795051519901425
ours,omega,-0.003363856959116285
ours,omega,-0.004055607754503435
ours,omega,-0.000306158786350777
ours,omega,-0.004022073635360751
ours,omega,-0.0020815548122072314
ours,omega,-0.0052145493752647765
ours,omega,-0.0042504915793514925
ours,omega,-0.004471204940206405
ours,omega,-0.0025855171182905673
ours,omega,-0.0024056138356331608
ours,omega,-0.0035995872765484105
ours,omega,-0.0011636145427816325
ours,omega,0.0007560735741714564
ours,omega,0.0008562321983743848
ours,omega,0.006856829341687243
ours,omega,0.007393305926254298
ours,omega,0.005072938801791313
ours,omega,0.005123741158943429
ours,omega,0.0021641719494017025
ours,omega,0.0025811010659227696
ours,omega,-0.0025795579554039466
ours,omega,-0.002278442854873733
ours,omega,-0.0037483891367080108
ours,omega,-0.008362829553337114
ours,omega,-0.010571614544625019
ours,omega,-0.013321067336701325
ours,omega,-0.013379801877217198
ours,omega,-0.017218095240503217
ours,omega,-0.012514195808809608
ours,omega,-0.014733428416664668
ours,omega,-0.016718612587434317
ours,omega,-0.018965326300096813
ours,omega,-0.017504971588701818
ours,omega,-0.023773187733246187
ours,omega,-0.02039516572683392
ours,omega,-0.02768710188130294
ours,omega,-0.01837013819418279
ours,omega,-0.021765041737509816
ours,omega,-0.016555586233109015
ours,omega,-0.02697060265567769
ours,omega,-0.02487197273805944
ours,omega,-0.028159457510065627
ours,omega,-0.025310444371926838
ours,omega,-0.03766815131146453
ours,omega,-0.04146234440246513
ours,omega,-0.035038423502948335
ours,omega,-0.01640729514836453
ours,omega,-0.017589243589385684
ours,omega,-0.022458220860014866
ours,omega,-0.016745445198484865
ours,omega,-0.022544530536656116
ours,omega,-0.010590824908548901
ours,omega,-0.022091372194956826
ours,omega,-0.012817171421871554
ours,omega,-0.020279563847943716
ours,omega,-0.00247792842265937
ours,omega,-0.008586574533049007
ours,omega,-0.005524273619265718
ours,omega,-0.00028671020014031656
ours,omega,-0.01182351270652146
ours,omega,0.0163279187057834
ours,omega,0.015142242770091907
ours,omega,0.00012074187855276586
ours,omega,0.002507228969463954
ours,omega,-0.005746050587529611
ours,omega,3.6506659736285085e-05
ours,omega,-0.007836105134773286
ours,omega,-0.0020666013808693096
ours,omega,-0.009431175322293706
ours,omega,-0.007197029934881055
ours,omega,-0.009783321568360537
ours,omega,-0.008771814975063907
ours,omega,-0.008427775466177151
ours,omega,-0.00739970128649306
ours,omega,-0.006994383583703273
ours,omega,-0.008993747326445284
ours,omega,-0.0064974190898520745
ours,omega,-0.00557183056245944
ours,omega,-0.011952387013653976
ours,omega,-0.006733694129731432
ours,omega,-0.014123871611110006
ours,omega,-0.00617817208817413
ours,omega,-0.0032879586794043875
ours,omega,-0.004857655981923142
ours,omega,0.00020689108437191295
ours,omega,-0.0037204231668101495
ours,omega,0.0029002143474366054
ours,omega,0.0025588553559851013
ours,omega,0.003168388245845033
ours,omega,-0.0013969302953246027
ours,omega,0.004393719270133795
ours,omega,-0.001637946143486682
ours,omega,-0.000265104716176065
ours,omega,-0.0035536195474283813
ours,omega,0.001388841203683086
ours,omega,-0.003381206369172142
ours,omega,0.005087477517380465
ours,omega,0.0020647751919213274
ours,omega,0.005344380982323637
ours,omega,-0.001365746166524245
ours,omega,0.004638690078848594
ours,omega,-0.005198670499885624
ours,omega,-0.0013656755600433847
ours,omega,-0.006250160743180918
ours,omega,-0.008223171344385086
ours,omega,-0.009379596756783232
ours,omega,-0.008437835587262011
ours,omega,-0.008511163203935617
ours,omega,-0.011474257293311451
ours,omega,-0.00878579214145157
ours,omega,-0.007536968991846999
ours,omega,-0.010633519140095079
ours,omega,-0.007238140341011574
ours,omega,-0.007852734517646346
ours,omega,-0.006910030837051907
ours,omega,-0.00936188187261935
ours,omega,-0.006302331388135536
ours,omega,-0.007026591994657936
ours,omega,-0.004844438453191708
ours,omega,-0.005243159098671594
ours,omega,-0.0038942816730392193
ours,omega,-0.008093554113266482
ours,omega,-0.0028674476915303906
ours,omega,-0.0023841975803653645
ours,omega,-0.0016146058458226678
ours,omega,-0.0006793160790534956
ours,omega,-0.00021459643890496104
ours,omega,-0.00029138105529642744
ours,omega,-0.00010557778544765194
ours,omega,-0.0006619222985572185
ours,omega,-0.00042226297413731656
ours,omega,-0.00036094059840402097
ours,omega,0.0012643966841823604
ours,omega,0.00010706903037171686
ours,omega,-0.00010228239409120691
ours,omega,-0.00018066483632979869
ours,omega,0.00012529626742822713
ours,omega,-0.0006579933170018353
ours,omega,-0.0009745395601714391
ours,omega,-0.001362461469840602
ours,omega,-0.003240868784317149
ours,omega,-0.003654885864809817
ours,omega,-0.0033509998053438995
ours,omega,-0.0027200525275339897
ours,omega,-0.002522980562737057
ours,omega,-0.007585568279213066
ours,omega,-0.004860096621853436
ours,omega,-0.008694474006780478
ours,omega,-0.004314934471413516
ours,omega,-0.005134052117294045
ours,omega,-0.006517728817395506
ours,omega,-0.005117725094364586
ours,omega,-0.0063451260163145074
ours,omega,-0.003504982050610111
ours,omega,-0.004739329488574156
ours,omega,-0.002208798137468616
ours,omega,-0.001942113638850388
ours,omega,-0.0027003539387741773
ours,omega,-1.508860728307096e-06
ours,omega,-0.0004630298890374645
ours,omega,0.0005683652653372161
ours,omega,0.0001939246563323442
ours,omega,0.0006072254995643546
ours,omega,0.0013966580212965906
ours,omega,0.002020500119798035
ours,omega,0.0024086123788543945
ours,omega,0.0010305020006078673
ours,omega,0.0015862118679581083
ours,omega,0.0010759684140053721
ours,omega,-0.00010128679344741619
ours,omega,-0.00025459052043975885
ours,omega,-0.0009040862413745533
ours,omega,-0.001385797562123925
ours,omega,-0.002657847613718044
ours,omega,-0.0027129752205554544
ours,omega,-0.0033993609093055923
ours,omega,-0.0038506608351269907
ours,omega,-0.0038062338186163197
ours,omega,-0.005622611214099831
ours,omega,-0.004949312084590656
ours,omega,-0.007266405056331352
ours,omega,-0.004978160409191985
ours,omega,-0.004912100722341259
ours,omega,-0.007760831561671003
ours,omega,-0.004415060364392542
ours,omega,-0.00761756284794664
ours,omega,-0.004104258478225917
ours,omega,-0.004411451333062586
ours,omega,-0.006424991088060572
ours,omega,-0.0024592377156688588
ours,omega,-0.004438484895931558
ours,omega,-0.0024781230779533543
ours,omega,-0.0016957761932744142
ours,omega,-0.0027029645310265044
ours,omega,-0.0008229238473345573
ours,omega,-0.0008955947168103068
ours,omega,6.150336356321347e-05
ours,omega,0.00017770316380525623
ours,omega,0.0009574343928050065
ours,omega,0.0005789847185177057
ours,omega,0.0008656463338546647
ours,omega,0.0008121113594399777
ours,omega,0.0015105236799109849
ours,omega,0.0010894903470896724
ours,omega,0.00094950670446834
ours,omega,-0.0005379190455396908
ours,omega,-0.0007569571186792226
ours,omega,-0.000843483416234633
ours,omega,-0.0017433474768916335
ours,omega,-0.0026913483842194164
ours,omega,-0.0033574508122686656
ours,omega,-0.003309168177750293
ours,omega,-0.004247073731416351
ours,omega,-0.004475188105307965
ours,omega,-0.005809441107110921
ours,omega,-0.004990189144751617
ours,omega,-0.0100775963939436
ours,omega,-0.005924945890750167
ours,omega,-0.005308726319035118
ours,omega,-0.005768143012242666
ours,omega,-0.004210459015370998
ours,omega,-0.004312479337311001
ours,omega,-0.004441470978787878
ours,omega,-0.0036089036172268665
ours,omega,-0.003987132541750886
ours,omega,-0.0020014466445245176
ours,omega,-0.0021218920815549384
ours,omega,-0.0019080538558225047
ours,omega,-0.0008368139647010673
ours,omega,5.69430976093124e-05
ours,omega,0.0016748109948852004
ours,omega,0.0052272141852564465
ours,omega,0.0007361472177333883
ours,omega,0.0013695464672357134
ours,omega,0.0011213232812055766
ours,omega,0.0007130017753983614
ours,omega,-6.329059106592854e-05
ours,omega,-0.00044272885651164447
ours,omega,-0.0014782109630664068
ours,omega,-0.002424517016588661
ours,omega,-0.0033775941063203274
ours,omega,-0.003503114582011343
ours,omega,-0.004291151457093856
ours,omega,-0.004958315492791961
ours,omega,-0.006498356136045889
ours,omega,-0.005433878504462765
ours,omega,-0.0048368489599261155
ours,omega,-0.0031898488689757003
ours,omega,-0.0027632224257178816
ours,omega,-0.007105233442264584
ours,omega,-0.0032631801987370417
ours,omega,-0.007052431186142527
ours,omega,-0.0036378666247301626
ours,omega,-0.0044972920769061455
ours,omega,-0.0026872947568882385
ours,omega,-0.0021932414878853843
ours,omega,-0.0014762321033255257
ours,omega,-0.0010312858514125826
ours,omega,0.00011500550573937253
ours,omega,0.00029411094471545624
ours,omega,-0.0004454591888393886
ours,omega,4.6167222273232975e-05
ours,omega,0.0008803093782950942
ours,omega,0.0002987632948434531
ours,omega,0.001948861267621286
ours,omega,-0.0001249760465617455
ours,omega,-8.956806585595431e-05
ours,omega,-0.0011443419672038492
ours,omega,-0.0014821918583420336
ours,omega,-0.0019339796387492052
ours,omega,-0.0015143543667307789
ours,omega,-0.0020662650443674557
ours,omega,-0.0020995988597794376
ours,omega,-0.0034484148557805835
ours,omega,-0.0032729921025816525
ours,omega,-0.0046547569287178955
ours,omega,-0.0043569803280612655
ours,omega,-0.0062205349200121045
ours,omega,-0.003422994205395112
ours,omega,-0.004032110812668507
ours,omega,-0.004939810813904827
ours,omega,-0.003918926324204644
ours,omega,-0.005216149971140132
ours,omega,-0.0031991763296104654
ours,omega,-0.004153503876630555
ours,omega,-0.0049129439530512815
ours,omega,-0.00446367127233977
ours,omega,-0.004952587614072061
ours,omega,-0.0022585569718054973
ours,omega,-0.003303670009919351
ours,omega,-0.003731419927382634
ours,omega,-0.0023010122100183108
ours,omega,-0.006128130536962776
ours,omega,-0.004944854581532602
ours,omega,-0.0037097109990827486
ours,omega,-0.006940910960311004
ours,omega,-0.004195840479130611
ours,omega,-0.0053476474704059265
ours,omega,0.0034124154592281436
ours,omega,0.001041949114571429
ours,omega,0.003745745710740562
ours,omega,0.011514312575277208
ours,omega,0.011543973614710627
ours,omega,0.00701648438809593
ours,omega,0.0036208822536182433
ours,omega,0.0027936153419952786
ours,omega,-0.00047830339792986204
ours,omega,-0.0044150963075516095
ours,omega,-0.007266450630312563
ours,omega,-0.005576090043743834
ours,omega,-0.006835486306424759
ours,omega,-0.0071785131001904645
ours,omega,-0.010852811279562105
ours,omega,-0.00822415328929828
ours,omega,-0.006930181603073646
ours,omega,-0.00891727523411782
ours,omega,-0.01406638749082546
ours,omega,-0.006212483163909984
ours,omega,-0.006790939293068465
ours,omega,-0.003609539706278546
ours,omega,-0.004017428364105411
ours,omega,-0.0015554770867378855
ours,omega,-0.0022023576309917383
ours,omega,-0.002668298135092142
ours,omega,-0.0009045323935332923
ours,omega,-0.0004764987195841966
ours,omega,0.001229783466065031
ours,omega,0.0018620637152699233
ours,omega,0.0012341061110221988
ours,omega,0.001007734285206839
ours,omega,0.004697619483979759
ours,omega,0.0008537038018981888
ours,omega,0.0016822487977794804
ours,omega,-0.00010444496680654669
ours,omega,0.0006810465577984752
ours,omega,-0.0007348538080546455
ours,omega,-0.0011394085134759542
ours,omega,-0.0034634333490883066
ours,omega,-0.0025798267255258377
ours,omega,-0.0030427536550985106
ours,omega,-0.00405981592549369
ours,omega,-0.005514747690424226
ours,omega,-0.004705358663992592
ours,omega,-0.004138091878202578
ours,omega,-0.005771179081128624
ours,omega,-0.004567680035341967
ours,omega,-0.007024407316688788
ours,omega,-0.005553628381971645
ours,omega,-0.005296497627146499
ours,omega,-0.006157073158853023
ours,omega,-0.004737046710414636
ours,omega,-0.005999417435921028
ours,omega,-0.00608224045831475
ours,omega,-0.002863841107717705
ours,omega,-0.0016170896902360007
ours,omega,-0.0008047438474778693
ours,omega,0.0009235720588451866
ours,omega,0.0015399425184652064
ours,omega,0.0005403942558906581
ours,omega,0.0020680157042050336
ours,omega,0.0011163664584202622
ours,omega,0.0015013391876845497
ours,omega,0.001361868577587265
ours,omega,0.001434588502727067
ours,omega,0.0012806868534126778
ours,omega,0.0018631022847519826
ours,omega,-5.356895538396675e-06
ours,omega,-0.002465837118136985
ours,omega,-0.0019959548821655996
ours,omega,-0.0017399902060270542
ours,omega,-0.002596624541272002
ours,omega,-0.005602772013465063
ours,omega,-0.004671901222744495
ours,omega,-0.003931309329240175
ours,omega,-0.0058155555259940695
ours,omega,-0.004936338574284011
ours,omega,-0.01320935412443821
ours,omega,-0.00533768289222465
ours,omega,-0.005721801706284365
ours,omega,-0.0022411798882565857
ours,omega,-0.002842559093205828
ours,omega,-0.0021240397766180957
ours,omega,-0.0009345062719488609
ours,omega,0.0007348879681877227
ours,omega,0.0010596268440181064
ours,omega,0.008357343003812665
ours,omega,0.0017417102013383048
ours,omega,0.001672644158814418
ours,omega,0.002931791311741984
ours,omega,0.0027329634979254163
ours,omega,0.008304316162932979
ours,omega,0.0031673075283399146
ours,omega,0.0034780285719008255
ours,omega,0.004372007360060931
ours,omega,0.0034262805168378627
ours,omega,0.004698121869560968
ours,omega,0.004032577819864506
ours,omega,0.0048994005455639655
ours,omega,0.002345390279192094
ours,omega,0.0063699634124734185
ours,omega,0.000225279309798666
ours,omega,-0.01336297071050519
ours,omega,-0.010890573582110877
ours,omega,-0.004262632398821527
ours,omega,-0.006480577729283038
ours,omega,-0.008245305521054881
ours,omega,0.0007672284807755531
ours,omega,0.0012647010187467056
ours,omega,0.002697253921690637
ours,omega,0.0043485913835974305
ours,omega,0.0045071900520167185
ours,omega,0.005205684984052841
ours,omega,0.012767664943218751
ours,omega,0.005632602255798966
ours,omega,0.0087944930149053
ours,omega,0.006558665928539681
ours,omega,0.007174130184088294
ours,omega,-0.004723092755519263
ours,omega,-0.003171195617575999
ours,omega,-0.008060376154472818
ours,omega,-0.005403055604686624
ours,omega,-0.007741832369976415
ours,omega,-0.02119377150984164
ours,omega,-0.01731871275634489
ours,omega,-0.030944685411320755
ours,omega,-0.010691720682709183
ours,omega,-0.022198380291220135
ours,omega,-0.013702137025439487
ours,omega,-0.04996124858857298
ours,omega,-0.012303395539556061
ours,omega,-0.029984388747855
ours,omega,-0.03510491266414051
ours,omega,-0.014727932599691212
ours,omega,-0.02308575315746858
ours,omega,-0.016377779188486347
ours,omega,-0.030498948690010436
ours,omega,-0.019495430043745376
ours,omega,-0.021644065066325963
ours,omega,-0.019582777176225058
ours,omega,-0.03933120923967898
ours,omega,-0.01742774233923869
ours,omega,-0.010776910927249084
ours,omega,-0.02315726760965245
ours,omega,-0.005652563190439108
ours,omega,-0.008232551109939923
ours,omega,-0.008941931100044154
ours,omega,-0.007473842178671114
ours,omega,-0.010532049823420847
ours,omega,-0.024349205841589366
ours,omega,-0.013984095723706319
ours,omega,-0.0158456494068627
ours,omega,-0.020366947841376964
ours,omega,-0.01397302098107972
ours,omega,-0.013819451167298186
ours,omega,0.0027578514870633397
ours,omega,0.020441847991754414
ours,omega,0.006479349595041761
ours,omega,0.0031449190513546943
ours,omega,0.0367139246210825
ours,omega,0.01929052241194451
ours,omega,0.00416848623364216
ours,omega,-0.0075327675849159725
ours,omega,-0.03656042578073285
ours,omega,-0.03422050760698933
ours,omega,-0.02567494068952042
ours,omega,-0.03171565608245819
ours,omega,-0.022205190745712172
ours,omega,-0.019711054837637354
ours,omega,-0.017793730341999214
ours,omega,-0.014519297678392051
ours,omega,-0.027918008330450828
ours,omega,-0.01970430709350815
ours,omega,-0.011362950290495999
ours,omega,-0.008380006977088267
ours,omega,0.0035982465263036945
ours,omega,-0.002310519300375735
ours,omega,-0.004975106255767775
ours,omega,-0.01370244798133513
ours,omega,-0.006866909004287575
ours,omega,-0.011055255756919541
ours,omega,-0.018014197683168642
ours,omega,-0.03453592174671544
ours,omega,-0.04402924093338875
ours,omega,-0.032328613360724484
ours,omega,-0.02698139841725486
ours,omega,-0.03909686937482834
ours,omega,-0.04468828785941492
ours,omega,-0.05499984573953742
ours,omega,-0.09393809225828625
ours,omega,-0.07216039989221146
ours,omega,-0.05711544631140408
ours,omega,-0.06767663906626548
ours,omega,-0.11806803403344851
ours,omega,-0.05084790555403046
ours,omega,-0.07190665859584966
ours,omega,-0.05303988052521008
ours,omega,-0.1354148819140159
ours,omega,-0.04469421111897365
ours,omega,-0.04718589752199426
ours,omega,-0.04779872809528546
ours,omega,-0.035785138489888624
ours,omega,-0.01603624213997651
ours,omega,-0.008542734576029443
ours,omega,0.014879407688639656
ours,omega,0.016803327796574896
ours,omega,-0.01365330525992664
ours,omega,0.025689335951812498
ours,omega,-0.009876227796315223
ours,omega,0.025996711215151097
ours,omega,-0.020089358581019734
ours,omega,-0.014934911183921373
ours,omega,-0.016981365417435945
ours,omega,-0.05672328774199936
ours,omega,-0.02226107111502232
ours,omega,-0.04243149436517196
ours,omega,-0.036401703588712864
ours,omega,-0.01970245018708197
ours,omega,-0.018257077128821686
ours,omega,-0.01971070640257619
ours,omega,-0.021571533867246223
ours,omega,-0.045416712961987266
ours,omega,-0.049850749407912065
ours,omega,-0.04308898160117547
ours,omega,-0.010632987459376214
ours,omega,-0.008060622410207302
ours,omega,0.013152789578390972
ours,omega,0.00022359657304259206
ours,omega,0.08794082847854977
ours,omega,0.026688717082983184
ours,omega,0.01787473148056714
ours,omega,0.023665620380044262
ours,omega,0.016873478671665706
ours,omega,0.057657542293946956
ours,omega,0.027753358369991585
ours,omega,0.06591444132127026
ours,omega,0.00990305080883238
ours,omega,0.03396126833417464
ours,omega,0.036034845113996475
ours,omega,0.03391981594317364
ours,omega,0.039555747285283965
ours,omega,0.02821311127791197
ours,omega,0.0171973691041057
ours,omega,0.047860636015526176
ours,omega,0.020246468856761513
ours,omega,0.02150160534460413
ours,omega,0.03694872831321458
ours,omega,0.02933217540295191
ours,omega,0.09290299044038017
ours,omega,0.13018021002929372
ours,omega,0.031130277165436065
ours,omega,0.06842165803504219
ours,omega,0.09155747916630547
ours,omega,0.06678443660591948
ours,omega,0.08797916204505768
ours,omega,0.06493051944065847
ours,omega,0.11906334691601361
ours,omega,0.02421779617607661
ours,omega,0.05278464635400176
ours,omega,0.030508910765564
ours,omega,0.03921974553556146
ours,omega,0.03676726391337731
ours,omega,0.022451003254518098
ours,omega,0.020456133454525294
ours,omega,0.022270825362357805
ours,omega,0.026667486010445274
ours,omega,0.0725026935271853
ours,omega,0.02854473821780823
ours,omega,0.0505612768882468
ours,omega,0.05556485740746481
ours,omega,0.023977133340524814
ours,omega,0.029273517151379824
ours,omega,0.021979953864771362
ours,omega,0.0263643171330456
ours,omega,0.08532293688829429
ours,omega,0.03728302432024222
ours,omega,0.07575943489562942
ours,omega,0.042471916955494515
ours,omega,0.045541117598516256
ours,omega,0.1641420755047323
ours,omega,0.04643945177275782
ours,omega,0.1034373503445053
ours,omega,0.080659751478802
ours,omega,0.09053061273438895
ours,omega,0.053458978843394234
ours,omega,0.20640331269841544
ours,omega,0.04820691260080795
ours,omega,0.0356609422875247
ours,omega,0.1602525445731111
ours,omega,0.08572312412686206
ours,omega,0.01983969195553692
ours,omega,0.0064291468699669285
ours,omega,0.04590583171457846
ours,omega,-0.011055252942178628
ours,omega,0.001496949206445386
ours,omega,0.01063785096741715
ours,omega,0.015587444444952803
ours,omega,0.01796280779642817
ours,omega,0.024595144650616574
ours,omega,0.029980952244603287
ours,omega,0.030469396603970245
ours,omega,0.07936158900241941
ours,omega,0.047664774764494544
ours,omega,0.08444346054861412
ours,omega,0.0883371655566289
ours,omega,0.02854110417504263
ours,omega,0.05241466354975366
ours,omega,0.027412124450613196
ours,omega,0.02823800078312244
ours,omega,0.07688466037428954
ours,omega,0.030283865095088625
ours,omega,0.0735643791300089
ours,omega,0.023605267573156508
ours,omega,0.025443849623767778
ours,omega,0.03867701518150235
ours,omega,0.028647121356521588
ours,omega,0.023447342523396975
ours,omega,0.10137948750409254
ours,omega,0.060436747020344295
ours,omega,0.06332717058371895
ours,omega,0.07128277093613461
ours,omega,0.06353350436989708
ours,omega,0.08099485439414172
ours,omega,0.025930413427021848
ours,omega,0.05373696184517962
ours,omega,0.028129840904912495
ours,omega,0.04764440649762669
ours,omega,0.028414982920175136
ours,omega,0.02869413530517745
ours,omega,0.029880046297320884
ours,omega,0.030096489261278447
ours,omega,0.05789610180186777
ours,omega,0.021548863793343476
ours,omega,0.031233420296490844
ours,omega,0.013013355487218048
ours,omega,0.015400868758865982
ours,omega,0.00556677597613614
ours,omega,0.008968909548785597
ours,omega,0.0016850668063753682
ours,omega,0.009099850762325723
ours,omega,0.0058183599851782675
ours,omega,0.00819815051953554
ours,omega,0.010157011499444951
ours,omega,0.010145525104975878
ours,omega,0.007963635427149868
ours,omega,0.008533345646896395
ours,omega,0.011168161918579111
ours,omega,0.007081713200474515
ours,omega,0.018022608920905514
ours,omega,0.008531532010777443
ours,omega,0.005484846177260333
ours,omega,0.008644652885768905
ours,omega,0.009405196681521871
ours,omega,0.004822158626788836
ours,omega,-0.003928417598051098
ours,omega,-0.006994453086873353
ours,omega,-0.0003878159723782193
ours,omega,-0.010271158971433852
ours,omega,-0.0022879227543083636
ours,omega,-0.0038006437653005654
ours,omega,-0.0020141050690960227
ours,omega,0.00020440909966121246
ours,omega,-0.00947362280413347
ours,omega,-0.0045671696227501946
ours,omega,-0.009678901379432753
ours,omega,-0.0076004696009159545
ours,omega,-0.0055100406704294835
ours,omega,-0.013608149150815013
ours,omega,-0.008462489709470888
ours,omega,-0.010705846451702541
ours,omega,-0.012317550654335332
ours,omega,-0.009297445150252034
ours,omega,-0.013739164239083196
ours,omega,-0.01135023836992076
ours,omega,-0.01778583112627062
ours,omega,-0.011516632563317211
ours,omega,-0.018555814947596533
ours,omega,-0.02079816127329001
ours,omega,-0.011043675075071202
ours,omega,-0.01086097849265856
ours,omega,-0.016579192166275743
ours,omega,-0.011401564675542389
ours,omega,-0.011812364122116517
ours,omega,-0.012774118036874005
ours,omega,-0.018848259209773538
ours,omega,-0.0161569602047154
ours,omega,-0.019613064187434588
ours,omega,-0.017797729923496305
ours,omega,-0.013615666417578078
ours,omega,-0.01207882308173727
ours,omega,-0.00825493928862706
ours,omega,-0.009200564530818424
ours,omega,-0.012906753317772465
ours,omega,-0.005906632418059232
ours,omega,-0.006692550007286486
ours,omega,-0.0028440971692202865
ours,omega,-0.007203180234387798
ours,omega,-0.0031869040345158285
ours,omega,-0.004048938708057177
ours,omega,-0.0027442166124115527
ours,omega,-0.004535008485708026
ours,omega,-0.0033914294999893187
ours,omega,-0.007343055875158936
ours,omega,-0.0028339454782779425
ours,omega,-0.0066004846649314886
ours,omega,-0.004170974101982968
ours,omega,-0.009740487726693028
ours,omega,-0.004335885360475307
ours,omega,-0.006251771369083333
ours,omega,-0.003031702340801544
ours,omega,-0.0035181826868654967
ours,omega,-0.004016015690023141
ours,omega,-0.0022109537599944717
ours,omega,-0.006795838373257125
ours,omega,0.00037882353895665744
ours,omega,-0.0012155851708282941
ours,omega,0.0008964246720109537
ours,omega,-0.00013706488492265523
ours,omega,-0.0004179877720344588
ours,omega,0.0022379629367487094
ours,omega,0.0003128860192837535
ours,omega,0.0015133570468187016
ours,omega,-0.0004912241716026264
ours,omega,-0.0010214358731502962
ours,omega,-0.0013741645236942657
ours,omega,-0.0024622243520393203
ours,omega,-0.0018390521487272257
ours,omega,-0.0026650391267643014
ours,omega,-0.003592023994015578
ours,omega,-0.003041507803499703
ours,omega,-0.00478101776779416
ours,omega,-0.004053010943308025
ours,omega,-0.004946949784787949
ours,omega,-0.006402110195474896
ours,omega,-0.010648277531619219
ours,omega,-0.008606397198429143
ours,omega,-0.010170854551940375
ours,omega,-0.0056538460025736745
ours,omega,-0.0002212505495919892
