stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1789402659.3803527,-113.35978698730469,-91.33527055966434,-118.46646118164062,-94.38332564692892,-98.12873077392578,-102.75807310079786,-102.66677856445312,-106.2328552589225,-231.8262481689453,-185.71859620659325,-200.7955093383789,-208.99092835972036,-432.6217575073242,-394.7095245663136
1789402659.4463527,-113.90740203857422,-92.79213181609558,-119.24467468261719,-96.1583461973991,-101.10270690917969,-106.62439702283613,-105.93987274169922,-110.55517128502761,-233.1520767211914,-188.95047801349466,-207.0425796508789,-217.17956830786375,-440.1946563720703,-406.1300463213584
1789402659.4793527,-118.19869232177734,-94.36115995843235,-125.78675842285156,-101.70875799614531,-104.03473663330078,-111.51923872608093,-108.4568862915039,-113.88776310541373,-243.9854507446289,-196.06991795457765,-212.4916229248047,-225.40700183149465,-456.4770736694336,-421.4769197860723
1789402659.5123527,-119.59747314453125,-96.91782711201452,-124.82263946533203,-99.8020383910145,-105.25460052490234,-112.72335482448148,-110.17134857177734,-116.44247644949043,-244.42011260986328,-196.71986550302904,-215.4259490966797,-229.1658312739719,-459.84606170654297,-425.88569677700093
1789402659.5783527,-130.6843719482422,-105.3984903775984,-136.02706909179688,-107.97855104467658,-109.2337417602539,-116.04352410292286,-114.04139709472656,-119.25388775086472,-266.71144104003906,-213.377041422275,-223.27513885498047,-235.2974118537876,-489.98657989501953,-448.6744532760626
1789402659.6443527,-133.3885498046875,-107.9703351791149,-139.63711547851562,-111.86771152980496,-115.00543975830078,-120.81334790093182,-119.85200500488281,-123.82840110545507,-273.0256652832031,-219.83804670891988,-234.8574447631836,-244.64174900638687,-507.8831100463867,-464.47979571530675
1789402659.6773527,-136.36810302734375,-110.95914865159875,-141.9772491455078,-113.64376406306242,-119.47917175292969,-126.34208097231098,-124.67388916015625,-129.81455609056172,-278.34535217285156,-224.60291271466116,-244.15306091308594,-256.15663706287273,-522.4984130859375,-480.7595497775339
1789402659.7103527,-139.28753662109375,-114.19194485381861,-146.40362548828125,-119.64571088740378,-122.77863311767578,-129.89794523865137,-129.17697143554688,-135.71756318916235,-285.691162109375,-233.8376557412224,-251.95560455322266,-265.6155084278137,-537.6467666625977,-499.4531641690361
1789402659.776353,-144.73275756835938,-119.4998222623858,-150.72894287109375,-122.36733482004071,-130.76162719726562,-140.49207405864712,-136.9564971923828,-145.79035051631794,-295.4617004394531,-241.8671570824265,-267.71812438964844,-286.28242457496503,-563.1798248291016,-528.1495816573915
1789402659.8423529,-168.11558532714844,-141.01037822421537,-178.6686553955078,-150.56893164633098,-147.1013641357422,-161.22229599766604,-156.6574249267578,-172.51368232852943,-346.78424072265625,-291.57930987054635,-303.7587890625,-333.73597832619544,-650.5430297851562,-625.3152881967418
