stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1789762031.533728,79.90242004394531,60.63250037850581,85.10669708251953,65.46990138684059,72.90290832519531,73.89516489941552,77.8122787475586,79.80769904789224,165.00911712646484,126.1024017653464,150.7151870727539,153.70286394730778,315.72430419921875,279.8052657126542
1789762031.6987278,83.59487915039062,64.11261748832668,88.45516967773438,68.39517355944002,73.14629364013672,74.38563938817337,78.20292663574219,80.39271211656781,172.050048828125,132.50779104776672,151.3492202758789,154.77835150474118,323.3992691040039,287.2861425525079
1789762031.863728,82.76739501953125,63.63715215444109,86.95194244384766,66.52727181661011,72.49342346191406,73.61967712621971,76.83795166015625,78.0889060180366,169.7193374633789,130.1644239710512,149.3313751220703,151.7085831442563,319.0507125854492,281.8730071153075
1789762032.028728,83.7374038696289,64.94561848434653,89.14647674560547,69.55693279149735,73.70086669921875,76.04629359745367,78.51087188720703,81.14105696408711,172.88388061523438,134.50255127584387,152.21173858642578,157.18735056154077,325.09561920166016,291.68990183738464
1789762032.193728,88.1224136352539,69.23525237428646,92.5345230102539,72.00848935512327,76.44420623779297,79.45304253864033,81.69949340820312,85.3259200526877,180.6569366455078,141.24374172940975,158.1436996459961,164.77896259132802,338.8006362915039,306.0227043207378
1789762032.358728,89.7440414428711,71.17384072987433,95.19108581542969,75.58224019401558,77.83821105957031,82.34660915284502,82.99649047851562,88.0034764577787,184.93512725830078,146.7560809238899,160.83470153808594,170.35008561062372,345.7698287963867,317.1061665345136
1789762032.523728,85.30804443359375,67.75127978648395,88.80269622802734,69.42847146075933,74.54337310791016,77.46984214246064,79.3594741821289,81.99392323684756,174.1107406616211,137.17975124724327,153.90284729003906,159.4637653793082,328.01358795166016,296.64351662655145
1789762032.6887279,85.16099548339844,67.41622384849664,90.49394226074219,71.57415981920661,76.78343963623047,81.38405253751537,82.0839614868164,87.09845346501015,175.65493774414062,138.99038366770327,158.86740112304688,168.48250600252553,334.5223388671875,307.4728896702288
1789762032.853728,87.25244903564453,69.9170092115244,92.10261535644531,73.49114011871525,75.75778198242188,81.77131028466808,78.61978149414062,82.86888766183247,179.35506439208984,143.40814933023967,154.3775634765625,164.64019794650056,333.73262786865234,308.04834727674023
1789762033.117728,79.83547973632812,64.16255050828143,85.05359649658203,68.32851647577739,71.23336791992188,76.68795518563903,76.78111267089844,83.31498837348997,164.88907623291016,132.49106698405882,148.0144805908203,160.002943559129,312.90355682373047,292.4940105431878
1789762033.282728,77.07540893554688,62.07058666415991,82.49535369873047,66.60995578568227,67.13842010498047,72.58431960580323,71.96348571777344,77.8359533770387,159.57076263427734,128.6805424498422,139.1019058227539,150.42027298284194,298.67266845703125,279.10081543268416
1789762033.447728,70.13973236083984,56.33998508254078,74.12889862060547,59.067980390848305,60.10862731933594,64.01734071367262,63.69145965576172,67.07856783779347,144.2686309814453,115.40796547338908,123.80008697509766,131.0959085514661,268.06871795654297,246.50387402485518
1789762033.6127279,66.32967376708984,53.04364677070198,71.09578704833984,56.90865845191501,60.26850509643555,64.93350586130818,63.78946304321289,67.82361963474008,137.4254608154297,109.95230522261699,124.05796813964844,132.75712549604827,261.4834289550781,242.70943071866526
1789762033.7777278,65.59187316894531,52.691833076120886,69.55669403076172,55.444679195815695,56.121299743652344,60.57841893863167,61.14043045043945,66.80866681240732,135.14856719970703,108.13651227193658,117.2617301940918,127.387085751039,252.41029739379883,235.5235980229756
1789762033.942728,55.1709098815918,44.313395766662865,59.14754867553711,47.56001954692158,47.048397064208984,50.81630907281042,50.38227081298828,54.251771643478705,114.3184585571289,91.87341531358445,97.43066787719727,105.06808071628913,211.74912643432617,196.94149602987358
1789762034.107728,44.553504943847656,36.467856983139285,47.268890380859375,38.42374492221136,38.029659271240234,41.339110093193085,40.77516174316406,44.23789968407505,91.82239532470703,74.89160190535065,78.8048210144043,85.57700977726813,170.62721633911133,160.46861168261879
1789762034.272728,36.044410705566406,28.993858042026776,37.94306945800781,30.11155299283955,32.06019592285156,34.62401875842612,33.949466705322266,36.23503170354711,73.98748016357422,59.10541103486632,66.00966262817383,70.85905046197323,139.99714279174805,129.96446149683953
1789762034.437728,21.611156463623047,17.089313032918763,22.941064834594727,17.988358243875748,21.62188720703125,23.282616742558062,23.130800247192383,24.819209077511026,44.55222129821777,35.07767127679451,44.75268745422363,48.10182582006909,89.3049087524414,83.1794970968636
1789762034.602728,7.733224868774414,6.1564669599711035,8.181720733642578,6.449960942250446,3.4114980697631836,3.6039311975826713,3.6202306747436523,3.7849704462908975,15.914945602416992,12.606427902221549,7.031728744506836,7.388901643873568,22.946674346923828,19.995329546095117
1789762034.8007278,2.1518354415893555,1.7283499215508602,2.262371301651001,1.8034307898922213,-6.294659614562988,-6.792101792883924,-6.726198673248291,-7.226071537090454,4.4142067432403564,3.5317807114430817,-13.02085828781128,-14.018173329974378,-8.606651544570923,-10.486392618531296
1789762034.965728,-3.1061618328094482,-2.4906828533133707,-3.317131996154785,-2.652401498594185,-10.634847640991211,-11.490128716092102,-11.34020709991455,-12.164989652084218,-6.423293828964233,-5.1430843519075555,-21.97505474090576,-23.655118368176318,-28.398348569869995,-28.79820272008387
1789762035.130728,-5.050856113433838,-4.031582642923802,-5.294198513031006,-4.147222719308492,-11.624919891357422,-12.628045420298552,-12.441008567810059,-13.446124534485246,-10.345054626464844,-8.178805362232294,-24.06592845916748,-26.074169954783798,-34.410983085632324,-34.252975317016094
1789762035.295728,0.9065251350402832,0.7261552329064315,0.9436995983123779,0.7440452968877612,-8.130690574645996,-8.75838393444262,-8.624605178833008,-9.178599822279244,1.8502247333526611,1.4702005297941927,-16.755295753479004,-17.936983756721865,-14.905071020126343,-16.466783226927674
1789762035.460728,3.007427453994751,2.4206704925308804,3.1735031604766846,2.528912396886192,-5.928985118865967,-6.415081016126058,-6.345332622528076,-6.840176334026858,6.1809306144714355,4.949582889417073,-12.274317741394043,-13.255257350152917,-6.093387126922607,-8.305674460735844
1789762035.625728,4.622926712036133,3.729372004855315,4.89139461517334,3.9081447564206315,-3.8271899223327637,-4.148157667337527,-4.0662455558776855,-4.35854680557645,9.514321327209473,7.637516761275947,-7.893435478210449,-8.506704472913977,1.6208858489990234,-0.8691877116380304
1789762035.7907279,4.7701921463012695,3.8150756779735464,5.121115684509277,4.091607592709403,-2.5953681468963623,-2.8039616598940293,-2.7617132663726807,-2.9529949590211495,9.891307830810547,7.906683270682949,-5.357081413269043,-5.756956618915179,4.534226417541504,2.14972665176777
1789762035.9557278,3.059861421585083,2.433160992535662,3.2105460166931152,2.5133728973210374,-3.8593392372131348,-4.185620665877651,-4.119985103607178,-4.4349384043251785,6.270407438278198,4.946533889856699,-7.9793243408203125,-8.62055907020283,-1.7089169025421143,-3.6740251803461312
1789762036.120728,2.455171823501587,1.9407537239697372,2.6074254512786865,2.049788460030327,-4.6691389083862305,-5.002688899933166,-4.992623805999756,-5.323451683018816,5.062597274780273,3.9905421840000646,-9.661762714385986,-10.326140582951982,-4.599165439605713,-6.335598398951918
1789762036.285728,0.9430345296859741,0.7463729577726996,0.9924089312553406,0.7792110910788503,-5.6661810874938965,-6.081061351694089,-6.039901256561279,-6.450217215119229,1.9354434609413147,1.52558404885155,-11.706082344055176,-12.531278566813318,-9.770638883113861,-11.005694517961768
1789762036.450728,0.37729141116142273,0.29377732696512526,0.3946124017238617,0.3074875135427913,-7.207548141479492,-7.30068761967194,-7.542302131652832,-7.4936392969056485,0.7719038128852844,0.6012648405079166,-14.749850273132324,-14.794326916577589,-13.97794646024704,-14.193062076069673
1789762036.549728,-0.29539725184440613,-0.22620489800352056,-0.36264854669570923,-0.2752521992478569,-7.480102062225342,-7.649357742334063,-7.913011074066162,-8.01474843933793,-0.6580457985401154,-0.5014570972513774,-15.393113136291504,-15.664106181671993,-16.05115893483162,-16.165563278923372
1789762036.7147279,-1.6005587577819824,-1.1880935553517744,-1.703114628791809,-1.2623615931399519,-6.952029228210449,-7.0296753372016845,-7.366546154022217,-7.404492182480054,-3.3036733865737915,-2.4504551484917263,-14.318575382232666,-14.434167519681738,-17.622248768806458,-16.884622668173463
1789762036.8137279,-2.0137181282043457,-1.48187929407926,-2.1263997554779053,-1.555918869486694,-7.535110950469971,-7.442617397172118,-8.144640922546387,-8.174624612248904,-4.140117883682251,-3.037798163565954,-15.679751873016357,-15.617242009421021,-19.81986975669861,-18.655040172986975
1789762036.9787278,1.688771367073059,1.2462839339895613,1.7862056493759155,1.3193038347247168,-3.5703790187835693,-3.4940414958729695,-3.820631742477417,-3.760910425783206,3.4749770164489746,2.565587768714278,-7.391010761260986,-7.2549519216561755,-3.9160337448120117,-4.689364152941898
1789762037.143728,1.3805418014526367,1.0070959590188986,1.4530667066574097,1.0568908435382314,-3.2239532470703125,-3.193878516743642,-3.395432710647583,-3.3360908777767273,2.8336085081100464,2.06398680255713,-6.6193859577178955,-6.52996939452037,-3.785777449607849,-4.46598259196324
1789762037.308728,-1.2034518718719482,-0.8854694403084451,-1.2632924318313599,-0.9203404048339753,-4.5397748947143555,-4.460748073641321,-4.810976028442383,-4.728045616940722,-2.466744303703308,-1.8058098451424205,-9.350750923156738,-9.188793690582044,-11.817495226860046,-10.994603535724464
1789762037.473728,-3.3658530712127686,-2.4697828645368856,-3.4999468326568604,-2.5179366250051536,-6.35806941986084,-6.104663482242261,-6.767070770263672,-6.52980956488528,-6.865799903869629,-4.987719489542039,-13.125140190124512,-12.63447304712754,-19.99094009399414,-17.62219253666958
1789762037.638728,-3.522019863128662,-2.572170863090033,-3.7012076377868652,-2.6843222329514522,-7.048652172088623,-6.926220640603594,-7.335406303405762,-7.053980369330831,-7.223227500915527,-5.256493096041485,-14.384058475494385,-13.980201009934426,-21.607285976409912,-19.23669410597591
1789762037.8037279,-3.698181390762329,-2.653198534627236,-3.875466823577881,-2.753613292118831,-7.396040439605713,-7.132247524396802,-7.821514129638672,-7.524278198777669,-7.57364821434021,-5.4068118267460665,-15.217554569244385,-14.656525723174472,-22.791202783584595,-20.06333754992054
1789762037.9687278,-4.041231155395508,-2.9360877294770273,-4.248498439788818,-3.0668518862472722,-7.828261852264404,-7.498166155509003,-8.25675106048584,-7.866456125018432,-8.289729595184326,-6.0029396157243,-16.085012912750244,-15.364622280527435,-24.37474250793457,-21.367561896251736
1789762038.133728,-1.333318829536438,-0.9653038625826441,-1.4088618755340576,-1.017022219832292,-6.350123882293701,-6.036435417681981,-6.686529159545898,-6.311724722262412,-2.7421807050704956,-1.9823260824149362,-13.0366530418396,-12.348160139944394,-15.778833746910095,-14.33048622235933
1789762038.298728,-1.2981812953948975,-0.9351392350284344,-1.391019344329834,-1.0169041645223051,-5.255791187286377,-5.0037436642082485,-5.525358200073242,-5.215543951656116,-2.6892006397247314,-1.9520433995507396,-10.78114938735962,-10.219287615864364,-13.47035002708435,-12.171331015415102
1789762038.463728,1.034712553024292,0.7432311326631423,1.0897510051727295,0.7931678134248888,-2.7236380577087402,-2.62103946287795,-2.895627021789551,-2.801316914945085,2.1244635581970215,1.5363989460880312,-5.619265079498291,-5.422356377823035,-3.4948015213012695,-3.8859574317350036
1789762038.694728,3.3707048892974854,2.3590402180667605,3.554090976715088,2.4834964335049223,-0.013998744077980518,-0.01301196208271108,-0.015958838164806366,-0.015098611755807926,6.924795866012573,4.842536651571683,-0.029957582242786884,-0.028110573838519004,6.894838283769786,4.814426077733164
1789762038.8597279,3.6000781059265137,2.592151337194909,3.78536319732666,2.717649442538054,0.5022861957550049,0.47918470059912477,0.5340897440910339,0.5088971739630964,7.385441303253174,5.309800779732964,1.0363759398460388,0.9880818745622212,8.421817243099213,6.297882654295185
1789762039.0247278,1.6634639501571655,1.200356243549015,1.7502968311309814,1.2615197985178697,-0.5133630633354187,-0.49643699924546847,-0.5434929132461548,-0.5268239950106012,3.413760781288147,2.4618760420668844,-1.0568559765815735,-1.0232609942560695,2.3569048047065735,1.4386150478108148
