stamp_sec,v_y_gt,v_y_est,omega_gt,omega_est
1789762033.018728,-0.08567320753953744,-0.09353097700410305,0.0925218034577061,0.08883105514610702
1789762033.051728,-0.08674420346950296,-0.0954487278376881,0.09161373512507175,0.0849695990666159
1789762033.084728,-0.08793620413171244,-0.09620436797205015,0.08971332924917108,0.08497955942660228
1789762033.117728,-0.08842837989526675,-0.09654587371382405,0.08837253224980089,0.08466696296831505
1789762033.150728,-0.08911765179908215,-0.0971675515206487,0.08611084396341925,0.08246481543665532
1789762033.183728,-0.08905146715925749,-0.09691317391063602,0.08433889964346568,0.082070885680847
1789762033.216728,-0.08887835122393373,-0.0973297347017195,0.08266528817575915,0.07793281998295094
1789762033.249728,-0.08871075934737682,-0.0966840967221295,0.08150131400135324,0.07779346642000598
1789762033.315728,-0.08861142243929088,-0.10459700257306351,0.07871173790924513,0.07481040079669785
1789762033.348728,-0.08277455498223851,-0.09543548684177719,0.06963286035598344,0.07766672242142182
1789762033.381728,-0.07483714507737993,-0.08633416378891415,0.07509021207756908,0.07568516169694163
1789762033.414728,-0.0766033517818272,-0.08540910538606204,0.07845785700105708,0.07064282406030789
1789762033.480728,-0.08478801925580814,-0.10193377095970835,0.0785759743819519,0.06595757205848275
1789762033.513728,-0.08919804792465058,-0.0961416408464052,0.0746655293846835,0.0716174186118521
1789762033.546728,-0.09163522744888564,-0.09863223280289302,0.0722716537534662,0.06691089667017637
1789762033.579728,-0.09275922887084853,-0.09957149376236604,0.07032494887444518,0.06609341051862185
1789762033.6457279,-0.09366778059909642,-0.10897876261395359,0.06726651623524381,0.05483241272816482
1789762033.6787279,-0.0934582189467319,-0.10018832047854079,0.06497311273779645,0.061651458954055965
1789762033.7117279,-0.09102635761433664,-0.09903470238208276,0.0627799926994337,0.061112631834534775
1789762033.7447278,-0.08892915167388171,-0.0972664568663512,0.06137453308733879,0.056486714720844
1789762033.7777278,-0.08650805003779904,-0.09507778282996189,0.059295513844239034,0.0564534857203293
1789762033.8107278,-0.08412316939531284,-0.0932070661140637,0.05761777914324748,0.052374223157328426
1789762033.909728,-0.07971032172905002,-0.10515904931927372,0.052211502017211704,0.04285594539452636
1789762033.942728,-0.07769478905123162,-0.08470332694530569,0.050680804537998995,0.051175556506075574
1789762033.975728,-0.07563158560380234,-0.0824191802207878,0.049613113629059395,0.0509997414564097
1789762034.008728,-0.07041359890717569,-0.08247341027004747,0.044374614283581755,0.04275571865206729
1789762034.041728,-0.06623431263500823,-0.07535814659114387,0.04622841476994156,0.04142355436752023
1789762034.074728,-0.06597393868807977,-0.07330093298311702,0.044171550758939256,0.04278559211167454
1789762034.107728,-0.06561625438523944,-0.07219042749056848,0.04236979660743896,0.04163823586620697
1789762034.173728,-0.062461886330135385,-0.07678309061628769,0.03969963195953357,0.04015110460036856
1789762034.206728,-0.06048848983320809,-0.06939882137271566,0.038580415149337154,0.032039093886668674
1789762034.239728,-0.05945492948241782,-0.06728431410615206,0.034016677822122234,0.031924015184263965
1789762034.272728,-0.05644270157345321,-0.06378846448710788,0.03113532024349424,0.03026028455930778
1789762034.305728,-0.0530911020038074,-0.06024241836910267,0.028876901867007306,0.027356289821268732
1789762034.338728,-0.049498820236309804,-0.05623993665770813,0.027284225035488933,0.026858124324365032
1789762034.371728,-0.04601148058115001,-0.05463427412977471,0.025187320665103995,0.018094101871238916
1789762034.404728,-0.042356751191762854,-0.05058344066715317,0.023757914281741566,0.017647850513993313
1789762034.503728,-0.013095724541168252,-0.058349613499710754,0.00910065227485565,-0.0023306912530866274
1789762034.536728,-0.009004227198611048,-0.014319753975297009,0.010058786267729502,0.011645900069382879
1789762034.569728,-0.007589691358599104,-0.013421930258476421,0.008665018528912508,0.005470446207561477
1789762034.602728,-0.006004942865831531,-0.011389199423186553,0.007726764849424303,0.00502122442473451
1789762034.635728,-0.0047838881854369575,-0.009503304555016311,0.003953689123026273,0.00478414227686871
1789762034.6687279,-0.0015949888461967987,-0.00545476360499988,0.0009009699684290654,0.005536491660889995
1789762034.7347279,0.0028772466670901053,-6.258642224607003e-05,-0.003620455904116485,0.008070793183920472
1789762034.7677279,0.006723112463946634,0.006342861643413408,-0.004255413176287238,0.004678051760481897
1789762034.8007278,0.012084774330119785,0.009962178637933944,-0.003911109958741605,0.004751281587288717
1789762034.8337278,0.01642999082706531,0.014188107681934717,-0.003756848268547699,0.005416756053381979
1789762034.8667278,0.02029078895111791,0.01762982527355204,-0.0038694282585918782,0.005596263072025316
1789762034.9327278,0.02563033144679938,0.02162629284584884,-0.003715033216348927,0.015633803307691777
1789762034.965728,0.027869975160409233,0.026040234699755162,-0.0036976807770414035,0.009270157079867239
1789762035.031728,0.03133489964253844,0.028031893547213787,-0.001383282668872545,0.022603810268663302
1789762035.064728,0.031924208787352804,0.028744179655085095,-0.0005822388534439224,0.008843542888225319
1789762035.097728,0.0319819849777474,0.028703194320389758,-6.98266065187234e-05,0.009267469138797236
1789762035.163728,0.030510877477917475,0.027063069361959968,-0.0014948863483073907,0.027508240840541424
1789762035.196728,0.030261034422805366,0.029320339499885068,0.00021886414861180964,0.01287895373519141
1789762035.229728,0.02939303767780377,0.027921668278896323,0.00098111386853,0.013677092702087223
1789762035.295728,0.02815820135626801,0.02375075345309191,0.002908547357607754,0.026016357899761186
1789762035.361728,0.026255852927099532,0.021082841573513644,0.003122637624615151,0.02918377070553091
1789762035.394728,0.025387841408401002,0.022877496349020813,0.003986096627175848,0.015976647813010995
1789762035.427728,0.02425193110608248,0.02152791998177003,0.005046999818611474,0.016326906632696397
1789762035.460728,0.02286091397468759,0.019554876292391686,0.005710515316940534,0.015790299918644564
1789762035.493728,0.02150870317936171,0.017898215296829022,0.006078468179286175,0.016001627850975836
1789762035.592728,0.01689008784719004,0.0069903374500745515,0.006265224573250031,0.038342004497993014
1789762035.625728,0.015591822191733051,0.012627273372015574,0.006524738039090297,0.016526647615500392
1789762035.658728,0.014541433747396582,0.011014215841497636,0.00654355255106414,0.015327568224777046
1789762035.6917279,0.013891566540524813,0.010102294049389606,0.006797403696996869,0.01525245366404437
1789762035.7247279,0.01296771257606455,0.009280422292646105,0.006301639206970948,0.015060632619275498
1789762035.7577279,0.012704743948056318,0.008861427292806465,0.005518429227035646,0.01473140691564511
1789762035.8567278,0.013378905127247265,0.00209331626531868,0.005148868765461867,0.03149593275324057
1789762035.8897278,0.013946868292205927,0.010014387976634054,0.004696739611469943,0.014046504343119317
1789762035.9227278,0.014300705880147646,0.010613933594034031,0.004864759620207442,0.012989688679425512
1789762035.9557278,0.014152015384694572,0.01077842538739244,0.004168752813213944,0.013112299003248631
1789762035.9887278,0.014555140075841244,0.0111862718616599,0.0037822764193845004,0.0127342448418041
1789762036.021728,0.01472256285661011,0.011649630280131263,0.003649072743781713,0.011877453350245504
1789762036.087728,0.01601283668217679,0.009058482505420058,0.0027566342259780687,0.019998512666772675
1789762036.120728,0.016900681346585067,0.013692079462482945,0.002514614102231187,0.011458693397640725
1789762036.153728,0.017844903264727208,0.01464089108660896,0.0022857584772628674,0.011401760412229883
1789762036.186728,0.018767035022594136,0.01562946401902608,0.0019098325476799927,0.01135539126424826
1789762036.219728,0.020054198066183915,0.01646261192516374,0.0024142269850749966,0.010229866648148872
1789762036.285728,0.022002637265782,0.01427689844727082,0.001863749470650875,0.018797367527832724
1789762036.351728,0.023522429803884748,0.016502964298311766,-0.0037008272352160353,0.018831350889369186
1789762036.384728,0.02524238224608233,0.025057392797899126,-0.001940794052471263,0.0074162693461962735
1789762036.417728,0.026210254606036543,0.02539528876004666,-0.0008343757230345646,0.00958471182882041
1789762036.450728,0.026958360361293288,0.025338723352387314,0.0004810831729175459,0.0102646448788249
1789762036.483728,0.027200782985621785,0.024665069758294043,0.0017716494455757275,0.010055556502459212
1789762036.549728,0.02662674058031378,0.020463725912657833,0.0032413110773196517,0.01978983457820107
1789762036.582728,0.02539578174513224,0.022138008085697283,0.0032570022583358923,0.01154768344082413
1789762036.648728,0.02318727526056641,0.016134050958024462,0.0032066241454792935,0.017255925113499347
1789762036.7147279,0.02173253316586532,0.014872481857033326,0.00274586721417119,0.017811390571898414
1789762036.7477279,0.021329517351714955,0.01816309156227078,0.0026046127858359606,0.010135109198919915
1789762036.7807279,0.02091628497498199,0.017935370806450173,0.0029410404885662008,0.01002313960681172
1789762036.8137279,0.020000898478887308,0.017012947005125498,0.00308182081913409,0.009055862632771462
1789762036.8467278,0.01898275592687959,0.016108654898871585,0.002369063613711428,0.009062330968395576
1789762036.9127278,0.013105537535192724,0.012896571240537924,0.002358702868919958,0.015647799401659432
1789762036.9457278,0.012843664161048096,0.01088979183584704,0.002443796982936936,0.008541369994312271
1789762037.0117278,0.014015762220772388,0.00812107305866392,0.003101268124251128,0.013839442847639893
1789762037.0447278,0.01433220199766616,0.010937703706021956,0.0031396150521254386,0.008605291714355033
1789762037.077728,0.014909773937139548,0.011035792055749033,0.003511296390020606,0.008101601114204025
1789762037.143728,0.015451259704006404,0.007525156915977118,0.0034329654768909916,0.013204767172383308
1789762037.176728,0.015598306066141987,0.011749423181289895,0.0032978209007135753,0.008355999313554983
1789762037.242728,0.01573608246912528,0.007724247325144923,0.0028162680232246425,0.010729635310697764
1789762037.275728,0.01625111344675645,0.012172482568510426,0.002399413641098668,0.006688238775255439
1789762037.341728,0.01730561566681743,0.00969109674034508,0.0017361419338561505,0.010581076326407927
1789762037.374728,0.017889823432911456,0.014446462244988429,0.0016791753339042224,0.006192803991959001
1789762037.440728,0.018698547860967807,0.011711950185221788,0.0005592073386948496,0.009168666168587039
1789762037.473728,0.01925483442686371,0.01655341165798903,0.0002326072718756427,0.005219224077265073
1789762037.506728,0.01992307616213651,0.01731514763170732,3.151317964584263e-05,0.005073892462770375
1789762037.572728,0.021104445724340337,0.01621540881584563,-0.0004252866796122032,0.009983121913518515
1789762037.605728,0.021416039213955074,0.01941105829519122,-0.000244053372725302,0.004549341631791187
1789762037.671728,0.02248958112515531,0.017790291908297763,-0.000624261337400335,0.010159653395991862
1789762037.704728,0.02323204184219385,0.020860953165084392,-0.0005570790085136821,0.004819757277185818
1789762037.7377279,0.02372456125780431,0.021448102006154227,-0.0006448038161639152,0.004913320013212529
1789762037.7707279,0.024468921483368433,0.022081518487205284,-0.0007010446758564836,0.005400608002368469
1789762037.8697278,0.02604412891086838,0.01939114493569655,-6.589695263052823e-05,0.017570945019176436
1789762037.9027278,0.025762177963073896,0.02359273278136517,8.65198897882708e-05,0.005874024530644622
1789762037.9357278,0.02542220082690072,0.02321990745985819,0.00025854513609001274,0.005938881818669046
1789762037.9687278,0.02508122955897818,0.023010307810495907,0.000611000391929529,0.006910332075715999
1789762038.0347278,0.024277479870098873,0.019747960153264518,0.000658125684166083,0.0135596122291217
1789762038.1007278,0.023565852373303997,0.019502655324110097,0.0009991006762401923,0.015056686690402402
1789762038.133728,0.023274617424631217,0.020979303326687498,0.0018698114878288878,0.007999995772857503
1789762038.166728,0.02244562852691878,0.019928406604940534,0.0024306341485659686,0.008318303797568573
1789762038.199728,0.021496908551494442,0.018722649598962547,0.0027954683812708636,0.008580357714119856
1789762038.298728,0.01709015243428169,0.010092710391013266,0.0038420698653923637,0.02187371254370461
1789762038.331728,0.015719368664967703,0.012962326397752563,0.004220609380359733,0.009431561657029918
1789762038.364728,0.014127221868188045,0.011379184069442272,0.004457618949370541,0.009302852286010913
1789762038.397728,0.0125004192192808,0.0097906077053367,0.004694417595657732,0.009321602432061891
1789762038.430728,0.01084135736347136,0.008233041094191547,0.004997495740134333,0.009577275644287252
1789762038.529728,0.007029809291385192,-0.0021126425503587027,0.005087133655500652,0.018900231617053988
1789762038.562728,0.005923182870686716,0.002955271695939801,0.005149033182576681,0.008687352257459625
1789762038.595728,0.004755866328787661,0.001939017250619031,0.004918349865786033,0.008641634822011086
1789762038.661728,0.0031079360932331213,-0.0023545322020504175,0.00458306778136878,0.012512989790166358
1789762038.694728,0.002660381307405757,6.468632861221686e-05,0.004503971023478065,0.008397519961373941
1789762038.760728,0.0022066403041325344,-0.003552437082096677,0.005094224401204708,0.010666983366202181
1789762038.7937279,0.0018802536053925678,-0.0013624398202312566,0.0049342613115722625,0.007897805558883378
1789762038.8267279,0.0018801675777346816,-0.0015912587165334306,0.0047769130651951226,0.007450099046100213
1789762038.8927279,0.0020255433695535174,-0.004792279739553401,0.0048010193957024406,0.009942362073408668
1789762038.9587278,0.0018488470834689963,-0.0052881600099047976,0.00401758841178746,0.007814860570989169
1789762038.9917278,0.0018106305187153282,-0.0010929670607655096,0.0038422479996175294,0.005836273880322425
1789762039.0247278,0.0020544476111705734,-0.0010921312719716246,0.003492352685216468,0.005263541510157807
1789762039.0907278,0.002951354226842895,-0.0032003610027501,0.0023545299162565482,0.006662631437457263
1789762039.1237278,0.003340422096574258,0.0012130370582255298,0.0020651690845815635,0.0044769191466325
1789762039.189728,0.005464113137550797,-0.00020414224524448925,0.0010662185988050208,0.0047512278456527226
1789762039.222728,0.00706446144598516,0.00420692257093031,0.0004997185892552427,0.0026255905019499934
1789762039.288728,0.010409315144395137,0.0051339506294704315,-0.00023126306894715235,0.004323372008497989
1789762039.321728,0.011898624053854334,0.009652817003839579,-0.00047323635540552736,0.0022300225682803927
1789762039.387728,0.01495300344376993,0.00996773970464302,-0.001263954314565877,0.0030850087964419165
